time,avail
2023-12-23 16:18:34,14381.816
2023-12-23 16:18:33,14381.547
2023-12-23 16:18:32,14381.492
2023-12-23 16:18:31,14381.75
2023-12-23 16:18:30,14382.062
2023-12-23 16:18:29,14382.09
2023-12-23 16:18:28,14382.02
2023-12-23 16:18:27,14382.086
2023-12-23 16:18:26,14382.109
2023-12-23 16:18:25,14381.465
2023-12-23 16:18:24,14381.391
2023-12-23 16:18:23,14374.93
2023-12-23 16:18:22,14374.977
2023-12-23 16:18:21,14375.133
2023-12-23 16:18:20,14375.984
2023-12-23 16:18:19,14375.957
2023-12-23 16:18:18,14379.648
2023-12-23 16:18:17,14379.793
2023-12-23 16:18:16,14382.102
2023-12-23 16:18:15,14381.379
2023-12-23 16:18:14,14381.402
2023-12-23 16:18:13,14381.281
2023-12-23 16:18:12,14381.652
2023-12-23 16:18:11,14381.598
2023-12-23 16:18:10,14381.801
2023-12-23 16:18:09,14382.402
2023-12-23 16:18:08,14382.598
2023-12-23 16:18:07,14382.59
2023-12-23 16:18:06,14382.66
2023-12-23 16:18:05,14382.367
2023-12-23 16:18:04,14382.469
2023-12-23 16:18:03,14382.137
2023-12-23 16:18:02,14382.043
2023-12-23 16:18:01,14382.309
2023-12-23 16:18:00,14382.418
2023-12-23 16:17:59,14382.934
2023-12-23 16:17:58,14382.336
2023-12-23 16:17:57,14382.328
2023-12-23 16:17:56,14382.082
2023-12-23 16:17:55,14382.082
2023-12-23 16:17:54,14381.199
2023-12-23 16:17:53,14373.398
2023-12-23 16:17:52,14373.406
2023-12-23 16:17:51,14373.578
2023-12-23 16:17:50,14383.336
2023-12-23 16:17:49,14383.305
2023-12-23 16:17:48,14383.504
2023-12-23 16:17:47,14383.312
2023-12-23 16:17:46,14383.285
2023-12-23 16:17:45,14382.133
2023-12-23 16:17:44,14382.41
2023-12-23 16:17:43,14381.668
2023-12-23 16:17:42,14381.328
2023-12-23 16:17:41,14382.77
2023-12-23 16:17:40,14383.043
2023-12-23 16:17:39,14382.934
2023-12-23 16:17:38,14379.996
2023-12-23 16:17:37,14380.141
2023-12-23 16:17:36,14382.902
2023-12-23 16:17:35,14382.355
2023-12-23 16:17:34,14382.586
2023-12-23 16:17:33,14382.109
2023-12-23 16:17:32,14382.133
2023-12-23 16:17:31,14382.07
2023-12-23 16:17:30,14382.23
2023-12-23 16:17:29,14383.637
2023-12-23 16:17:28,14383.898
2023-12-23 16:17:27,14383.891
2023-12-23 16:17:26,14383.711
2023-12-23 16:17:25,14383.445
2023-12-23 16:17:24,14383.309
2023-12-23 16:17:23,14382.172
2023-12-23 16:17:22,14381.949
2023-12-23 16:17:21,14382.367
2023-12-23 16:17:20,14382.539
2023-12-23 16:17:19,14383.035
2023-12-23 16:17:18,14382.703
2023-12-23 16:17:17,14382.691
2023-12-23 16:17:16,14382.207
2023-12-23 16:17:15,14381.27
2023-12-23 16:17:14,14380.961
2023-12-23 16:17:13,14381.223
2023-12-23 16:17:12,14381.73
2023-12-23 16:17:11,14382.039
2023-12-23 16:17:10,14382.039
2023-12-23 16:17:09,14382.223
2023-12-23 16:17:08,14382.648
2023-12-23 16:17:07,14382.387
2023-12-23 16:17:06,14382.672
2023-12-23 16:17:05,14382.102
2023-12-23 16:17:04,14382.141
2023-12-23 16:17:03,14378.773
2023-12-23 16:17:02,14378.512
2023-12-23 16:17:01,14383.539
2023-12-23 16:17:00,14383.73
2023-12-23 16:16:59,14384.191
2023-12-23 16:16:58,14384.059
2023-12-23 16:16:57,14384.367
2023-12-23 16:16:56,14384.012
2023-12-23 16:16:55,14383.504
2023-12-23 16:16:54,14383.023
2023-12-23 16:16:53,14383.023
2023-12-23 16:16:52,14382.633
2023-12-23 16:16:51,14382.578
2023-12-23 16:16:50,14383.066
2023-12-23 16:16:49,14382.977
2023-12-23 16:16:48,14383.605
2023-12-23 16:16:47,14384.016
2023-12-23 16:16:46,14383.832
2023-12-23 16:16:45,14383.516
2023-12-23 16:16:44,14383.738
2023-12-23 16:16:43,14383.141
2023-12-23 16:16:42,14383.457
2023-12-23 16:16:41,14383.617
2023-12-23 16:16:40,14383.91
2023-12-23 16:16:39,14384.117
2023-12-23 16:16:38,14384.008
2023-12-23 16:16:37,14383.715
2023-12-23 16:16:36,14384.023
2023-12-23 16:16:35,14383.953
2023-12-23 16:16:34,14384.09
2023-12-23 16:16:33,14383.156
2023-12-23 16:16:32,14382.906
2023-12-23 16:16:31,14383.41
2023-12-23 16:16:30,14383.156
2023-12-23 16:16:29,14383.441
2023-12-23 16:16:28,14385.031
2023-12-23 16:16:27,14384.973
2023-12-23 16:16:26,14385.02
2023-12-23 16:16:25,14385.059
2023-12-23 16:16:24,14384.371
2023-12-23 16:16:23,14384.07
2023-12-23 16:16:22,14383.645
2023-12-23 16:16:21,14383.32
2023-12-23 16:16:20,14383.91
2023-12-23 16:16:19,14384.09
2023-12-23 16:16:18,14384.016
2023-12-23 16:16:17,14384.277
2023-12-23 16:16:16,14384.473
2023-12-23 16:16:15,14383.957
2023-12-23 16:16:14,14383.555
2023-12-23 16:16:13,14383.156
2023-12-23 16:16:12,14383.547
2023-12-23 16:16:11,14383.461
2023-12-23 16:16:10,14383.898
2023-12-23 16:16:09,14383.98
2023-12-23 16:16:08,14379.473
2023-12-23 16:16:07,14379.523
2023-12-23 16:16:06,14379.426
2023-12-23 16:16:05,14379.324
2023-12-23 16:16:04,14382.828
2023-12-23 16:16:03,14382.988
2023-12-23 16:16:02,14383.203
2023-12-23 16:16:01,14383.094
2023-12-23 16:16:00,14383.055
2023-12-23 16:15:59,14383.254
2023-12-23 16:15:58,14382.945
2023-12-23 16:15:57,14382.938
2023-12-23 16:15:56,14382.945
2023-12-23 16:15:55,14382.801
2023-12-23 16:15:54,14382.133
2023-12-23 16:15:53,14381.77
2023-12-23 16:15:52,14381.488
2023-12-23 16:15:51,14381.773
2023-12-23 16:15:50,14381.82
2023-12-23 16:15:49,14382.23
2023-12-23 16:15:48,14382.246
2023-12-23 16:15:47,14383
2023-12-23 16:15:46,14382.977
2023-12-23 16:15:45,14382.09
2023-12-23 16:15:44,14382.098
2023-12-23 16:15:43,14381.996
2023-12-23 16:15:42,14382.102
2023-12-23 16:15:41,14381.688
2023-12-23 16:15:40,14382.191
2023-12-23 16:15:39,14382.191
2023-12-23 16:15:38,14382.969
2023-12-23 16:15:37,14382.719
2023-12-23 16:15:36,14382.664
2023-12-23 16:15:35,14382.613
2023-12-23 16:15:34,14382.711
2023-12-23 16:15:33,14382.301
2023-12-23 16:15:32,14382.395
2023-12-23 16:15:31,14382.613
2023-12-23 16:15:30,14384.453
2023-12-23 16:15:29,14384.504
2023-12-23 16:15:28,14384.395
2023-12-23 16:15:27,14384.141
2023-12-23 16:15:26,14384.23
2023-12-23 16:15:25,14384.262
2023-12-23 16:15:24,14383.816
2023-12-23 16:15:23,14383.406
2023-12-23 16:15:22,14383.145
2023-12-23 16:15:21,14383.512
2023-12-23 16:15:20,14383.316
2023-12-23 16:15:19,14383.398
2023-12-23 16:15:18,14383.238
2023-12-23 16:15:17,14383.293
2023-12-23 16:15:16,14383.117
2023-12-23 16:15:15,14383.32
2023-12-23 16:15:14,14383.93
2023-12-23 16:15:13,14384.168
2023-12-23 16:15:12,14383.797
2023-12-23 16:15:11,14383.863
2023-12-23 16:15:10,14383.977
2023-12-23 16:15:09,14383.699
2023-12-23 16:15:08,14384.105
2023-12-23 16:15:07,14384.352
2023-12-23 16:15:06,14384.012
2023-12-23 16:15:05,14384.32
2023-12-23 16:15:04,14384.055
2023-12-23 16:15:03,14383.656
2023-12-23 16:15:02,14383.727
2023-12-23 16:15:01,14384.062
2023-12-23 16:15:00,14384.188
2023-12-23 16:14:59,14383.941
2023-12-23 16:14:58,14384.121
2023-12-23 16:14:57,14384.105
2023-12-23 16:14:56,14384.121
2023-12-23 16:14:55,14383.465
2023-12-23 16:14:54,14383.859
2023-12-23 16:14:53,14383.816
2023-12-23 16:14:52,14383.031
2023-12-23 16:14:51,14383.203
2023-12-23 16:14:50,14383.773
2023-12-23 16:14:49,14383.449
2023-12-23 16:14:48,14383.332
2023-12-23 16:14:47,14383.332
2023-12-23 16:14:46,14382.977
2023-12-23 16:14:45,14383.832
2023-12-23 16:14:44,14383.934
2023-12-23 16:14:43,14383.566
2023-12-23 16:14:42,14383.559
2023-12-23 16:14:41,14383.715
2023-12-23 16:14:40,14384
2023-12-23 16:14:39,14384.371
2023-12-23 16:14:38,14384.062
2023-12-23 16:14:37,14384.371
2023-12-23 16:14:36,14384.367
2023-12-23 16:14:35,14384.246
2023-12-23 16:14:34,14384.16
2023-12-23 16:14:33,14384.027
2023-12-23 16:14:32,14383.656
2023-12-23 16:14:31,14384.316
2023-12-23 16:14:30,14384.449
2023-12-23 16:14:29,14384.699
2023-12-23 16:14:28,14384.266
2023-12-23 16:14:27,14384.527
2023-12-23 16:14:26,14384.473
2023-12-23 16:14:25,14383.957
2023-12-23 16:14:24,14383.645
2023-12-23 16:14:23,14383.426
2023-12-23 16:14:22,14383.148
2023-12-23 16:14:21,14383.227
2023-12-23 16:14:20,14383.633
2023-12-23 16:14:19,14383.945
2023-12-23 16:14:18,14384.438
2023-12-23 16:14:17,14384.43
2023-12-23 16:14:16,14384.254
2023-12-23 16:14:15,14383.852
2023-12-23 16:14:14,14383.426
2023-12-23 16:14:13,14383.488
2023-12-23 16:14:12,14383.23
2023-12-23 16:14:11,14383.379
2023-12-23 16:14:10,14383.262
2023-12-23 16:14:09,14383.984
2023-12-23 16:14:08,14383.844
2023-12-23 16:14:07,14383.898
2023-12-23 16:14:06,14383.938
2023-12-23 16:14:05,14383.848
2023-12-23 16:14:04,14383.137
2023-12-23 16:14:03,14382.867
