time,avail
2023-12-23 16:18:34,13887.512
2023-12-23 16:18:33,13628.977
2023-12-23 16:18:32,13626.82
2023-12-23 16:18:31,13627.992
2023-12-23 16:18:30,13529.461
2023-12-23 16:18:29,13287.266
2023-12-23 16:18:28,13156.105
2023-12-23 16:18:27,13288.461
2023-12-23 16:18:26,13412.062
2023-12-23 16:18:25,13659.805
2023-12-23 16:18:24,13763.891
2023-12-23 16:18:23,13534.066
2023-12-23 16:18:22,13631.453
2023-12-23 16:18:21,13632.895
2023-12-23 16:18:20,13527.336
2023-12-23 16:18:19,13567.816
2023-12-23 16:18:18,13566.59
2023-12-23 16:18:17,13483.184
2023-12-23 16:18:16,13573.613
2023-12-23 16:18:15,13575.34
2023-12-23 16:18:14,13766.277
2023-12-23 16:18:13,13574.152
2023-12-23 16:18:12,13574.637
2023-12-23 16:18:11,13759.246
2023-12-23 16:18:10,13840.215
2023-12-23 16:18:09,13840.457
2023-12-23 16:18:08,13889.656
2023-12-23 16:18:07,13903.195
2023-12-23 16:18:06,13903.457
2023-12-23 16:18:05,13903.441
2023-12-23 16:18:04,13903.438
2023-12-23 16:18:03,13903.703
2023-12-23 16:18:02,13903.711
2023-12-23 16:18:01,13903.957
2023-12-23 16:18:00,13904.188
2023-12-23 16:17:59,13904.449
2023-12-23 16:17:58,13904.387
2023-12-23 16:17:57,13904.195
2023-12-23 16:17:56,13904.418
2023-12-23 16:17:55,13904.926
2023-12-23 16:17:54,13905.164
2023-12-23 16:17:53,13905.09
2023-12-23 16:17:52,13641.719
2023-12-23 16:17:51,13638.969
2023-12-23 16:17:50,13645.102
2023-12-23 16:17:49,13513.305
2023-12-23 16:17:48,13703.629
2023-12-23 16:17:47,13769.508
2023-12-23 16:17:46,13844.695
2023-12-23 16:17:45,13905.691
2023-12-23 16:17:44,13908.145
2023-12-23 16:17:43,13908.645
2023-12-23 16:17:42,13908.844
2023-12-23 16:17:41,13908.898
2023-12-23 16:17:40,13641.695
2023-12-23 16:17:39,13375.652
2023-12-23 16:17:38,13371.887
2023-12-23 16:17:37,13496.676
2023-12-23 16:17:36,13733.223
2023-12-23 16:17:35,13786.293
2023-12-23 16:17:34,13833.801
2023-12-23 16:17:33,13910.879
2023-12-23 16:17:32,13911.406
2023-12-23 16:17:31,13626.059
2023-12-23 16:17:30,13626.254
2023-12-23 16:17:29,13750.812
2023-12-23 16:17:28,13841.008
2023-12-23 16:17:27,13838.387
2023-12-23 16:17:26,13875.543
2023-12-23 16:17:25,13594.664
2023-12-23 16:17:24,13384.086
2023-12-23 16:17:23,13386.84
2023-12-23 16:17:22,13702.418
2023-12-23 16:17:21,13797.734
2023-12-23 16:17:20,13973.941
2023-12-23 16:17:19,14100.582
2023-12-23 16:17:18,14117.355
2023-12-23 16:17:17,14166.051
2023-12-23 16:17:16,14178.781
2023-12-23 16:17:15,14178.566
2023-12-23 16:17:14,14179.035
2023-12-23 16:17:13,14179.059
2023-12-23 16:17:12,14179.273
2023-12-23 16:17:11,14179.273
2023-12-23 16:17:10,14179.52
2023-12-23 16:17:09,14179.512
2023-12-23 16:17:08,14179.52
2023-12-23 16:17:07,14179.34
2023-12-23 16:17:06,14179.156
2023-12-23 16:17:05,14179.094
2023-12-23 16:17:04,13915.191
2023-12-23 16:17:03,13913.586
2023-12-23 16:17:02,13915.656
2023-12-23 16:17:01,14102.312
2023-12-23 16:17:00,14119.793
2023-12-23 16:16:59,14120.176
2023-12-23 16:16:58,14182.762
2023-12-23 16:16:57,14182.66
2023-12-23 16:16:56,14182.59
2023-12-23 16:16:55,14182.867
2023-12-23 16:16:54,14182.867
2023-12-23 16:16:53,14183.113
2023-12-23 16:16:52,14183.363
2023-12-23 16:16:51,14183.57
2023-12-23 16:16:50,14183.602
2023-12-23 16:16:49,14183.57
2023-12-23 16:16:48,14183.531
2023-12-23 16:16:47,14173.594
2023-12-23 16:16:46,14183.27
2023-12-23 16:16:45,14184.07
2023-12-23 16:16:44,14183.816
2023-12-23 16:16:43,14184.277
2023-12-23 16:16:42,14174.879
2023-12-23 16:16:41,14174.531
2023-12-23 16:16:40,14183.465
2023-12-23 16:16:39,14183.527
2023-12-23 16:16:38,14183.449
2023-12-23 16:16:37,14183.52
2023-12-23 16:16:36,14183.465
2023-12-23 16:16:35,14183.52
2023-12-23 16:16:34,14183.125
2023-12-23 16:16:33,14182.996
2023-12-23 16:16:32,14182.816
2023-12-23 16:16:31,14183.316
2023-12-23 16:16:30,14183.484
2023-12-23 16:16:29,14183.746
2023-12-23 16:16:28,14183.738
2023-12-23 16:16:27,14183.953
2023-12-23 16:16:26,14183.969
2023-12-23 16:16:25,14183.977
2023-12-23 16:16:24,14184.215
2023-12-23 16:16:23,14184.246
2023-12-23 16:16:22,14183.953
2023-12-23 16:16:21,14183.949
2023-12-23 16:16:20,14184.672
