time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2023-12-23 16:18:34,0,0,0.2564103,0,0,1.794872,1.025641,0.2564103,0
2023-12-23 16:18:33,0,0,0,0,0,2.864583,1.3020833,0,0
2023-12-23 16:18:32,0,0,0,0,0,5.208333,2.34375,0,0
2023-12-23 16:18:31,0,0,0,0,0,3.865979,2.061856,0.257732,0
2023-12-23 16:18:30,0,0,0,0.2583979,0,4.392765,2.067183,0,0
2023-12-23 16:18:29,0,0,0,0.2570694,0,2.570694,1.0282776,0,0
2023-12-23 16:18:28,0,0,0,0,0,1.804124,1.0309278,0,0
2023-12-23 16:18:27,0,0,0,0,0,0.7633588,1.0178117,0,0
2023-12-23 16:18:26,0,0,0,0,0,0.5050505,0.7575758,0,0
2023-12-23 16:18:25,0,0,0,0,0,1.0050251,1.0050251,0,0
2023-12-23 16:18:24,0,0,0,0,0,1.0416667,1.3020833,0,0
2023-12-23 16:18:23,0,0,0,0,0,5.714286,1.038961,0,0
2023-12-23 16:18:22,0,0,0,0,0,3.664921,2.094241,0,0
2023-12-23 16:18:21,0,0,0,0.7853403,0,3.926702,1.832461,0.2617801,0
2023-12-23 16:18:20,0,0,0,0,0,3.412073,1.0498688,0,0
2023-12-23 16:18:19,0,0,0,0.2583979,0,3.359173,1.5503876,0,0
2023-12-23 16:18:18,0,0,0,0,0,1.2594458,0.7556675,0,0
2023-12-23 16:18:17,0,0,0,0,0,2.020202,0.7575758,0,0
2023-12-23 16:18:16,0,0,0,0,0,3.562341,2.290076,0,0
2023-12-23 16:18:15,0,0,0,0.2531646,0,0.7594937,1.0126582,0,0
2023-12-23 16:18:14,0,0,0,0,0,2.046036,1.790281,0,0
2023-12-23 16:18:13,0,0,0,0,0,2.105263,1.5789474,0,0
2023-12-23 16:18:12,0,0,0,0,0,4.199475,2.099738,0,0
2023-12-23 16:18:11,0,0,0,0.2610966,0,5.483029,1.305483,0,0
2023-12-23 16:18:10,0,0,0,0,0,4.155844,1.818182,0,0
2023-12-23 16:18:09,0,0,0,0.2570694,0,2.056555,0.7712082,0,0
2023-12-23 16:18:08,0,0,0,0,0,0.4987531,0.9975062,0,0
2023-12-23 16:18:07,0,0,0,0,0,0.7518797,0.5012531,0,0
2023-12-23 16:18:06,0,0,0,0,0,0.2512563,0.7537688,0,0
2023-12-23 16:18:05,0,0,0,0,0,0.2512563,1.0050251,0,0
2023-12-23 16:18:04,0,0,0,0,0,2.307692,1.2820513,0,0
2023-12-23 16:18:03,0,0,0,0,0,3.133159,1.827676,0,0
2023-12-23 16:18:02,0,0,0,0,0,2.610966,1.827676,0.2610966,0
2023-12-23 16:18:01,0,0,0,0,0,4.134367,1.808786,0,0
2023-12-23 16:18:00,0,0,0,0.2604167,0,4.166667,1.5625,0,0
2023-12-23 16:17:59,0,0,0,0,0,2.57732,0.5154639,0,0
2023-12-23 16:17:58,0,0,0,0,0,0,0.5037783,0,0
2023-12-23 16:17:57,0,0,0,0,0,0.7537688,0.2512563,0,0
2023-12-23 16:17:56,0,0,0,0,0,0.5037783,0.5037783,0,0
2023-12-23 16:17:55,0,0,0,0,0,1.2626263,1.010101,0,0
2023-12-23 16:17:54,0,0,0,0,0,2.067183,1.0335917,0,0
2023-12-23 16:17:53,0,0,0,0,0,3.133159,2.088773,0,0
2023-12-23 16:17:52,0,0,0,0,0,3.376623,1.5584416,0.2597403,0
2023-12-23 16:17:51,0,0,0,0,0,7.310705,2.088773,0,0
2023-12-23 16:17:50,0,0,0,0.2631579,0,4.736842,1.3157895,0,0
2023-12-23 16:17:49,0,0,0,0.257732,0,2.835052,1.5463918,0,0
2023-12-23 16:17:48,0,0,0,0,0,0.5037783,0.2518892,0,0
2023-12-23 16:17:47,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:17:46,0,0,0,0,0,1.767677,1.2626263,0,0
2023-12-23 16:17:45,0,0,0,0,0,0.2518892,0.7556675,0,0
2023-12-23 16:17:44,0,0,0,0,0,1.804124,1.2886598,0,0
2023-12-23 16:17:43,0,0,0,0,0,4.177546,1.827676,0,0
2023-12-23 16:17:42,0,0,0,0.255102,0,4.591837,3.061224,0,0.255102
2023-12-23 16:17:41,0,0,0,0.2564103,0,5.128205,2.051282,0,0
2023-12-23 16:17:40,0,0,0,0,0,2.925532,1.3297872,0,0
2023-12-23 16:17:39,0,0,0,0,0,2.061856,0.7731959,0,0
2023-12-23 16:17:38,0,0,0,0,0,1.2722646,0.5089059,0,0
2023-12-23 16:17:37,0,0,0,0.2531646,0,2.531646,0.5063291,0,0
2023-12-23 16:17:36,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:17:35,0,0,0,0,0,0.7537688,0.5025126,0,0
2023-12-23 16:17:34,0,0,0.257732,0,0,1.2886598,1.0309278,0,0
2023-12-23 16:17:33,0,0,0,0,0,2.116402,1.0582011,0,0
2023-12-23 16:17:32,0,0,0,0,0,3.367876,2.072539,0,0
2023-12-23 16:17:31,0,0,0,0,0,3.856041,2.827763,0.2570694,0
2023-12-23 16:17:30,0,0,0,0.2617801,0,5.497382,1.832461,0,0
2023-12-23 16:17:29,0,0,0,0,0,3.02267,1.511335,0,0
2023-12-23 16:17:28,0,0,0,0,0,0.75,0.5,0,0
2023-12-23 16:17:27,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:17:26,0,0,0,0,0,0.5037783,0.2518892,0,0
2023-12-23 16:17:25,0,0,0,0,0,0.5025126,1.2562814,0,0
2023-12-23 16:17:24,0,0,0,0,0,3.816794,1.2722646,0,0
2023-12-23 16:17:23,0,0,0,0.5194805,0,5.454545,1.818182,0,0
2023-12-23 16:17:22,0,0,0,0,0,6.266319,1.827676,0,0
2023-12-23 16:17:21,0,0,0,0.2604167,0,3.125,1.822917,0.2604167,0
2023-12-23 16:17:20,0,0,0,0.2659574,0,2.12766,1.5957447,0,0
2023-12-23 16:17:19,0,0,0,0,0,1.5384615,1.2820513,0,0
2023-12-23 16:17:18,0,0,0,0,0,0.5012531,0.7518797,0,0
2023-12-23 16:17:17,0,0,0,0,0,0.7537688,0.7537688,0,0
2023-12-23 16:17:16,0,0,0,0,0,2.005013,1.2531328,0,0
2023-12-23 16:17:15,0,0,0,0,0,0.2531646,0.2531646,0,0
2023-12-23 16:17:14,0,0,0,0,0,1.5544041,1.2953368,0,0
2023-12-23 16:17:13,0,0,0,0,0,3.125,1.5625,0,0
2023-12-23 16:17:12,0,0,0,0,0,3.141361,1.832461,0,0
2023-12-23 16:17:11,0,0,0,0,0,3.636364,1.818182,0.2597403,0
2023-12-23 16:17:10,0,0,0,0,0,3.957784,1.3192612,0,0
2023-12-23 16:17:09,0,0,0,0.2564103,0,1.2820513,1.794872,0,0
2023-12-23 16:17:08,0,0,0,0,0,0.5012531,0.5012531,0,0
2023-12-23 16:17:07,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:17:06,0,0,0,0,0,0.75,0.5,0,0
2023-12-23 16:17:05,0,0,0,0,0,0.5025126,0.7537688,0,0
2023-12-23 16:17:04,0,0,0,0,0,0.78125,1.3020833,0,0
2023-12-23 16:17:03,0,0,0,0,0,2.099738,0.7874016,0,0
2023-12-23 16:17:02,0,0,0,0.2610966,0,6.527415,2.088773,0,0
2023-12-23 16:17:01,0,0,0,0,0,2.879581,1.3089005,0,0.2617801
2023-12-23 16:17:00,0,0,0,0,0,3.968254,1.851852,0,0
2023-12-23 16:16:59,0,0,0,0.2538071,0,2.030457,2.030457,0,0
2023-12-23 16:16:58,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:16:57,0,0,0,0,0,0.5012531,0.7518797,0,0
2023-12-23 16:16:56,0,0,0,0,0,0.5,1,0,0
2023-12-23 16:16:55,0,0,0,0,0,1.0025063,0.7518797,0,0
2023-12-23 16:16:54,0,0,0,0,0,1.799486,1.285347,0,0
2023-12-23 16:16:53,0,0,0,0,0,3.394256,1.5665796,0,0
2023-12-23 16:16:52,0,0,0,0,0,3.664921,1.0471204,0,0
2023-12-23 16:16:51,0,0,0,0.2604167,0,3.385417,2.083333,0,0
2023-12-23 16:16:50,0,0,0,0,0,2.645503,1.5873016,0,0
2023-12-23 16:16:49,0,0,0,0.2564103,0,2.307692,1.5384615,0,0
2023-12-23 16:16:48,0,0,0,0,0,0.5012531,1.0025063,0,0
2023-12-23 16:16:47,0,0,0,0,0,0.5,1,0,0
2023-12-23 16:16:46,0,0,0,0,0,1.5151515,1.767677,0,0
2023-12-23 16:16:45,0,0,0,0,0,0.7556675,0.7556675,0,0
2023-12-23 16:16:44,0,0,0,0.257732,0,1.2886598,1.0309278,0,0
2023-12-23 16:16:43,0,0,0,0,0,2.368421,1.3157895,0,0
2023-12-23 16:16:42,0,0,0,0,0,4.392765,1.808786,0,0
2023-12-23 16:16:41,0,0,0,0,0,4.404145,1.5544041,0,0
2023-12-23 16:16:40,0,0,0,0.2631579,0,3.684211,1.5789474,0,0
2023-12-23 16:16:39,0,0,0,0,0,2.040816,1.5306122,0,0
2023-12-23 16:16:38,0,0,0,0,0,0.5012531,0.5012531,0,0
2023-12-23 16:16:37,0,0,0,0,0,1.0025063,1.2531328,0,0
2023-12-23 16:16:36,0,0,0,0.2518892,0,0,0.7556675,0,0
2023-12-23 16:16:35,0,0,0,0,0,1.0025063,0.7518797,0,0
2023-12-23 16:16:34,0,0,0.2590674,0,0,1.0362694,1.0362694,0,0
2023-12-23 16:16:33,0,0,0,0,0,3.141361,0.7853403,0,0
2023-12-23 16:16:32,0,0,0,0,0,5.128205,2.307692,0,0
2023-12-23 16:16:31,0,0,0,0.2597403,0,6.233766,0.7792208,0,0
2023-12-23 16:16:30,0,0,0,0.265252,0,5.570292,0.795756,0,0
2023-12-23 16:16:29,0,0,0,0,0,2.798982,1.2722646,0,0
2023-12-23 16:16:28,0,0,0,0,0,0.2518892,0.5037783,0,0
2023-12-23 16:16:27,0,0,0,0,0,0.5050505,0.5050505,0,0
2023-12-23 16:16:26,0,0,0,0,0,0.75,0.75,0,0
2023-12-23 16:16:25,0,0,0,0,0,0.2525253,0.7575758,0,0
2023-12-23 16:16:24,0,0,0,0.2583979,0,1.808786,1.0335917,0,0
2023-12-23 16:16:23,0,0,0,0,0,3.108808,1.813472,0.2590674,0
2023-12-23 16:16:22,0,0,0,0,0,3.376623,2.077922,0,0
2023-12-23 16:16:21,0,0,0,0,0,3.166227,2.638522,0,0
