time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2023-12-23 16:18:34,0,0,0,0.25,0,1.75,1,0,0
2023-12-23 16:18:33,0,0,0,0,0,1.745636,1.2468828,0,0
2023-12-23 16:18:32,0,0,0,0.25,0,1.25,1.5,0,0
2023-12-23 16:18:31,0,0,0,0.2506266,0,0.7518797,1.0025063,0,0
2023-12-23 16:18:30,0,0,0,0,0,1.2658228,0,0,0.2531646
2023-12-23 16:18:29,0,0,0,0,0,0.7594937,0.5063291,0,0
2023-12-23 16:18:28,0,0,0,0.2518892,0,2.770781,1.511335,0,0
2023-12-23 16:18:27,0,0,0,0,0,1.78117,1.78117,0,0
2023-12-23 16:18:26,0,0,0,0.2506266,0,1.5037594,1.754386,0,0
2023-12-23 16:18:25,0,0,0,0,0,1.2690355,0.2538071,0,0
2023-12-23 16:18:24,0,0,0,0,0,1.5075377,1.2562814,0,0
2023-12-23 16:18:23,0,0,0,0.2518892,0,1.763224,0.5037783,0,0
2023-12-23 16:18:22,0,0,0,0.2512563,0,1.0050251,1.2562814,0,0
2023-12-23 16:18:21,0,0,0,0.2506266,0,1.5037594,0.7518797,0,0
2023-12-23 16:18:20,0,0,0,0,0,1.511335,0.7556675,0,0
2023-12-23 16:18:19,0,0,0,0,0,1.0050251,0.7537688,0,0.2512563
2023-12-23 16:18:18,0,0,0,0,0,2.770781,2.267003,0,0
2023-12-23 16:18:17,0,0,0,0,0,2.035623,1.5267176,0,0
2023-12-23 16:18:16,0,0,0,0.25,0,4.75,0.75,0,0
2023-12-23 16:18:15,0,0,0,0,0,2.015113,1.0075567,0,0
2023-12-23 16:18:14,0,0,0,0,0,1.2626263,1.010101,0,0
2023-12-23 16:18:13,0,0,0,0.2512563,0,0.7537688,1.0050251,0,0
2023-12-23 16:18:12,0,0,0,0,0,2.267003,1.0075567,0,0
2023-12-23 16:18:11,0,0,0,0,0,1.2594458,1.0075567,0,0
2023-12-23 16:18:10,0,0,0,0,0,2.01005,0.5025126,0,0
2023-12-23 16:18:09,0,0,0,0,0,1.0050251,0.7537688,0,0.2512563
2023-12-23 16:18:08,0,0,0,0.2506266,0,3.508772,2.756892,0,0
2023-12-23 16:18:07,0,0,0,0,0,2.030457,1.5228426,0,0
2023-12-23 16:18:06,0,0,0,0.2506266,0,1.0025063,1.5037594,0,0
2023-12-23 16:18:05,0,0,0,0,0,1.5075377,1.0050251,0,0
