ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb,type total
100446.17647058824,500.05882352941177,500.05882352941177,500.05882352941177,19.076470588235296,6.535294117647059,50.294117647058826,58.15882352941177,71.98235294117647,75.14117647058823,1703868454.0,0.5531464705882353,0.0,0.0,0.0,0.0,0.0,0.0,total
100946.58823529411,500.4117647058824,500.4117647058824,500.4117647058824,20.658823529411762,6.641176470588236,51.34705882352941,62.294117647058826,78.39999999999999,80.28235294117647,1703868455.0,0.4404217647058823,0.0,0.0,0.0,0.0,0.0,0.0,total
101444.88235294117,498.29411764705884,498.29411764705884,498.29411764705884,22.029411764705884,7.311764705882353,54.5,68.54705882352941,83.18823529411765,88.08235294117648,1703868456.0,0.31074411764705884,0.0,0.0,0.0,0.0,0.0,0.0,total
101946.58823529411,501.70588235294116,501.70588235294116,501.70588235294116,22.54705882352941,8.052941176470588,58.40588235294118,78.93529411764706,96.37647058823529,101.40588235294118,1703868457.0,0.12478529411764704,0.0,0.0,0.0,0.0,0.0,0.0,total
102446.11764705883,499.52941176470586,499.52941176470586,499.52941176470586,21.711764705882356,7.0,53.37647058823529,63.129411764705885,82.77058823529411,87.5764705882353,1703868458.0,-0.2219905882352941,0.0,0.0,0.0,0.0,0.0,0.0,total
102944.64705882352,498.52941176470586,498.52941176470586,498.52941176470586,21.141176470588235,7.023529411764706,53.01176470588236,66.20588235294117,78.87647058823529,79.5764705882353,1703868459.0,-1.8279511764705882,0.0,0.0,0.0,0.0,0.0,0.0,total
103441.41176470589,496.7647058823529,496.7647058823529,496.7647058823529,20.294117647058822,6.805882352941176,51.300000000000004,59.26470588235294,73.80588235294118,74.92941176470588,1703868460.0,2.1774,0.0,0.0,0.0,0.0,0.0,0.0,total
103940.58823529411,499.1764705882353,499.1764705882353,499.1764705882353,21.576470588235296,7.305882352941176,52.21764705882353,59.15294117647059,71.15882352941176,73.87058823529412,1703868461.0,0.8727558823529412,0.0,0.0,0.0,0.0,0.0,0.0,total
104446.88235294117,506.29411764705884,506.29411764705884,506.29411764705884,23.17058823529412,9.841176470588236,55.78823529411765,68.52352941176471,81.02352941176471,97.90588235294118,1703868462.0,0.35155764705882353,0.0,0.0,0.0,0.0,0.0,0.0,total
104947.0,500.11764705882354,500.11764705882354,500.11764705882354,22.052941176470586,7.470588235294118,53.17058823529412,63.1,70.33529411764707,72.10588235294118,1703868463.0,-0.6032435294117647,0.0,0.0,0.0,0.0,0.0,0.0,total
103826.3125,498.875,498.875,498.875,19.70625,6.53125,52.425,72.1,84.85625,85.7625,1703868464.0,4.858151250000001,0.0,0.0,0.0,0.0,0.0,0.0,total
104326.75,500.4375,500.4375,500.4375,20.0125,6.5625,50.9875,61.03125,68.14375,70.54375,1703868465.0,1.6228043749999999,0.0,0.0,0.0,0.0,0.0,0.0,total
104819.375,492.625,492.625,492.625,20.63125,6.59375,50.41875,59.36875,80.20625,80.20625,1703868466.0,1.19345125,0.0,0.0,0.0,0.0,0.0,0.0,total
105326.625,507.25,507.25,507.25,20.10625,6.55625,52.3,66.225,73.0,77.66875,1703868467.0,0.996005625,0.0,0.0,0.0,0.0,0.0,0.0,total
105826.875,500.25,500.25,500.25,19.98125,6.64375,50.24375,54.61875,63.625,68.975,1703868468.0,0.888978125,0.0,0.0,0.0,0.0,0.0,0.0,total
106326.625,499.75,499.75,499.75,20.7,6.66875,51.481249999999996,58.5,72.8,74.49375,1703868469.0,0.814033125,0.0,0.0,0.0,0.0,0.0,0.0,total
106826.0625,499.4375,499.4375,499.4375,18.86875,6.5,49.81875,58.0625,74.3,76.075,1703868470.0,0.75842875,0.0,0.0,0.0,0.0,0.0,0.0,total
107327.0,500.9375,500.9375,500.9375,19.63125,6.55,50.2,54.5125,59.9125,63.80625,1703868471.0,0.71472125,0.0,0.0,0.0,0.0,0.0,0.0,total
107825.0,498.0,498.0,498.0,20.1625,6.51875,51.04375,74.69375,106.8625,108.60625,1703868472.0,0.677705625,0.0,0.0,0.0,0.0,0.0,0.0,total
108325.5625,500.5625,500.5625,500.5625,19.8875,6.525,51.99375,65.675,79.06875,83.23125,1703868473.0,0.6470125,0.0,0.0,0.0,0.0,0.0,0.0,total
108818.1875,492.625,492.625,492.625,19.76875,6.55,50.15625,55.9125,66.125,66.125,1703868474.0,0.621615,0.0,0.0,0.0,0.0,0.0,0.0,total
109323.8125,505.625,505.625,505.625,22.51875,7.8375,57.2625,72.66875,95.11875,111.50625,1703868475.0,0.597326875,0.0,0.0,0.0,0.0,0.0,0.0,total
109827.0625,503.25,503.25,503.25,19.16875,6.4875,49.8125,52.75,56.53125,58.05,1703868476.0,0.577443125,0.0,0.0,0.0,0.0,0.0,0.0,total
110322.5625,495.5,495.5,495.5,20.5625,6.575,51.3875,63.5375,75.75625,76.13125,1703868477.0,0.5594725,0.0,0.0,0.0,0.0,0.0,0.0,total
110826.4375,503.875,503.875,503.875,18.98125,6.48125,49.68125,53.0625,60.26875,64.33125,1703868478.0,0.543100625,0.0,0.0,0.0,0.0,0.0,0.0,total
111325.625,499.1875,499.1875,499.1875,20.125,6.5625,54.19375,69.75625,79.11875,80.70625,1703868479.0,0.528041875,0.0,0.0,0.0,0.0,0.0,0.0,total
111827.5625,501.9375,501.9375,501.9375,19.875,6.525,49.75625,57.14375,65.48125,68.0,1703868480.0,0.51422625,0.0,0.0,0.0,0.0,0.0,0.0,total
112326.0625,498.5,498.5,498.5,19.73125,6.475,50.625,58.88125,65.05,66.35,1703868481.0,0.501646875,0.0,0.0,0.0,0.0,0.0,0.0,total
112826.4375,500.375,500.375,500.375,19.21875,6.51875,50.7375,57.30625,67.3875,71.0375,1703868482.0,0.48980250000000003,0.0,0.0,0.0,0.0,0.0,0.0,total
113326.875,500.4375,500.4375,500.4375,20.8875,6.64375,52.375,61.73125,74.98125,77.69375,1703868483.0,0.478668125,0.0,0.0,0.0,0.0,0.0,0.0,total
113826.8125,499.9375,499.9375,499.9375,18.80625,6.48125,49.800000000000004,52.7125,60.25625,61.39375,1703868484.0,0.46840625,0.0,0.0,0.0,0.0,0.0,0.0,total
114326.25,499.4375,499.4375,499.4375,20.8375,6.5874999999999995,52.10625,62.475,75.70625,77.26875,1703868485.0,0.458650625,0.0,0.0,0.0,0.0,0.0,0.0,total
114826.4375,500.1875,500.1875,500.1875,19.03125,6.4875,49.94375,53.675,59.0625,61.4625,1703868486.0,0.44958312500000003,0.0,0.0,0.0,0.0,0.0,0.0,total
113876.0,498.46666666666664,498.46666666666664,498.46666666666664,20.266666666666666,6.713333333333334,51.45333333333333,60.79333333333333,83.15333333333334,84.44666666666667,1703868487.0,0.4565213333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
114377.13333333333,501.1333333333333,501.1333333333333,501.1333333333333,21.21333333333333,6.766666666666667,51.78,60.14,71.12666666666665,76.09333333333333,1703868488.0,0.44784199999999996,0.0,0.0,0.0,0.0,0.0,0.0,total
114878.06666666667,500.93333333333334,500.93333333333334,500.93333333333334,19.266666666666666,6.46,50.14666666666667,61.846666666666664,81.92,85.62666666666668,1703868489.0,0.43952066666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
115376.53333333334,498.46666666666664,498.46666666666664,498.46666666666664,20.266666666666666,6.553333333333333,50.473333333333336,57.34,73.2,74.56666666666666,1703868490.0,0.43171,0.0,0.0,0.0,0.0,0.0,0.0,total
115876.4,499.8666666666667,499.8666666666667,499.8666666666667,22.166666666666668,6.753333333333333,55.57333333333334,72.72666666666667,83.32666666666667,84.66,1703868491.0,0.4241506666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
116377.53333333334,501.1333333333333,501.1333333333333,501.1333333333333,18.98,6.46,50.166666666666664,64.78666666666666,77.04666666666667,77.7,1703868492.0,0.41703666666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
116877.4,499.8666666666667,499.8666666666667,499.8666666666667,19.266666666666666,6.466666666666667,50.013333333333335,54.38,61.3,63.88666666666666,1703868493.0,0.41034133333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
117377.8,500.4,500.4,500.4,19.02,6.44,49.56666666666667,51.166666666666664,56.29333333333333,58.593333333333334,1703868494.0,0.403932,0.0,0.0,0.0,0.0,0.0,0.0,total
117877.0,499.2,499.2,499.2,19.733333333333334,6.513333333333334,49.95333333333333,57.1,74.87333333333332,76.76,1703868495.0,0.39766066666666666,0.0,0.0,0.0,0.0,0.0,0.0,total
118376.2,499.2,499.2,499.2,19.759999999999998,6.526666666666667,50.059999999999995,54.65333333333333,61.38,62.626666666666665,1703868496.0,0.3917613333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
118876.4,500.2,500.2,500.2,19.446666666666665,6.44,50.28,59.473333333333336,74.61333333333333,76.35333333333332,1703868497.0,0.38599666666666665,0.0,0.0,0.0,0.0,0.0,0.0,total
119377.2,500.8,500.8,500.8,21.046666666666667,7.013333333333334,51.873333333333335,57.166666666666664,62.586666666666666,64.88666666666667,1703868498.0,0.380504,0.0,0.0,0.0,0.0,0.0,0.0,total
119877.93333333333,500.73333333333335,500.73333333333335,500.73333333333335,19.90666666666667,6.46,52.693333333333335,66.64,78.02,80.61999999999999,1703868499.0,0.37510933333333335,0.0,0.0,0.0,0.0,0.0,0.0,total
120376.26666666666,498.3333333333333,498.3333333333333,498.3333333333333,22.766666666666666,7.22,58.266666666666666,79.99333333333334,103.26,106.35333333333332,1703868500.0,0.36980466666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
120876.8,500.53333333333336,500.53333333333336,500.53333333333336,19.68,6.62,50.1,53.04666666666667,58.2,61.85333333333333,1703868501.0,0.3648953333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
121378.2,501.4,501.4,501.4,20.240000000000002,6.693333333333333,50.70666666666667,54.20666666666667,58.733333333333334,60.18,1703868502.0,0.3601526666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
121876.6,498.4,498.4,498.4,19.69333333333333,6.58,50.50666666666667,57.166666666666664,70.11333333333333,70.74,1703868503.0,0.35553466666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
120936.42857142857,500.64285714285717,500.64285714285717,500.64285714285717,22.714285714285715,9.514285714285714,54.142857142857146,62.042857142857144,75.31428571428572,78.55,1703868504.0,0.3402257142857143,0.0,0.0,0.0,0.0,0.0,0.0,total
121435.71428571429,499.2857142857143,499.2857142857143,499.2857142857143,19.592857142857145,6.514285714285714,50.271428571428565,61.24285714285714,78.91428571428571,80.02142857142857,1703868505.0,0.33598999999999996,0.0,0.0,0.0,0.0,0.0,0.0,total
121937.14285714286,501.42857142857144,501.42857142857144,501.42857142857144,18.792857142857144,6.464285714285714,49.964285714285715,52.48571428571428,56.05714285714286,58.214285714285715,1703868506.0,0.33195857142857144,0.0,0.0,0.0,0.0,0.0,0.0,total
122436.28571428571,499.14285714285717,499.14285714285717,499.14285714285717,19.314285714285713,6.521428571428571,50.07857142857143,52.82857142857143,59.09285714285714,61.199999999999996,1703868507.0,0.3280607142857143,0.0,0.0,0.0,0.0,0.0,0.0,total
122936.5,500.2142857142857,500.2142857142857,500.2142857142857,20.428571428571427,6.564285714285715,51.449999999999996,69.42142857142856,91.85000000000001,95.16428571428571,1703868508.0,0.3241364285714286,0.0,0.0,0.0,0.0,0.0,0.0,total
123435.78571428571,499.2857142857143,499.2857142857143,499.2857142857143,22.264285714285712,8.65,53.285714285714285,65.02857142857142,80.3,80.90714285714286,1703868509.0,0.3203935714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
123936.42857142857,500.64285714285717,500.64285714285717,500.64285714285717,20.099999999999998,6.521428571428571,50.221428571428575,54.48571428571428,59.792857142857144,62.44285714285714,1703868510.0,0.3168157142857143,0.0,0.0,0.0,0.0,0.0,0.0,total
124437.07142857143,500.64285714285717,500.64285714285717,500.64285714285717,19.72142857142857,6.485714285714286,50.42857142857143,60.042857142857144,80.32142857142857,84.21428571428571,1703868511.0,0.3132614285714285,0.0,0.0,0.0,0.0,0.0,0.0,total
124936.78571428571,499.7142857142857,499.7142857142857,499.7142857142857,19.478571428571428,6.55,50.449999999999996,55.67142857142857,61.62857142857143,63.728571428571435,1703868512.0,0.30987785714285715,0.0,0.0,0.0,0.0,0.0,0.0,total
125433.57142857143,496.7857142857143,496.7857142857143,496.7857142857143,22.042857142857144,7.571428571428571,54.83571428571429,67.7,80.27857142857144,80.54285714285713,1703868513.0,0.30655142857142853,0.0,0.0,0.0,0.0,0.0,0.0,total
125936.14285714286,502.57142857142856,502.57142857142856,502.57142857142856,20.457142857142856,6.621428571428572,51.050000000000004,58.371428571428574,72.82857142857144,77.57857142857142,1703868514.0,0.3032885714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
126436.28571428571,500.14285714285717,500.14285714285717,500.14285714285717,19.00714285714286,6.485714285714286,50.050000000000004,57.83571428571429,70.32857142857144,72.31428571428572,1703868515.0,0.300145,0.0,0.0,0.0,0.0,0.0,0.0,total
126935.71428571429,499.42857142857144,499.42857142857144,499.42857142857144,19.592857142857145,6.478571428571429,50.971428571428575,58.48571428571429,70.82142857142857,72.19285714285715,1703868516.0,0.29707999999999996,0.0,0.0,0.0,0.0,0.0,0.0,total
127436.21428571429,500.5,500.5,500.5,20.571428571428573,6.535714285714286,50.85,64.12142857142857,75.91428571428571,78.02142857142857,1703868517.0,0.2940835714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
127936.07142857143,499.85714285714283,499.85714285714283,499.85714285714283,19.985714285714288,6.542857142857143,49.92142857142857,53.44285714285714,58.06428571428571,59.792857142857144,1703868518.0,0.29120785714285713,0.0,0.0,0.0,0.0,0.0,0.0,total
128436.92857142857,500.85714285714283,500.85714285714283,500.85714285714283,21.599999999999998,7.221428571428571,52.114285714285714,59.5,73.71428571428571,88.15714285714286,1703868519.0,0.288305,0.0,0.0,0.0,0.0,0.0,0.0,total
128938.28571428571,501.35714285714283,501.35714285714283,501.35714285714283,18.75,6.421428571428572,49.67857142857143,54.785714285714285,66.99285714285715,71.49285714285715,1703868520.0,0.2855292857142857,0.0,0.0,0.0,0.0,0.0,0.0,total
129437.21428571429,498.92857142857144,498.92857142857144,498.92857142857144,18.692857142857143,6.4,49.59285714285715,53.121428571428574,70.55714285714285,73.04285714285714,1703868521.0,0.2828264285714286,0.0,0.0,0.0,0.0,0.0,0.0,total
129936.21428571429,499.0,499.0,499.0,18.27857142857143,6.4142857142857155,49.621428571428574,51.40714285714286,54.857142857142854,55.17857142857143,1703868522.0,0.2802321428571429,0.0,0.0,0.0,0.0,0.0,0.0,total
130437.35714285714,501.14285714285717,501.14285714285717,501.14285714285717,19.542857142857144,6.435714285714286,50.964285714285715,71.85714285714286,90.0,93.6857142857143,1703868523.0,0.2775892857142857,0.0,0.0,0.0,0.0,0.0,0.0,total
130936.57142857143,499.2142857142857,499.2142857142857,499.2142857142857,19.599999999999998,6.45,50.271428571428565,58.628571428571426,70.35714285714286,71.66428571428571,1703868524.0,0.2750714285714286,0.0,0.0,0.0,0.0,0.0,0.0,total
131435.92857142858,499.35714285714283,499.35714285714283,499.35714285714283,19.764285714285712,6.442857142857143,50.357142857142854,59.82857142857143,74.0,77.02142857142857,1703868525.0,0.27259214285714284,0.0,0.0,0.0,0.0,0.0,0.0,total
131936.2857142857,500.35714285714283,500.35714285714283,500.35714285714283,19.599999999999998,6.442857142857143,49.885714285714286,53.57857142857143,57.76428571428572,58.542857142857144,1703868526.0,0.2702078571428571,0.0,0.0,0.0,0.0,0.0,0.0,total
132436.35714285713,500.07142857142856,500.07142857142856,500.07142857142856,19.385714285714283,6.435714285714286,50.07142857142857,58.957142857142856,80.3,83.33571428571429,1703868527.0,0.2678185714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
132937.14285714287,500.7857142857143,500.7857142857143,500.7857142857143,19.057142857142857,6.435714285714286,49.721428571428575,52.00714285714286,55.878571428571426,58.121428571428574,1703868528.0,0.26553857142857146,0.0,0.0,0.0,0.0,0.0,0.0,total
133434.7857142857,497.64285714285717,497.64285714285717,497.64285714285717,18.87142857142857,6.435714285714286,49.707142857142856,54.43571428571429,59.66428571428571,61.050000000000004,1703868529.0,0.26330714285714285,0.0,0.0,0.0,0.0,0.0,0.0,total
133936.5,501.7142857142857,501.7142857142857,501.7142857142857,18.464285714285715,6.414285714285714,49.6,53.457142857142856,71.15,75.42142857142858,1703868530.0,0.2610735714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
134436.85714285713,500.35714285714283,500.35714285714283,500.35714285714283,19.292857142857144,6.464285714285714,50.035714285714285,56.542857142857144,74.5,78.03571428571429,1703868531.0,0.25888428571428573,0.0,0.0,0.0,0.0,0.0,0.0,total
134937.14285714287,500.2857142857143,500.2857142857143,500.2857142857143,19.364285714285717,6.457142857142857,51.17142857142857,61.771428571428565,75.25714285714285,76.82857142857142,1703868532.0,0.2567435714285714,0.0,0.0,0.0,0.0,0.0,0.0,total
135436.35714285713,499.2142857142857,499.2142857142857,499.2142857142857,20.485714285714288,6.742857142857143,51.300000000000004,58.035714285714285,65.84285714285714,66.45,1703868533.0,0.25467357142857144,0.0,0.0,0.0,0.0,0.0,0.0,total
135937.57142857142,501.2142857142857,501.2142857142857,501.2142857142857,19.37857142857143,6.528571428571429,50.699999999999996,57.06428571428571,71.08571428571429,74.8,1703868534.0,0.2526178571428571,0.0,0.0,0.0,0.0,0.0,0.0,total
136437.0,499.42857142857144,499.42857142857144,499.42857142857144,19.157142857142855,6.428571428571429,49.614285714285714,51.76428571428572,56.23571428571428,57.021428571428565,1703868535.0,0.25063928571428573,0.0,0.0,0.0,0.0,0.0,0.0,total
135518.23076923078,499.61538461538464,499.61538461538464,499.61538461538464,18.46923076923077,6.407692307692307,49.65384615384615,52.04615384615385,58.25384615384615,60.16923076923077,1703868536.0,0.2519353846153846,0.0,0.0,0.0,0.0,0.0,0.0,total
136017.38461538462,499.15384615384613,499.15384615384613,499.15384615384613,20.13076923076923,6.523076923076923,50.684615384615384,61.26923076923077,84.97692307692309,86.8076923076923,1703868537.0,0.24993076923076923,0.0,0.0,0.0,0.0,0.0,0.0,total
136518.38461538462,501.0,501.0,501.0,18.723076923076924,6.453846153846154,49.66923076923077,52.45384615384615,58.65384615384615,61.46153846153846,1703868538.0,0.24800307692307694,0.0,0.0,0.0,0.0,0.0,0.0,total
137018.61538461538,500.2307692307692,500.2307692307692,500.2307692307692,18.66923076923077,6.4,49.65384615384615,57.5,80.0076923076923,82.53846153846153,1703868539.0,0.24607615384615386,0.0,0.0,0.0,0.0,0.0,0.0,total
137517.07692307694,498.46153846153845,498.46153846153845,498.46153846153845,19.200000000000003,6.384615384615385,49.58461538461539,51.815384615384616,54.75384615384615,55.361538461538466,1703868540.0,0.24424153846153845,0.0,0.0,0.0,0.0,0.0,0.0,total
138018.53846153847,501.46153846153845,501.46153846153845,501.46153846153845,18.715384615384615,6.384615384615385,49.55384615384616,51.00769230769231,55.8,57.45384615384615,1703868541.0,0.24242538461538463,0.0,0.0,0.0,0.0,0.0,0.0,total
138518.23076923078,499.6923076923077,499.6923076923077,499.6923076923077,20.00769230769231,6.423076923076923,52.75384615384615,71.82307692307693,87.4076923076923,89.03076923076924,1703868542.0,0.24058923076923078,0.0,0.0,0.0,0.0,0.0,0.0,total
139019.0,500.7692307692308,500.7692307692308,500.7692307692308,19.4,6.415384615384616,49.83846153846154,53.638461538461534,57.88461538461539,59.361538461538466,1703868543.0,0.23883538461538462,0.0,0.0,0.0,0.0,0.0,0.0,total
139517.6923076923,498.6923076923077,498.6923076923077,498.6923076923077,18.83076923076923,6.392307692307693,50.01538461538462,61.853846153846156,72.88461538461539,73.31538461538462,1703868544.0,0.23709923076923076,0.0,0.0,0.0,0.0,0.0,0.0,total
140016.92307692306,499.2307692307692,499.2307692307692,499.2307692307692,20.353846153846156,6.461538461538462,50.861538461538466,62.79230769230769,74.48461538461538,77.28461538461539,1703868545.0,0.23538076923076925,0.0,0.0,0.0,0.0,0.0,0.0,total
140517.92307692306,501.0,501.0,501.0,19.376923076923077,6.415384615384616,49.67692307692308,52.96153846153846,56.84615384615385,57.80769230769231,1703868546.0,0.2337184615384615,0.0,0.0,0.0,0.0,0.0,0.0,total
141019.38461538462,501.46153846153845,501.46153846153845,501.46153846153845,21.284615384615385,6.523076923076923,55.11538461538461,71.26923076923077,83.65384615384616,87.83076923076922,1703868547.0,0.23203307692307693,0.0,0.0,0.0,0.0,0.0,0.0,total
141517.15384615384,497.7692307692308,497.7692307692308,497.7692307692308,19.107692307692307,6.46923076923077,49.86923076923077,51.861538461538466,56.176923076923075,56.29230769230769,1703868548.0,0.23043846153846154,0.0,0.0,0.0,0.0,0.0,0.0,total
142017.15384615384,500.0,500.0,500.0,20.692307692307693,6.538461538461538,53.26923076923077,66.96923076923078,76.79230769230769,79.35384615384615,1703868549.0,0.22882615384615382,0.0,0.0,0.0,0.0,0.0,0.0,total
140948.08333333334,502.6666666666667,502.6666666666667,502.6666666666667,18.391666666666666,6.383333333333333,49.64166666666667,53.324999999999996,59.55833333333334,61.458333333333336,1703868550.0,0.233235,0.0,0.0,0.0,0.0,0.0,0.0,total
141446.91666666666,498.8333333333333,498.8333333333333,498.8333333333333,18.858333333333334,6.366666666666667,49.550000000000004,53.9,62.76666666666667,63.50833333333333,1703868551.0,0.23165333333333335,0.0,0.0,0.0,0.0,0.0,0.0,total
141946.83333333334,499.9166666666667,499.9166666666667,499.9166666666667,18.875,6.3999999999999995,49.625,53.30833333333334,60.94166666666666,62.425000000000004,1703868552.0,0.23009416666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
142445.75,498.9166666666667,498.9166666666667,498.9166666666667,18.733333333333334,6.375,49.65,53.4,59.11666666666667,59.89166666666667,1703868553.0,0.2285675,0.0,0.0,0.0,0.0,0.0,0.0,total
142946.66666666666,500.9166666666667,500.9166666666667,500.9166666666667,19.158333333333335,6.383333333333333,49.59166666666667,51.425000000000004,54.96666666666667,56.6,1703868554.0,0.227065,0.0,0.0,0.0,0.0,0.0,0.0,total
143446.16666666666,499.5,499.5,499.5,18.724999999999998,6.3500000000000005,49.550000000000004,52.44166666666666,66.44166666666666,69.47500000000001,1703868555.0,0.22556416666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
143945.58333333334,499.4166666666667,499.4166666666667,499.4166666666667,19.983333333333334,6.433333333333334,49.88333333333333,55.175000000000004,59.800000000000004,61.25,1703868556.0,0.22410666666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
144447.91666666666,502.3333333333333,502.3333333333333,502.3333333333333,18.516666666666666,6.358333333333333,49.63333333333333,55.4,76.15833333333333,79.18333333333334,1703868557.0,0.22263249999999998,0.0,0.0,0.0,0.0,0.0,0.0,total
144946.0,498.0833333333333,498.0833333333333,498.0833333333333,20.233333333333334,6.508333333333333,50.4,55.6,62.35833333333333,62.800000000000004,1703868558.0,0.2212166666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
145447.33333333334,501.3333333333333,501.3333333333333,501.3333333333333,18.3,6.358333333333333,49.55833333333334,50.916666666666664,54.175000000000004,54.916666666666664,1703868559.0,0.21982333333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
145947.25,499.9166666666667,499.9166666666667,499.9166666666667,19.0,6.375,49.63333333333333,55.14166666666667,78.24166666666666,80.22500000000001,1703868560.0,0.21842166666666665,0.0,0.0,0.0,0.0,0.0,0.0,total
146446.5,499.25,499.25,499.25,18.533333333333335,6.375,49.625,50.9,55.65,56.916666666666664,1703868561.0,0.21707333333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
146941.58333333334,495.0833333333333,495.0833333333333,495.0833333333333,19.108333333333334,6.391666666666667,49.6,54.28333333333333,72.36666666666666,72.36666666666666,1703868562.0,0.21573083333333332,0.0,0.0,0.0,0.0,0.0,0.0,total
147446.33333333334,504.75,504.75,504.75,20.491666666666667,6.508333333333333,52.225,65.49166666666666,77.025,81.60833333333333,1703868563.0,0.21437666666666666,0.0,0.0,0.0,0.0,0.0,0.0,total
147946.08333333334,499.75,499.75,499.75,18.783333333333335,6.466666666666666,49.75,52.525,56.175000000000004,56.916666666666664,1703868564.0,0.21308666666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
148446.5,500.4166666666667,500.4166666666667,500.4166666666667,19.066666666666666,6.433333333333334,50.224999999999994,61.416666666666664,70.56666666666666,71.51666666666667,1703868565.0,0.21179083333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
148947.41666666666,500.9166666666667,500.9166666666667,500.9166666666667,19.05,6.466666666666666,49.75833333333333,52.28333333333333,55.86666666666667,57.43333333333334,1703868566.0,0.21053166666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
149447.16666666666,499.75,499.75,499.75,18.675,6.391666666666667,49.775,52.35833333333333,57.0,57.650000000000006,1703868567.0,0.20929166666666665,0.0,0.0,0.0,0.0,0.0,0.0,total
149945.16666666666,498.0,498.0,498.0,18.716666666666665,6.375,49.666666666666664,53.85833333333333,71.99166666666666,75.09166666666667,1703868568.0,0.208055,0.0,0.0,0.0,0.0,0.0,0.0,total
150446.91666666666,501.75,501.75,501.75,19.158333333333335,6.366666666666667,49.675000000000004,52.75833333333333,56.63333333333333,58.43333333333334,1703868569.0,0.20684166666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
150945.66666666666,498.75,498.75,498.75,19.091666666666665,6.383333333333334,49.60833333333334,52.46666666666667,58.650000000000006,60.90833333333333,1703868570.0,0.20565,0.0,0.0,0.0,0.0,0.0,0.0,total
151445.25,499.5833333333333,499.5833333333333,499.5833333333333,19.150000000000002,6.3500000000000005,49.708333333333336,54.725,72.66666666666667,75.81666666666666,1703868571.0,0.2044541666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
151947.75,502.5,502.5,502.5,20.099999999999998,6.391666666666667,50.333333333333336,59.56666666666666,67.86666666666666,69.75,1703868572.0,0.20327583333333332,0.0,0.0,0.0,0.0,0.0,0.0,total
152445.5,497.75,497.75,497.75,18.241666666666667,6.341666666666666,49.51666666666667,50.96666666666667,55.975,56.35833333333333,1703868573.0,0.2021425,0.0,0.0,0.0,0.0,0.0,0.0,total
152947.0,501.5,501.5,501.5,19.866666666666667,6.408333333333334,53.083333333333336,71.54166666666667,85.575,88.23333333333333,1703868574.0,0.2009775,0.0,0.0,0.0,0.0,0.0,0.0,total
153446.08333333334,499.0833333333333,499.0833333333333,499.0833333333333,19.133333333333333,6.358333333333333,49.84166666666667,58.25,68.41666666666667,69.16666666666667,1703868575.0,0.1998525,0.0,0.0,0.0,0.0,0.0,0.0,total
153947.0,500.9166666666667,500.9166666666667,500.9166666666667,18.908333333333335,6.358333333333333,49.6,51.208333333333336,54.34166666666667,55.775,1703868576.0,0.19875416666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
154443.41666666666,496.4166666666667,496.4166666666667,496.4166666666667,19.283333333333335,6.391666666666667,49.949999999999996,53.75833333333333,58.15833333333333,58.275,1703868577.0,0.19767416666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
154946.25,502.8333333333333,502.8333333333333,502.8333333333333,18.75,6.333333333333333,49.574999999999996,54.31666666666666,67.125,70.5,1703868578.0,0.196585,0.0,0.0,0.0,0.0,0.0,0.0,total
155447.58333333334,501.3333333333333,501.3333333333333,501.3333333333333,18.666666666666668,6.333333333333333,49.53333333333333,50.6,53.90833333333333,55.18333333333334,1703868579.0,0.19552499999999998,0.0,0.0,0.0,0.0,0.0,0.0,total
155946.0,498.4166666666667,498.4166666666667,498.4166666666667,19.775000000000002,6.375,49.666666666666664,53.25,57.03333333333333,57.35,1703868580.0,0.19448333333333334,0.0,0.0,0.0,0.0,0.0,0.0,total
