Timestamp,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Dst IP,Label
1690927564,,,6.0,40501225.8,384.2,396.8,62765.0,46201.4,324.4,63.6,148.5272570507795,77.22530777618398,180.8,63.6,120.73894079191305,53.580207835844305,2690.2319935775113,19.281243435976755,55186.271239898495,110819.11789215954,949185.8,6.6,40492366.0,117401.53969672795,154104.07321382963,975578.2,105.4,40433250.4,105828.35697564835,142451.28210977087,957915.0,115.8,0.0,0.0,0.0,0.0,7684.0,7936.0,9.484263721379396,9.79697971459736,61.2,413.2,139.28522305249766,109.51148290444834,11994.383756330693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086181494863615,139.28522305249766,0.0,0.0,0.0,0.0,0.0,0.0,1538.2,3186.6,219.4,20.0,0.0,0.0,0.0,0.0,83446.86666666667,94202.02756973382,216560.4,12240.0,,,
1690927565,,,6.0,46756175.28571428,143.0,144.28571428571428,10323.857142857143,27523.285714285714,84.57142857142857,66.0,71.69412538454206,5.830233056759832,303.14285714285717,75.71428571428571,189.64464306387526,112.1491148604431,921.2584940766212,6.976545542246128,217933.74417850043,424964.03950516385,2629617.285714286,10.857142857142858,46461701.571428575,433604.09777330596,519408.4107790771,2652878.1428571427,478.42857142857144,46416182.14285714,436666.7130281856,518263.56048367,2629620.714285714,405.2857142857143,0.0,0.0,0.0,0.0,2860.0,2885.714285714286,3.4720518847076787,3.504493657538449,66.0,303.14285714285717,130.69599707027365,100.06320016881969,10209.570698915024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001008149921715,130.69599707027365,0.0,0.0,0.0,92.10204081632652,0.7755102040816327,53.15707751504503,1863.857142857143,507.0,66.28571428571429,20.0,541962.996031746,365182.8171108014,1223656.0,60731.28571428572,781019.2746598639,624449.0429778312,2061955.4285714286,148110.7142857143,,,
1690927566,,,6.0,38646985.8,48.4,57.6,3568.8,10696.0,79.0,66.0,72.88034818228365,6.37255172137368,314.0,66.0,180.02670175438595,123.31534850651906,368.27779331255505,2.736829077709973,766268.0280963273,1727341.0563137562,7322728.2,12.8,38646985.8,1525335.577952914,2219732.655896844,7376916.2,298.8,38518715.6,1656165.4282327483,2236848.2956155175,7322728.2,18015.0,0.0,0.0,0.0,0.0,968.0,1152.0,1.2497458680856102,1.4870832096243622,66.0,314.0,127.8296292835458,103.07475368752657,10651.421147350822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585151049667179,127.8296292835458,0.0,0.0,0.0,0.0,0.0,0.0,1077.4,507.0,28.8,20.0,2270560.616666666,721478.9519722245,3037326.8,1553767.0,4186308.125,1808260.657821729,6254197.8,1900354.2,,,
1690927567,,,6.0,90381345.61538461,1873.4615384615386,1387.6923076923076,677945.6153846154,231333.15384615384,1173.3846153846155,74.84615384615384,263.15296470092755,173.7415629501602,436.61538461538464,69.84615384615384,147.90932211077677,83.04915761847104,10096.207883885372,36.19310394022695,66107.98312619624,142776.18221347098,1341654.2307692308,-110.92307692307692,89808070.6923077,132182.00840471106,184648.28649716286,1358622.3846153845,109.3076923076923,90123296.07692307,133979.3142558693,186825.60262679367,1359056.7692307692,85.53846153846153,0.0,0.0,0.0,0.0,37469.230769230766,27753.846153846152,20.79577958473034,15.39732435549661,66.0,1528.1538461538462,230.8124245350265,237.65139450896066,82695.54254499872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629167051969656,230.8124245350265,538103.3846153846,1392.3846153846155,5979.530960436861,108476.53846153847,369.38461538461536,1205.2945905594675,1852.6923076923076,3037.0,1569.8461538461538,20.0,190731.11858974362,116536.10857253094,361315.1538461539,52546.307692307695,256642.80276134124,221161.37438818032,633048.2307692308,38781.92307692308,,,
1690927568,,,6.0,90289731.18181819,1516.0,1098.2727272727273,501104.8181818182,337235.54545454547,923.4545454545455,70.9090909090909,231.8855843048753,155.00702599027747,671.5454545454545,66.81818181818181,252.5682283893877,148.30533261384133,9308.976059733097,29.0294557317394,188476.9222163219,454754.10750639625,3251592.3636363638,-109.0909090909091,89769059.0909091,366487.79589297913,593893.2499783491,3260480.909090909,76.72727272727273,89734951.54545455,382260.14274414856,594979.2895712466,3280860.3636363638,69.54545454545455,0.0,0.0,0.0,0.0,30320.0,21965.454545454544,16.834641658346413,12.194814073392983,66.0,1517.2727272727273,263.27009047696924,284.4092639840903,125625.82415093457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8751683503385965,263.27009047696924,377572.0909090909,955.4545454545455,4192.383847352407,123137.13636363637,149.63636363636363,2779.484108602368,1171.6363636363637,1176.8181818181818,1113.909090909091,20.0,959675.2,536504.8325244457,1682167.8181818181,161905.0909090909,824885.9132395383,726839.4459474576,2204826.090909091,103709.36363636363,,,
1690927570,,,6.0,90333196.33333333,679.0,697.0,485866.3333333333,79734.0,1015.3333333333334,66.66666666666667,378.7463080559298,232.0311672764244,235.33333333333334,66.0,149.13094690635452,82.77693380249987,6280.960651711103,15.264105387580736,101742.71357418135,257860.05383869036,2940209.6666666665,-21.0,89764567.0,228412.31389478815,368755.96722172113,2986556.0,157.33333333333334,90285739.66666667,183768.125812916,329982.11850085115,2955597.3333333335,76.0,0.0,0.0,0.0,0.0,13580.0,13940.0,7.533637669699172,7.730467717881567,66.0,1163.3333333333333,277.8477170784439,298.83465394851453,160725.48559938555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180695417959971,277.8477170784439,62754.90476190476,68.14285714285715,5377.763050802666,0.0,0.0,0.0,849.3333333333334,1055.0,612.0,20.0,539114.0634920634,234667.2175189814,937676.0,266683.0,636538.7264069264,558794.9444066505,1850870.0,124782.33333333333,,,
1690927572,,,6.0,90903456.71428572,1282.7142857142858,930.0,464934.85714285716,440600.85714285716,885.1428571428571,71.42857142857143,199.4726196244267,159.47565311738043,929.5714285714286,76.28571428571429,350.57597703046,210.41435713586017,10051.263791496167,24.542103103291755,1293743.6842148155,2174402.6792910513,6526760.714285715,-54.0,85464328.85714285,1964105.5808017172,2434813.65897008,6552960.857142857,11494.57142857143,90440655.85714285,2809460.760467888,2431423.8732411964,6554403.857142857,17713.85714285714,0.0,0.0,0.0,0.0,25654.285714285714,18600.0,14.230146490692972,10.311956612598781,66.0,1738.7142857142858,303.2437678167279,351.2867218517084,185940.63838060797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936848722978673,303.2437678167279,44750.3988095238,102.48412698412699,4708.634879645296,46878.30952380952,54.517857142857146,4637.979328347976,1024.142857142857,1272.857142857143,882.1428571428571,20.0,415161.01948051946,315828.96257274033,1034505.0,21798.14285714286,622349.2563492063,601424.2846835889,1899743.2857142857,71264.71428571429,,,
1690927573,,,6.0,90362732.2,685.6,697.9,89202.8,104599.0,226.5,66.0,133.3357781581618,65.28675003036506,227.8,66.0,135.1301824098453,65.14586334501345,2147.598090694809,15.329998827193359,110689.2456477305,251872.79693176388,2403905.4,6.3,90104537.5,222432.94053749344,327585.2399715792,2417789.7,169.2,89714910.9,219495.3018172876,326468.92861290823,2413200.8,171.3,0.0,0.0,0.0,0.0,13712.0,13958.0,7.5967172385387,7.73328158865466,66.0,363.6,137.81942917097615,108.62721990672522,11804.638918172834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277286590813968,137.81942917097615,0.0,0.0,0.0,0.0,0.0,0.0,1639.9,1921.3,389.6,20.0,391878.0380952381,319459.38061179,941870.5,92769.2,489246.1033982684,383236.0463302506,1235026.7,125831.8,,,
1690927574,,,6.0,90187645.0,418.5,448.5,37089.5,79573.0,184.0,93.0,129.23215705166808,24.859188361149904,314.0,66.0,129.90281329923272,62.28727084832348,1291.7735136720153,9.60037622582957,226612.8550381043,413727.40591191757,2386810.0,18.0,89936855.5,457056.3929788063,503462.9918615352,2420497.5,12115.5,90168443.0,452564.2773715659,501131.1909157927,2399211.5,12397.5,0.0,0.0,0.0,0.0,8370.0,8970.0,4.634172511476896,4.966203714352676,66.0,419.0,130.76995259019426,87.56840449085968,8096.284437368309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0415512465373962,130.76995259019426,382.95,3.25,175.19316882514076,0.0,0.0,0.0,1873.5,504.0,253.0,20.0,474807.25,308243.71406181995,1003880.5,520.5,349088.0625,318106.9077709899,1099766.0,7131.5,,,
1690927575,,,6.0,90449149.5,367.0,324.5,56693.0,41661.5,203.0,66.0,133.05081682129304,65.16440191679655,203.0,66.0,132.9059292881032,65.03089499406312,1087.2551214370123,7.644213733077316,138356.52243602526,343866.6967839168,3285726.5,6.0,89857645.0,282775.7030862069,463344.17048448225,3307636.0,138.0,90053259.5,280173.4226361031,459559.9733815546,3310299.5,137.5,0.0,0.0,0.0,0.0,7340.0,6490.0,4.056716247790086,3.5874974852872303,66.0,314.0,141.7381210075718,110.26144323572909,12158.283308291786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909322984931425,141.7381210075718,0.0,0.0,0.0,0.0,0.0,0.0,504.0,1790.0,201.5,20.0,1079246.6666666667,590556.001429515,1936219.5,239738.5,739029.1636363636,649270.7876127085,2082946.5,92756.0,,,
1690927579,,,6.0,91066434.75,87.5,97.25,6412.0,18570.5,82.25,66.0,73.21007479319368,6.558751786108483,376.0,66.0,190.65034965034965,124.84869358536591,274.1706863547107,2.0275856645663177,536891.5879968228,1226864.121883148,7130841.75,9.75,88614948.5,1101570.6125715612,1613777.236406011,7174961.5,250.5,90982076.5,1032538.8239586664,1545135.4322280684,7130841.75,706.25,0.0,0.0,0.0,0.0,1750.0,1945.0,0.9603210539645481,1.0672646106017694,66.0,376.0,134.804858570682,107.86632363678183,11637.663381283404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1031938887791755,134.804858570682,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,48.5,20.0,2278513.189583333,1600240.3631029434,5116296.75,252623.0,1832604.0533216784,1390400.8145506228,4135249.0,314224.75,,,
1690927583,,,6.0,90485339.0,74.33333333333333,73.33333333333333,4997.0,13593.666666666666,70.33333333333333,66.0,68.16666666666667,2.1666666666666665,263.3333333333333,111.33333333333333,186.5081300813008,68.4622269631781,205.91673038418983,1.6358463386213797,716002.9993365646,1503127.9582440602,8376455.333333333,15.0,89550744.66666667,1409211.0149332918,1885576.7799841876,8399742.666666666,17511.666666666668,89880938.33333333,1451122.7293820519,1883015.729084655,8385188.0,17552.0,0.0,0.0,0.0,0.0,1486.6666666666667,1466.6666666666667,0.8234492425682868,0.8123970960530928,66.0,263.3333333333333,126.87315490295413,78.90316435715418,6598.42290110997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845029239766081,126.87315490295413,0.0,0.0,0.0,466.87777777777774,4.0,250.8729077380343,501.0,507.0,7.0,20.0,2799807.6833333336,2334964.736655476,6957076.666666667,301559.0,2756688.2722222223,2417967.971418096,7117242.666666667,112702.66666666667,,,
1690927585,,,6.0,94131172.5,79.5,79.5,5247.0,14597.0,66.0,66.0,66.0,0.0,238.0,127.0,183.2681658130602,41.21945855271951,210.8160705026438,1.6891599574594554,602754.6235258358,1152233.474931649,6299881.0,18.5,89200750.5,1149783.7990968802,1349462.0213879815,6322819.0,45623.5,93901258.0,1210663.2050082101,1410799.5454796148,6322601.5,45746.5,0.0,0.0,0.0,0.0,1590.0,1590.0,0.8445799787297277,0.8445799787297277,66.0,238.0,124.6340829065301,65.5018984510437,4297.510058273066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.6340829065301,0.0,0.0,0.0,635.3777777777777,5.433333333333334,379.3699591113259,1074.0,507.0,0.0,20.0,2247710.368686869,1271339.5091748806,4269941.5,146206.5,1623419.3472222222,1155129.3038255041,3777774.0,85322.0,,,
1690927592,,,6.0,67338102.33333333,477.3333333333333,493.3333333333333,34697.666666666664,96489.0,83.33333333333333,66.0,70.72125309106548,4.536445286070327,371.3333333333333,88.66666666666667,193.1978372779116,96.67107786586244,2314.760332935639,17.10510304964792,222964.96891606518,482425.1409314827,3663768.3333333335,11.0,66533626.666666664,439159.50000868045,617616.8036199621,3678289.3333333335,14579.666666666666,66642553.333333336,439307.018203818,618298.4427251178,3678393.0,14525.666666666666,0.0,0.0,0.0,0.0,9546.666666666666,9866.666666666666,8.408653790775283,8.696449258872635,66.0,371.3333333333333,132.71086097537338,94.59224093080036,9318.06701095628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0250764553393303,132.71086097537338,0.0,0.0,0.0,262.8333333333333,2.2222222222222223,115.3097745544012,4273.666666666667,507.0,240.0,20.0,994609.4166666666,770673.7237580856,2247339.0,85817.66666666667,1157171.5454545452,950792.2164241136,2868571.0,115109.66666666667,,,
1690927593,,,6.0,54769130.666666664,340.3333333333333,386.6666666666667,37634.333333333336,63248.0,166.0,66.0,112.91804080873271,45.758735378562335,322.6666666666667,66.0,153.37980396461228,85.12942494819052,1841.6940400665392,13.272256112329183,88767.57607197356,189144.08738798185,1686704.0,-13.333333333333334,54747630.333333336,183751.72173462622,247815.70919799714,1701219.3333333333,182.66666666666666,54642732.0,173204.8849676582,240740.69936155752,1700183.6666666667,169.33333333333334,0.0,0.0,0.0,0.0,6806.666666666667,7733.333333333333,6.213581879902494,7.058674232426689,66.0,396.6666666666667,137.31457924833262,108.55662663377579,11787.66847936513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0998303999862002,137.31457924833262,0.0,0.0,0.0,0.0,0.0,0.0,1971.6666666666667,2071.3333333333335,200.66666666666666,20.0,320788.0,138198.33333333334,458986.3333333333,182589.66666666666,219448.80000000002,169003.63256498365,430880.3333333333,33458.333333333336,,,
1690927594,,,6.0,54207943.333333336,347.3333333333333,365.6666666666667,55956.0,45607.5,244.33333333333334,66.0,137.06909507071492,65.0433505035379,244.33333333333334,66.0,132.47056591547232,65.59807760226654,1868.911742948564,13.122493585574928,107762.43787772548,244088.26098741897,2049491.5,-4.666666666666667,54136821.333333336,235047.64392055167,333665.666102903,2075069.3333333333,160.16666666666666,53951353.0,201704.04928537415,311914.1472790665,2070867.0,188.0,0.0,0.0,0.0,0.0,6946.666666666667,7313.333333333333,6.392735206176909,6.7297583793980165,66.0,396.6666666666667,140.63867093472493,110.02942305770392,12110.973352818566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143792121419791,140.63867093472493,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,2033.1666666666667,207.66666666666666,20.0,594651.6666666666,335473.48361013265,943311.6666666666,167969.66666666666,570060.1832010582,640205.1327602073,1683547.6666666667,21772.5,,,
1690927595,,,6.0,52792540.0,130.0,125.5,20365.5,13599.5,196.5,66.0,132.61263736263737,65.2350241543709,203.0,66.0,129.9044760634356,65.57753879039402,642.1896082426413,4.831172230355664,244426.00450154912,537217.1342018624,3427657.0,13.0,52792492.5,487742.4807706106,677818.6821816496,3427729.0,576.5,52334133.5,490866.7029975838,683933.2977653989,3427711.5,518.0,0.0,0.0,0.0,0.0,2600.0,2510.0,2.4580115577421355,2.373160672613528,66.0,314.0,132.01745214879017,105.95912069391274,11228.811082791557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752747252747251,132.01745214879017,0.0,0.0,0.0,0.0,0.0,0.0,504.0,1291.5,66.0,20.0,1181492.9666666666,728221.8149247064,2265154.0,370370.0,764292.9,643984.4001841638,2174095.0,102023.5,,,
1690927597,,,6.0,90077483.33333333,1151.3333333333333,1112.6666666666667,197300.66666666666,113586.66666666667,322.6666666666667,66.0,155.65210005176613,84.90621114167683,248.66666666666666,66.0,113.17429215844743,46.20424796480649,3451.787694156405,25.137130386960962,43646.36256491362,106310.86777440993,1576386.0,8.666666666666666,89815509.33333333,87319.8792394135,139606.7880618339,1576528.0,127.33333333333333,89849265.66666667,87104.45554438738,140218.21234255788,1576386.0,196.0,0.0,0.0,0.0,0.0,23026.666666666668,22253.333333333332,12.783363390147679,12.353766996813285,66.0,479.3333333333333,136.91713297474902,108.60512570375114,11795.43948146113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875375088170758,136.91713297474902,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,4269.333333333333,614.3333333333334,20.0,0.0,0.0,0.0,0.0,707541.1666666666,452347.7361900373,1226194.6666666667,232048.66666666666,,,
1690927598,,,6.0,78396666.9,437.0,496.5,52201.3,82319.0,118.2,66.0,92.21729859275713,22.624778547979663,317.5,66.0,166.7621637917453,100.35111047320713,1533.20106228557,10.665892572852872,1019316.3924623213,1789457.4791541747,6049075.4,8.2,74939888.9,1618740.9301298424,2072128.0643576893,6090084.0,170.5,78124891.0,2190843.246106599,2049341.9766823458,6053475.4,8849.0,0.0,0.0,0.0,0.0,8740.0,9930.0,4.997116144395294,5.668776428457579,66.0,349.3,134.32251164071832,102.4168135871035,10873.785063316662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1443731321530697,134.32251164071832,0.0,0.0,0.0,0.0,0.0,0.0,1312.6,812.7,276.4,20.0,457543.2,294055.7724409855,937119.2,169665.9,1140331.483015873,732570.62080068,2253461.4,337187.7,,,
1690927599,,,6.0,90903853.0,190.0,203.5,13892.0,39223.0,92.0,66.0,73.06898550724637,6.96564511617985,314.0,66.0,192.67619047619047,123.97080982153913,584.3160819081205,4.328874056060921,244014.60590942664,574666.4149870998,4092632.0,10.0,87335942.5,483220.1246299932,710331.368211547,4042422.5,209.0,90518034.0,473735.1307497283,732594.912140657,4092632.0,191.0,0.0,0.0,0.0,0.0,3800.0,4070.0,2.0901767660604382,2.238697290000483,66.0,314.0,134.72798789198015,107.32296497011541,11518.491856252207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0644927536231883,134.72798789198015,0.0,0.0,0.0,0.0,0.0,0.0,668.5,507.0,100.0,20.0,1325314.826388889,783462.5354153875,2600663.5,175113.0,941599.76875,695076.7103116249,2308582.5,139101.5,,,
1690927600,,,6.0,90344838.5,249.5,193.0,41383.0,20962.5,196.5,66.0,131.7813874788494,65.24197094627114,203.0,66.0,132.67335766423358,64.97404558140111,691.3472319392126,4.906431785892685,277336.4785766839,635830.7676336823,5352398.0,9.5,88250394.5,530389.7384639852,789879.1336143141,5372624.5,464.0,90289889.0,572764.396099396,831107.3106149428,5374335.0,370.0,0.0,0.0,0.0,0.0,4990.0,3860.0,2.767103585335393,2.1393282005572916,66.0,314.0,138.34882654046743,108.78572126254448,11838.80051202288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810490693739426,138.34882654046743,0.0,0.0,0.0,0.0,0.0,0.0,504.0,977.5,127.0,20.0,1145574.4625,1180040.1647358204,3813740.0,153551.0,779605.7416666666,883294.784939087,3340477.5,46084.0,,,
1690927603,,,6.0,90747148.0,174.0,205.0,12823.0,39074.0,79.0,66.0,73.69540229885058,6.389132440629383,314.0,66.0,190.60487804878048,123.9985246789094,571.885741246656,4.17643979290677,240071.8201058201,578409.900684791,3719801.0,8.0,89956539.0,519979.9942196532,794288.7010406032,3806425.0,257.0,90445858.0,443362.04901960783,730129.6158512982,3719801.0,328.0,0.0,0.0,0.0,0.0,3480.0,4100.0,1.9174156305165648,2.259024162390205,66.0,314.0,136.93139841688654,108.30269094709588,11729.47286638216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1781609195402298,136.93139841688654,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,103.0,20.0,1371245.5,787872.6920739902,2559493.0,188538.0,1065368.0588235294,809316.9072174,2989826.0,86497.0,,,
1690927604,,,6.0,90557776.0,97.0,104.0,7078.0,19760.0,79.0,66.0,72.96907216494846,6.483052622343164,314.0,66.0,190.0,124.0,296.3632852467578,2.219577477256067,452788.88,1105460.9576449343,7758279.0,9.0,89551771.0,932830.9479166666,1477096.4287168705,7802534.0,193.0,90459505.0,878247.6213592233,1415920.132820948,7758279.0,252.0,0.0,0.0,0.0,0.0,1940.0,2080.0,1.0711393795713358,1.148438097684731,66.0,314.0,133.52238805970148,106.75172640671713,11395.931090814584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0721649484536082,133.52238805970148,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,52.0,20.0,2542160.125,1652588.225998951,5553969.0,889680.0,1418504.4375,1866082.238515929,7758279.0,9773.0,,,
1690927609,,,6.0,45141955.0,457.42857142857144,513.5714285714286,47413.857142857145,88782.71428571429,159.14285714285714,66.0,91.9336665187717,23.300075106778518,317.7142857142857,66.0,178.3758661529732,107.11588695983507,3013.3234558328354,21.478348560920193,51337.937074559406,107318.02738549745,1333745.5714285714,7.428571428571429,45053480.85714286,111107.46211826868,148208.7671531508,1370938.2857142857,163.85714285714286,44850553.428571425,95452.18694701663,137254.4220046924,1336180.0,101.14285714285714,0.0,0.0,0.0,0.0,9148.57142857143,10271.42857142857,10.111365490773178,11.366983070147016,66.0,384.85714285714283,139.75424356424963,109.53643791229099,12000.759463369992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152018150777579,139.75424356424963,0.0,0.0,0.0,0.0,0.0,0.0,3633.285714285714,1317.4285714285713,273.7142857142857,20.0,0.0,0.0,0.0,0.0,423953.0,186451.85714285713,610404.8571428572,237501.14285714287,,,
1690927610,,,6.0,44449947.75,166.0,201.25,12288.5,38454.5,88.75,66.0,73.95117822429143,6.778910888991037,376.0,66.0,191.3920655226431,124.85044586436473,1142.5082069810228,8.267763372402863,127785.24352482293,292712.8202804391,2123477.5,9.25,44449947.75,279531.6436452444,398755.60785937717,2156853.25,244.0,44154802.75,236069.6673636727,367309.5815718722,2123477.5,191.75,0.0,0.0,0.0,0.0,3320.0,4025.0,3.7354007078739078,4.532362664528955,66.0,376.0,137.7491088595975,109.12271620184123,11908.396488112065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1992073701979362,137.7491088595975,0.0,0.0,0.0,0.0,0.0,0.0,2000.5,507.0,99.5,20.0,427442.8333333334,247173.67301838126,722105.25,171201.25,602220.45,451819.05569890275,1334959.0,65354.75,,,
1690927611,,,6.0,43515701.0,85.0,87.0,6182.0,16406.0,92.0,66.0,72.72941176470589,6.795133613877642,314.0,66.0,188.57471264367817,123.99180842278216,519.0770108471883,3.9525963283919054,254477.78362573095,580239.7442969749,3291288.0,10.0,43515701.0,518044.0595238095,745705.9587627328,3291441.0,160.0,42879627.0,498600.3139534884,740303.5334821896,3291288.0,150.0,0.0,0.0,0.0,0.0,1700.0,1740.0,1.9533179529843725,1.9992783754075336,66.0,314.0,131.32558139534885,105.61139185607897,11153.76608977826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0235294117647058,131.32558139534885,0.0,0.0,0.0,0.0,0.0,0.0,644.0,507.0,43.0,20.0,1405599.6,562790.7334946445,1926163.0,354104.0,1434598.0,959889.5833384518,3164767.0,250330.0,,,
1690927613,,,6.0,40795153.0,82.0,88.0,5984.0,16472.0,79.0,66.0,72.97560975609755,6.482576290326618,314.0,66.0,187.1818181818182,123.96797107011017,550.4575506801017,4.167161721393716,241391.4378698225,574873.8314701901,4253499.0,10.0,40795153.0,503643.8641975309,779050.8546924778,4301667.0,233.0,40735134.0,468219.9310344828,734744.3630420007,4253499.0,373.0,0.0,0.0,0.0,0.0,1640.0,1760.0,2.010042712672263,2.1571190087214527,66.0,314.0,132.09411764705882,105.98208766850364,11232.202906574394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731707317073171,132.09411764705882,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,44.0,20.0,1225753.2,1002108.1856507112,2999247.0,290907.0,886263.8888888889,451743.6940590303,1752062.0,313474.0,,,
1690927614,,,6.0,39667847.0,31.0,34.0,2267.0,6212.0,79.0,66.0,72.98486486486486,6.438706089161821,314.0,66.0,182.01515151515153,123.72026446822811,213.7137558133412,1.6383615469366715,661030.075,1275459.9229772096,5600300.0,12.5,39667847.0,1377187.951388889,1592979.0299010216,5647085.5,297.0,39585706.5,1320391.212841254,1539636.8924245099,5600300.0,44043.0,0.0,0.0,0.0,0.0,620.0,680.0,0.7813974791737276,0.8569640677629438,66.0,314.0,129.342151675485,104.31554130245985,10887.55195667659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0745945945945947,129.342151675485,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,17.0,20.0,1683788.75,1394808.5079454132,3402119.5,443882.0,1585600.0416666665,1005373.0048546395,2882331.5,140656.0,,,
1690927615,,,6.0,39820896.0,60.0,60.0,4350.0,11152.0,79.0,66.0,72.5,6.5,314.0,66.0,185.86666666666667,123.93109196467024,389.29309877909327,3.013493217229467,334629.3781512605,802784.1237699956,3565899.0,16.0,39820896.0,674930.4406779661,1040090.9725174104,3566005.0,584.0,38778187.0,657257.406779661,1042726.872853766,3565899.0,411.0,0.0,0.0,0.0,0.0,1200.0,1200.0,1.5067466086147334,1.5067466086147334,66.0,314.0,129.18333333333334,104.468095874078,10913.583055555557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.18333333333334,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,30.0,20.0,1751324.0,556480.0,2307804.0,1194844.0,1413709.4,443059.7943233396,1756814.0,575179.0,,,
1690927617,,,6.0,92829031.0,72.0,72.0,4752.0,13207.5,66.0,66.0,66.0,0.0,238.0,134.0,183.44010467144795,41.66263554998129,193.4588388306916,1.551160652175784,652310.6945304438,1313318.2954172646,8506051.5,236.5,89699218.5,1269666.2332535884,1622631.7091701957,8526957.5,42223.5,90849210.0,1283997.8110047847,1620442.2329091905,8526904.0,42201.5,0.0,0.0,0.0,0.0,1440.0,1440.0,0.775580326087892,0.775580326087892,66.0,238.0,124.72005233572398,65.71404408110601,4318.90795138045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.72005233572398,0.0,0.0,0.0,672.5,5.75,397.0537588101384,3095.5,507.0,0.0,20.0,2542118.4,1958789.4921118198,7374944.0,197175.0,1786604.4686274508,1706671.0669752103,6572700.5,73984.5,,,
