ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Dst IP,Label
32354.25,152.0,152.0,152.0,221354.8,221392.15,221727.7,221794.825,221828.375,221828.375,1690926668.0,-0.2015525,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90522752.33333331,1926.6666666666667,1948.0,980456.3333333334,583527.3333333334,1934.0,79.0,530.3567516837091,401.7523702700488,1002.0,77.66666666666667,213.14487002194997,178.32390789818513,17274.87322321483,42.77097634033223,24956.92887448316,86647.6784092812,1474580.0,-140.0,90212704.0,51897.53362717721,128708.97408868224,1519461.6666666667,15.666666666666666,89988551.66666667,53638.60185872048,129713.22468243873,1518980.3333333333,8.666666666666666,0.0,0.0,0.0,0.0,38533.333333333336,38960.0,21.271320622667947,21.49965571766428,66.0,2862.0,426.1174982834396,546.4000207416079,308586.9896488119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143038934373668,426.1174982834396,128592.2,186.30000000000004,10317.2109205,75824.55555555555,171.7777777777778,5359.38580658491,998.6666666666666,2107.6666666666665,1408.6666666666667,20.0,0.0,0.0,0.0,0.0,679950.0555555555,352061.5533231576,1068639.6666666667,313274.0,,,
32488.0,133.75,133.75,133.75,222166.5,222264.55,222533.0,222566.575,222600.125,222600.125,1690926669.0,-0.2014325,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90152038.5,626.25,638.5,357136.5,361642.5,765.0,66.5,323.5889070146819,171.28190498125977,861.75,97.0,374.9670715778474,167.76683531093454,7984.336503506068,14.047534171229495,398059.4559429999,765624.937975779,4215487.25,-11.75,89684298.25,795509.6938889411,942982.5190874818,4241264.25,22804.5,89676367.25,795483.7881305268,940154.1727311598,4241296.5,22872.5,0.0,0.0,0.0,0.0,12525.0,12770.0,6.955787223875408,7.091746947354088,66.0,1560.75,359.00623494526013,375.2870718149013,235857.74672958636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114048100031838,359.00623494526013,39475.5,38.3125,3855.04082623294,39783.03958333333,42.35833333333333,4069.27233192192,1245.25,961.75,306.5,20.0,1545609.65,866092.0187588707,3021666.0,345370.0,1446444.4226190476,1016684.734653414,3262819.25,195261.25,,,
32644.25,156.25,156.25,156.25,222850.65,222868.55,223237.625,223304.75,223304.75,223304.75,1690926670.0,-0.2012924999999999,0.0,0.0,0.0,0.0,0.0,total,,,6.0,91729122.0,88.5,88.5,5841.0,16443.0,66.0,66.0,66.0,0.0,264.5,127.0,185.734375,41.353432202203166,242.91741050026167,1.929477275306842,524969.3179733993,929955.6325817284,5080905.5,11.5,88394709.0,1017701.5776315788,1075621.9020612356,5094085.0,26242.0,91150168.5,1048883.6891447369,1102001.3693982628,5094002.0,26392.5,0.0,0.0,0.0,0.0,1770.0,1770.0,0.9647386376534208,0.9647386376534208,66.0,264.5,125.8671875,66.66173281004319,4445.921897605614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.8671875,0.0,0.0,0.0,758.25,6.4375,339.22015481450296,501.0,507.0,0.0,20.0,1612928.5277777778,750746.5434834596,3037718.5,602941.0,1002549.5,705518.2223286827,2348359.0,48641.5,,,
32818.0,173.75,173.75,173.75,223522.625,223606.725,223875.175,223908.725,223942.275,223942.275,1690926671.0,-0.201125,0.0,0.0,0.0,0.0,0.0,total,,,6.0,48080438.0,379.6666666666667,344.3333333333333,54412.66666666666,49737.66666666666,275.0,66.0,127.74788650657968,61.43508780207683,160.33333333333334,66.0,113.055900424686,44.47082086133661,2165.973830257095,15.054802027383175,2032464.606048593,3652069.000334648,10603465.666666666,15.333333333333334,48041764.0,4062618.203334676,4297630.2484892,10603517.666666666,16601.333333333332,48051663.333333336,5399138.944360205,4168170.669650205,10637095.666666666,31701.0,0.0,0.0,0.0,0.0,7593.333333333333,6886.666666666667,7.897897687999605,7.156904339383575,66.0,349.0,126.25985985985984,88.94630277970572,8962.56392694843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854902206816506,126.25985985985984,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,1619.6666666666667,211.33333333333331,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32980.5,162.5,162.5,162.5,224177.6,224210.7,224579.8,224613.375,224646.925,224646.925,1690926672.0,-0.2009675,0.0,0.0,0.0,0.0,0.0,total,,,6.0,47311970.66666666,314.8333333333333,290.5,55530.16666666666,27834.83333333333,357.5,66.0,173.23965328681902,105.32988279551384,129.0,66.0,92.90748282474622,26.44034838059492,1759.6834785878546,12.779876890254464,93319.15518322744,182469.57953528425,1412689.1666666667,9.0,47297861.833333336,184862.44492554327,231253.05881699952,1429517.8333333333,182.5,47164115.66666666,190636.4859502538,233061.9966214197,1430230.8333333333,201.33333333333331,0.0,0.0,0.0,0.0,6296.666666666667,5810.0,6.646218681828098,6.133658208426369,66.0,396.6666666666667,136.9835730940636,108.86831547630452,11853.834234208873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625161189967694,136.9835730940636,0.0,0.0,0.0,0.0,0.0,0.0,936.0,4705.333333333333,166.16666666666666,20.0,60502.41666666666,36217.51550709883,91544.83333333331,3042.0,364880.32936507935,277399.36629723693,758026.8333333334,107564.33333333331,,,
33114.25,133.75,133.75,133.75,224851.5,224948.9,225250.9,225318.0,225351.55,225351.55,1690926673.0,-0.2008575,0.0,0.0,0.0,0.0,0.0,total,,,6.0,46809374.0,133.0,158.0,9811.5,29896.0,79.0,66.0,73.6859649122807,6.383772097991946,314.0,66.0,188.85185185185185,123.98936808703492,848.2635083910093,6.216580407051385,177778.4149510189,437818.3955515425,3485992.5,8.0,46809374.0,386653.3704630789,614166.1979089854,3543843.5,236.5,46561173.5,329604.9308998149,557814.7642347332,3485992.5,2369.0,0.0,0.0,0.0,0.0,2660.0,3160.0,2.841258068991697,3.375322338059687,66.0,314.0,135.9306250568647,107.79330638192016,11620.015388207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176608187134503,135.9306250568647,0.0,0.0,0.0,0.0,0.0,0.0,3073.0,507.0,79.5,20.0,849069.0416666666,697217.0845996724,2246477.0,308087.5,931098.9642857144,622790.5801260669,2157851.0,303615.0,,,
33379.75,140.75,140.75,140.75,226343.125,226358.225,226760.85,226827.975,226827.975,226827.975,1690926675.0,-0.200625,0.0,0.0,0.0,0.0,0.0,total,,,6.0,57216971.05555555,239.55555555555557,200.44444444444449,45054.16666666666,15607.055555555557,426.3888888888889,66.0,171.5699381018929,110.95528222283988,170.44444444444446,66.0,85.9096956030569,21.904481739816237,1026.738163994452,7.4533003284057635,346334.53816657205,847714.623978928,7435610.055555556,9.944444444444445,57165128.44444445,693292.2384821083,1091069.4799048572,7441165.666666667,3304.055555555556,57207278.0,715531.1155842303,1116033.6793950135,7463453.722222222,8074.888888888889,0.0,0.0,0.0,0.0,4791.111111111111,4008.8888888888887,4.053981040562833,3.39931928784293,66.0,465.55555555555554,131.57523988033122,105.49872667560076,11172.33905758709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913448288239851,131.57523988033122,0.0,0.0,0.0,0.0,0.0,0.0,57886.27777777778,617.7777777777778,121.72222222222224,20.0,1668891.352777778,1333071.7504646732,3965558.944444445,402620.3333333333,1784416.5195065737,1714001.8010825347,5321251.277777778,409919.1111111111,,,
33568.0,188.25,188.25,188.25,227056.675,227163.5,227398.375,227431.925,227431.925,227431.925,1690926676.0,-0.20045,0.0,0.0,0.0,0.0,0.0,total,,,6.0,42961803.0,70.0,68.0,5062.0,12672.0,79.0,66.0,72.31428571428572,6.497346397113335,314.0,66.0,186.35294117647052,123.94635517810808,412.78528277782,3.212155690951797,313589.802919708,586023.11812541,3301759.0,12.0,42961803.0,622634.8260869565,704132.1050475091,3345263.0,1309.0,42606568.0,635918.9253731343,706107.5314485306,3301759.0,1195.0,0.0,0.0,0.0,0.0,1400.0,1360.0,1.629354335990042,1.582801354961755,66.0,314.0,128.5072463768116,104.1247333365976,10841.960092417556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,128.5072463768116,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,507.0,34.0,20.0,597272.4285714285,614138.7612095163,2050190.0,101849.0,577867.7,468226.36011421867,1617417.0,95875.0,,,
33723.5,155.5,155.5,155.5,227746.825,227834.575,228035.9,228103.025,228103.025,228103.025,1690926677.0,-0.20031,0.0,0.0,0.0,0.0,0.0,total,,,6.0,44294249.0,263.75,248.75,50129.25,19591.25,503.25,66.0,164.52853201665351,97.57943906544187,187.5,66.0,101.32951757300164,37.42528968035573,1560.482249831882,11.47224663048587,170019.71434979182,411338.2506208916,5635473.0,12.0,44294249.0,335105.5624370114,517611.79215142527,5635509.75,501.5,43771864.75,347215.77327306697,524587.8397413867,5635562.0,664.25,0.0,0.0,0.0,0.0,5275.0,4975.0,5.903917990672723,5.568328639813147,66.0,562.0,133.88616458464992,108.50936568042384,11787.3459033279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496320803660364,133.88616458464992,0.0,0.0,0.0,0.0,0.0,0.0,48827.0,502.5,136.75,20.0,230251.5833333333,157199.2334682771,574083.25,121107.5,1694057.2916666665,1338897.4549828884,3206542.5,350412.0,,,
33854.0,130.5,130.5,130.5,228415.7,228505.7,228874.775,228908.325,228908.325,228908.325,1690926678.0,-0.2002025,0.0,0.0,0.0,0.0,0.0,total,,,6.0,44818739.76923077,150.15384615384616,118.23076923076924,28032.46153846154,8857.384615384615,409.38461538461536,66.0,175.47335951316242,121.13293206263636,135.07692307692307,66.0,74.50004107430235,10.137967975818167,824.7459929702457,5.999004336830861,420535.7664108313,1217371.333195577,9394658.846153846,9.615384615384617,44600216.461538464,830314.9898347431,1605784.777122447,9394658.846153846,221.23076923076923,44677641.23076923,889390.8056620277,1667915.6084645477,9430185.153846154,267.38461538461536,0.0,0.0,0.0,0.0,3003.076923076923,2364.6153846153848,3.357341046623373,2.641663290207488,66.0,409.38461538461536,128.335374825503,101.99995465303752,10544.09267373191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922837370769224,128.335374825503,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,502.3076923076923,74.23076923076923,20.0,2073852.991025641,1437000.8895694425,4340642.230769231,889172.6923076923,2902278.0005494505,2622714.9477038747,7250104.461538462,762291.5384615385,,,
34029.25,175.25,175.25,175.25,229118.4,229210.325,229478.75,229478.75,229512.325,229512.325,1690926679.0,-0.2000425,0.0,0.0,0.0,0.0,0.0,total,,,6.0,39915254.0,51.0,50.0,3691.0,9252.0,79.0,66.0,72.37254901960785,6.4987503604613925,314.0,66.0,185.04,123.90076028822422,324.2619976813877,2.530360949225076,399152.54,1037360.1437595086,7055836.0,9.0,39915254.0,798305.08,1386332.5005489676,7113144.0,235.0,39763706.0,811504.2040816327,1366890.8860799116,7055836.0,353.0,0.0,0.0,0.0,0.0,1020.0,1000.0,1.2777070139651374,1.2526539352599386,66.0,314.0,128.14851485148515,103.895166711985,10794.20566611116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627452,128.14851485148515,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,507.0,25.0,20.0,2123231.5,2124907.8076794883,5801408.0,791190.0,2340201.6666666665,1657115.2676970167,4896345.0,684835.0,,,
34187.25,158.0,158.0,158.0,229745.875,229847.85,230149.85,230216.975,230216.975,230216.975,1690926680.0,-0.199905,0.0,0.0,0.0,0.0,0.0,total,,,6.0,39849393.0,23.0,24.0,1674.0,4312.0,79.0,66.0,72.78260869565217,6.493853426521249,314.0,66.0,179.66666666666666,123.5686943453811,150.21558797645926,1.1794408010179729,866291.1521739131,1851109.0528945536,8456276.0,8.0,39849393.0,1811336.0454545447,2377920.05889296,8514640.0,330.0,39667663.0,1724681.0,2320000.3421219573,8456276.0,51109.0,0.0,0.0,0.0,0.0,460.0,480.0,0.5771731579449655,0.6022676430730074,66.0,314.0,127.36170212765956,103.30751976335486,10672.443639655954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,127.36170212765956,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,12.0,20.0,2867057.0,2931099.4938459527,7010791.0,699703.0,2376450.5,1884885.368826687,4992103.0,18629.0,,,
34353.0,165.75,165.75,165.75,230452.925,230518.95,230787.4,230820.95,230854.5,230854.5,1690926681.0,-0.199755,0.0,0.0,0.0,0.0,0.0,total,,,6.0,91093358.0,72.0,72.0,4752.0,12958.0,66.0,66.0,66.0,0.0,238.0,134.0,179.97222222222223,38.27095367327196,194.41593096172832,1.580795824872325,637016.4895104895,1072960.251379123,5140128.0,20.0,89150520.0,1255641.126760563,1282136.8458485974,5197407.0,57437.0,91050830.0,1282406.0563380283,1277551.1071080416,5197486.0,57533.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.7903979124361625,0.7903979124361625,66.0,238.0,122.98611111111111,63.08525823913829,3979.749807098766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.98611111111111,0.0,0.0,0.0,582.5,5.0,388.7906158960631,529.0,507.0,0.0,20.0,1783680.8461538462,1118931.3388355356,3797487.0,298942.0,1478275.8235294118,1122844.408870522,4136126.0,6316.0,,,
34623.5,114.0,114.0,114.0,231821.775,231861.125,232263.775,232297.35,232364.475,232364.475,1690926683.0,-0.1995275,0.0,0.0,0.0,0.0,0.0,total,,,6.0,29178915.5,10.0,9.0,718.5,1462.0,79.0,66.0,71.84343434343434,6.466418352757495,314.0,66.0,162.1,120.77858748723776,77.20109162539148,0.6752831741874767,1596365.68125,2990895.6885270798,10477542.0,16.0,29178915.5,3192731.3625,3633230.001653808,10555658.0,43779.5,29032381.5,3571829.6428571427,3617394.45992263,10477542.0,102187.5,0.0,0.0,0.0,0.0,200.0,180.0,0.3558855216295961,0.3193976525578806,66.0,314.0,114.57843137254902,94.65470123614006,8961.405063986378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898989898989899,114.57843137254902,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,4.5,20.0,0.0,0.0,0.0,0.0,4125812.5,2052981.358906676,6547820.0,1572683.0,,,
34770.75,147.25,147.25,147.25,232602.375,232733.525,232968.425,233069.1,233069.1,233069.1,1690926684.0,-0.1993975,0.0,0.0,0.0,0.0,0.0,total,,,6.0,47509127.8125,194.0625,162.5,36763.75,12090.0,422.5,66.0,182.30725701267903,123.4530258592928,137.0,66.0,74.22204753605597,9.413078068644817,1027.936314144035,7.5024471343771,289633.6859926322,887124.3048483514,9310390.75,9.625,47508930.4375,563771.9853781293,1169662.9873171607,9310390.75,2121.6875,47383271.9375,611250.0532412278,1224928.9050384436,9342143.5625,304.9375,0.0,0.0,0.0,0.0,3881.25,3250.0,4.083412234845746,3.419034899531354,66.0,422.5,131.63778889864363,105.06629332695324,11075.547498505446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906809318805969,131.63778889864363,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,504.75,98.0,20.0,2466833.9697916666,2166569.1002874523,5700757.875,714709.0625,1850580.5364583333,2324870.782997727,6272144.5,181275.875,,,
35511.0,141.5,141.5,141.5,236093.725,236189.65,236558.75,236558.75,236659.4,236659.4,1690926689.0,-0.1987725,0.0,0.0,0.0,0.0,0.0,total,,,6.0,55829498.4117647,207.94117647058823,172.52941176470588,39471.882352941175,12854.941176470587,489.05882352941177,66.0,182.15737752794809,123.84081784284676,136.7058823529412,66.0,74.37208959151646,9.47153752863236,916.9818311885538,6.7014745841661,326133.60384740005,997792.4104089916,11366635.05882353,8.823529411764707,55809573.76470588,630755.2695658098,1300599.9568255893,11366642.647058824,4059.294117647059,55600117.11764706,697471.0667596469,1383987.0696404383,11399887.588235294,328.2352941176471,0.0,0.0,0.0,0.0,4158.823529411765,3450.5882352941176,3.6286970151039695,3.0727775690621297,66.0,489.05882352941177,131.9387009852009,105.44538801695948,11175.21716451987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809498139805665,131.9387009852009,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,512.3529411764706,105.3529411764706,20.0,3373782.1385154063,2276943.452859804,6418691.0,1340006.5294117648,3559247.7103641457,3892576.841885205,10280550.294117646,326283.9411764706,,,
35673.0,162.0,162.0,162.0,236812.775,236961.4,237229.825,237263.375,237296.925,237296.925,1690926690.0,-0.1986325,0.0,0.0,0.0,0.0,0.0,total,,,6.0,53166912.83870968,217.03225806451613,174.90322580645162,41294.70967741936,13070.548387096776,466.0,65.2258064516129,181.2534665289413,123.24466139511703,137.16129032258064,66.0,74.29129589513583,9.610296609038524,981.3018369501,7.1045522959750365,347579.2494817964,953001.2728355628,8884119.387096774,10.03225806451613,53032541.0,681759.2561872753,1242363.8655277193,8884119.387096774,1005.741935483871,53165454.03225806,730814.3686077478,1290737.1183904198,8914237.516129032,288.0,0.0,0.0,0.0,0.0,4340.645161290323,3498.064516129032,3.914474400953247,3.1900778950217896,65.2258064516129,466.0,131.23759750168102,104.71009325590384,11025.641405107252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901186538371386,131.23759750168102,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,549.258064516129,109.74193548387096,20.0,2112753.3195084487,1763986.369348964,4913062.70967742,627038.9032258064,2893386.6850742446,2718361.699561461,7793111.935483871,703429.5483870967,,,
36901.5,157.0,157.0,157.0,242370.475,242464.35,242732.75,242766.3,242766.3,242766.3,1690926698.0,-0.1976125,0.0,0.0,0.0,0.0,0.0,total,,,6.0,93441631.5,79.0,79.0,5214.0,14582.0,66.0,66.0,66.0,0.0,238.0,127.0,184.25535714285712,40.39985160975228,211.8556360790905,1.6909057239052916,603100.8660431654,1042333.8966303882,5111816.0,6.0,89519593.5,1163063.0982008995,1193417.864734708,5140527.0,28741.0,92860624.5,1205792.8493253374,1231815.0220996295,5140461.5,28773.0,0.0,0.0,0.0,0.0,1580.0,1580.0,0.8454528619526458,0.8454528619526458,66.0,238.0,125.12767857142856,65.67974798531031,4318.747144741419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.12767857142856,0.0,0.0,0.0,611.3,5.085714285714285,374.2259367740402,515.0,507.0,0.0,20.0,1526241.4253246754,1137008.6927774828,3737221.5,199313.5,1348631.0,857706.5464322693,3661094.0,102094.0,,,
37061.5,160.0,160.0,160.0,242954.2,243034.775,243303.2,243336.75,243370.3,243370.3,1690926699.0,-0.1974775,0.0,0.0,0.0,0.0,0.0,total,,,6.0,71891346.66666667,51.333333333333336,45.66666666666666,4128.0,78700.0,458.3333333333333,66.0,80.42062646442226,57.40708823644286,2862.0,66.0,1724.6143371737728,1269.021908420919,1210.119534800656,1.4160900896262465,748356.1483409447,4439146.012819889,30353336.0,-56.0,71853069.0,1420589.4098639458,6044199.468222871,30353336.0,3.0,61871539.0,1385380.4266074973,5989436.982544581,30425802.33333333,7.333333333333333,0.0,0.0,0.0,0.0,1026.6666666666667,913.3333333333334,0.7462569546573837,0.6698331349688624,66.0,2862.0,853.9486837260678,1197.596533629607,1434247.604276148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905857688987545,853.9486837260678,0.0,0.0,0.0,25046.77777777778,11.111111111111107,509347.7360670015,64860.0,501.0,8.333333333333334,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37221.75,160.25,160.25,160.25,243715.4,243806.475,244108.5,244108.5,244108.5,244108.5,1690926700.0,-0.197345,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90322778.5,72.0,72.0,4752.0,13349.5,66.0,66.0,66.0,0.0,237.5,134.0,185.4077754196411,40.54173454609455,200.4053117947694,1.594253945044999,631738.826534605,1102644.2265567947,5183770.0,234.5,88366332.5,1244809.030952381,1303663.153985734,5204701.5,42156.5,88322276.0,1243860.108531746,1287848.0927442117,5204746.0,42231.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.7971269725224995,0.7971269725224995,66.0,237.5,125.70388770982056,66.23393408352953,4387.126053120837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.70388770982056,0.0,0.0,0.0,613.8142857142857,5.057142857142857,338.1446610850519,3095.5,507.0,0.0,20.0,2121852.548611111,1285906.8533881735,4077326.0,505988.5,1535367.5384615385,1057214.5762163212,3656576.0,47802.5,,,
37682.25,182.75,182.75,182.75,245746.875,245752.65,246121.75,246188.85,246188.85,246188.85,1690926703.0,-0.1969749999999999,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90237052.5,538.7,442.0,104589.9,32895.9,537.2,66.0,192.38559441050344,126.4343554670264,140.0,66.0,74.16665833875638,7.664439913030341,1525.121389438635,10.878528220188176,150120.30046004956,441399.62398164766,8844025.8,8.8,90237052.5,287373.68276840955,575256.6217827995,8844025.8,197.6,89805321.6,315635.93206977565,610574.4152888119,8867087.2,200.0,0.0,0.0,0.0,0.0,10774.0,8840.0,5.9757391809550615,4.902789039233113,66.0,537.2,137.99356619564713,110.0554257181242,12118.42815343568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579076138246192,137.99356619564713,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,1157.8,278.0,20.0,1102066.2467460318,1456365.276352229,4157075.0,81277.2,1624185.9452380952,2097079.073371949,6140347.4,187056.0,,,
37811.5,129.25,129.25,129.25,246443.925,246524.4,246826.4,246826.4,246859.95,246859.95,1690926704.0,-0.196875,0.0,0.0,0.0,0.0,0.0,total,,,6.0,62858954.79166666,165.33333333333334,140.79166666666666,30549.70833333333,11180.791666666666,376.0,65.5,172.6435955117736,112.6250705052118,144.16666666666666,71.66666666666667,82.9738278693117,12.146264147150276,773.2492017555451,5.644602858430958,405645.9039052205,1125861.6050710117,9916065.291666666,10.958333333333334,62710298.91666666,800761.8621381245,1475626.7269630972,9918944.333333334,6243.291666666667,62428574.958333336,830882.3268780027,1519609.2567250226,9947732.958333334,3118.833333333333,0.0,0.0,0.0,0.0,3306.6666666666665,2815.833333333333,3.0655663812835363,2.5790364771474232,65.5,390.3333333333333,130.32688539443654,101.0375038452375,10361.666634810526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208251740842764,130.32688539443654,0.0,0.0,0.0,56.85119047619048,0.4988095238095238,29.182579289954678,59604.25,518.6666666666666,80.625,20.0,2297472.8763227514,1790889.788987782,5500787.583333333,660841.8333333334,2465223.853359885,2714554.667475119,8031543.333333333,192432.0833333333,,,
37989.0,177.5,177.5,177.5,247195.625,247329.725,247564.6,247598.15,247598.15,247598.15,1690926705.0,-0.19673,0.0,0.0,0.0,0.0,0.0,total,,,6.0,63441850.75,246.0,200.4375,46903.3125,14945.625,500.0,65.25,184.84155996159004,125.11886430960924,137.0,66.0,74.14066356748526,8.914562811501774,974.7932390635548,7.036206625460346,300165.28455188964,870772.140974716,9308678.3125,9.4375,63433793.625,586854.4172492677,1141970.5248744418,9308678.3125,339.625,63393123.8125,626833.3060337303,1189568.993239917,9340087.9375,263.9375,0.0,0.0,0.0,0.0,4920.0,4008.75,3.87722870266859,3.158977922791756,65.25,500.0,133.1046575103298,106.77749201595032,11431.550729048364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876551038410851,133.1046575103298,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,600.0,124.375,20.0,1978034.1650545637,2167632.4161580773,5837486.1875,220284.0,1588390.2838744589,2081929.996182457,6701242.3125,147298.125,,,
38606.25,126.0,126.0,126.0,249914.025,250014.05,250316.075,250383.175,250450.275,250450.275,1690926709.0,-0.1962475,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90722225.0,56.0,56.0,3696.0,10459.0,66.0,66.0,66.0,0.0,238.0,134.0,186.7678571428572,40.50749096129741,156.02571475732657,1.234537622947409,817317.3423423424,1469824.548099421,6932075.0,689.0,86391204.0,1570749.1636363636,1762744.9335372453,7001084.0,69614.0,90700094.0,1649092.6181818182,1790743.0117658626,7001071.0,69775.0,0.0,0.0,0.0,0.0,1120.0,1120.0,0.6172688114737045,0.6172688114737045,66.0,238.0,126.38392857142856,66.83298019473008,4466.647241709184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.38392857142856,0.0,0.0,0.0,542.25,4.25,403.32305470075903,501.0,507.0,0.0,20.0,3228376.5,1644222.6539143808,5684236.0,1199142.0,2154661.8181818184,1559173.379389384,5776686.0,601018.0,,,
32243.8,157.6,157.6,157.6,205826.7,205890.84,206193.64,206249.02,206252.38,206252.38,1690926718.0,-0.2138739999999999,0.0,0.0,0.0,0.0,0.0,total,,,6.0,90499987.0,56.0,56.0,3696.0,10406.0,66.0,66.0,66.0,0.0,238.0,134.0,185.82142857142856,37.87625865087199,155.82322680333644,1.2375692385458574,815315.1981981982,1409909.2276269423,7100002.0,11.0,89499634.0,1627266.0727272728,1639285.500429078,7100014.0,69585.0,87500140.0,1590911.6363636365,1630591.1191628452,7100014.0,69590.0,0.0,0.0,0.0,0.0,1120.0,1120.0,0.6187846192729287,0.6187846192729287,66.0,238.0,125.91071428571428,65.624684158618,4306.599170918367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.91071428571428,0.0,0.0,0.0,623.0,5.0,335.10628283938473,3079.0,507.0,0.0,20.0,2824980.375,1547927.642008416,6099993.0,1220635.0,2175374.1666666665,1417267.601666015,5875718.0,703126.0,,,
