type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,41,41,41,41,838.5,875.0,1063.8,1080.0,1080.0,1080.0,2023-12-25 10:06:25,-0.70711,0,0,0,0,0,0
total,141,100,100,100,1523.9,1522.5,1866.5,1879.0,1902.1,1902.1,2023-12-25 10:06:26,-0.61170,0,0,0,0,0,0
total,254,113,113,113,2246.0,2193.6,2606.8,2680.2,2680.2,2680.2,2023-12-25 10:06:27,-0.57954,0,0,0,0,0,0
total,366,112,112,112,3031.7,3028.3,3405.8,3435.1,3439.3,3439.3,2023-12-25 10:06:28,-0.56477,0,0,0,0,0,0
total,467,101,101,101,3859.9,3867.1,4206.9,4246.7,4257.2,4257.2,2023-12-25 10:06:29,-0.55932,0,0,0,0,0,0
total,562,95,95,95,4662.3,4680.8,4982.8,5045.7,5054.1,5054.1,2023-12-25 10:06:30,-0.55635,0,0,0,0,0,0
total,667,105,105,105,5490.1,5498.7,5838.5,5863.6,5867.8,5867.8,2023-12-25 10:06:31,-0.55171,0,0,0,0,0,0
total,772,105,105,105,6246.6,6245.3,6610.2,6631.2,6648.0,6648.0,2023-12-25 10:06:32,-0.54752,0,0,0,0,0,0
total,874,102,102,102,6999.5,7012.9,7344.2,7411.3,7411.3,7411.3,2023-12-25 10:06:33,-0.54401,0,0,0,0,0,0
total,1004,130,130,130,7791.8,7772.0,8141.1,8178.9,8187.3,8187.3,2023-12-25 10:06:34,-0.53767,0,0,0,0,0,0
total,1116,112,112,112,8605.3,8640.3,8891.9,8959.0,8967.4,8967.4,2023-12-25 10:06:35,-0.53372,0,0,0,0,0,0
total,1223,107,107,107,9359.7,9353.3,9697.2,9730.8,9730.8,9730.8,2023-12-25 10:06:36,-0.53047,0,0,0,0,0,0
total,1331,108,108,108,10111.6,10083.1,10435.4,10477.4,10502.5,10502.5,2023-12-25 10:06:37,-0.52734,0,0,0,0,0,0
total,1449,118,118,118,10887.0,10880.0,11240.7,11291.1,11299.5,11299.5,2023-12-25 10:06:38,-0.52374,0,0,0,0,0,0
total,1534,85,85,85,11705.2,11710.5,12046.0,12104.8,12121.5,12121.5,2023-12-25 10:06:39,-0.52240,0,0,0,0,0,0
total,1630,96,96,96,12535.4,12557.7,12851.3,12918.5,12918.5,12918.5,2023-12-25 10:06:40,-0.52045,0,0,0,0,0,0
total,1726,96,96,96,13298.8,13287.6,13681.8,13715.4,13723.8,13723.8,2023-12-25 10:06:41,-0.51857,0,0,0,0,0,0
total,1826,100,100,100,14130.1,14134.8,14512.3,14520.7,14529.1,14529.1,2023-12-25 10:06:42,-0.51657,0,0,0,0,0,0
total,1914,88,88,88,14942.4,14948.5,15284.0,15300.8,15334.4,15334.4,2023-12-25 10:06:43,-0.51517,0,0,0,0,0,0
total,2015,101,101,101,15717.7,15728.6,16072.6,16131.3,16156.5,16156.5,2023-12-25 10:06:44,-0.51328,0,0,0,0,0,0
total,2116,101,101,101,16551.1,16584.3,16894.7,16928.2,16961.8,16961.8,2023-12-25 10:06:45,-0.51146,0,0,0,0,0,0
total,2218,102,102,102,17341.6,17347.6,17700.0,17750.3,17767.1,17767.1,2023-12-25 10:06:46,-0.50968,0,0,0,0,0,0
total,2334,116,116,116,18173.3,18169.7,18488.5,18522.0,18538.8,18538.8,2023-12-25 10:06:47,-0.50748,0,0,0,0,0,0
total,2435,101,101,101,18888.7,18857.6,19260.2,19277.0,19293.8,19293.8,2023-12-25 10:06:48,-0.50584,0,0,0,0,0,0
total,2528,93,93,93,19715.5,19730.0,20099.1,20132.7,20132.7,20132.7,2023-12-25 10:06:49,-0.50451,0,0,0,0,0,0
total,2626,98,98,98,20570.1,20585.6,20870.9,20938.0,20954.7,20954.7,2023-12-25 10:06:50,-0.50308,0,0,0,0,0,0
total,2735,109,109,109,21312.1,21307.1,21692.9,21709.7,21726.5,21726.5,2023-12-25 10:06:51,-0.50138,0,0,0,0,0,0
total,2853,118,118,118,22079.2,22078.8,22397.6,22447.9,22481.5,22481.5,2023-12-25 10:06:52,-0.49951,0,0,0,0,0,0
