type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,10,10,10,10,478.2,445.4,615.0,615.0,615.0,615.0,2023-12-25 10:36:14,0.00000,0,0,0,0,0,0
total,105,95,95,95,1053.3,1085.3,1356.9,1374.7,1383.1,1383.1,2023-12-25 10:36:15,-0.87255,0,0,0,0,0,0
total,210,105,105,105,1832.7,1851.8,2191.5,2202.0,2212.5,2212.5,2023-12-25 10:36:16,-0.63103,0,0,0,0,0,0
total,323,113,113,113,2604.0,2602.6,2948.6,2984.2,2994.7,2994.7,2023-12-25 10:36:17,-0.54431,0,0,0,0,0,0
total,418,95,95,95,3370.8,3349.2,3695.2,3787.5,3802.1,3802.1,2023-12-25 10:36:18,-0.51443,0,0,0,0,0,0
total,537,119,119,119,4175.2,4179.6,4504.7,4567.6,4584.4,4584.4,2023-12-25 10:36:19,-0.48502,0,0,0,0,0,0
total,643,106,106,106,4954.9,4978.6,5272.2,5322.6,5326.8,5326.8,2023-12-25 10:36:20,-0.46903,0,0,0,0,0,0
total,743,100,100,100,5740.8,5754.6,6123.7,6132.1,6148.8,6148.8,2023-12-25 10:36:21,-0.45882,0,0,0,0,0,0
total,841,98,98,98,6550.0,6543.1,6908.0,6941.6,6958.4,6958.4,2023-12-25 10:36:22,-0.45111,0,0,0,0,0,0
total,930,89,89,89,7359.5,7377.8,7692.4,7721.7,7759.5,7759.5,2023-12-25 10:36:23,-0.44623,0,0,0,0,0,0
total,1042,112,112,112,8101.3,8065.6,8468.3,8497.7,8497.7,8497.7,2023-12-25 10:36:24,-0.43832,0,0,0,0,0,0
total,1148,106,106,106,8952.7,8959.0,9319.7,9353.3,9353.3,9353.3,2023-12-25 10:36:25,-0.43239,0,0,0,0,0,0
total,1242,94,94,94,9763.9,9781.1,10125.0,10158.6,10158.6,10158.6,2023-12-25 10:36:26,-0.42851,0,0,0,0,0,0
total,1352,110,110,110,10565.1,10527.7,10913.6,10938.7,10955.5,10955.5,2023-12-25 10:36:27,-0.42337,0,0,0,0,0,0
total,1456,104,104,104,11354.9,11358.2,11676.9,11727.3,11735.7,11735.7,2023-12-25 10:36:28,-0.41924,0,0,0,0,0,0
total,1565,109,109,109,12120.1,12129.9,12448.7,12482.2,12524.2,12524.2,2023-12-25 10:36:29,-0.41507,0,0,0,0,0,0
total,1680,115,115,115,12876.7,12893.3,13195.3,13279.2,13287.6,13287.6,2023-12-25 10:36:30,-0.41078,0,0,0,0,0,0
total,1781,101,101,101,13674.2,13707.0,14042.5,14076.1,14076.1,14076.1,2023-12-25 10:36:31,-0.40776,0,0,0,0,0,0
total,1881,100,100,100,14466.2,14470.3,14814.3,14864.6,14873.0,14873.0,2023-12-25 10:36:32,-0.40500,0,0,0,0,0,0
total,1985,104,104,104,15264.8,15275.7,15586.0,15661.5,15661.5,15661.5,2023-12-25 10:36:33,-0.40218,0,0,0,0,0,0
total,2099,114,114,114,16072.4,16089.4,16399.7,16441.7,16450.1,16450.1,2023-12-25 10:36:34,-0.39901,0,0,0,0,0,0
total,2197,98,98,98,16831.7,16852.7,17196.6,17247.0,17247.0,17247.0,2023-12-25 10:36:35,-0.39680,0,0,0,0,0,0
total,2301,104,104,104,17676.7,17666.4,18035.5,18052.3,18069.1,18069.1,2023-12-25 10:36:36,-0.39444,0,0,0,0,0,0
total,2401,100,100,100,18428.4,18454.9,18790.5,18840.8,18840.8,18840.8,2023-12-25 10:36:37,-0.39237,0,0,0,0,0,0
total,2510,109,109,109,19194.3,19193.1,19562.2,19595.8,19595.8,19595.8,2023-12-25 10:36:38,-0.39002,0,0,0,0,0,0
total,2619,109,109,109,19979.6,19964.9,20367.5,20401.1,20401.1,20401.1,2023-12-25 10:36:39,-0.38779,0,0,0,0,0,0
total,2730,111,111,111,20795.7,20803.7,21139.3,21172.8,21189.6,21189.6,2023-12-25 10:36:40,-0.38560,0,0,0,0,0,0
total,2835,105,105,105,21557.5,21592.3,21911.0,21927.8,21961.4,21961.4,2023-12-25 10:36:41,-0.38370,0,0,0,0,0,0
total,2944,109,109,109,22378.3,22397.6,22733.1,22766.7,22766.7,22766.7,2023-12-25 10:36:42,-0.38176,0,0,0,0,0,0
total,3030,86,86,86,23186.1,23219.7,23504.9,23538.4,23555.2,23555.2,2023-12-25 10:36:43,-0.38059,0,0,0,0,0,0
total,3143,113,113,113,23918.6,23890.8,24327.0,24343.7,24360.5,24360.5,2023-12-25 10:36:44,-0.37868,0,0,0,0,0,0
total,3259,116,116,116,24724.6,24746.4,25065.2,25115.5,25132.3,25132.3,2023-12-25 10:36:45,-0.37677,0,0,0,0,0,0
total,3369,110,110,110,25496.9,25484.6,25853.7,25904.0,25904.0,25904.0,2023-12-25 10:36:46,-0.37508,0,0,0,0,0,0
total,3469,100,100,100,26272.1,26256.3,26675.8,26692.6,26692.6,26692.6,2023-12-25 10:36:47,-0.37370,0,0,0,0,0,0
total,3573,104,104,104,27130.7,27162.3,27464.3,27497.9,27514.6,27514.6,2023-12-25 10:36:48,-0.37228,0,0,0,0,0,0
