type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,85,85,85,85,883.1,879.2,1184.9,1197.5,1214.3,1214.3,2023-12-25 10:25:53,-0.70711,0,0,0,0,0,0
total,199,114,114,114,1626.0,1625.3,1958.7,1996.5,1998.6,1998.6,2023-12-25 10:25:54,-0.56535,0,0,0,0,0,0
total,303,104,104,104,2385.8,2367.7,2749.4,2782.9,2789.2,2789.2,2023-12-25 10:25:55,-0.53554,0,0,0,0,0,0
total,404,101,101,101,3140.7,3133.1,3525.3,3563.1,3571.4,3571.4,2023-12-25 10:25:56,-0.52334,0,0,0,0,0,0
total,494,90,90,90,3954.7,3940.5,4328.5,4374.7,4387.2,4387.2,2023-12-25 10:25:57,-0.51975,0,0,0,0,0,0
total,593,99,99,99,4787.2,4815.1,5138.0,5159.0,5175.8,5175.8,2023-12-25 10:25:58,-0.51416,0,0,0,0,0,0
total,689,96,96,96,5587.6,5599.4,5943.3,5997.9,6006.2,6006.2,2023-12-25 10:25:59,-0.51019,0,0,0,0,0,0
total,800,111,111,111,6380.0,6400.5,6702.5,6752.8,6773.8,6773.8,2023-12-25 10:26:00,-0.50397,0,0,0,0,0,0
total,905,105,105,105,7176.9,7168.1,7553.9,7583.3,7587.5,7587.5,2023-12-25 10:26:01,-0.49945,0,0,0,0,0,0
total,1011,106,106,106,7950.6,7931.4,8300.5,8317.3,8350.9,8350.9,2023-12-25 10:26:02,-0.49520,0,0,0,0,0,0
total,1122,111,111,111,8781.5,8791.3,9118.4,9160.4,9160.4,9160.4,2023-12-25 10:26:03,-0.49082,0,0,0,0,0,0
total,1234,112,112,112,9532.7,9512.7,9881.8,9906.9,9915.3,9915.3,2023-12-25 10:26:04,-0.48669,0,0,0,0,0,0
total,1332,98,98,98,10351.5,10368.3,10687.1,10695.5,10712.3,10712.3,2023-12-25 10:26:05,-0.48405,0,0,0,0,0,0
total,1438,106,106,106,11150.4,11173.6,11492.4,11517.6,11525.9,11525.9,2023-12-25 10:26:06,-0.48096,0,0,0,0,0,0
total,1553,115,115,115,11903.3,11903.4,12222.2,12280.9,12280.9,12280.9,2023-12-25 10:26:07,-0.47745,0,0,0,0,0,0
total,1645,92,92,92,12674.7,12675.2,13019.1,13052.7,13069.5,13069.5,2023-12-25 10:26:08,-0.47556,0,0,0,0,0,0
total,1754,109,109,109,13460.8,13455.3,13816.0,13866.4,13883.1,13883.1,2023-12-25 10:26:09,-0.47281,0,0,0,0,0,0
total,1851,97,97,97,14266.6,14294.2,14638.1,14671.7,14680.1,14680.1,2023-12-25 10:26:10,-0.47081,0,0,0,0,0,0
total,1960,109,109,109,15090.2,15116.3,15393.1,15426.7,15460.2,15460.2,2023-12-25 10:26:11,-0.46832,0,0,0,0,0,0
total,2071,111,111,111,15849.1,15854.5,16223.6,16248.7,16257.1,16257.1,2023-12-25 10:26:12,-0.46588,0,0,0,0,0,0
total,2171,100,100,100,16647.2,16651.4,17003.7,17037.3,17045.7,17045.7,2023-12-25 10:26:13,-0.46400,0,0,0,0,0,0
total,2272,101,101,101,17418.9,17414.8,17783.8,17817.4,17834.2,17834.2,2023-12-25 10:26:14,-0.46215,0,0,0,0,0,0
total,2376,104,104,104,18226.0,18220.1,18605.9,18639.5,18639.5,18639.5,2023-12-25 10:26:15,-0.46027,0,0,0,0,0,0
total,2478,102,102,102,19048.6,19058.9,19377.7,19428.0,19444.8,19444.8,2023-12-25 10:26:16,-0.45853,0,0,0,0,0,0
total,2574,96,96,96,19836.8,19847.4,20199.8,20216.5,20233.3,20233.3,2023-12-25 10:26:17,-0.45705,0,0,0,0,0,0
total,2686,112,112,112,20602.0,20568.9,20954.7,21021.9,21038.6,21038.6,2023-12-25 10:26:18,-0.45513,0,0,0,0,0,0
total,2787,101,101,101,21412.3,21424.5,21760.0,21810.4,21810.4,21810.4,2023-12-25 10:26:19,-0.45360,0,0,0,0,0,0
total,2892,105,105,105,22208.5,22229.8,22548.6,22598.9,22615.7,22615.7,2023-12-25 10:26:20,-0.45201,0,0,0,0,0,0
total,2997,105,105,105,22970.6,22951.2,23353.9,23387.4,23404.2,23404.2,2023-12-25 10:26:21,-0.45047,0,0,0,0,0,0
total,3098,101,101,101,23796.8,23823.6,24142.4,24159.2,24192.7,24192.7,2023-12-25 10:26:22,-0.44909,0,0,0,0,0,0
total,3194,96,96,96,24595.7,24595.4,24947.7,25014.8,25014.8,25014.8,2023-12-25 10:26:23,-0.44787,0,0,0,0,0,0
total,3308,114,114,114,25421.9,25451.0,25736.2,25769.8,25786.6,25786.6,2023-12-25 10:26:24,-0.44627,0,0,0,0,0,0
total,3406,98,98,98,26140.4,26172.5,26491.2,26575.1,26575.1,26575.1,2023-12-25 10:26:25,-0.44507,0,0,0,0,0,0
total,3513,107,107,107,26982.5,26961.0,27330.1,27363.6,27380.4,27380.4,2023-12-25 10:26:26,-0.44371,0,0,0,0,0,0
total,3623,110,110,110,27735.6,27716.0,28118.6,28135.4,28152.2,28152.2,2023-12-25 10:26:27,-0.44233,0,0,0,0,0,0
total,3727,104,104,104,28533.4,28554.8,28873.6,28907.1,28923.9,28923.9,2023-12-25 10:26:28,-0.44111,0,0,0,0,0,0
