type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,30,30,30,30,685.2,737.7,879.2,899.2,899.2,899.2,2023-12-25 10:07:16,0.00000,0,0,0,0,0,0
total,139,109,109,109,1341.5,1387.3,1638.9,1655.7,1663.0,1663.0,2023-12-25 10:07:17,2.45397,0,0,0,0,0,0
total,257,118,118,118,2075.7,2048.9,2422.2,2460.0,2462.1,2462.1,2023-12-25 10:07:18,6.64410,0,0,0,0,0,0
total,351,94,94,94,2865.3,2858.4,3191.9,3223.3,3225.4,3225.4,2023-12-25 10:07:19,34.69286,0,0,0,0,0,0
total,467,116,116,116,3678.8,3695.2,4009.8,4041.2,4041.2,4041.2,2023-12-25 10:07:20,-12.63238,0,0,0,0,0,0
total,573,106,106,106,4447.2,4446.0,4760.5,4789.9,4819.3,4819.3,2023-12-25 10:07:21,-6.35452,0,0,0,0,0,0
total,669,96,96,96,5219.3,5221.9,5574.2,5612.0,5620.4,5620.4,2023-12-25 10:07:22,-4.63144,0,0,0,0,0,0
total,776,107,107,107,6030.9,6031.4,6396.3,6408.9,6425.7,6425.7,2023-12-25 10:07:23,-3.68351,0,0,0,0,0,0
total,875,99,99,99,6833.0,6866.1,7155.5,7222.6,7226.8,7226.8,2023-12-25 10:07:24,-3.16150,0,0,0,0,0,0
total,983,108,108,108,7601.2,7566.5,7969.2,7990.1,7998.5,7998.5,2023-12-25 10:07:25,-2.77919,0,0,0,0,0,0
total,1084,101,101,101,8413.2,8413.8,8740.9,8774.5,8799.6,8799.6,2023-12-25 10:07:26,-2.52311,0,0,0,0,0,0
total,1203,119,119,119,9196.6,9193.9,9537.8,9571.4,9571.4,9571.4,2023-12-25 10:07:27,-2.29627,0,0,0,0,0,0
total,1295,92,92,92,9966.5,10016.0,10292.8,10376.7,10376.7,10376.7,2023-12-25 10:07:28,-2.15916,0,0,0,0,0,0
total,1406,111,111,111,10765.6,10762.6,11114.9,11140.1,11156.8,11156.8,2023-12-25 10:07:29,-2.02446,0,0,0,0,0,0
total,1507,101,101,101,11548.9,11559.5,11886.7,11920.2,11953.8,11953.8,2023-12-25 10:07:30,-1.92330,0,0,0,0,0,0
total,1639,132,132,132,12360.4,12373.2,12675.2,12700.4,12700.4,12700.4,2023-12-25 10:07:31,-1.81241,0,0,0,0,0,0
total,1743,104,104,104,13071.9,13035.9,13396.6,13472.1,13472.1,13472.1,2023-12-25 10:07:32,-1.73842,0,0,0,0,0,0
total,1846,103,103,103,13877.7,13883.1,14227.1,14260.6,14260.6,14260.6,2023-12-25 10:07:33,-1.67477,0,0,0,0,0,0
total,1947,101,101,101,14653.4,14654.9,15015.6,15049.2,15065.9,15065.9,2023-12-25 10:07:34,-1.61998,0,0,0,0,0,0
total,2059,112,112,112,15498.8,15527.3,15812.5,15846.1,15862.9,15862.9,2023-12-25 10:07:35,-1.56617,0,0,0,0,0,0
total,2181,122,122,122,16216.8,16190.0,16533.9,16601.1,16626.2,16626.2,2023-12-25 10:07:36,-1.51405,0,0,0,0,0,0
total,2287,106,106,106,16981.4,17003.7,17347.6,17364.4,17381.2,17381.2,2023-12-25 10:07:37,-1.47348,0,0,0,0,0,0
total,2389,102,102,102,17731.5,17700.0,18102.6,18152.9,18152.9,18152.9,2023-12-25 10:07:38,-1.43810,0,0,0,0,0,0
total,2512,123,123,123,18584.9,18605.9,18924.7,18958.3,18958.3,18958.3,2023-12-25 10:07:39,-1.39933,0,0,0,0,0,0
total,2621,109,109,109,19349.3,19360.9,19679.7,19713.2,19713.2,19713.2,2023-12-25 10:07:40,-1.36803,0,0,0,0,0,0
total,2744,123,123,123,20144.9,20199.8,20468.2,20485.0,20501.8,20501.8,2023-12-25 10:07:41,-1.33563,0,0,0,0,0,0
total,2863,119,119,119,20911.4,20938.0,21223.2,21256.7,21256.7,21256.7,2023-12-25 10:07:42,-1.30684,0,0,0,0,0,0
total,2960,97,97,97,21655.8,21642.6,21994.9,22011.7,22045.3,22045.3,2023-12-25 10:07:43,-1.28517,0,0,0,0,0,0
total,3066,106,106,106,22406.9,22397.6,22817.0,22833.8,22833.8,22833.8,2023-12-25 10:07:44,-1.26309,0,0,0,0,0,0
total,3177,111,111,111,23219.1,23219.7,23572.0,23605.5,23622.3,23622.3,2023-12-25 10:07:45,-1.24153,0,0,0,0,0,0
total,3288,111,111,111,24002.5,24025.0,24343.7,24377.3,24394.1,24394.1,2023-12-25 10:07:46,-1.22137,0,0,0,0,0,0
total,3395,107,107,107,24763.9,24746.4,25149.0,25165.8,25182.6,25182.6,2023-12-25 10:07:47,-1.20317,0,0,0,0,0,0
total,3498,103,103,103,25555.9,25568.5,25920.8,25954.4,25971.1,25971.1,2023-12-25 10:07:48,-1.18670,0,0,0,0,0,0
total,3591,93,93,93,26348.8,26323.5,26726.1,26776.4,26776.4,26776.4,2023-12-25 10:07:49,-1.17270,0,0,0,0,0,0
total,3707,116,116,116,27198.8,27195.9,27514.6,27565.0,27565.0,27565.0,2023-12-25 10:07:50,-1.15612,0,0,0,0,0,0
total,3815,108,108,108,27951.6,27950.8,28319.9,28353.5,28353.5,28353.5,2023-12-25 10:07:51,-1.14155,0,0,0,0,0,0
