type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,26,26,26,26,701.6,731.9,911.7,954.2,954.2,954.2,2023-12-25 10:26:30,0.70711,0,0,0,0,0,0
total,125,99,99,99,1371.6,1398.8,1689.3,1758.5,1764.8,1764.8,2023-12-25 10:26:31,1.19661,0,0,0,0,0,0
total,230,105,105,105,2178.1,2181.0,2520.8,2566.9,2566.9,2566.9,2023-12-25 10:26:32,1.49750,0,0,0,0,0,0
total,325,95,95,95,2961.1,2988.4,3275.8,3309.3,3311.4,3311.4,2023-12-25 10:26:33,1.72254,0,0,0,0,0,0
total,436,111,111,111,3702.3,3682.6,4062.2,4129.3,4131.4,4131.4,2023-12-25 10:26:34,1.95515,0,0,0,0,0,0
total,524,88,88,88,4536.4,4508.9,4919.9,4940.9,4953.5,4953.5,2023-12-25 10:26:35,2.12874,0,0,0,0,0,0
total,637,113,113,113,5324.0,5297.4,5700.1,5750.4,5758.8,5758.8,2023-12-25 10:26:36,2.34385,0,0,0,0,0,0
total,719,82,82,82,6142.9,6098.5,6476.0,6551.5,6576.7,6576.7,2023-12-25 10:26:37,2.49795,0,0,0,0,0,0
total,826,107,107,107,6954.7,6962.5,7293.9,7335.8,7352.6,7352.6,2023-12-25 10:26:38,2.69818,0,0,0,0,0,0
total,942,116,116,116,7708.3,7696.5,8086.6,8124.4,8136.9,8136.9,2023-12-25 10:26:39,2.92201,0,0,0,0,0,0
total,1045,103,103,103,8523.6,8535.4,8883.5,8891.9,8933.9,8933.9,2023-12-25 10:26:40,3.12791,0,0,0,0,0,0
total,1150,105,105,105,9304.3,9328.1,9630.1,9697.2,9705.6,9705.6,2023-12-25 10:26:41,3.34585,0,0,0,0,0,0
total,1253,103,103,103,10153.6,10192.2,10485.8,10527.7,10536.1,10536.1,2023-12-25 10:26:42,3.56760,0,0,0,0,0,0
total,1352,99,99,99,10879.5,10871.6,11249.1,11291.1,11307.8,11307.8,2023-12-25 10:26:43,3.79032,0,0,0,0,0,0
total,1459,107,107,107,11704.2,11693.7,12079.6,12096.4,12113.1,12113.1,2023-12-25 10:26:44,4.04273,0,0,0,0,0,0
total,1554,95,95,95,12520.5,12541.0,12859.7,12893.3,12893.3,12893.3,2023-12-25 10:26:45,4.27867,0,0,0,0,0,0
total,1666,112,112,112,13295.3,13287.6,13639.9,13673.4,13673.4,13673.4,2023-12-25 10:26:46,4.57354,0,0,0,0,0,0
total,1781,115,115,115,14079.6,14092.9,14420.0,14453.6,14470.3,14470.3,2023-12-25 10:26:47,4.89926,0,0,0,0,0,0
total,1883,102,102,102,14801.8,14780.7,15166.6,15183.4,15216.9,15216.9,2023-12-25 10:26:48,5.21078,0,0,0,0,0,0
total,1991,108,108,108,15643.3,15628.0,16022.2,16047.4,16047.4,16047.4,2023-12-25 10:26:49,5.56444,0,0,0,0,0,0
total,2092,101,101,101,16445.9,16424.9,16802.4,16835.9,16835.9,16835.9,2023-12-25 10:26:50,5.92128,0,0,0,0,0,0
total,2189,97,97,97,17243.8,17263.8,17582.5,17616.1,17649.6,17649.6,2023-12-25 10:26:51,6.28949,0,0,0,0,0,0
total,2294,105,105,105,17996.8,17985.2,18371.1,18421.4,18438.2,18438.2,2023-12-25 10:26:52,6.72126,0,0,0,0,0,0
total,2397,103,103,103,18845.8,18840.8,19193.1,19193.1,19209.9,19209.9,2023-12-25 10:26:53,7.18435,0,0,0,0,0,0
total,2504,107,107,107,19604.6,19646.1,19964.9,20015.2,20015.2,20015.2,2023-12-25 10:26:54,7.71282,0,0,0,0,0,0
total,2603,99,99,99,20423.2,20451.4,20770.2,20787.0,20787.0,20787.0,2023-12-25 10:26:55,8.25238,0,0,0,0,0,0
total,2716,113,113,113,21210.6,21256.7,21525.2,21592.3,21592.3,21592.3,2023-12-25 10:26:56,8.93800,0,0,0,0,0,0
total,2823,107,107,107,22032.5,22062.0,22364.0,22397.6,22397.6,22397.6,2023-12-25 10:26:57,9.66989,0,0,0,0,0,0
total,2917,94,94,94,22813.3,22850.6,23135.8,23169.3,23169.3,23169.3,2023-12-25 10:26:58,10.39120,0,0,0,0,0,0
total,3020,103,103,103,23593.2,23605.5,23941.1,23957.9,23974.6,23974.6,2023-12-25 10:26:59,11.28080,0,0,0,0,0,0
total,3109,89,89,89,24419.6,24444.4,24746.4,24779.9,24813.5,24813.5,2023-12-25 10:27:00,12.14759,0,0,0,0,0,0
total,3211,102,102,102,25226.2,25316.8,25568.5,25585.3,25602.0,25602.0,2023-12-25 10:27:01,13.27941,0,0,0,0,0,0
total,3322,111,111,111,25983.1,26021.5,26273.1,26340.2,26373.8,26373.8,2023-12-25 10:27:02,14.72707,0,0,0,0,0,0
total,3437,115,115,115,26770.5,26793.2,27112.0,27145.5,27145.5,27145.5,2023-12-25 10:27:03,16.53979,0,0,0,0,0,0
total,3546,109,109,109,27504.6,27514.6,27867.0,27917.3,27917.3,27917.3,2023-12-25 10:27:04,18.65336,0,0,0,0,0,0
total,3649,103,103,103,28340.5,28336.7,28705.8,28739.4,28739.4,28739.4,2023-12-25 10:27:05,21.12888,0,0,0,0,0,0
total,3743,94,94,94,29113.6,29091.7,29460.8,29511.1,29527.9,29527.9,2023-12-25 10:27:06,23.94910,0,0,0,0,0,0
total,3856,113,113,113,29912.7,29913.8,30282.9,30316.4,30316.4,30316.4,2023-12-25 10:27:07,28.38022,0,0,0,0,0,0
total,3963,107,107,107,30664.4,30685.5,31021.1,31071.4,31088.2,31088.2,2023-12-25 10:27:08,34.22159,0,0,0,0,0,0
total,4079,116,116,116,31466.0,31507.6,31826.4,31859.9,31876.7,31876.7,2023-12-25 10:27:09,43.72970,0,0,0,0,0,0
total,4194,115,115,115,32263.5,32296.1,32614.9,32614.9,32648.5,32648.5,2023-12-25 10:27:10,59.79829,0,0,0,0,0,0
total,4299,105,105,105,33045.6,33101.4,33386.7,33420.2,33437.0,33437.0,2023-12-25 10:27:11,88.89679,0,0,0,0,0,0
total,4393,94,94,94,33796.1,33789.3,34192.0,34225.5,34225.5,34225.5,2023-12-25 10:27:12,154.67820,0,0,0,0,0,0
total,4505,112,112,112,34648.6,34695.3,34997.3,35030.8,35030.8,35030.8,2023-12-25 10:27:13,1111.07850,0,0,0,0,0,0
total,4603,98,98,98,35414.6,35433.5,35769.0,35802.6,35802.6,35802.6,2023-12-25 10:27:14,-258.98378,0,0,0,0,0,0
total,4701,98,98,98,36205.2,36205.2,36574.3,36607.9,36607.9,36607.9,2023-12-25 10:27:15,-117.44340,0,0,0,0,0,0
total,4798,97,97,97,36990.6,37010.5,37346.1,37413.2,37413.2,37413.2,2023-12-25 10:27:16,-76.81197,0,0,0,0,0,0
total,4890,92,92,92,37772.1,37782.3,38151.4,38218.5,38252.1,38252.1,2023-12-25 10:27:17,-58.15832,0,0,0,0,0,0
total,4995,105,105,105,38615.6,38621.2,38990.2,39023.8,39057.4,39057.4,2023-12-25 10:27:18,-45.74735,0,0,0,0,0,0
total,5098,103,103,103,39396.0,39392.9,39795.6,39829.1,39829.1,39829.1,2023-12-25 10:27:19,-37.95920,0,0,0,0,0,0
total,5197,99,99,99,40247.2,40265.3,40567.3,40634.4,40634.4,40634.4,2023-12-25 10:27:20,-32.71485,0,0,0,0,0,0
total,5315,118,118,118,41016.0,41037.1,41372.6,41406.2,41439.7,41439.7,2023-12-25 10:27:21,-28.16872,0,0,0,0,0,0
total,5404,89,89,89,41760.4,41741.7,42144.4,42177.9,42177.9,42177.9,2023-12-25 10:27:22,-25.53983,0,0,0,0,0,0
total,5504,100,100,100,42604.7,42647.7,42949.7,42983.2,43016.8,43016.8,2023-12-25 10:27:23,-23.15979,0,0,0,0,0,0
total,5606,102,102,102,43399.7,43419.4,43755.0,43788.5,43788.5,43788.5,2023-12-25 10:27:24,-21.18264,0,0,0,0,0,0
total,5716,110,110,110,44191.8,44224.7,44560.3,44627.4,44627.4,44627.4,2023-12-25 10:27:25,-19.42838,0,0,0,0,0,0
total,5820,104,104,104,44946.2,44929.4,45365.6,45399.1,45399.1,45399.1,2023-12-25 10:27:26,-18.04039,0,0,0,0,0,0
total,5925,105,105,105,45752.7,45734.7,46137.3,46137.3,46170.9,46170.9,2023-12-25 10:27:27,-16.84608,0,0,0,0,0,0
total,6022,97,97,97,46575.1,46607.1,46942.7,46976.2,47009.8,47009.8,2023-12-25 10:27:28,-15.89188,0,0,0,0,0,0
total,6118,96,96,96,47341.8,47345.3,47714.4,47748.0,47781.5,47781.5,2023-12-25 10:27:29,-15.06149,0,0,0,0,0,0
total,6223,105,105,105,48207.7,48251.3,48553.3,48586.8,48586.8,48586.8,2023-12-25 10:27:30,-14.26030,0,0,0,0,0,0
total,6321,98,98,98,48926.5,48922.4,49325.0,49358.6,49358.6,49358.6,2023-12-25 10:27:31,-13.59604,0,0,0,0,0,0
total,6423,102,102,102,49766.5,49794.8,50130.3,50163.9,50163.9,50163.9,2023-12-25 10:27:32,-12.97719,0,0,0,0,0,0
total,6516,93,93,93,50599.5,50667.2,50935.6,50969.2,50969.2,50969.2,2023-12-25 10:27:33,-12.46809,0,0,0,0,0,0
