type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,33,33,33,33,111.4,135.3,315.4,336.1,336.1,336.1,2023-12-25 18:01:58,0.70711,0,0,0,0,0,0
total,79,46,46,46,80.1,134.6,168.0,174.1,174.1,174.1,2023-12-25 18:01:59,0.41022,0,0,0,0,0,0
total,128,49,49,49,87.4,135.0,157.8,168.0,168.0,168.0,2023-12-25 18:02:00,0.29146,0,0,0,0,0,0
total,165,37,37,37,99.0,135.1,168.0,168.7,168.7,168.7,2023-12-25 18:02:01,0.22980,0,0,0,0,0,0
total,213,48,48,48,87.5,134.9,167.6,167.8,167.8,167.8,2023-12-25 18:02:02,0.18814,0,0,0,0,0,0
total,257,44,44,44,87.1,134.7,167.9,168.0,168.0,168.0,2023-12-25 18:02:03,0.15889,0,0,0,0,0,0
total,310,53,53,53,80.7,134.6,167.6,167.9,167.9,167.9,2023-12-25 18:02:04,0.13963,0,0,0,0,0,0
total,340,30,30,30,125.3,145.0,167.5,168.2,168.2,168.2,2023-12-25 18:02:05,0.13035,0,0,0,0,0,0
total,381,41,41,41,99.8,144.8,167.8,168.7,168.7,168.7,2023-12-25 18:02:06,0.11676,0,0,0,0,0,0
total,433,52,52,52,78.7,134.6,167.6,167.8,167.9,167.9,2023-12-25 18:02:07,0.10678,0,0,0,0,0,0
total,467,34,34,34,113.5,144.7,167.6,167.9,167.9,167.9,2023-12-25 18:02:08,0.09992,0,0,0,0,0,0
total,507,40,40,40,97.5,134.7,167.8,167.9,167.9,167.9,2023-12-25 18:02:09,0.09218,0,0,0,0,0,0
total,554,47,47,47,86.8,134.7,167.8,167.8,167.8,167.8,2023-12-25 18:02:10,0.08540,0,0,0,0,0,0
total,601,47,47,47,83.5,134.6,167.6,167.6,167.6,167.6,2023-12-25 18:02:11,0.07955,0,0,0,0,0,0
total,652,51,51,51,82.1,134.6,167.6,167.6,167.8,167.8,2023-12-25 18:02:12,0.07496,0,0,0,0,0,0
total,695,43,43,43,91.7,134.7,167.6,169.0,169.0,169.0,2023-12-25 18:02:13,0.07042,0,0,0,0,0,0
total,744,49,49,49,79.8,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:14,0.06656,0,0,0,0,0,0
total,786,42,42,42,96.8,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:02:15,0.06304,0,0,0,0,0,0
total,835,49,49,49,81.9,134.6,167.6,168.0,168.0,168.0,2023-12-25 18:02:16,0.05996,0,0,0,0,0,0
total,878,43,43,43,93.0,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:02:17,0.05706,0,0,0,0,0,0
total,914,36,36,36,104.8,157.3,167.6,167.8,167.8,167.8,2023-12-25 18:02:18,0.05523,0,0,0,0,0,0
total,956,42,42,42,103.6,144.6,167.6,167.6,167.6,167.6,2023-12-25 18:02:19,0.05282,0,0,0,0,0,0
total,989,33,33,33,115.1,144.7,167.5,167.8,167.8,167.8,2023-12-25 18:02:20,0.05183,0,0,0,0,0,0
total,1025,36,36,36,113.9,144.8,167.6,167.6,167.6,167.6,2023-12-25 18:02:21,0.05030,0,0,0,0,0,0
total,1071,46,46,46,81.5,134.5,167.5,167.8,167.8,167.8,2023-12-25 18:02:22,0.04834,0,0,0,0,0,0
total,1127,56,56,56,77.3,2.4,167.5,167.6,168.4,168.4,2023-12-25 18:02:23,0.04764,0,0,0,0,0,0
total,1171,44,44,44,89.8,134.6,167.5,167.8,167.8,167.8,2023-12-25 18:02:24,0.04589,0,0,0,0,0,0
total,1216,45,45,45,91.1,134.6,167.6,167.6,167.6,167.6,2023-12-25 18:02:25,0.04426,0,0,0,0,0,0
total,1259,43,43,43,89.0,134.6,167.5,167.9,167.9,167.9,2023-12-25 18:02:26,0.04277,0,0,0,0,0,0
total,1305,46,46,46,85.9,134.5,167.6,169.1,169.1,169.1,2023-12-25 18:02:27,0.04136,0,0,0,0,0,0
total,1346,41,41,41,99.4,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:28,0.04013,0,0,0,0,0,0
total,1390,44,44,44,93.1,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:29,0.03888,0,0,0,0,0,0
total,1420,30,30,30,126.6,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:02:30,0.03901,0,0,0,0,0,0
total,1463,43,43,43,96.2,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:31,0.03788,0,0,0,0,0,0
total,1507,44,44,44,89.8,134.6,167.6,167.6,167.6,167.6,2023-12-25 18:02:32,0.03680,0,0,0,0,0,0
total,1554,47,47,47,85.9,134.6,167.5,167.9,167.9,167.9,2023-12-25 18:02:33,0.03583,0,0,0,0,0,0
total,1596,42,42,42,91.9,134.6,157.4,167.6,167.6,167.6,2023-12-25 18:02:34,0.03489,0,0,0,0,0,0
total,1633,37,37,37,110.9,144.7,167.5,167.6,167.6,167.6,2023-12-25 18:02:35,0.03425,0,0,0,0,0,0
total,1678,45,45,45,91.9,134.6,157.4,167.5,167.5,167.5,2023-12-25 18:02:36,0.03338,0,0,0,0,0,0
total,1718,40,40,40,95.6,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:37,0.03263,0,0,0,0,0,0
total,1762,44,44,44,90.2,134.6,167.4,167.5,167.5,167.5,2023-12-25 18:02:38,0.03184,0,0,0,0,0,0
total,1807,45,45,45,89.0,134.6,167.6,167.9,167.9,167.9,2023-12-25 18:02:39,0.03109,0,0,0,0,0,0
total,1844,37,37,37,107.1,144.6,167.5,167.9,167.9,167.9,2023-12-25 18:02:40,0.03059,0,0,0,0,0,0
total,1900,56,56,56,74.1,0.6,167.6,169.1,169.1,169.1,2023-12-25 18:02:41,0.03056,0,0,0,0,0,0
total,1951,51,51,51,75.0,1.0,167.5,167.5,167.6,167.6,2023-12-25 18:02:42,0.03008,0,0,0,0,0,0
total,1993,42,42,42,96.8,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:43,0.02945,0,0,0,0,0,0
total,2032,39,39,39,107.1,144.4,167.4,168.0,168.0,168.0,2023-12-25 18:02:44,0.02894,0,0,0,0,0,0
total,2072,40,40,40,95.0,134.5,167.5,167.9,167.9,167.9,2023-12-25 18:02:45,0.02841,0,0,0,0,0,0
total,2112,40,40,40,103.2,144.6,167.5,167.5,167.5,167.5,2023-12-25 18:02:46,0.02790,0,0,0,0,0,0
total,2161,49,49,49,78.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:02:47,0.02743,0,0,0,0,0,0
total,2204,43,43,43,95.4,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:48,0.02690,0,0,0,0,0,0
total,2250,46,46,46,85.5,134.3,167.4,167.5,167.5,167.5,2023-12-25 18:02:49,0.02640,0,0,0,0,0,0
total,2297,47,47,47,85.5,134.5,157.5,167.4,167.4,167.4,2023-12-25 18:02:50,0.02592,0,0,0,0,0,0
total,2340,43,43,43,88.3,134.5,167.5,171.0,171.0,171.0,2023-12-25 18:02:51,0.02545,0,0,0,0,0,0
total,2383,43,43,43,95.9,134.6,167.5,167.5,167.5,167.5,2023-12-25 18:02:52,0.02499,0,0,0,0,0,0
total,2431,48,48,48,85.1,134.6,167.5,167.5,167.5,167.5,2023-12-25 18:02:53,0.02459,0,0,0,0,0,0
total,2468,37,37,37,106.4,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:54,0.02434,0,0,0,0,0,0
total,2517,49,49,49,85.5,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:55,0.02399,0,0,0,0,0,0
total,2557,40,40,40,94.3,134.7,167.5,167.6,167.6,167.6,2023-12-25 18:02:56,0.02364,0,0,0,0,0,0
total,2592,35,35,35,114.3,157.2,167.5,167.5,167.5,167.5,2023-12-25 18:02:57,0.02351,0,0,0,0,0,0
total,2642,50,50,50,79.9,134.5,157.5,167.5,167.5,167.5,2023-12-25 18:02:58,0.02323,0,0,0,0,0,0
total,2692,50,50,50,83.1,134.5,157.5,167.5,167.5,167.5,2023-12-25 18:02:59,0.02296,0,0,0,0,0,0
total,2727,35,35,35,110.8,157.3,167.6,169.0,169.0,169.0,2023-12-25 18:03:00,0.02284,0,0,0,0,0,0
total,2769,42,42,42,100.0,144.6,167.5,173.7,173.7,173.7,2023-12-25 18:03:01,0.02249,0,0,0,0,0,0
total,2809,40,40,40,92.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:03:02,0.02220,0,0,0,0,0,0
total,2850,41,41,41,104.6,144.4,167.5,167.5,167.5,167.5,2023-12-25 18:03:03,0.02189,0,0,0,0,0,0
total,2897,47,47,47,82.7,134.5,167.4,167.5,167.5,167.5,2023-12-25 18:03:04,0.02158,0,0,0,0,0,0
total,2942,45,45,45,88.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:03:05,0.02127,0,0,0,0,0,0
total,2982,40,40,40,101.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:03:06,0.02100,0,0,0,0,0,0
total,3032,50,50,50,78.1,134.3,167.4,167.9,167.9,167.9,2023-12-25 18:03:07,0.02079,0,0,0,0,0,0
total,3076,44,44,44,90.1,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:03:08,0.02050,0,0,0,0,0,0
total,3110,34,34,34,116.2,144.7,167.5,168.0,168.0,168.0,2023-12-25 18:03:09,0.02047,0,0,0,0,0,0
