type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,78,78,78,78,884.4,890.8,1140.9,1185.9,1218.4,1218.4,2023-12-25 10:06:34,-0.70711,0,0,0,0,0,0
total,180,102,102,102,1653.0,1640.0,2004.9,2033.2,2034.2,2034.2,2023-12-25 10:06:35,-0.57227,0,0,0,0,0,0
total,285,105,105,105,2432.5,2426.4,2753.6,2803.9,2803.9,2803.9,2023-12-25 10:06:36,-0.53145,0,0,0,0,0,0
total,395,110,110,110,3211.5,3200.3,3579.8,3594.5,3596.6,3596.6,2023-12-25 10:06:37,-0.51013,0,0,0,0,0,0
total,486,91,91,91,4011.6,4053.8,4349.5,4399.8,4408.2,4408.2,2023-12-25 10:06:38,-0.50445,0,0,0,0,0,0
total,582,96,96,96,4837.5,4869.6,5192.5,5226.1,5226.1,5226.1,2023-12-25 10:06:39,-0.49868,0,0,0,0,0,0
total,676,94,94,94,5628.0,5624.6,5972.7,6014.6,6031.4,6031.4,2023-12-25 10:06:40,-0.49432,0,0,0,0,0,0
total,782,106,106,106,6383.9,6375.3,6748.6,6790.6,6815.7,6815.7,2023-12-25 10:06:41,-0.48826,0,0,0,0,0,0
total,882,100,100,100,7251.5,7256.1,7587.5,7616.9,7621.1,7621.1,2023-12-25 10:06:42,-0.48391,0,0,0,0,0,0
total,977,95,95,95,8013.1,8019.5,8380.2,8405.4,8405.4,8405.4,2023-12-25 10:06:43,-0.48058,0,0,0,0,0,0
total,1074,97,97,97,8839.7,8875.1,9177.1,9219.1,9244.2,9244.2,2023-12-25 10:06:44,-0.47731,0,0,0,0,0,0
total,1181,107,107,107,9630.2,9630.1,9990.8,10032.8,10041.2,10041.2,2023-12-25 10:06:45,-0.47329,0,0,0,0,0,0
total,1286,105,105,105,10410.1,10376.7,10771.0,10796.1,10829.7,10829.7,2023-12-25 10:06:46,-0.46976,0,0,0,0,0,0
total,1399,113,113,113,11155.7,11140.1,11534.3,11576.3,11576.3,11576.3,2023-12-25 10:06:47,-0.46584,0,0,0,0,0,0
