type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,13,13,13,13,517.7,464.0,602.9,612.4,612.4,612.4,2023-12-25 10:14:34,0.00000,0,0,0,0,0,0
total,105,92,92,92,1070.3,1095.8,1388.3,1468.0,1495.3,1495.3,2023-12-25 10:14:35,-1.01868,0,0,0,0,0,0
total,210,105,105,105,1862.5,1845.5,2231.4,2250.2,2260.7,2260.7,2023-12-25 10:14:36,-0.65890,0,0,0,0,0,0
total,322,112,112,112,2659.8,2669.7,3001.0,3045.1,3045.1,3045.1,2023-12-25 10:14:37,-0.53926,0,0,0,0,0,0
total,426,104,104,104,3422.9,3414.2,3783.3,3850.4,3852.5,3852.5,2023-12-25 10:14:38,-0.48917,0,0,0,0,0,0
total,531,105,105,105,4188.8,4169.1,4567.6,4601.2,4626.3,4626.3,2023-12-25 10:14:39,-0.45895,0,0,0,0,0,0
total,646,115,115,115,5007.4,5012.2,5381.3,5410.7,5419.0,5419.0,2023-12-25 10:14:40,-0.43521,0,0,0,0,0,0
total,753,107,107,107,5795.1,5792.3,6169.8,6203.4,6203.4,6203.4,2023-12-25 10:14:41,-0.42044,0,0,0,0,0,0
total,856,103,103,103,6623.1,6601.8,6970.9,6996.1,7004.5,7004.5,2023-12-25 10:14:42,-0.41007,0,0,0,0,0,0
total,962,106,106,106,7392.5,7382.0,7759.5,7772.0,7797.2,7797.2,2023-12-25 10:14:43,-0.40111,0,0,0,0,0,0
total,1072,110,110,110,8199.5,8199.9,8514.4,8564.8,8573.2,8573.2,2023-12-25 10:14:44,-0.39298,0,0,0,0,0,0
total,1189,117,117,117,8957.4,8959.0,9294.6,9336.5,9336.5,9336.5,2023-12-25 10:14:45,-0.38510,0,0,0,0,0,0
total,1289,100,100,100,9742.3,9747.6,10074.7,10099.9,10116.7,10116.7,2023-12-25 10:14:46,-0.38034,0,0,0,0,0,0
total,1394,105,105,105,10542.6,10544.5,10896.8,10922.0,10930.4,10930.4,2023-12-25 10:14:47,-0.37560,0,0,0,0,0,0
total,1507,113,113,113,11307.3,11333.0,11626.6,11685.3,11685.3,11685.3,2023-12-25 10:14:48,-0.37057,0,0,0,0,0,0
total,1617,110,110,110,12065.4,12054.4,12398.4,12465.5,12473.9,12473.9,2023-12-25 10:14:49,-0.36631,0,0,0,0,0,0
total,1734,117,117,117,12877.5,12918.5,13203.7,13228.8,13254.0,13254.0,2023-12-25 10:14:50,-0.36190,0,0,0,0,0,0
total,1846,112,112,112,13622.3,13639.9,13933.5,14017.4,14017.4,14017.4,2023-12-25 10:14:51,-0.35822,0,0,0,0,0,0
total,1949,103,103,103,14396.0,14394.9,14772.3,14797.5,14805.9,14805.9,2023-12-25 10:14:52,-0.35541,0,0,0,0,0,0
total,2054,105,105,105,15210.3,15258.9,15552.5,15560.9,15586.0,15586.0,2023-12-25 10:14:53,-0.35266,0,0,0,0,0,0
total,2156,102,102,102,16011.9,16030.6,16341.0,16399.7,16399.7,16399.7,2023-12-25 10:14:54,-0.35026,0,0,0,0,0,0
total,2267,111,111,111,16846.7,16903.0,17121.1,17146.3,17196.6,17196.6,2023-12-25 10:14:55,-0.34756,0,0,0,0,0,0
total,2388,121,121,121,17549.1,17532.2,17918.1,17934.8,17934.8,17934.8,2023-12-25 10:14:56,-0.34454,0,0,0,0,0,0
total,2487,99,99,99,18322.3,18303.9,18656.3,18689.8,18706.6,18706.6,2023-12-25 10:14:57,-0.34267,0,0,0,0,0,0
total,2581,94,94,94,19106.8,19126.0,19461.6,19545.5,19545.5,19545.5,2023-12-25 10:14:58,-0.34110,0,0,0,0,0,0
total,2684,103,103,103,19908.8,19897.8,20283.7,20317.2,20334.0,20334.0,2023-12-25 10:14:59,-0.33925,0,0,0,0,0,0
total,2784,100,100,100,20750.4,20753.4,21105.7,21156.1,21156.1,21156.1,2023-12-25 10:15:00,-0.33759,0,0,0,0,0,0
total,2884,100,100,100,21531.0,21525.2,21877.5,21927.8,21944.6,21944.6,2023-12-25 10:15:01,-0.33601,0,0,0,0,0,0
total,2998,114,114,114,22282.2,22296.9,22682.8,22699.6,22716.4,22716.4,2023-12-25 10:15:02,-0.33403,0,0,0,0,0,0
total,3115,117,117,117,23074.9,23068.7,23404.2,23488.1,23488.1,23488.1,2023-12-25 10:15:03,-0.33205,0,0,0,0,0,0
