type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,34,34,34,34,756.4,781.2,914.9,921.7,921.7,921.7,2023-12-25 10:07:24,0.70711,0,0,0,0,0,0
total,129,95,95,95,1354.7,1381.0,1663.0,1748.0,1749.0,1749.0,2023-12-25 10:07:25,1.35366,0,0,0,0,0,0
total,239,110,110,110,2129.8,2141.2,2487.2,2504.0,2516.6,2516.6,2023-12-25 10:07:26,1.88557,0,0,0,0,0,0
total,340,101,101,101,2930.0,2933.9,3279.9,3309.3,3317.7,3317.7,2023-12-25 10:07:27,2.36405,0,0,0,0,0,0
total,448,108,108,108,3713.7,3688.9,4085.3,4110.4,4120.9,4120.9,2023-12-25 10:07:28,2.91727,0,0,0,0,0,0
total,563,115,115,115,4490.3,4471.1,4844.4,4907.3,4911.5,4911.5,2023-12-25 10:07:29,3.61380,0,0,0,0,0,0
total,662,99,99,99,5296.6,5297.4,5641.3,5653.9,5658.1,5658.1,2023-12-25 10:07:30,4.35219,0,0,0,0,0,0
total,760,98,98,98,6092.1,6090.1,6455.0,6492.8,6497.0,6497.0,2023-12-25 10:07:31,5.24254,0,0,0,0,0,0
total,873,113,113,113,6844.2,6845.1,7193.2,7214.2,7226.8,7226.8,2023-12-25 10:07:32,6.61167,0,0,0,0,0,0
total,980,107,107,107,7653.9,7667.2,8027.9,8044.7,8057.3,8057.3,2023-12-25 10:07:33,8.44702,0,0,0,0,0,0
total,1083,103,103,103,8391.3,8371.8,8757.7,8791.3,8841.6,8841.6,2023-12-25 10:07:34,11.11259,0,0,0,0,0,0
total,1198,115,115,115,9226.7,9227.5,9605.0,9621.7,9621.7,9621.7,2023-12-25 10:07:35,16.34025,0,0,0,0,0,0
total,1311,113,113,113,9995.2,9974.1,10309.6,10401.9,10401.9,10401.9,2023-12-25 10:07:36,28.33586,0,0,0,0,0,0
total,1425,114,114,114,10776.6,10796.1,11098.1,11148.5,11156.8,11156.8,2023-12-25 10:07:37,89.94413,0,0,0,0,0,0
total,1535,110,110,110,11546.3,11517.6,11920.2,11953.8,11962.2,11962.2,2023-12-25 10:07:38,-95.41673,0,0,0,0,0,0
total,1644,109,109,109,12345.8,12381.6,12650.0,12708.7,12733.9,12733.9,2023-12-25 10:07:39,-32.82245,0,0,0,0,0,0
total,1751,107,107,107,13082.0,13094.6,13463.7,13488.9,13497.3,13497.3,2023-12-25 10:07:40,-20.45671,0,0,0,0,0,0
total,1855,104,104,104,13888.4,13883.1,14227.1,14302.6,14311.0,14311.0,2023-12-25 10:07:41,-15.22364,0,0,0,0,0,0
total,1962,107,107,107,14665.3,14654.9,15057.6,15082.7,15091.1,15091.1,2023-12-25 10:07:42,-12.19267,0,0,0,0,0,0
total,2074,112,112,112,15482.4,15493.8,15812.5,15871.2,15879.6,15879.6,2023-12-25 10:07:43,-10.18317,0,0,0,0,0,0
