type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,42,42,42,42,695.8,735.1,896.0,912.8,912.8,912.8,2023-12-25 10:25:12,0.70711,0,0,0,0,0,0
total,157,115,115,115,1319.8,1311.8,1678.8,1710.2,1712.3,1712.3,2023-12-25 10:25:13,1.47782,0,0,0,0,0,0
total,260,103,103,103,2088.8,2094.0,2455.8,2478.8,2495.6,2495.6,2023-12-25 10:25:14,1.97774,0,0,0,0,0,0
total,363,103,103,103,2921.6,2963.3,3254.8,3282.0,3296.7,3296.7,2023-12-25 10:25:15,2.45222,0,0,0,0,0,0
total,460,97,97,97,3680.8,3684.7,4074.8,4099.9,4110.4,4110.4,2023-12-25 10:25:16,2.91321,0,0,0,0,0,0
total,562,102,102,102,4528.6,4555.0,4865.4,4890.6,4894.8,4894.8,2023-12-25 10:25:17,3.44236,0,0,0,0,0,0
total,661,99,99,99,5303.7,5305.8,5670.7,5691.7,5704.3,5704.3,2023-12-25 10:25:18,4.02028,0,0,0,0,0,0
total,774,113,113,113,6123.4,6115.3,6459.2,6492.8,6497.0,6497.0,2023-12-25 10:25:19,4.80025,0,0,0,0,0,0
total,872,98,98,98,6858.8,6840.9,7214.2,7252.0,7256.1,7256.1,2023-12-25 10:25:20,5.62684,0,0,0,0,0,0
total,991,119,119,119,7579.7,7528.8,7952.4,7977.6,7986.0,7986.0,2023-12-25 10:25:21,6.91739,0,0,0,0,0,0
total,1102,111,111,111,8381.0,8401.2,8757.7,8799.6,8799.6,8799.6,2023-12-25 10:25:22,8.55086,0,0,0,0,0,0
total,1221,119,119,119,9219.3,9219.1,9554.6,9596.6,9596.6,9596.6,2023-12-25 10:25:23,11.09428,0,0,0,0,0,0
total,1320,99,99,99,10018.0,10049.6,10351.5,10385.1,10393.5,10393.5,2023-12-25 10:25:24,14.33595,0,0,0,0,0,0
total,1422,102,102,102,10755.4,10720.6,11106.5,11156.8,11207.2,11207.2,2023-12-25 10:25:25,19.82360,0,0,0,0,0,0
total,1513,91,91,91,11596.2,11609.8,11962.2,11987.3,12012.5,12012.5,2023-12-25 10:25:26,28.99629,0,0,0,0,0,0
total,1615,102,102,102,12412.4,12415.1,12775.8,12809.4,12817.8,12817.8,2023-12-25 10:25:27,56.09916,0,0,0,0,0,0
total,1708,93,93,93,13211.9,13228.8,13530.8,13572.8,13606.3,13606.3,2023-12-25 10:25:28,278.63939,0,0,0,0,0,0
total,1815,107,107,107,13970.3,13967.0,14336.1,14411.6,14411.6,14411.6,2023-12-25 10:25:29,-84.71716,0,0,0,0,0,0
total,1920,105,105,105,14758.3,14755.6,15133.0,15149.8,15158.2,15158.2,2023-12-25 10:25:30,-38.29966,0,0,0,0,0,0
total,2022,102,102,102,15579.8,15594.4,15946.7,15955.1,15980.3,15980.3,2023-12-25 10:25:31,-25.48240,0,0,0,0,0,0
