type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,27,27,27,27,136.1,157.8,315.1,318.2,318.2,318.2,2023-12-25 17:40:53,0.70711,0,0,0,0,0,0
total,69,42,42,42,101.1,145.1,178.1,335.5,335.5,335.5,2023-12-25 17:40:54,0.43935,0,0,0,0,0,0
total,107,38,38,38,101.6,145.0,177.9,178.5,178.5,178.5,2023-12-25 17:40:55,0.31091,0,0,0,0,0,0
total,152,45,45,45,88.2,145.0,178.0,178.3,178.3,178.3,2023-12-25 17:40:56,0.23999,0,0,0,0,0,0
total,187,35,35,35,113.8,145.0,178.1,269.5,269.5,269.5,2023-12-25 17:40:57,0.19604,0,0,0,0,0,0
total,218,31,31,31,129.7,145.1,178.0,178.1,178.1,178.1,2023-12-25 17:40:58,0.17103,0,0,0,0,0,0
total,257,39,39,39,101.9,145.1,178.1,178.3,178.3,178.3,2023-12-25 17:40:59,0.14791,0,0,0,0,0,0
total,304,47,47,47,86.9,134.7,178.0,178.1,178.1,178.1,2023-12-25 17:41:00,0.13149,0,0,0,0,0,0
total,345,41,41,41,98.8,144.8,178.0,178.4,178.4,178.4,2023-12-25 17:41:01,0.11744,0,0,0,0,0,0
total,383,38,38,38,100.9,144.7,177.9,178.0,178.0,178.0,2023-12-25 17:41:02,0.10643,0,0,0,0,0,0
total,434,51,51,51,82.0,134.5,177.7,177.9,178.0,178.0,2023-12-25 17:41:03,0.09921,0,0,0,0,0,0
total,477,43,43,43,92.7,134.9,177.6,177.9,177.9,177.9,2023-12-25 17:41:04,0.09117,0,0,0,0,0,0
total,511,34,34,34,115.2,144.7,177.7,178.3,178.3,178.3,2023-12-25 17:41:05,0.08568,0,0,0,0,0,0
total,556,45,45,45,89.0,134.6,177.6,178.0,178.0,178.0,2023-12-25 17:41:06,0.07987,0,0,0,0,0,0
total,602,46,46,46,86.3,134.7,177.7,177.7,177.7,177.7,2023-12-25 17:41:07,0.07490,0,0,0,0,0,0
total,651,49,49,49,82.5,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:08,0.07096,0,0,0,0,0,0
total,698,47,47,47,87.6,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:09,0.06709,0,0,0,0,0,0
total,738,40,40,40,92.1,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:10,0.06355,0,0,0,0,0,0
total,782,44,44,44,96.0,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:11,0.06027,0,0,0,0,0,0
total,818,36,36,36,105.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:41:12,0.05788,0,0,0,0,0,0
total,859,41,41,41,100.4,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:13,0.05519,0,0,0,0,0,0
total,904,45,45,45,91.4,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:14,0.05278,0,0,0,0,0,0
total,940,36,36,36,106.7,157.3,177.7,177.9,177.9,177.9,2023-12-25 17:41:15,0.05098,0,0,0,0,0,0
total,991,51,51,51,81.2,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:16,0.04956,0,0,0,0,0,0
total,1034,43,43,43,91.5,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:17,0.04760,0,0,0,0,0,0
total,1079,45,45,45,92.3,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:41:18,0.04582,0,0,0,0,0,0
total,1115,36,36,36,105.6,144.4,177.6,189.9,189.9,189.9,2023-12-25 17:41:19,0.04450,0,0,0,0,0,0
total,1156,41,41,41,96.4,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:41:20,0.04295,0,0,0,0,0,0
total,1202,46,46,46,91.9,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:21,0.04156,0,0,0,0,0,0
total,1243,41,41,41,90.6,144.6,177.7,178.0,178.0,178.0,2023-12-25 17:41:22,0.04021,0,0,0,0,0,0
total,1291,48,48,48,86.5,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:41:23,0.03912,0,0,0,0,0,0
total,1332,41,41,41,97.9,144.6,177.6,177.6,177.6,177.6,2023-12-25 17:41:24,0.03793,0,0,0,0,0,0
total,1373,41,41,41,94.3,134.6,177.6,177.6,177.6,177.6,2023-12-25 17:41:25,0.03682,0,0,0,0,0,0
total,1416,43,43,43,98.6,144.7,177.7,178.3,178.3,178.3,2023-12-25 17:41:26,0.03574,0,0,0,0,0,0
total,1450,34,34,34,113.5,157.4,177.6,177.6,177.6,177.6,2023-12-25 17:41:27,0.03524,0,0,0,0,0,0
total,1493,43,43,43,95.5,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:28,0.03426,0,0,0,0,0,0
total,1531,38,38,38,98.9,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:29,0.03348,0,0,0,0,0,0
total,1565,34,34,34,114.9,144.8,177.7,177.7,177.7,177.7,2023-12-25 17:41:30,0.03303,0,0,0,0,0,0
total,1618,53,53,53,80.8,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:41:31,0.03282,0,0,0,0,0,0
total,1651,33,33,33,112.8,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:32,0.03251,0,0,0,0,0,0
total,1691,40,40,40,107.4,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:33,0.03176,0,0,0,0,0,0
total,1734,43,43,43,87.3,139.1,177.6,177.7,177.7,177.7,2023-12-25 17:41:34,0.03100,0,0,0,0,0,0
total,1772,38,38,38,109.8,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:35,0.03039,0,0,0,0,0,0
total,1815,43,43,43,92.4,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:36,0.02970,0,0,0,0,0,0
total,1862,47,47,47,83.9,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:37,0.02914,0,0,0,0,0,0
total,1902,40,40,40,105.5,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:38,0.02854,0,0,0,0,0,0
total,1941,39,39,39,96.6,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:39,0.02799,0,0,0,0,0,0
total,1980,39,39,39,111.1,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:41:40,0.02746,0,0,0,0,0,0
