type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,17,17,17,17,106.5,4.3,319.0,356.0,356.0,356.0,2023-12-25 17:58:00,0.70711,0,0,0,0,0,0
total,62,45,45,45,95.6,145.1,178.4,289.9,289.9,289.9,2023-12-25 17:58:01,0.50150,0,0,0,0,0,0
total,104,42,42,42,98.9,145.4,178.3,180.6,180.6,180.6,2023-12-25 17:58:02,0.34506,0,0,0,0,0,0
total,139,35,35,35,111.6,145.2,178.1,310.1,310.1,310.1,2023-12-25 17:58:03,0.26384,0,0,0,0,0,0
total,184,45,45,45,88.5,145.0,178.0,189.5,189.5,189.5,2023-12-25 17:58:04,0.21419,0,0,0,0,0,0
total,219,35,35,35,111.6,155.2,168.0,178.1,178.1,178.1,2023-12-25 17:58:05,0.18278,0,0,0,0,0,0
total,263,44,44,44,98.0,145.1,178.0,178.1,178.1,178.1,2023-12-25 17:58:06,0.15778,0,0,0,0,0,0
total,303,40,40,40,94.3,144.8,168.0,178.0,178.0,178.0,2023-12-25 17:58:07,0.13888,0,0,0,0,0,0
total,337,34,34,34,114.4,155.1,167.9,178.1,178.1,178.1,2023-12-25 17:58:08,0.12572,0,0,0,0,0,0
total,384,47,47,47,89.7,154.9,177.9,178.0,178.0,178.0,2023-12-25 17:58:09,0.11427,0,0,0,0,0,0
total,423,39,39,39,100.2,145.0,167.9,177.9,177.9,177.9,2023-12-25 17:58:10,0.10432,0,0,0,0,0,0
total,457,34,34,34,112.8,154.9,177.9,178.0,178.0,178.0,2023-12-25 17:58:11,0.09705,0,0,0,0,0,0
total,499,42,42,42,102.4,145.0,178.0,188.1,188.1,188.1,2023-12-25 17:58:12,0.08976,0,0,0,0,0,0
total,540,41,41,41,96.7,145.1,177.9,178.1,178.1,178.1,2023-12-25 17:58:13,0.08346,0,0,0,0,0,0
total,578,38,38,38,102.3,144.8,167.8,178.0,178.0,178.0,2023-12-25 17:58:14,0.07817,0,0,0,0,0,0
total,623,45,45,45,88.6,144.4,177.7,177.9,177.9,177.9,2023-12-25 17:58:15,0.07360,0,0,0,0,0,0
total,672,49,49,49,80.6,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:58:16,0.07017,0,0,0,0,0,0
total,716,44,44,44,95.5,154.7,177.7,177.9,177.9,177.9,2023-12-25 17:58:17,0.06638,0,0,0,0,0,0
total,752,36,36,36,106.1,154.8,177.7,177.9,177.9,177.9,2023-12-25 17:58:18,0.06338,0,0,0,0,0,0
total,787,35,35,35,113.5,154.9,177.9,177.9,177.9,177.9,2023-12-25 17:58:19,0.06079,0,0,0,0,0,0
total,826,39,39,39,98.5,144.8,177.9,177.9,177.9,177.9,2023-12-25 17:58:20,0.05799,0,0,0,0,0,0
total,868,42,42,42,97.2,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:58:21,0.05538,0,0,0,0,0,0
total,913,45,45,45,91.3,144.6,177.6,178.0,178.0,178.0,2023-12-25 17:58:22,0.05314,0,0,0,0,0,0
total,954,41,41,41,93.0,144.8,177.9,177.9,177.9,177.9,2023-12-25 17:58:23,0.05095,0,0,0,0,0,0
total,1002,48,48,48,89.1,134.9,167.6,177.7,177.7,177.7,2023-12-25 17:58:24,0.04932,0,0,0,0,0,0
total,1040,38,38,38,100.3,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:58:25,0.04757,0,0,0,0,0,0
total,1079,39,39,39,103.3,144.7,167.5,177.7,177.7,177.7,2023-12-25 17:58:26,0.04588,0,0,0,0,0,0
total,1126,47,47,47,88.0,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:58:27,0.04450,0,0,0,0,0,0
