type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,59,59,59,59,873.0,885.0,1169.2,1191.2,1219.5,1219.5,2023-12-25 10:26:51,-0.70711,0,0,0,0,0,0
total,164,105,105,105,1648.6,1653.6,2002.8,2023.8,2033.2,2033.2,2023-12-25 10:26:52,-0.51817,0,0,0,0,0,0
total,257,93,93,93,2419.9,2420.1,2782.9,2827.0,2841.6,2841.6,2023-12-25 10:26:53,-0.48009,0,0,0,0,0,0
total,361,104,104,104,3226.6,3229.6,3588.2,3598.7,3602.9,3602.9,2023-12-25 10:26:54,-0.45640,0,0,0,0,0,0
total,456,95,95,95,4016.1,3988.8,4387.2,4416.6,4420.8,4420.8,2023-12-25 10:26:55,-0.44696,0,0,0,0,0,0
total,566,110,110,110,4875.2,4924.1,5192.5,5209.3,5226.1,5226.1,2023-12-25 10:26:56,-0.43591,0,0,0,0,0,0
total,662,96,96,96,5630.1,5637.1,5985.3,6002.0,6023.0,6023.0,2023-12-25 10:26:57,-0.43098,0,0,0,0,0,0
total,785,123,123,123,6374.8,6383.7,6736.1,6782.2,6786.4,6786.4,2023-12-25 10:26:58,-0.42161,0,0,0,0,0,0
total,884,99,99,99,7167.6,7172.3,7520.4,7558.1,7587.5,7587.5,2023-12-25 10:26:59,-0.41777,0,0,0,0,0,0
total,980,96,96,96,7972.5,7969.2,8359.2,8392.8,8392.8,8392.8,2023-12-25 10:27:00,-0.41476,0,0,0,0,0,0
total,1085,105,105,105,8741.2,8732.5,9135.2,9168.7,9168.7,9168.7,2023-12-25 10:27:01,-0.41091,0,0,0,0,0,0
total,1177,92,92,92,9592.0,9554.6,9940.5,9982.4,9999.2,9999.2,2023-12-25 10:27:02,-0.40879,0,0,0,0,0,0
total,1282,105,105,105,10382.3,10401.9,10762.6,10787.7,10796.1,10796.1,2023-12-25 10:27:03,-0.40558,0,0,0,0,0,0
total,1384,102,102,102,11195.5,11190.4,11559.5,11584.7,11584.7,11584.7,2023-12-25 10:27:04,-0.40286,0,0,0,0,0,0
total,1482,98,98,98,11952.7,11945.4,12322.9,12381.6,12381.6,12381.6,2023-12-25 10:27:05,-0.40060,0,0,0,0,0,0
total,1575,93,93,93,12786.1,12809.4,13161.7,13203.7,13203.7,13203.7,2023-12-25 10:27:06,-0.39880,0,0,0,0,0,0
total,1666,91,91,91,13609.1,13589.5,13983.8,14009.0,14009.0,14009.0,2023-12-25 10:27:07,-0.39719,0,0,0,0,0,0
total,1763,97,97,97,14452.3,14487.1,14780.7,14814.3,14831.1,14831.1,2023-12-25 10:27:08,-0.39530,0,0,0,0,0,0
total,1860,97,97,97,15176.0,15166.6,15535.7,15560.9,15586.0,15586.0,2023-12-25 10:27:09,-0.39348,0,0,0,0,0,0
total,1967,107,107,107,15998.7,16005.5,16357.8,16374.6,16391.3,16391.3,2023-12-25 10:27:10,-0.39127,0,0,0,0,0,0
total,2086,119,119,119,16819.8,16852.7,17137.9,17171.5,17196.6,17196.6,2023-12-25 10:27:11,-0.38864,0,0,0,0,0,0
total,2185,99,99,99,17593.2,17649.6,17934.8,17985.2,17985.2,17985.2,2023-12-25 10:27:12,-0.38698,0,0,0,0,0,0
total,2297,112,112,112,18354.4,18337.5,18706.6,18756.9,18773.7,18773.7,2023-12-25 10:27:13,-0.38488,0,0,0,0,0,0
total,2405,108,108,108,19163.3,19142.8,19528.7,19545.5,19545.5,19545.5,2023-12-25 10:27:14,-0.38302,0,0,0,0,0,0
total,2491,86,86,86,19947.9,19948.1,20317.2,20350.8,20350.8,20350.8,2023-12-25 10:27:15,-0.38200,0,0,0,0,0,0
total,2592,101,101,101,20763.5,20770.2,21139.3,21172.8,21172.8,21172.8,2023-12-25 10:27:16,-0.38051,0,0,0,0,0,0
