type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,6,6,6,6,27.2,5.1,145.2,145.2,145.2,145.2,2023-12-25 18:02:22,0.00000,0,0,0,0,0,0
total,41,35,35,35,120.5,145.5,310.9,315.6,315.6,315.6,2023-12-25 18:02:23,0.53643,0,0,0,0,0,0
total,69,28,28,28,136.0,155.7,172.8,336.1,336.1,336.1,2023-12-25 18:02:24,0.32870,0,0,0,0,0,0
total,102,33,33,33,121.5,146.0,168.2,269.7,269.7,269.7,2023-12-25 18:02:25,0.23716,0,0,0,0,0,0
total,139,37,37,37,112.4,145.2,168.0,168.2,168.2,168.2,2023-12-25 18:02:26,0.18560,0,0,0,0,0,0
total,180,41,41,41,92.4,145.0,168.2,168.2,168.2,168.2,2023-12-25 18:02:27,0.15353,0,0,0,0,0,0
total,215,35,35,35,118.1,157.7,168.2,168.6,168.6,168.6,2023-12-25 18:02:28,0.13077,0,0,0,0,0,0
total,261,46,46,46,88.2,144.8,168.0,168.2,168.2,168.2,2023-12-25 18:02:29,0.11707,0,0,0,0,0,0
total,300,39,39,39,102.8,157.5,167.9,168.0,168.0,168.0,2023-12-25 18:02:30,0.10343,0,0,0,0,0,0
total,342,42,42,42,89.1,144.8,167.9,168.0,168.0,168.0,2023-12-25 18:02:31,0.09300,0,0,0,0,0,0
total,397,55,55,55,76.7,1.4,167.6,167.8,167.8,167.8,2023-12-25 18:02:32,0.09157,0,0,0,0,0,0
total,435,38,38,38,109.5,144.8,167.9,167.9,167.9,167.9,2023-12-25 18:02:33,0.08391,0,0,0,0,0,0
total,477,42,42,42,89.9,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:02:34,0.07722,0,0,0,0,0,0
total,517,40,40,40,102.9,144.8,167.8,167.9,167.9,167.9,2023-12-25 18:02:35,0.07154,0,0,0,0,0,0
total,560,43,43,43,87.6,144.8,167.6,182.8,182.8,182.8,2023-12-25 18:02:36,0.06677,0,0,0,0,0,0
total,598,38,38,38,106.3,144.8,167.8,167.9,167.9,167.9,2023-12-25 18:02:37,0.06267,0,0,0,0,0,0
total,646,48,48,48,85.8,144.7,167.9,168.0,168.0,168.0,2023-12-25 18:02:38,0.05974,0,0,0,0,0,0
total,695,49,49,49,80.8,144.7,167.8,168.7,168.7,168.7,2023-12-25 18:02:39,0.05724,0,0,0,0,0,0
total,737,42,42,42,96.6,144.8,167.6,167.6,167.6,167.6,2023-12-25 18:02:40,0.05414,0,0,0,0,0,0
total,767,30,30,30,131.3,157.5,167.8,167.8,167.8,167.8,2023-12-25 18:02:41,0.05348,0,0,0,0,0,0
total,813,46,46,46,88.9,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:02:42,0.05113,0,0,0,0,0,0
