type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,23,23,23,23,653.3,659.6,809.5,817.4,817.4,817.4,2023-12-25 10:47:21,0.00000,0,0,0,0,0,0
total,120,97,97,97,1298.2,1336.9,1568.7,1591.7,1592.8,1592.8,2023-12-25 10:47:22,-5.43124,0,0,0,0,0,0
total,216,96,96,96,2004.7,1971.3,2342.5,2384.5,2411.7,2411.7,2023-12-25 10:47:23,-1.97397,0,0,0,0,0,0
total,308,92,92,92,2828.2,2827.0,3179.3,3223.3,3233.8,3233.8,2023-12-25 10:47:24,-1.42093,0,0,0,0,0,0
total,403,95,95,95,3608.5,3598.7,3982.5,4022.3,4028.6,4028.6,2023-12-25 10:47:25,-1.17119,0,0,0,0,0,0
total,514,111,111,111,4432.0,4404.0,4794.1,4831.8,4836.0,4836.0,2023-12-25 10:47:26,-1.00806,0,0,0,0,0,0
total,626,112,112,112,5230.6,5234.5,5570.0,5603.6,5607.8,5607.8,2023-12-25 10:47:27,-0.90314,0,0,0,0,0,0
total,723,97,97,97,5958.2,5960.1,6304.0,6346.0,6362.8,6362.8,2023-12-25 10:47:28,-0.83957,0,0,0,0,0,0
total,835,112,112,112,6780.1,6778.0,7151.3,7184.8,7193.2,7193.2,2023-12-25 10:47:29,-0.78421,0,0,0,0,0,0
total,933,98,98,98,7599.1,7574.9,7939.8,7969.2,7981.8,7981.8,2023-12-25 10:47:30,-0.74701,0,0,0,0,0,0
total,1025,92,92,92,8374.1,8346.7,8749.3,8799.6,8799.6,8799.6,2023-12-25 10:47:31,-0.71896,0,0,0,0,0,0
total,1143,118,118,118,9136.0,9152.0,9512.7,9546.2,9554.6,9554.6,2023-12-25 10:47:32,-0.68786,0,0,0,0,0,0
total,1239,96,96,96,9947.9,9940.5,10292.8,10326.4,10334.8,10334.8,2023-12-25 10:47:33,-0.66720,0,0,0,0,0,0
total,1331,92,92,92,10754.6,10720.6,11131.7,11182.0,11182.0,11182.0,2023-12-25 10:47:34,-0.65033,0,0,0,0,0,0
total,1432,101,101,101,11562.3,11559.5,11945.4,11978.9,11987.3,11987.3,2023-12-25 10:47:35,-0.63383,0,0,0,0,0,0
total,1539,107,107,107,12420.7,12457.1,12733.9,12750.7,12759.1,12759.1,2023-12-25 10:47:36,-0.61823,0,0,0,0,0,0
total,1632,93,93,93,13174.2,13212.1,13505.7,13539.2,13589.5,13589.5,2023-12-25 10:47:37,-0.60653,0,0,0,0,0,0
total,1744,112,112,112,13945.5,13950.3,14336.1,14361.3,14369.7,14369.7,2023-12-25 10:47:38,-0.59337,0,0,0,0,0,0
total,1831,87,87,87,14764.1,14764.0,15107.9,15124.7,15183.4,15183.4,2023-12-25 10:47:39,-0.58462,0,0,0,0,0,0
