type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,32,32,32,32,101.7,145.4,315.6,317.2,317.2,317.2,2023-12-25 17:23:06,0.70711,0,0,0,0,0,0
total,70,38,38,38,98.0,145.1,178.4,269.7,269.7,269.7,2023-12-25 17:23:07,0.40992,0,0,0,0,0,0
total,125,55,55,55,79.7,5.0,178.3,184.7,269.5,269.5,2023-12-25 17:23:08,0.31376,0,0,0,0,0,0
total,167,42,42,42,96.4,135.1,178.3,178.4,178.4,178.4,2023-12-25 17:23:09,0.24442,0,0,0,0,0,0
total,207,40,40,40,98.7,135.1,178.3,270.0,270.0,270.0,2023-12-25 17:23:10,0.19915,0,0,0,0,0,0
total,252,45,45,45,89.0,134.9,178.1,178.3,178.3,178.3,2023-12-25 17:23:11,0.16807,0,0,0,0,0,0
total,288,36,36,36,104.4,145.0,178.1,179.4,179.4,179.4,2023-12-25 17:23:12,0.14893,0,0,0,0,0,0
total,324,36,36,36,114.3,157.5,178.1,180.6,180.6,180.6,2023-12-25 17:23:13,0.13366,0,0,0,0,0,0
total,355,31,31,31,128.8,145.1,178.1,179.3,179.3,179.3,2023-12-25 17:23:14,0.12415,0,0,0,0,0,0
total,394,39,39,39,103.0,138.0,178.1,178.4,178.4,178.4,2023-12-25 17:23:15,0.11258,0,0,0,0,0,0
total,447,53,53,53,76.2,2.7,177.9,178.0,178.0,178.0,2023-12-25 17:23:16,0.10448,0,0,0,0,0,0
total,486,39,39,39,100.5,145.0,178.0,178.0,178.0,178.0,2023-12-25 17:23:17,0.09649,0,0,0,0,0,0
total,528,42,42,42,100.3,144.8,178.3,185.3,185.3,185.3,2023-12-25 17:23:18,0.08925,0,0,0,0,0,0
total,561,33,33,33,113.5,144.8,177.9,178.0,178.0,178.0,2023-12-25 17:23:19,0.08488,0,0,0,0,0,0
total,599,38,38,38,111.0,145.1,177.7,177.9,177.9,177.9,2023-12-25 17:23:20,0.07972,0,0,0,0,0,0
total,643,44,44,44,90.5,134.7,177.9,179.4,179.4,179.4,2023-12-25 17:23:21,0.07483,0,0,0,0,0,0
total,685,42,42,42,93.6,134.7,177.9,177.9,177.9,177.9,2023-12-25 17:23:22,0.07050,0,0,0,0,0,0
total,735,50,50,50,84.0,134.6,178.0,178.1,178.1,178.1,2023-12-25 17:23:23,0.06724,0,0,0,0,0,0
total,781,46,46,46,80.2,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:24,0.06382,0,0,0,0,0,0
total,836,55,55,55,74.8,2.2,177.7,177.9,177.9,177.9,2023-12-25 17:23:25,0.06204,0,0,0,0,0,0
total,878,42,42,42,94.3,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:26,0.05916,0,0,0,0,0,0
total,928,50,50,50,81.1,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:23:27,0.05681,0,0,0,0,0,0
total,967,39,39,39,104.6,144.8,177.9,177.9,177.9,177.9,2023-12-25 17:23:28,0.05463,0,0,0,0,0,0
total,1002,35,35,35,108.9,134.7,177.9,177.9,177.9,177.9,2023-12-25 17:23:29,0.05311,0,0,0,0,0,0
total,1044,42,42,42,96.2,136.6,177.9,178.0,178.0,178.0,2023-12-25 17:23:30,0.05103,0,0,0,0,0,0
total,1080,36,36,36,106.2,135.1,177.7,178.4,178.4,178.4,2023-12-25 17:23:31,0.04956,0,0,0,0,0,0
total,1124,44,44,44,94.9,134.7,177.9,178.0,178.0,178.0,2023-12-25 17:23:32,0.04774,0,0,0,0,0,0
total,1168,44,44,44,93.4,134.7,177.9,180.0,180.0,180.0,2023-12-25 17:23:33,0.04604,0,0,0,0,0,0
total,1211,43,43,43,91.4,144.7,177.7,178.0,178.0,178.0,2023-12-25 17:23:34,0.04447,0,0,0,0,0,0
total,1259,48,48,48,81.3,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:35,0.04312,0,0,0,0,0,0
total,1301,42,42,42,99.8,135.3,177.7,177.9,177.9,177.9,2023-12-25 17:23:36,0.04176,0,0,0,0,0,0
total,1344,43,43,43,90.2,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:37,0.04046,0,0,0,0,0,0
total,1384,40,40,40,98.7,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:38,0.03933,0,0,0,0,0,0
total,1427,43,43,43,94.2,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:39,0.03818,0,0,0,0,0,0
total,1466,39,39,39,102.1,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:23:40,0.03721,0,0,0,0,0,0
total,1506,40,40,40,103.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:41,0.03625,0,0,0,0,0,0
total,1543,37,37,37,100.0,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:42,0.03550,0,0,0,0,0,0
total,1581,38,38,38,112.6,144.7,177.7,178.4,178.4,178.4,2023-12-25 17:23:43,0.03472,0,0,0,0,0,0
total,1626,45,45,45,86.9,134.6,177.7,178.3,178.3,178.3,2023-12-25 17:23:44,0.03385,0,0,0,0,0,0
total,1672,46,46,46,90.3,134.6,177.7,183.1,183.1,183.1,2023-12-25 17:23:45,0.03305,0,0,0,0,0,0
total,1707,35,35,35,106.1,144.6,177.7,178.5,178.5,178.5,2023-12-25 17:23:46,0.03259,0,0,0,0,0,0
total,1747,40,40,40,100.3,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:47,0.03186,0,0,0,0,0,0
total,1787,40,40,40,102.1,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:48,0.03116,0,0,0,0,0,0
total,1839,52,52,52,75.4,2.5,177.6,177.7,178.4,178.4,2023-12-25 17:23:49,0.03084,0,0,0,0,0,0
total,1880,41,41,41,97.3,134.9,177.9,177.9,177.9,177.9,2023-12-25 17:23:50,0.03017,0,0,0,0,0,0
total,1924,44,44,44,90.1,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:51,0.02952,0,0,0,0,0,0
total,1969,45,45,45,90.4,144.6,177.7,178.0,178.0,178.0,2023-12-25 17:23:52,0.02891,0,0,0,0,0,0
total,2011,42,42,42,96.5,144.7,177.7,178.9,178.9,178.9,2023-12-25 17:23:53,0.02831,0,0,0,0,0,0
total,2055,44,44,44,92.0,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:23:54,0.02774,0,0,0,0,0,0
total,2089,34,34,34,116.6,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:55,0.02752,0,0,0,0,0,0
total,2129,40,40,40,100.0,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:23:56,0.02702,0,0,0,0,0,0
total,2168,39,39,39,98.8,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:23:57,0.02656,0,0,0,0,0,0
total,2206,38,38,38,111.1,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:23:58,0.02615,0,0,0,0,0,0
total,2246,40,40,40,96.4,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:23:59,0.02570,0,0,0,0,0,0
total,2288,42,42,42,99.0,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:24:00,0.02523,0,0,0,0,0,0
total,2320,32,32,32,117.4,157.3,177.7,180.5,180.5,180.5,2023-12-25 17:24:01,0.02519,0,0,0,0,0,0
total,2367,47,47,47,89.3,134.7,177.7,177.7,177.7,177.7,2023-12-25 17:24:02,0.02481,0,0,0,0,0,0
total,2404,37,37,37,106.9,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:24:03,0.02450,0,0,0,0,0,0
total,2447,43,43,43,91.0,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:24:04,0.02408,0,0,0,0,0,0
total,2499,52,52,52,73.6,0.7,177.6,177.7,177.7,177.7,2023-12-25 17:24:05,0.02396,0,0,0,0,0,0
total,2539,40,40,40,103.9,144.7,177.6,177.9,177.9,177.9,2023-12-25 17:24:06,0.02360,0,0,0,0,0,0
total,2585,46,46,46,91.1,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:24:07,0.02325,0,0,0,0,0,0
total,2621,36,36,36,104.6,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:24:08,0.02302,0,0,0,0,0,0
total,2658,37,37,37,110.0,145.8,177.7,177.7,177.7,177.7,2023-12-25 17:24:09,0.02276,0,0,0,0,0,0
total,2701,43,43,43,94.0,135.0,177.6,177.7,177.7,177.7,2023-12-25 17:24:10,0.02241,0,0,0,0,0,0
total,2737,36,36,36,115.8,144.8,177.7,177.7,177.7,177.7,2023-12-25 17:24:11,0.02220,0,0,0,0,0,0
total,2782,45,45,45,83.7,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:24:12,0.02189,0,0,0,0,0,0
total,2821,39,39,39,107.1,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:24:13,0.02160,0,0,0,0,0,0
total,2858,37,37,37,102.6,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:24:14,0.02137,0,0,0,0,0,0
total,2901,43,43,43,97.2,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:24:15,0.02107,0,0,0,0,0,0
