type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,5,5,5,5,96.8,157.8,161.1,161.1,161.1,161.1,2023-12-25 17:51:19,0.00000,0,0,0,0,0,0
total,56,51,51,51,90.1,1.4,290.5,339.2,356.0,356.0,2023-12-25 17:51:20,0.60812,0,0,0,0,0,0
total,94,38,38,38,98.8,135.3,178.1,178.3,178.3,178.3,2023-12-25 17:51:21,0.39476,0,0,0,0,0,0
total,138,44,44,44,93.2,135.1,178.0,178.9,178.9,178.9,2023-12-25 17:51:22,0.28412,0,0,0,0,0,0
total,184,46,46,46,87.6,135.0,178.0,178.3,178.3,178.3,2023-12-25 17:51:23,0.22109,0,0,0,0,0,0
total,235,51,51,51,78.9,134.7,167.9,178.0,178.1,178.1,2023-12-25 17:51:24,0.18070,0,0,0,0,0,0
total,278,43,43,43,91.0,135.0,178.0,178.1,178.1,178.1,2023-12-25 17:51:25,0.15417,0,0,0,0,0,0
total,314,36,36,36,113.6,155.2,178.0,178.0,178.0,178.0,2023-12-25 17:51:26,0.13822,0,0,0,0,0,0
total,354,40,40,40,96.4,134.7,168.0,178.1,178.1,178.1,2023-12-25 17:51:27,0.12322,0,0,0,0,0,0
total,393,39,39,39,105.3,154.9,177.9,178.1,178.1,178.1,2023-12-25 17:51:28,0.11150,0,0,0,0,0,0
total,432,39,39,39,101.4,145.1,177.9,178.0,178.0,178.0,2023-12-25 17:51:29,0.10182,0,0,0,0,0,0
total,477,45,45,45,90.8,134.7,177.9,178.1,178.1,178.1,2023-12-25 17:51:30,0.09290,0,0,0,0,0,0
total,514,37,37,37,104.8,145.0,167.9,178.7,178.7,178.7,2023-12-25 17:51:31,0.08667,0,0,0,0,0,0
total,556,42,42,42,95.6,134.9,167.8,177.7,177.7,177.7,2023-12-25 17:51:32,0.08032,0,0,0,0,0,0
total,601,45,45,45,92.0,154.7,177.7,177.9,177.9,177.9,2023-12-25 17:51:33,0.07475,0,0,0,0,0,0
total,646,45,45,45,88.0,134.6,177.9,180.5,180.5,180.5,2023-12-25 17:51:34,0.06990,0,0,0,0,0,0
total,691,45,45,45,87.8,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:51:35,0.06564,0,0,0,0,0,0
total,721,30,30,30,131.1,155.1,177.7,177.7,177.7,177.7,2023-12-25 17:51:36,0.06477,0,0,0,0,0,0
total,757,36,36,36,114.8,154.9,177.6,177.7,177.7,177.7,2023-12-25 17:51:37,0.06205,0,0,0,0,0,0
total,797,40,40,40,99.8,154.8,177.6,177.7,177.7,177.7,2023-12-25 17:51:38,0.05900,0,0,0,0,0,0
total,841,44,44,44,86.2,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:51:39,0.05610,0,0,0,0,0,0
total,888,47,47,47,87.4,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:51:40,0.05361,0,0,0,0,0,0
total,924,36,36,36,111.2,154.9,177.6,177.7,177.7,177.7,2023-12-25 17:51:41,0.05182,0,0,0,0,0,0
total,964,40,40,40,98.3,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:51:42,0.04971,0,0,0,0,0,0
total,1004,40,40,40,103.3,154.7,177.6,177.7,177.7,177.7,2023-12-25 17:51:43,0.04776,0,0,0,0,0,0
total,1055,51,51,51,78.4,0.6,177.6,177.6,177.7,177.7,2023-12-25 17:51:44,0.04645,0,0,0,0,0,0
total,1096,41,41,41,99.0,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:51:45,0.04473,0,0,0,0,0,0
total,1140,44,44,44,86.0,134.3,177.6,180.6,180.6,180.6,2023-12-25 17:51:46,0.04310,0,0,0,0,0,0
total,1177,37,37,37,106.4,154.8,177.6,177.7,177.7,177.7,2023-12-25 17:51:47,0.04190,0,0,0,0,0,0
total,1219,42,42,42,100.5,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:51:48,0.04048,0,0,0,0,0,0
total,1256,37,37,37,102.8,154.7,177.6,177.9,177.9,177.9,2023-12-25 17:51:49,0.03943,0,0,0,0,0,0
total,1290,34,34,34,121.9,157.2,177.6,177.7,177.7,177.7,2023-12-25 17:51:50,0.03877,0,0,0,0,0,0
total,1333,43,43,43,90.4,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:51:51,0.03757,0,0,0,0,0,0
total,1380,47,47,47,89.6,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:51:52,0.03656,0,0,0,0,0,0
