type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,4,4,4,4,185.8,188.1,192.0,192.0,192.0,192.0,2023-12-25 10:26:18,0.00000,0,0,0,0,0,0
total,101,97,97,97,780.1,780.7,1083.2,1114.6,1122.0,1122.0,2023-12-25 10:26:19,-0.71597,0,0,0,0,0,0
total,210,109,109,109,1564.2,1557.1,1909.5,1927.3,1944.1,1944.1,2023-12-25 10:26:20,-0.67366,0,0,0,0,0,0
total,308,98,98,98,2310.6,2283.8,2657.1,2701.1,2715.8,2715.8,2023-12-25 10:26:21,-0.67086,0,0,0,0,0,0
total,417,109,109,109,3083.5,3116.4,3401.6,3475.0,3491.8,3491.8,2023-12-25 10:26:22,-0.66515,0,0,0,0,0,0
total,529,112,112,112,3855.1,3850.4,4248.8,4265.6,4269.8,4269.8,2023-12-25 10:26:23,-0.65973,0,0,0,0,0,0
total,626,97,97,97,4701.1,4706.0,5016.4,5079.3,5087.7,5087.7,2023-12-25 10:26:24,-0.65804,0,0,0,0,0,0
total,743,117,117,117,5433.2,5431.6,5767.2,5817.5,5855.2,5855.2,2023-12-25 10:26:25,-0.65281,0,0,0,0,0,0
total,856,113,113,113,6240.3,6245.3,6597.6,6631.2,6639.6,6639.6,2023-12-25 10:26:26,-0.64856,0,0,0,0,0,0
total,953,97,97,97,6994.0,6996.1,7390.4,7402.9,7419.7,7419.7,2023-12-25 10:26:27,-0.64631,0,0,0,0,0,0
total,1052,99,99,99,7863.2,7864.3,8191.5,8220.8,8233.4,8233.4,2023-12-25 10:26:28,-0.64387,0,0,0,0,0,0
total,1162,110,110,110,8566.0,8548.0,8933.9,8959.0,8967.4,8967.4,2023-12-25 10:26:29,-0.64050,0,0,0,0,0,0
total,1260,98,98,98,9413.0,9428.8,9772.7,9806.3,9814.7,9814.7,2023-12-25 10:26:30,-0.63824,0,0,0,0,0,0
total,1364,104,104,104,10159.6,10141.8,10544.5,10586.4,10611.6,10611.6,2023-12-25 10:26:31,-0.63564,0,0,0,0,0,0
total,1485,121,121,121,10987.8,11005.9,11324.6,11358.2,11366.6,11366.6,2023-12-25 10:26:32,-0.63212,0,0,0,0,0,0
total,1579,94,94,94,11769.7,11786.0,12146.7,12163.5,12171.9,12171.9,2023-12-25 10:26:33,-0.63027,0,0,0,0,0,0
total,1669,90,90,90,12600.1,12616.5,12926.8,12968.8,12994.0,12994.0,2023-12-25 10:26:34,-0.62867,0,0,0,0,0,0
total,1776,107,107,107,13358.9,13337.9,13723.8,13757.3,13774.1,13774.1,2023-12-25 10:26:35,-0.62632,0,0,0,0,0,0
total,1876,100,100,100,14174.7,14176.7,14537.5,14571.0,14571.0,14571.0,2023-12-25 10:26:36,-0.62436,0,0,0,0,0,0
total,1990,114,114,114,14974.3,14982.1,15300.8,15359.5,15359.5,15359.5,2023-12-25 10:26:37,-0.62192,0,0,0,0,0,0
total,2084,94,94,94,15770.0,15779.0,16131.3,16156.5,16164.8,16164.8,2023-12-25 10:26:38,-0.62032,0,0,0,0,0,0
total,2184,100,100,100,16551.8,16567.5,16945.0,16961.8,16970.2,16970.2,2023-12-25 10:26:39,-0.61856,0,0,0,0,0,0
total,2284,100,100,100,17360.2,17347.6,17700.0,17733.5,17767.1,17767.1,2023-12-25 10:26:40,-0.61687,0,0,0,0,0,0
total,2410,126,126,126,18127.4,18119.4,18488.5,18522.0,18522.0,18522.0,2023-12-25 10:26:41,-0.61441,0,0,0,0,0,0
total,2518,108,108,108,18907.9,18941.5,19260.2,19293.8,19293.8,19293.8,2023-12-25 10:26:42,-0.61259,0,0,0,0,0,0
total,2621,103,103,103,19705.2,19696.5,20065.6,20099.1,20099.1,20099.1,2023-12-25 10:26:43,-0.61096,0,0,0,0,0,0
total,2724,103,103,103,20515.7,20518.5,20870.9,20887.6,20904.4,20904.4,2023-12-25 10:26:44,-0.60939,0,0,0,0,0,0
total,2821,97,97,97,21284.0,21290.3,21642.6,21692.9,21692.9,21692.9,2023-12-25 10:26:45,-0.60802,0,0,0,0,0,0
total,2920,99,99,99,22061.4,22078.8,22464.7,22481.5,22498.2,22498.2,2023-12-25 10:26:46,-0.60664,0,0,0,0,0,0
total,3014,94,94,94,22887.9,22934.5,23202.9,23286.8,23303.6,23303.6,2023-12-25 10:26:47,-0.60542,0,0,0,0,0,0
total,3113,99,99,99,23681.9,23739.8,24058.5,24092.1,24092.1,24092.1,2023-12-25 10:26:48,-0.60411,0,0,0,0,0,0
total,3230,117,117,117,24471.4,24478.0,24813.5,24863.8,24880.6,24880.6,2023-12-25 10:26:49,-0.60246,0,0,0,0,0,0
total,3337,107,107,107,25257.2,25249.7,25618.8,25652.4,25669.1,25669.1,2023-12-25 10:26:50,-0.60106,0,0,0,0,0,0
total,3435,98,98,98,26024.4,25987.9,26424.1,26440.9,26457.7,26457.7,2023-12-25 10:26:51,-0.59988,0,0,0,0,0,0
total,3550,115,115,115,26803.2,26776.4,27179.1,27229.4,27229.4,27229.4,2023-12-25 10:26:52,-0.59841,0,0,0,0,0,0
total,3653,103,103,103,27590.1,27598.5,27950.8,28001.2,28034.7,28034.7,2023-12-25 10:26:53,-0.59719,0,0,0,0,0,0
total,3753,100,100,100,28402.3,28403.8,28789.7,28806.5,28823.3,28823.3,2023-12-25 10:26:54,-0.59606,0,0,0,0,0,0
total,3861,108,108,108,29225.3,29242.7,29578.2,29578.2,29595.0,29595.0,2023-12-25 10:26:55,-0.59482,0,0,0,0,0,0
total,3968,107,107,107,29944.7,29913.8,30333.2,30350.0,30366.8,30366.8,2023-12-25 10:26:56,-0.59363,0,0,0,0,0,0
total,4087,119,119,119,30774.1,30786.2,31121.7,31155.3,31155.3,31155.3,2023-12-25 10:26:57,-0.59228,0,0,0,0,0,0
total,4197,110,110,110,31480.5,31457.3,31893.5,31927.0,31943.8,31943.8,2023-12-25 10:26:58,-0.59109,0,0,0,0,0,0
total,4318,121,121,121,32343.1,32396.8,32648.5,32698.8,32715.6,32715.6,2023-12-25 10:26:59,-0.58978,0,0,0,0,0,0
total,4420,102,102,102,33127.6,33135.0,33487.3,33504.1,33504.1,33504.1,2023-12-25 10:27:00,-0.58877,0,0,0,0,0,0
total,4515,95,95,95,33909.8,33957.1,34225.5,34275.9,34309.4,34309.4,2023-12-25 10:27:01,-0.58788,0,0,0,0,0,0
total,4620,105,105,105,34716.9,34795.9,35030.8,35064.4,35097.9,35097.9,2023-12-25 10:27:02,-0.58687,0,0,0,0,0,0
total,4722,102,102,102,35498.9,35534.1,35836.1,35903.2,35903.2,35903.2,2023-12-25 10:27:03,-0.58592,0,0,0,0,0,0
total,4824,102,102,102,36311.8,36339.4,36675.0,36675.0,36708.5,36708.5,2023-12-25 10:27:04,-0.58500,0,0,0,0,0,0
total,4928,104,104,104,37077.6,37111.2,37446.7,37480.3,37480.3,37480.3,2023-12-25 10:27:05,-0.58406,0,0,0,0,0,0
total,5025,97,97,97,37848.9,37849.4,38218.5,38252.1,38285.6,38285.6,2023-12-25 10:27:06,-0.58324,0,0,0,0,0,0
total,5132,107,107,107,38697.8,38721.8,39057.4,39090.9,39090.9,39090.9,2023-12-25 10:27:07,-0.58230,0,0,0,0,0,0
total,5234,102,102,102,39462.6,39460.0,39795.6,39862.7,39862.7,39862.7,2023-12-25 10:27:08,-0.58145,0,0,0,0,0,0
total,5350,116,116,116,40273.4,40298.9,40600.9,40634.4,40634.4,40634.4,2023-12-25 10:27:09,-0.58045,0,0,0,0,0,0
total,5451,101,101,101,41003.7,41037.1,41372.6,41406.2,41439.7,41439.7,2023-12-25 10:27:10,-0.57964,0,0,0,0,0,0
total,5548,97,97,97,41846.4,41909.5,42177.9,42211.5,42245.0,42245.0,2023-12-25 10:27:11,-0.57889,0,0,0,0,0,0
total,5657,109,109,109,42577.6,42580.6,43016.8,43016.8,43016.8,43016.8,2023-12-25 10:27:12,-0.57802,0,0,0,0,0,0
