type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,24,24,24,24,106.5,7.0,335.5,335.5,335.5,335.5,2023-12-25 17:30:53,0.70711,0,0,0,0,0,0
total,67,43,43,43,99.2,145.2,168.0,290.2,290.2,290.2,2023-12-25 17:30:54,0.44571,0,0,0,0,0,0
total,113,46,46,46,85.2,144.8,168.0,289.7,289.7,289.7,2023-12-25 17:30:55,0.31890,0,0,0,0,0,0
total,155,42,42,42,94.0,145.0,167.9,168.6,168.6,168.6,2023-12-25 17:30:56,0.24665,0,0,0,0,0,0
total,194,39,39,39,102.8,145.1,168.0,168.3,168.3,168.3,2023-12-25 17:30:57,0.20259,0,0,0,0,0,0
total,225,31,31,31,124.9,145.0,167.9,168.7,168.7,168.7,2023-12-25 17:30:58,0.17802,0,0,0,0,0,0
total,258,33,33,33,121.9,157.5,167.9,168.0,168.0,168.0,2023-12-25 17:30:59,0.15717,0,0,0,0,0,0
total,293,35,35,35,115.9,145.0,167.9,184.2,184.2,184.2,2023-12-25 17:31:00,0.13938,0,0,0,0,0,0
total,332,39,39,39,102.9,144.8,167.8,167.9,167.9,167.9,2023-12-25 17:31:01,0.12449,0,0,0,0,0,0
total,369,37,37,37,104.3,144.8,167.8,167.9,167.9,167.9,2023-12-25 17:31:02,0.11278,0,0,0,0,0,0
total,416,47,47,47,90.0,144.7,167.9,168.2,168.2,168.2,2023-12-25 17:31:03,0.10375,0,0,0,0,0,0
total,470,54,54,54,73.4,0.7,167.8,167.8,172.5,172.5,2023-12-25 17:31:04,0.09862,0,0,0,0,0,0
total,508,38,38,38,106.0,144.8,167.8,167.9,167.9,167.9,2023-12-25 17:31:05,0.09155,0,0,0,0,0,0
total,547,39,39,39,97.1,144.8,167.8,168.0,168.0,168.0,2023-12-25 17:31:06,0.08530,0,0,0,0,0,0
total,594,47,47,47,89.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:31:07,0.08006,0,0,0,0,0,0
total,637,43,43,43,87.2,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:08,0.07513,0,0,0,0,0,0
total,685,48,48,48,90.7,144.6,167.6,167.9,167.9,167.9,2023-12-25 17:31:09,0.07117,0,0,0,0,0,0
total,721,36,36,36,105.4,144.8,167.8,167.8,167.8,167.8,2023-12-25 17:31:10,0.06786,0,0,0,0,0,0
total,769,48,48,48,87.6,144.6,167.6,167.8,167.8,167.8,2023-12-25 17:31:11,0.06467,0,0,0,0,0,0
total,798,29,29,29,128.0,144.8,167.6,167.6,167.6,167.6,2023-12-25 17:31:12,0.06364,0,0,0,0,0,0
total,850,52,52,52,80.3,144.6,167.6,167.6,167.8,167.8,2023-12-25 17:31:13,0.06158,0,0,0,0,0,0
total,893,43,43,43,91.1,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:14,0.05879,0,0,0,0,0,0
total,945,52,52,52,79.3,0.6,167.6,167.6,167.6,167.6,2023-12-25 17:31:15,0.05698,0,0,0,0,0,0
total,998,53,53,53,70.4,0.5,167.5,167.6,169.7,169.7,2023-12-25 17:31:16,0.05540,0,0,0,0,0,0
total,1043,45,45,45,96.0,144.8,167.6,168.6,168.6,168.6,2023-12-25 17:31:17,0.05320,0,0,0,0,0,0
total,1079,36,36,36,109.0,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:31:18,0.05165,0,0,0,0,0,0
total,1113,34,34,34,115.0,144.7,167.5,167.8,167.8,167.8,2023-12-25 17:31:19,0.05045,0,0,0,0,0,0
total,1159,46,46,46,87.0,144.6,167.5,167.8,167.8,167.8,2023-12-25 17:31:20,0.04870,0,0,0,0,0,0
total,1202,43,43,43,93.1,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:21,0.04702,0,0,0,0,0,0
total,1242,40,40,40,101.8,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:31:22,0.04554,0,0,0,0,0,0
total,1278,36,36,36,105.0,144.8,167.6,167.8,167.8,167.8,2023-12-25 17:31:23,0.04443,0,0,0,0,0,0
total,1318,40,40,40,103.6,144.8,167.6,167.9,167.9,167.9,2023-12-25 17:31:24,0.04311,0,0,0,0,0,0
total,1365,47,47,47,88.4,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:25,0.04189,0,0,0,0,0,0
total,1400,35,35,35,107.3,144.7,167.5,167.8,167.8,167.8,2023-12-25 17:31:26,0.04106,0,0,0,0,0,0
total,1446,46,46,46,87.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:27,0.03993,0,0,0,0,0,0
total,1483,37,37,37,113.8,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:31:28,0.03903,0,0,0,0,0,0
total,1519,36,36,36,104.6,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:29,0.03824,0,0,0,0,0,0
total,1563,44,44,44,98.2,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:30,0.03724,0,0,0,0,0,0
total,1598,35,35,35,106.6,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:31:31,0.03660,0,0,0,0,0,0
total,1648,50,50,50,81.8,144.4,167.5,167.9,167.9,167.9,2023-12-25 17:31:32,0.03594,0,0,0,0,0,0
total,1686,38,38,38,100.7,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:33,0.03518,0,0,0,0,0,0
