type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,33,33,33,33,110.6,135.1,315.4,358.9,358.9,358.9,2023-12-25 17:41:13,0.70711,0,0,0,0,0,0
total,70,37,37,37,104.5,135.3,178.3,269.7,269.7,269.7,2023-12-25 17:41:14,0.40829,0,0,0,0,0,0
total,112,42,42,42,96.8,135.0,178.0,178.1,178.1,178.1,2023-12-25 17:41:15,0.28870,0,0,0,0,0,0
total,150,38,38,38,102.5,134.9,177.9,178.0,178.0,178.0,2023-12-25 17:41:16,0.22462,0,0,0,0,0,0
total,192,42,42,42,95.7,135.0,178.0,180.1,180.1,180.1,2023-12-25 17:41:17,0.18342,0,0,0,0,0,0
total,229,37,37,37,105.4,135.0,177.7,177.9,177.9,177.9,2023-12-25 17:41:18,0.15583,0,0,0,0,0,0
total,269,40,40,40,103.6,134.9,178.1,289.7,289.7,289.7,2023-12-25 17:41:19,0.13614,0,0,0,0,0,0
total,312,43,43,43,91.6,134.9,177.7,177.9,177.9,177.9,2023-12-25 17:41:20,0.12010,0,0,0,0,0,0
total,352,40,40,40,99.5,134.9,177.9,177.9,177.9,177.9,2023-12-25 17:41:21,0.10748,0,0,0,0,0,0
total,401,49,49,49,83.3,134.7,177.7,178.0,178.0,178.0,2023-12-25 17:41:22,0.09864,0,0,0,0,0,0
total,442,41,41,41,97.8,144.7,178.0,178.0,178.0,178.0,2023-12-25 17:41:23,0.09007,0,0,0,0,0,0
total,487,45,45,45,91.4,134.7,177.7,178.0,178.0,178.0,2023-12-25 17:41:24,0.08299,0,0,0,0,0,0
total,525,38,38,38,100.9,144.7,178.0,178.1,178.1,178.1,2023-12-25 17:41:25,0.07723,0,0,0,0,0,0
total,573,48,48,48,84.2,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:41:26,0.07249,0,0,0,0,0,0
total,607,34,34,34,115.9,134.9,177.7,178.0,178.0,178.0,2023-12-25 17:41:27,0.06910,0,0,0,0,0,0
total,646,39,39,39,103.2,134.9,177.7,178.0,178.0,178.0,2023-12-25 17:41:28,0.06505,0,0,0,0,0,0
total,680,34,34,34,114.2,157.4,177.7,177.9,177.9,177.9,2023-12-25 17:41:29,0.06232,0,0,0,0,0,0
total,729,49,49,49,86.4,134.6,177.6,177.9,177.9,177.9,2023-12-25 17:41:30,0.05970,0,0,0,0,0,0
total,771,42,42,42,90.5,134.7,177.5,177.9,177.9,177.9,2023-12-25 17:41:31,0.05662,0,0,0,0,0,0
total,817,46,46,46,88.0,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:32,0.05403,0,0,0,0,0,0
total,854,37,37,37,109.5,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:41:33,0.05184,0,0,0,0,0,0
total,893,39,39,39,100.5,134.6,177.5,177.9,177.9,177.9,2023-12-25 17:41:34,0.04964,0,0,0,0,0,0
total,930,37,37,37,104.4,135.9,177.7,177.9,177.9,177.9,2023-12-25 17:41:35,0.04778,0,0,0,0,0,0
total,978,48,48,48,87.0,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:36,0.04623,0,0,0,0,0,0
total,1023,45,45,45,88.7,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:37,0.04449,0,0,0,0,0,0
total,1063,40,40,40,98.3,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:41:38,0.04285,0,0,0,0,0,0
total,1101,38,38,38,109.3,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:39,0.04144,0,0,0,0,0,0
total,1142,41,41,41,96.6,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:40,0.03998,0,0,0,0,0,0
total,1192,50,50,50,81.1,134.5,177.5,177.7,177.7,177.7,2023-12-25 17:41:41,0.03917,0,0,0,0,0,0
total,1237,45,45,45,88.0,134.3,177.7,177.7,177.7,177.7,2023-12-25 17:41:42,0.03794,0,0,0,0,0,0
total,1274,37,37,37,110.9,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:43,0.03695,0,0,0,0,0,0
total,1312,38,38,38,98.3,144.6,177.6,177.9,177.9,177.9,2023-12-25 17:41:44,0.03594,0,0,0,0,0,0
total,1360,48,48,48,84.5,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:41:45,0.03512,0,0,0,0,0,0
total,1406,46,46,46,85.3,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:41:46,0.03419,0,0,0,0,0,0
total,1449,43,43,43,97.0,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:41:47,0.03322,0,0,0,0,0,0
total,1499,50,50,50,79.2,134.3,177.7,177.9,177.9,177.9,2023-12-25 17:41:48,0.03268,0,0,0,0,0,0
total,1540,41,41,41,95.5,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:49,0.03182,0,0,0,0,0,0
total,1574,34,34,34,121.7,144.7,177.7,178.1,178.1,178.1,2023-12-25 17:41:50,0.03144,0,0,0,0,0,0
total,1614,40,40,40,97.0,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:41:51,0.03068,0,0,0,0,0,0
total,1653,39,39,39,103.9,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:41:52,0.02999,0,0,0,0,0,0
total,1692,39,39,39,102.2,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:41:53,0.02932,0,0,0,0,0,0
total,1728,36,36,36,109.5,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:41:54,0.02884,0,0,0,0,0,0
total,1773,45,45,45,90.4,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:41:55,0.02822,0,0,0,0,0,0
total,1810,37,37,37,105.2,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:41:56,0.02773,0,0,0,0,0,0
total,1853,43,43,43,96.1,134.6,177.7,179.2,179.2,179.2,2023-12-25 17:41:57,0.02712,0,0,0,0,0,0
total,1902,49,49,49,81.8,134.3,177.9,177.9,177.9,177.9,2023-12-25 17:41:58,0.02677,0,0,0,0,0,0
total,1945,43,43,43,92.9,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:41:59,0.02620,0,0,0,0,0,0
total,1985,40,40,40,97.1,134.6,177.7,178.8,178.8,178.8,2023-12-25 17:42:00,0.02568,0,0,0,0,0,0
total,2026,41,41,41,102.3,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:42:01,0.02517,0,0,0,0,0,0
total,2060,34,34,34,114.5,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:42:02,0.02498,0,0,0,0,0,0
total,2111,51,51,51,79.5,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:42:03,0.02484,0,0,0,0,0,0
total,2144,33,33,33,118.4,144.8,177.7,177.9,177.9,177.9,2023-12-25 17:42:04,0.02473,0,0,0,0,0,0
total,2192,48,48,48,86.0,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:42:05,0.02440,0,0,0,0,0,0
total,2234,42,42,42,93.0,134.6,177.6,177.6,177.6,177.6,2023-12-25 17:42:06,0.02395,0,0,0,0,0,0
total,2287,53,53,53,76.9,3.1,177.6,177.7,177.7,177.7,2023-12-25 17:42:07,0.02396,0,0,0,0,0,0
total,2322,35,35,35,111.7,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:42:08,0.02375,0,0,0,0,0,0
