type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,8,8,8,8,443.7,443.3,455.9,455.9,455.9,455.9,2023-12-25 10:46:10,0.00000,0,0,0,0,0,0
total,93,85,85,85,1025.1,1017.1,1320.2,1351.6,1356.9,1356.9,2023-12-25 10:46:11,-0.80014,0,0,0,0,0,0
total,205,112,112,112,1754.0,1767.9,2084.6,2130.7,2135.9,2135.9,2023-12-25 10:46:12,-0.55620,0,0,0,0,0,0
total,311,106,106,106,2524.7,2497.7,2866.8,2894.1,2910.8,2910.8,2023-12-25 10:46:13,-0.48918,0,0,0,0,0,0
total,403,92,92,92,3304.0,3317.7,3644.9,3703.6,3714.1,3714.1,2023-12-25 10:46:14,-0.46775,0,0,0,0,0,0
total,510,107,107,107,4097.3,4085.3,4479.5,4504.7,4504.7,4504.7,2023-12-25 10:46:15,-0.44837,0,0,0,0,0,0
total,604,94,94,94,4885.7,4865.4,5230.3,5255.5,5284.8,5284.8,2023-12-25 10:46:16,-0.43946,0,0,0,0,0,0
total,722,118,118,118,5702.0,5691.7,6085.9,6098.5,6098.5,6098.5,2023-12-25 10:46:17,-0.42670,0,0,0,0,0,0
total,824,102,102,102,6521.9,6555.7,6815.7,6891.2,6899.6,6899.6,2023-12-25 10:46:18,-0.42005,0,0,0,0,0,0
total,924,100,100,100,7309.2,7310.7,7646.2,7688.2,7692.4,7692.4,2023-12-25 10:46:19,-0.41481,0,0,0,0,0,0
total,1024,100,100,100,8081.8,8090.8,8451.5,8472.5,8485.1,8485.1,2023-12-25 10:46:20,-0.41026,0,0,0,0,0,0
total,1129,105,105,105,8853.4,8816.4,9235.9,9277.8,9277.8,9277.8,2023-12-25 10:46:21,-0.40560,0,0,0,0,0,0
total,1240,111,111,111,9677.8,9663.7,10032.8,10066.3,10066.3,10066.3,2023-12-25 10:46:22,-0.40080,0,0,0,0,0,0
total,1340,100,100,100,10429.6,10435.4,10787.7,10829.7,10838.1,10838.1,2023-12-25 10:46:23,-0.39752,0,0,0,0,0,0
total,1438,98,98,98,11272.2,11265.9,11618.2,11651.8,11651.8,11651.8,2023-12-25 10:46:24,-0.39469,0,0,0,0,0,0
total,1542,104,104,104,12023.0,12012.5,12398.4,12423.5,12448.7,12448.7,2023-12-25 10:46:25,-0.39159,0,0,0,0,0,0
total,1657,115,115,115,12831.2,12868.1,13144.9,13212.1,13228.8,13228.8,2023-12-25 10:46:26,-0.38795,0,0,0,0,0,0
total,1773,116,116,116,13577.8,13589.5,13958.6,13983.8,13992.2,13992.2,2023-12-25 10:46:27,-0.38452,0,0,0,0,0,0
total,1866,93,93,93,14361.5,14336.1,14730.4,14747.2,14772.3,14772.3,2023-12-25 10:46:28,-0.38266,0,0,0,0,0,0
total,1981,115,115,115,15233.3,15242.1,15560.9,15586.0,15594.4,15594.4,2023-12-25 10:46:29,-0.37972,0,0,0,0,0,0
total,2079,98,98,98,16006.3,16030.6,16324.2,16383.0,16391.3,16391.3,2023-12-25 10:46:30,-0.37781,0,0,0,0,0,0
total,2191,112,112,112,16761.6,16760.4,17104.4,17129.5,17154.7,17154.7,2023-12-25 10:46:31,-0.37533,0,0,0,0,0,0
total,2290,99,99,99,17548.0,17582.5,17867.7,17918.1,17934.8,17934.8,2023-12-25 10:46:32,-0.37354,0,0,0,0,0,0
total,2406,116,116,116,18343.9,18320.7,18706.6,18723.4,18740.2,18740.2,2023-12-25 10:46:33,-0.37115,0,0,0,0,0,0
total,2506,100,100,100,19153.0,19193.1,19461.6,19478.3,19511.9,19511.9,2023-12-25 10:46:34,-0.36949,0,0,0,0,0,0
total,2616,110,110,110,19861.5,19847.4,20250.1,20266.9,20300.4,20300.4,2023-12-25 10:46:35,-0.36753,0,0,0,0,0,0
total,2720,104,104,104,20758.9,20803.7,21089.0,21105.7,21122.5,21122.5,2023-12-25 10:46:36,-0.36587,0,0,0,0,0,0
total,2828,108,108,108,21518.5,21558.7,21860.7,21877.5,21894.3,21894.3,2023-12-25 10:46:37,-0.36415,0,0,0,0,0,0
total,2932,104,104,104,22257.6,22246.6,22632.5,22666.0,22666.0,22666.0,2023-12-25 10:46:38,-0.36261,0,0,0,0,0,0
total,3043,111,111,111,23036.4,23035.1,23387.4,23437.8,23437.8,23437.8,2023-12-25 10:46:39,-0.36093,0,0,0,0,0,0
total,3139,96,96,96,23860.3,23890.8,24226.3,24259.9,24259.9,24259.9,2023-12-25 10:46:40,-0.35972,0,0,0,0,0,0
total,3250,111,111,111,24611.8,24629.0,24981.3,25014.8,25014.8,25014.8,2023-12-25 10:46:41,-0.35816,0,0,0,0,0,0
total,3367,117,117,117,25384.9,25383.9,25736.2,25786.6,25786.6,25786.6,2023-12-25 10:46:42,-0.35650,0,0,0,0,0,0
total,3476,109,109,109,26170.5,26155.7,26541.6,26591.9,26591.9,26591.9,2023-12-25 10:46:43,-0.35510,0,0,0,0,0,0
total,3586,110,110,110,26964.0,26961.0,27296.5,27346.9,27346.9,27346.9,2023-12-25 10:46:44,-0.35372,0,0,0,0,0,0
total,3688,102,102,102,27712.0,27699.2,28101.8,28135.4,28135.4,28135.4,2023-12-25 10:46:45,-0.35256,0,0,0,0,0,0
total,3805,117,117,117,28539.0,28538.0,28856.8,28890.4,28923.9,28923.9,2023-12-25 10:46:46,-0.35112,0,0,0,0,0,0
total,3916,111,111,111,29256.2,29209.1,29611.8,29695.7,29712.4,29712.4,2023-12-25 10:46:47,-0.34984,0,0,0,0,0,0
total,4026,110,110,110,30087.3,30081.5,30467.4,30484.2,30501.0,30501.0,2023-12-25 10:46:48,-0.34863,0,0,0,0,0,0
total,4121,95,95,95,30929.9,30937.2,31272.7,31289.5,31306.3,31306.3,2023-12-25 10:46:49,-0.34773,0,0,0,0,0,0
