type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,9,9,9,9,221.4,191.5,348.9,348.9,348.9,348.9,2023-12-25 10:37:01,0.00000,0,0,0,0,0,0
total,106,97,97,97,824.9,769.1,1223.7,1240.5,1269.8,1269.8,2023-12-25 10:37:02,-0.76366,0,0,0,0,0,0
total,218,112,112,112,1667.9,1690.3,2001.7,2032.1,2075.1,2075.1,2023-12-25 10:37:03,-0.59990,0,0,0,0,0,0
total,324,106,106,106,2453.8,2468.3,2774.5,2808.1,2814.4,2814.4,2023-12-25 10:37:04,-0.55337,0,0,0,0,0,0
total,433,109,109,109,3189.4,3175.1,3588.2,3605.0,3605.0,3605.0,2023-12-25 10:37:05,-0.52973,0,0,0,0,0,0
total,536,103,103,103,3990.9,3961.5,4307.6,4345.3,4412.4,4412.4,2023-12-25 10:37:06,-0.51764,0,0,0,0,0,0
total,641,105,105,105,4802.1,4806.7,5146.4,5175.8,5175.8,5175.8,2023-12-25 10:37:07,-0.50807,0,0,0,0,0,0
total,746,105,105,105,5540.5,5532.3,5893.0,5972.7,5981.1,5981.1,2023-12-25 10:37:08,-0.50059,0,0,0,0,0,0
total,855,109,109,109,6353.8,6329.2,6731.9,6769.6,6773.8,6773.8,2023-12-25 10:37:09,-0.49365,0,0,0,0,0,0
total,973,118,118,118,7155.4,7147.1,7482.6,7528.8,7533.0,7533.0,2023-12-25 10:37:10,-0.48630,0,0,0,0,0,0
total,1091,118,118,118,7878.0,7885.3,8220.8,8267.0,8279.6,8279.6,2023-12-25 10:37:11,-0.47988,0,0,0,0,0,0
total,1200,109,109,109,8671.2,8690.6,9034.5,9068.1,9076.5,9076.5,2023-12-25 10:37:12,-0.47524,0,0,0,0,0,0
total,1300,100,100,100,9447.2,9428.8,9831.4,9865.0,9873.4,9873.4,2023-12-25 10:37:13,-0.47192,0,0,0,0,0,0
total,1415,115,115,115,10224.7,10242.5,10552.9,10603.2,10611.6,10611.6,2023-12-25 10:37:14,-0.46750,0,0,0,0,0,0
total,1516,101,101,101,11069.2,11081.4,11400.1,11433.7,11442.1,11442.1,2023-12-25 10:37:15,-0.46456,0,0,0,0,0,0
total,1625,109,109,109,11823.7,11802.8,12197.0,12230.6,12239.0,12239.0,2023-12-25 10:37:16,-0.46126,0,0,0,0,0,0
total,1738,113,113,113,12642.3,12641.6,12952.0,12977.2,13002.3,13002.3,2023-12-25 10:37:17,-0.45792,0,0,0,0,0,0
total,1844,106,106,106,13393.0,13363.1,13765.7,13790.9,13790.9,13790.9,2023-12-25 10:37:18,-0.45519,0,0,0,0,0,0
total,1963,119,119,119,14187.0,14168.4,14520.7,14554.2,14554.2,14554.2,2023-12-25 10:37:19,-0.45193,0,0,0,0,0,0
total,2062,99,99,99,14931.8,14923.3,15300.8,15317.6,15342.8,15342.8,2023-12-25 10:37:20,-0.44985,0,0,0,0,0,0
total,2170,108,108,108,15710.3,15737.0,16114.5,16139.7,16148.1,16148.1,2023-12-25 10:37:21,-0.44745,0,0,0,0,0,0
total,2270,100,100,100,16539.4,16525.6,16886.3,16911.4,16936.6,16936.6,2023-12-25 10:37:22,-0.44552,0,0,0,0,0,0
total,2375,105,105,105,17356.1,17364.4,17700.0,17733.5,17733.5,17733.5,2023-12-25 10:37:23,-0.44346,0,0,0,0,0,0
total,2476,101,101,101,18142.4,18186.5,18471.7,18522.0,18538.8,18538.8,2023-12-25 10:37:24,-0.44165,0,0,0,0,0,0
total,2564,88,88,88,18915.2,18907.9,19310.6,19327.4,19344.1,19344.1,2023-12-25 10:37:25,-0.44037,0,0,0,0,0,0
total,2663,99,99,99,19720.1,19713.2,20082.3,20115.9,20115.9,20115.9,2023-12-25 10:37:26,-0.43875,0,0,0,0,0,0
total,2771,108,108,108,20547.9,20552.1,20904.4,20954.7,20954.7,20954.7,2023-12-25 10:37:27,-0.43692,0,0,0,0,0,0
total,2872,101,101,101,21302.0,21290.3,21659.4,21692.9,21709.7,21709.7,2023-12-25 10:37:28,-0.43536,0,0,0,0,0,0
