type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,19,19,19,19,139.9,167.9,336.1,356.0,356.0,356.0,2023-12-25 18:11:20,0.70711,0,0,0,0,0,0
total,60,41,41,41,92.9,145.1,178.1,269.5,269.5,269.5,2023-12-25 18:11:21,0.46368,0,0,0,0,0,0
total,102,42,42,42,98.5,145.0,178.1,178.4,178.4,178.4,2023-12-25 18:11:22,0.32364,0,0,0,0,0,0
total,143,41,41,41,99.8,145.0,178.1,178.1,178.1,178.1,2023-12-25 18:11:23,0.24878,0,0,0,0,0,0
total,175,32,32,32,122.7,167.6,178.1,178.1,178.1,178.1,2023-12-25 18:11:24,0.20594,0,0,0,0,0,0
total,216,41,41,41,95.9,145.0,177.9,178.7,178.7,178.7,2023-12-25 18:11:25,0.17364,0,0,0,0,0,0
total,251,35,35,35,117.6,145.0,178.0,269.7,269.7,269.7,2023-12-25 18:11:26,0.14997,0,0,0,0,0,0
total,283,32,32,32,119.7,145.2,178.0,178.8,178.8,178.8,2023-12-25 18:11:27,0.13390,0,0,0,0,0,0
total,324,41,41,41,97.9,145.1,178.0,178.1,178.1,178.1,2023-12-25 18:11:28,0.11976,0,0,0,0,0,0
total,361,37,37,37,112.3,145.0,177.9,178.0,178.0,178.0,2023-12-25 18:11:29,0.10826,0,0,0,0,0,0
total,398,37,37,37,106.4,145.1,177.7,177.9,177.9,177.9,2023-12-25 18:11:30,0.09878,0,0,0,0,0,0
total,442,44,44,44,96.0,144.7,177.9,178.0,178.0,178.0,2023-12-25 18:11:31,0.09151,0,0,0,0,0,0
total,477,35,35,35,105.1,145.0,177.7,178.7,178.7,178.7,2023-12-25 18:11:32,0.08500,0,0,0,0,0,0
total,523,46,46,46,88.5,144.8,177.9,178.1,178.1,178.1,2023-12-25 18:11:33,0.08014,0,0,0,0,0,0
total,558,35,35,35,111.4,144.8,177.9,188.9,188.9,188.9,2023-12-25 18:11:34,0.07519,0,0,0,0,0,0
total,598,40,40,40,109.2,144.8,177.6,178.0,178.0,178.0,2023-12-25 18:11:35,0.07059,0,0,0,0,0,0
total,639,41,41,41,93.5,144.8,177.7,178.1,178.1,178.1,2023-12-25 18:11:36,0.06657,0,0,0,0,0,0
total,689,50,50,50,79.0,1.7,177.7,178.0,178.0,178.0,2023-12-25 18:11:37,0.06466,0,0,0,0,0,0
total,731,42,42,42,95.0,144.7,177.9,177.9,177.9,177.9,2023-12-25 18:11:38,0.06136,0,0,0,0,0,0
total,769,38,38,38,107.0,144.8,177.7,177.9,177.9,177.9,2023-12-25 18:11:39,0.05839,0,0,0,0,0,0
total,807,38,38,38,103.5,144.8,177.7,177.7,177.7,177.7,2023-12-25 18:11:40,0.05570,0,0,0,0,0,0
total,847,40,40,40,100.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 18:11:41,0.05320,0,0,0,0,0,0
total,888,41,41,41,94.5,144.7,177.7,177.7,177.7,177.7,2023-12-25 18:11:42,0.05093,0,0,0,0,0,0
total,931,43,43,43,96.5,144.7,177.9,177.9,177.9,177.9,2023-12-25 18:11:43,0.04893,0,0,0,0,0,0
total,978,47,47,47,86.8,134.5,177.7,177.9,177.9,177.9,2023-12-25 18:11:44,0.04748,0,0,0,0,0,0
total,1017,39,39,39,99.7,144.8,177.6,177.7,177.7,177.7,2023-12-25 18:11:45,0.04569,0,0,0,0,0,0
total,1055,38,38,38,103.9,144.7,177.7,177.9,177.9,177.9,2023-12-25 18:11:46,0.04407,0,0,0,0,0,0
total,1099,44,44,44,93.2,144.6,177.6,178.5,178.5,178.5,2023-12-25 18:11:47,0.04264,0,0,0,0,0,0
total,1134,35,35,35,109.5,144.7,177.5,177.7,177.7,177.7,2023-12-25 18:11:48,0.04144,0,0,0,0,0,0
total,1170,36,36,36,112.8,144.8,177.6,177.7,177.7,177.7,2023-12-25 18:11:49,0.04023,0,0,0,0,0,0
total,1211,41,41,41,102.4,144.6,177.6,177.6,177.6,177.6,2023-12-25 18:11:50,0.03895,0,0,0,0,0,0
total,1255,44,44,44,86.2,134.5,167.6,177.7,177.7,177.7,2023-12-25 18:11:51,0.03785,0,0,0,0,0,0
total,1287,32,32,32,122.4,144.7,177.7,177.7,177.7,177.7,2023-12-25 18:11:52,0.03725,0,0,0,0,0,0
total,1316,29,29,29,133.1,167.4,177.6,177.6,177.6,177.6,2023-12-25 18:11:53,0.03709,0,0,0,0,0,0
total,1362,46,46,46,94.9,144.6,177.7,177.7,177.7,177.7,2023-12-25 18:11:54,0.03630,0,0,0,0,0,0
