type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,16,16,16,16,309.6,299.4,444.9,452.2,452.2,452.2,2023-12-25 10:46:26,0.00000,0,0,0,0,0,0
total,101,85,85,85,898.7,940.6,1238.4,1244.7,1268.8,1268.8,2023-12-25 10:46:27,-0.85101,0,0,0,0,0,0
total,200,99,99,99,1733.3,1765.8,2066.7,2083.5,2104.5,2104.5,2023-12-25 10:46:28,-0.65894,0,0,0,0,0,0
total,309,109,109,109,2449.1,2424.3,2791.3,2856.3,2868.9,2868.9,2023-12-25 10:46:29,-0.58608,0,0,0,0,0,0
total,425,116,116,116,3274.3,3279.9,3605.0,3642.8,3649.0,3649.0,2023-12-25 10:46:30,-0.54613,0,0,0,0,0,0
total,516,91,91,91,4025.2,4003.5,4408.2,4425.0,4450.2,4450.2,2023-12-25 10:46:31,-0.53258,0,0,0,0,0,0
total,620,104,104,104,4843.5,4840.2,5205.1,5242.9,5247.1,5247.1,2023-12-25 10:46:32,-0.51857,0,0,0,0,0,0
total,726,106,106,106,5615.6,5616.2,5960.1,5993.7,6010.4,6010.4,2023-12-25 10:46:33,-0.50717,0,0,0,0,0,0
total,838,112,112,112,6400.4,6408.9,6723.5,6782.2,6786.4,6786.4,2023-12-25 10:46:34,-0.49674,0,0,0,0,0,0
total,935,97,97,97,7171.7,7163.9,7553.9,7595.9,7604.3,7604.3,2023-12-25 10:46:35,-0.49066,0,0,0,0,0,0
total,1044,109,109,109,7980.3,7969.2,8355.1,8384.4,8388.6,8388.6,2023-12-25 10:46:36,-0.48361,0,0,0,0,0,0
total,1179,135,135,135,8747.1,8732.5,9084.9,9126.8,9135.2,9135.2,2023-12-25 10:46:37,-0.47426,0,0,0,0,0,0
total,1310,131,131,131,9506.6,9546.2,9814.7,9865.0,9873.4,9873.4,2023-12-25 10:46:38,-0.46651,0,0,0,0,0,0
total,1406,96,96,96,10296.5,10309.6,10628.4,10653.5,10687.1,10687.1,2023-12-25 10:46:39,-0.46295,0,0,0,0,0,0
total,1502,96,96,96,11073.5,11081.4,11400.1,11425.3,11475.6,11475.6,2023-12-25 10:46:40,-0.45965,0,0,0,0,0,0
total,1606,104,104,104,11867.2,11878.3,12222.2,12239.0,12247.4,12247.4,2023-12-25 10:46:41,-0.45596,0,0,0,0,0,0
total,1709,103,103,103,12680.7,12683.6,13044.3,13061.1,13061.1,13061.1,2023-12-25 10:46:42,-0.45263,0,0,0,0,0,0
total,1803,94,94,94,13490.0,13514.0,13841.2,13874.8,13883.1,13883.1,2023-12-25 10:46:43,-0.45010,0,0,0,0,0,0
total,1913,110,110,110,14244.8,14252.2,14596.2,14654.9,14663.3,14663.3,2023-12-25 10:46:44,-0.44677,0,0,0,0,0,0
total,2022,109,109,109,15060.7,15057.6,15418.3,15426.7,15451.8,15451.8,2023-12-25 10:46:45,-0.44371,0,0,0,0,0,0
