type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,45,45,45,45,734.4,741.3,920.6,972.6,972.6,972.6,2023-12-25 10:36:18,0.70711,0,0,0,0,0,0
total,140,95,95,95,1396.0,1421.9,1741.7,1777.3,1805.6,1805.6,2023-12-25 10:36:19,0.91305,0,0,0,0,0,0
total,249,109,109,109,2170.2,2185.2,2529.2,2541.7,2554.3,2554.3,2023-12-25 10:36:20,1.01726,0,0,0,0,0,0
total,357,108,108,108,2982.9,2957.0,3319.8,3336.6,3347.1,3347.1,2023-12-25 10:36:21,1.08230,0,0,0,0,0,0
total,463,106,106,106,3733.8,3745.5,4076.9,4108.3,4114.6,4114.6,2023-12-25 10:36:22,1.12882,0,0,0,0,0,0
total,558,95,95,95,4516.2,4513.1,4878.0,4940.9,4953.5,4953.5,2023-12-25 10:36:23,1.16199,0,0,0,0,0,0
total,669,111,111,111,5290.1,5284.8,5628.8,5712.6,5725.2,5725.2,2023-12-25 10:36:24,1.19241,0,0,0,0,0,0
total,771,102,102,102,6105.3,6081.7,6463.4,6501.2,6513.8,6513.8,2023-12-25 10:36:25,1.21658,0,0,0,0,0,0
total,873,102,102,102,6900.0,6924.8,7260.3,7285.5,7293.9,7293.9,2023-12-25 10:36:26,1.23758,0,0,0,0,0,0
total,980,107,107,107,7715.4,7721.7,8078.2,8107.6,8111.8,8111.8,2023-12-25 10:36:27,1.25682,0,0,0,0,0,0
total,1077,97,97,97,8488.0,8447.3,8833.2,8850.0,8858.4,8858.4,2023-12-25 10:36:28,1.27283,0,0,0,0,0,0
total,1187,110,110,110,9276.7,9294.6,9613.3,9680.5,9688.8,9688.8,2023-12-25 10:36:29,1.28892,0,0,0,0,0,0
total,1284,97,97,97,10050.6,10041.2,10418.7,10485.8,10494.1,10494.1,2023-12-25 10:36:30,1.30218,0,0,0,0,0,0
total,1398,114,114,114,10883.7,10905.2,11224.0,11257.5,11265.9,11265.9,2023-12-25 10:36:31,1.31629,0,0,0,0,0,0
total,1501,103,103,103,11639.9,11668.6,11987.3,12054.4,12062.8,12062.8,2023-12-25 10:36:32,1.32832,0,0,0,0,0,0
total,1605,104,104,104,12440.2,12457.1,12817.8,12826.2,12834.6,12834.6,2023-12-25 10:36:33,1.33970,0,0,0,0,0,0
total,1703,98,98,98,13200.9,13178.5,13556.0,13614.7,13639.9,13639.9,2023-12-25 10:36:34,1.34985,0,0,0,0,0,0
total,1808,105,105,105,14044.8,14059.3,14411.6,14445.2,14445.2,14445.2,2023-12-25 10:36:35,1.36004,0,0,0,0,0,0
total,1908,100,100,100,14831.1,14814.3,15175.0,15225.3,15242.1,15242.1,2023-12-25 10:36:36,1.36928,0,0,0,0,0,0
total,2024,116,116,116,15617.8,15619.6,15971.9,15997.1,15997.1,15997.1,2023-12-25 10:36:37,1.37938,0,0,0,0,0,0
total,2124,100,100,100,16448.6,16466.8,16768.8,16802.4,16819.2,16819.2,2023-12-25 10:36:38,1.38779,0,0,0,0,0,0
total,2231,107,107,107,17239.9,17263.8,17549.0,17599.3,17616.1,17616.1,2023-12-25 10:36:39,1.39635,0,0,0,0,0,0
total,2323,92,92,92,17972.2,17951.6,18371.1,18404.6,18421.4,18421.4,2023-12-25 10:36:40,1.40349,0,0,0,0,0,0
total,2429,106,106,106,18804.9,18840.8,19142.8,19176.4,19176.4,19176.4,2023-12-25 10:36:41,1.41132,0,0,0,0,0,0
total,2546,117,117,117,19552.4,19511.9,19948.1,19964.9,19964.9,19964.9,2023-12-25 10:36:42,1.41960,0,0,0,0,0,0
total,2644,98,98,98,20376.4,20367.5,20719.9,20770.2,20770.2,20770.2,2023-12-25 10:36:43,1.42637,0,0,0,0,0,0
total,2746,102,102,102,21160.5,21172.8,21525.2,21541.9,21558.7,21558.7,2023-12-25 10:36:44,1.43316,0,0,0,0,0,0
total,2868,122,122,122,21937.9,21944.6,22296.9,22330.5,22330.5,22330.5,2023-12-25 10:36:45,1.44096,0,0,0,0,0,0
total,2962,94,94,94,22739.4,22749.9,23102.2,23135.8,23152.6,23152.6,2023-12-25 10:36:46,1.44686,0,0,0,0,0,0
total,3050,88,88,88,23577.9,23605.5,23890.8,23957.9,23957.9,23957.9,2023-12-25 10:36:47,1.45224,0,0,0,0,0,0
total,3157,107,107,107,24352.1,24360.5,24729.6,24763.2,24763.2,24763.2,2023-12-25 10:36:48,1.45851,0,0,0,0,0,0
