type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,29,29,29,29,100.8,145.2,315.4,335.8,335.8,335.8,2023-12-25 17:31:25,0.70711,0,0,0,0,0,0
total,75,46,46,46,92.4,135.0,168.2,335.8,335.8,335.8,2023-12-25 17:31:26,0.43858,0,0,0,0,0,0
total,119,44,44,44,84.2,134.9,157.9,167.9,167.9,167.9,2023-12-25 17:31:27,0.30913,0,0,0,0,0,0
total,168,49,49,49,88.1,135.0,167.9,290.2,290.2,290.2,2023-12-25 17:31:28,0.24222,0,0,0,0,0,0
total,201,33,33,33,111.3,145.0,167.8,167.9,167.9,167.9,2023-12-25 17:31:29,0.20865,0,0,0,0,0,0
total,246,45,45,45,94.9,144.8,167.8,167.9,167.9,167.9,2023-12-25 17:31:30,0.17588,0,0,0,0,0,0
total,293,47,47,47,87.0,135.1,167.9,168.4,168.4,168.4,2023-12-25 17:31:31,0.15186,0,0,0,0,0,0
total,329,36,36,36,109.0,145.2,168.0,170.9,170.9,170.9,2023-12-25 17:31:32,0.13686,0,0,0,0,0,0
total,365,36,36,36,106.1,144.7,167.8,167.9,167.9,167.9,2023-12-25 17:31:33,0.12462,0,0,0,0,0,0
total,399,34,34,34,119.5,145.0,167.8,169.2,169.2,169.2,2023-12-25 17:31:34,0.11526,0,0,0,0,0,0
total,449,50,50,50,84.9,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:31:35,0.10560,0,0,0,0,0,0
total,487,38,38,38,96.3,144.7,167.8,168.0,168.0,168.0,2023-12-25 17:31:36,0.09785,0,0,0,0,0,0
total,536,49,49,49,84.6,144.7,167.8,168.8,168.8,168.8,2023-12-25 17:31:37,0.09079,0,0,0,0,0,0
total,589,53,53,53,75.0,3.2,167.8,168.0,168.4,168.4,2023-12-25 17:31:38,0.08536,0,0,0,0,0,0
total,631,42,42,42,99.3,144.7,167.6,168.2,168.2,168.2,2023-12-25 17:31:39,0.07993,0,0,0,0,0,0
total,673,42,42,42,92.7,134.9,167.6,167.9,167.9,167.9,2023-12-25 17:31:40,0.07515,0,0,0,0,0,0
total,710,37,37,37,108.7,144.8,167.8,168.4,168.4,168.4,2023-12-25 17:31:41,0.07159,0,0,0,0,0,0
total,746,36,36,36,103.5,144.8,167.6,168.0,168.0,168.0,2023-12-25 17:31:42,0.06854,0,0,0,0,0,0
total,794,48,48,48,89.4,134.6,167.6,170.7,170.7,170.7,2023-12-25 17:31:43,0.06513,0,0,0,0,0,0
total,835,41,41,41,92.0,144.7,167.6,167.9,167.9,167.9,2023-12-25 17:31:44,0.06203,0,0,0,0,0,0
total,892,57,57,57,73.8,0.7,167.5,167.8,168.0,168.0,2023-12-25 17:31:45,0.06059,0,0,0,0,0,0
total,933,41,41,41,97.1,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:46,0.05802,0,0,0,0,0,0
total,974,41,41,41,98.7,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:47,0.05565,0,0,0,0,0,0
total,1018,44,44,44,86.8,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:31:48,0.05335,0,0,0,0,0,0
total,1066,48,48,48,84.7,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:31:49,0.05131,0,0,0,0,0,0
total,1112,46,46,46,89.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:31:50,0.04935,0,0,0,0,0,0
total,1159,47,47,47,82.2,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:31:51,0.04756,0,0,0,0,0,0
total,1205,46,46,46,86.3,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:31:52,0.04588,0,0,0,0,0,0
total,1243,38,38,38,104.1,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:31:53,0.04464,0,0,0,0,0,0
total,1294,51,51,51,84.5,134.6,167.5,167.6,167.8,167.8,2023-12-25 17:31:54,0.04340,0,0,0,0,0,0
total,1332,38,38,38,99.9,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:55,0.04232,0,0,0,0,0,0
total,1371,39,39,39,105.4,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:56,0.04122,0,0,0,0,0,0
total,1417,46,46,46,84.4,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:31:57,0.03998,0,0,0,0,0,0
total,1462,45,45,45,90.4,134.7,167.4,167.6,167.6,167.6,2023-12-25 17:31:58,0.03881,0,0,0,0,0,0
total,1503,41,41,41,93.1,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:31:59,0.03778,0,0,0,0,0,0
total,1558,55,55,55,74.8,0.7,167.6,167.6,167.6,167.6,2023-12-25 17:32:00,0.03729,0,0,0,0,0,0
total,1599,41,41,41,96.6,144.6,157.4,167.5,167.5,167.5,2023-12-25 17:32:01,0.03636,0,0,0,0,0,0
total,1639,40,40,40,101.5,144.7,167.6,167.9,167.9,167.9,2023-12-25 17:32:02,0.03553,0,0,0,0,0,0
total,1685,46,46,46,84.4,134.6,167.6,168.2,168.2,168.2,2023-12-25 17:32:03,0.03463,0,0,0,0,0,0
total,1721,36,36,36,113.1,157.3,167.6,167.6,167.6,167.6,2023-12-25 17:32:04,0.03413,0,0,0,0,0,0
total,1763,42,42,42,94.2,144.4,167.5,167.6,167.6,167.6,2023-12-25 17:32:05,0.03334,0,0,0,0,0,0
total,1801,38,38,38,108.0,144.7,167.5,167.8,167.8,167.8,2023-12-25 17:32:06,0.03274,0,0,0,0,0,0
total,1845,44,44,44,89.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:32:07,0.03198,0,0,0,0,0,0
total,1892,47,47,47,86.5,134.6,167.5,167.5,167.5,167.5,2023-12-25 17:32:08,0.03128,0,0,0,0,0,0
