type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,20,20,20,20,138.3,145.2,318.8,359.1,359.1,359.1,2023-12-25 17:58:06,0.70711,0,0,0,0,0,0
total,59,39,39,39,104.9,145.0,178.1,178.3,178.3,178.3,2023-12-25 17:58:07,0.43360,0,0,0,0,0,0
total,105,46,46,46,86.0,135.0,178.1,178.3,178.3,178.3,2023-12-25 17:58:08,0.31750,0,0,0,0,0,0
total,146,41,41,41,96.4,145.0,178.0,178.3,178.3,178.3,2023-12-25 17:58:09,0.24465,0,0,0,0,0,0
total,181,35,35,35,117.9,144.8,178.0,178.4,178.4,178.4,2023-12-25 17:58:10,0.20008,0,0,0,0,0,0
total,228,47,47,47,83.9,134.7,178.0,178.1,178.1,178.1,2023-12-25 17:58:11,0.17178,0,0,0,0,0,0
total,276,48,48,48,80.4,3.2,177.7,310.1,310.1,310.1,2023-12-25 17:58:12,0.15782,0,0,0,0,0,0
total,317,41,41,41,98.5,135.5,178.0,178.0,178.0,178.0,2023-12-25 17:58:13,0.13895,0,0,0,0,0,0
total,354,37,37,37,111.1,145.2,178.0,178.1,178.1,178.1,2023-12-25 17:58:14,0.12501,0,0,0,0,0,0
total,391,37,37,37,103.6,144.7,168.2,180.1,180.1,180.1,2023-12-25 17:58:15,0.11359,0,0,0,0,0,0
total,445,54,54,54,76.3,2.4,177.7,178.0,178.8,178.8,2023-12-25 17:58:16,0.10640,0,0,0,0,0,0
total,485,40,40,40,99.2,134.7,167.8,178.0,178.0,178.0,2023-12-25 17:58:17,0.09794,0,0,0,0,0,0
total,526,41,41,41,96.3,144.8,177.7,177.9,177.9,177.9,2023-12-25 17:58:18,0.09063,0,0,0,0,0,0
total,572,46,46,46,89.5,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:58:19,0.08440,0,0,0,0,0,0
total,609,37,37,37,107.8,145.0,177.9,178.0,178.0,178.0,2023-12-25 17:58:20,0.07947,0,0,0,0,0,0
total,645,36,36,36,108.0,144.8,177.7,177.9,177.9,177.9,2023-12-25 17:58:21,0.07527,0,0,0,0,0,0
total,689,44,44,44,93.7,134.7,177.7,177.7,177.7,177.7,2023-12-25 17:58:22,0.07092,0,0,0,0,0,0
total,742,53,53,53,74.0,0.7,177.6,177.7,177.9,177.9,2023-12-25 17:58:23,0.06833,0,0,0,0,0,0
total,776,34,34,34,119.2,145.0,177.7,177.7,177.7,177.7,2023-12-25 17:58:24,0.06579,0,0,0,0,0,0
total,815,39,39,39,95.4,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:25,0.06270,0,0,0,0,0,0
total,866,51,51,51,83.1,134.5,167.6,177.7,178.9,178.9,2023-12-25 17:58:26,0.06044,0,0,0,0,0,0
total,910,44,44,44,90.0,134.9,177.7,177.9,177.9,177.9,2023-12-25 17:58:27,0.05771,0,0,0,0,0,0
total,949,39,39,39,103.2,136.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:28,0.05539,0,0,0,0,0,0
total,990,41,41,41,98.4,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:58:29,0.05314,0,0,0,0,0,0
total,1024,34,34,34,120.4,146.0,177.6,177.9,177.9,177.9,2023-12-25 17:58:30,0.05173,0,0,0,0,0,0
total,1068,44,44,44,85.8,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:58:31,0.04977,0,0,0,0,0,0
total,1106,38,38,38,107.7,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:58:32,0.04812,0,0,0,0,0,0
total,1151,45,45,45,87.4,134.6,177.5,177.6,177.6,177.6,2023-12-25 17:58:33,0.04645,0,0,0,0,0,0
total,1197,46,46,46,88.4,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:58:34,0.04493,0,0,0,0,0,0
total,1242,45,45,45,88.0,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:58:35,0.04347,0,0,0,0,0,0
total,1286,44,44,44,90.9,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:58:36,0.04208,0,0,0,0,0,0
total,1326,40,40,40,100.1,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:37,0.04083,0,0,0,0,0,0
total,1370,44,44,44,91.9,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:58:38,0.03961,0,0,0,0,0,0
total,1412,42,42,42,91.8,134.6,177.5,177.7,177.7,177.7,2023-12-25 17:58:39,0.03845,0,0,0,0,0,0
total,1452,40,40,40,104.3,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:40,0.03741,0,0,0,0,0,0
total,1499,47,47,47,84.5,134.6,177.6,177.6,177.6,177.6,2023-12-25 17:58:41,0.03647,0,0,0,0,0,0
total,1539,40,40,40,99.6,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:58:42,0.03554,0,0,0,0,0,0
total,1571,32,32,32,123.0,157.3,177.6,187.4,187.4,187.4,2023-12-25 17:58:43,0.03521,0,0,0,0,0,0
total,1611,40,40,40,103.6,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:58:44,0.03435,0,0,0,0,0,0
total,1651,40,40,40,96.0,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:45,0.03353,0,0,0,0,0,0
total,1693,42,42,42,98.8,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:46,0.03271,0,0,0,0,0,0
total,1739,46,46,46,85.6,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:58:47,0.03200,0,0,0,0,0,0
total,1785,46,46,46,85.7,134.5,167.9,177.6,177.6,177.6,2023-12-25 17:58:48,0.03131,0,0,0,0,0,0
total,1826,41,41,41,98.5,144.4,177.7,177.7,177.7,177.7,2023-12-25 17:58:49,0.03061,0,0,0,0,0,0
total,1870,44,44,44,92.1,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:58:50,0.02994,0,0,0,0,0,0
total,1917,47,47,47,82.0,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:58:51,0.02937,0,0,0,0,0,0
total,1958,41,41,41,97.7,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:58:52,0.02876,0,0,0,0,0,0
total,2004,46,46,46,90.8,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:58:53,0.02821,0,0,0,0,0,0
total,2045,41,41,41,92.2,144.4,177.6,177.7,177.7,177.7,2023-12-25 17:58:54,0.02765,0,0,0,0,0,0
total,2089,44,44,44,92.7,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:55,0.02710,0,0,0,0,0,0
total,2141,52,52,52,77.5,7.6,167.6,177.7,177.7,177.7,2023-12-25 17:58:56,0.02690,0,0,0,0,0,0
total,2182,41,41,41,100.1,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:58:57,0.02640,0,0,0,0,0,0
total,2222,40,40,40,94.1,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:58:58,0.02594,0,0,0,0,0,0
total,2267,45,45,45,89.9,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:58:59,0.02548,0,0,0,0,0,0
total,2309,42,42,42,98.3,134.6,177.6,177.9,177.9,177.9,2023-12-25 17:59:00,0.02502,0,0,0,0,0,0
total,2355,46,46,46,84.7,134.5,177.5,177.7,177.7,177.7,2023-12-25 17:59:01,0.02460,0,0,0,0,0,0
