type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,28,28,28,28,100.1,134.9,315.6,335.5,335.5,335.5,2023-12-25 17:31:34,0.70711,0,0,0,0,0,0
total,68,40,40,40,101.6,145.5,168.3,315.1,315.1,315.1,2023-12-25 17:31:35,0.42397,0,0,0,0,0,0
total,111,43,43,43,90.0,135.3,168.3,168.4,168.4,168.4,2023-12-25 17:31:36,0.29849,0,0,0,0,0,0
total,149,38,38,38,112.9,145.2,167.9,269.2,269.2,269.2,2023-12-25 17:31:37,0.23072,0,0,0,0,0,0
total,196,47,47,47,78.7,134.7,167.8,168.0,168.0,168.0,2023-12-25 17:31:38,0.18885,0,0,0,0,0,0
total,237,41,41,41,104.5,145.0,167.9,168.0,168.0,168.0,2023-12-25 17:31:39,0.15978,0,0,0,0,0,0
total,284,47,47,47,84.5,134.9,167.8,167.9,167.9,167.9,2023-12-25 17:31:40,0.13869,0,0,0,0,0,0
total,322,38,38,38,101.7,145.1,168.0,168.0,168.0,168.0,2023-12-25 17:31:41,0.12332,0,0,0,0,0,0
total,366,44,44,44,93.7,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:31:42,0.11025,0,0,0,0,0,0
total,409,43,43,43,92.2,134.9,167.9,167.9,167.9,167.9,2023-12-25 17:31:43,0.09968,0,0,0,0,0,0
total,457,48,48,48,79.9,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:31:44,0.09143,0,0,0,0,0,0
total,497,40,40,40,103.8,144.8,167.6,168.0,168.0,168.0,2023-12-25 17:31:45,0.08437,0,0,0,0,0,0
total,542,45,45,45,90.9,134.7,167.8,167.9,167.9,167.9,2023-12-25 17:31:46,0.07813,0,0,0,0,0,0
total,586,44,44,44,85.4,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:31:47,0.07271,0,0,0,0,0,0
total,631,45,45,45,92.0,144.7,167.6,168.0,168.0,168.0,2023-12-25 17:31:48,0.06803,0,0,0,0,0,0
total,676,45,45,45,89.0,134.7,167.8,167.8,167.8,167.8,2023-12-25 17:31:49,0.06391,0,0,0,0,0,0
total,719,43,43,43,92.1,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:31:50,0.06025,0,0,0,0,0,0
total,753,34,34,34,117.4,154.8,167.5,167.6,167.6,167.6,2023-12-25 17:31:51,0.05830,0,0,0,0,0,0
total,790,37,37,37,103.1,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:31:52,0.05582,0,0,0,0,0,0
total,841,51,51,51,80.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:31:53,0.05383,0,0,0,0,0,0
total,878,37,37,37,108.2,144.8,167.6,167.8,167.8,167.8,2023-12-25 17:31:54,0.05181,0,0,0,0,0,0
total,913,35,35,35,112.9,144.8,167.6,168.2,168.2,168.2,2023-12-25 17:31:55,0.05024,0,0,0,0,0,0
total,959,46,46,46,89.4,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:31:56,0.04818,0,0,0,0,0,0
total,997,38,38,38,104.2,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:31:57,0.04646,0,0,0,0,0,0
total,1050,53,53,53,74.3,2.1,167.5,167.6,167.6,167.6,2023-12-25 17:31:58,0.04557,0,0,0,0,0,0
total,1083,33,33,33,122.0,157.3,167.4,167.5,167.5,167.5,2023-12-25 17:31:59,0.04481,0,0,0,0,0,0
