type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,6,6,6,6,151.7,138.8,289.9,289.9,289.9,289.9,2023-12-25 18:03:57,0.00000,0,0,0,0,0,0
total,46,40,40,40,112.7,145.1,315.9,356.0,356.0,356.0,2023-12-25 18:03:58,0.53775,0,0,0,0,0,0
total,81,35,35,35,113.6,157.9,178.0,270.3,270.3,270.3,2023-12-25 18:03:59,0.33185,0,0,0,0,0,0
total,123,42,42,42,91.2,134.9,168.2,168.3,168.3,168.3,2023-12-25 18:04:00,0.23942,0,0,0,0,0,0
total,164,41,41,41,101.4,134.9,178.3,289.7,289.7,289.7,2023-12-25 18:04:01,0.18861,0,0,0,0,0,0
total,203,39,39,39,99.7,135.3,178.0,178.4,178.4,178.4,2023-12-25 18:04:02,0.15612,0,0,0,0,0,0
total,251,48,48,48,84.7,134.9,172.5,177.9,177.9,177.9,2023-12-25 18:04:03,0.13347,0,0,0,0,0,0
total,288,37,37,37,106.0,135.0,168.0,178.1,178.1,178.1,2023-12-25 18:04:04,0.11772,0,0,0,0,0,0
total,336,48,48,48,87.5,134.7,168.0,178.4,178.4,178.4,2023-12-25 18:04:05,0.10479,0,0,0,0,0,0
total,374,38,38,38,98.6,135.0,167.9,178.1,178.1,178.1,2023-12-25 18:04:06,0.09485,0,0,0,0,0,0
total,421,47,47,47,90.4,134.7,167.9,178.0,178.0,178.0,2023-12-25 18:04:07,0.08626,0,0,0,0,0,0
total,454,33,33,33,113.5,144.8,168.0,178.0,178.0,178.0,2023-12-25 18:04:08,0.08161,0,0,0,0,0,0
total,497,43,43,43,99.9,134.7,167.9,177.7,177.7,177.7,2023-12-25 18:04:09,0.07511,0,0,0,0,0,0
total,535,38,38,38,103.0,135.3,168.0,177.9,177.9,177.9,2023-12-25 18:04:10,0.07007,0,0,0,0,0,0
total,578,43,43,43,92.3,134.7,167.8,177.9,177.9,177.9,2023-12-25 18:04:11,0.06525,0,0,0,0,0,0
total,614,36,36,36,110.5,144.7,167.8,178.0,178.0,178.0,2023-12-25 18:04:12,0.06187,0,0,0,0,0,0
total,661,47,47,47,85.9,134.6,167.8,167.9,167.9,167.9,2023-12-25 18:04:13,0.05843,0,0,0,0,0,0
