type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,65,65,65,65,858.9,889.7,1085.3,1092.6,1098.9,1098.9,2023-12-25 10:07:25,-0.70711,0,0,0,0,0,0
total,167,102,102,102,1504.7,1484.8,1836.1,1901.1,1905.3,1905.3,2023-12-25 10:07:26,-0.64559,0,0,0,0,0,0
total,261,94,94,94,2314.8,2327.8,2657.1,2671.8,2686.5,2686.5,2023-12-25 10:07:27,-0.63782,0,0,0,0,0,0
total,369,108,108,108,3085.0,3097.5,3426.7,3481.3,3506.4,3506.4,2023-12-25 10:07:28,-0.62907,0,0,0,0,0,0
total,477,108,108,108,3890.0,3919.6,4257.2,4290.8,4295.0,4295.0,2023-12-25 10:07:29,-0.62278,0,0,0,0,0,0
total,581,104,104,104,4694.2,4685.0,5045.7,5070.9,5070.9,5070.9,2023-12-25 10:07:30,-0.61829,0,0,0,0,0,0
total,670,89,89,89,5501.6,5536.5,5863.6,5901.4,5905.6,5905.6,2023-12-25 10:07:31,-0.61688,0,0,0,0,0,0
total,771,101,101,101,6307.9,6346.0,6660.6,6694.1,6698.3,6698.3,2023-12-25 10:07:32,-0.61345,0,0,0,0,0,0
total,867,96,96,96,7073.5,7033.8,7461.7,7495.2,7512.0,7512.0,2023-12-25 10:07:33,-0.61080,0,0,0,0,0,0
total,973,106,106,106,7906.4,7914.7,8262.8,8296.3,8300.5,8300.5,2023-12-25 10:07:34,-0.60715,0,0,0,0,0,0
total,1089,116,116,116,8672.2,8640.3,9001.0,9026.1,9059.7,9059.7,2023-12-25 10:07:35,-0.60280,0,0,0,0,0,0
total,1189,100,100,100,9423.4,9437.2,9806.3,9848.2,9856.6,9856.6,2023-12-25 10:07:36,-0.60004,0,0,0,0,0,0
total,1289,100,100,100,10259.6,10242.5,10611.6,10628.4,10653.5,10653.5,2023-12-25 10:07:37,-0.59739,0,0,0,0,0,0
total,1392,103,103,103,11062.1,11064.6,11442.1,11467.2,11475.6,11475.6,2023-12-25 10:07:38,-0.59469,0,0,0,0,0,0
total,1487,95,95,95,11867.8,11844.7,12222.2,12247.4,12264.1,12264.1,2023-12-25 10:07:39,-0.59257,0,0,0,0,0,0
total,1592,105,105,105,12651.7,12650.0,13035.9,13061.1,13069.5,13069.5,2023-12-25 10:07:40,-0.58999,0,0,0,0,0,0
total,1704,112,112,112,13427.0,13413.4,13799.3,13816.0,13832.8,13832.8,2023-12-25 10:07:41,-0.58718,0,0,0,0,0,0
total,1801,97,97,97,14246.7,14285.8,14562.6,14638.1,14646.5,14646.5,2023-12-25 10:07:42,-0.58519,0,0,0,0,0,0
total,1900,99,99,99,15004.9,15007.2,15376.3,15435.0,15443.4,15443.4,2023-12-25 10:07:43,-0.58319,0,0,0,0,0,0
total,1997,97,97,97,15842.0,15846.1,16206.8,16240.3,16248.7,16248.7,2023-12-25 10:07:44,-0.58135,0,0,0,0,0,0
total,2090,93,93,93,16651.7,16684.9,16995.3,17020.5,17062.4,17062.4,2023-12-25 10:07:45,-0.57971,0,0,0,0,0,0
total,2198,108,108,108,17428.5,17448.3,17834.2,17851.0,17867.7,17867.7,2023-12-25 10:07:46,-0.57761,0,0,0,0,0,0
total,2307,109,109,109,18275.9,18320.7,18572.4,18622.7,18639.5,18639.5,2023-12-25 10:07:47,-0.57556,0,0,0,0,0,0
total,2415,108,108,108,19019.3,19042.1,19360.9,19394.5,19444.8,19444.8,2023-12-25 10:07:48,-0.57361,0,0,0,0,0,0
total,2522,107,107,107,19830.6,19847.4,20183.0,20216.5,20216.5,20216.5,2023-12-25 10:07:49,-0.57176,0,0,0,0,0,0
total,2615,93,93,93,20621.3,20619.2,20954.7,20988.3,21005.1,21005.1,2023-12-25 10:07:50,-0.57037,0,0,0,0,0,0
total,2717,102,102,102,21376.6,21357.4,21776.8,21810.4,21810.4,21810.4,2023-12-25 10:07:51,-0.56878,0,0,0,0,0,0
total,2819,102,102,102,22221.9,22280.1,22548.6,22598.9,22598.9,22598.9,2023-12-25 10:07:52,-0.56724,0,0,0,0,0,0
total,2935,116,116,116,22997.4,23001.6,23337.1,23387.4,23404.2,23404.2,2023-12-25 10:07:53,-0.56540,0,0,0,0,0,0
