type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,83,83,83,83,623.8,662.7,917.5,962.6,966.3,966.3,2023-12-25 10:35:38,0.70711,0,0,0,0,0,0
total,183,100,100,100,1401.2,1436.5,1736.4,1768.9,1774.2,1774.2,2023-12-25 10:35:39,0.88523,0,0,0,0,0,0
total,286,103,103,103,2180.7,2195.7,2497.7,2527.1,2552.2,2552.2,2023-12-25 10:35:40,0.96656,0,0,0,0,0,0
total,388,102,102,102,2934.8,2963.3,3311.4,3353.3,3357.5,3357.5,2023-12-25 10:35:41,1.01548,0,0,0,0,0,0
total,499,111,111,111,3758.4,3756.0,4097.8,4125.1,4135.6,4135.6,2023-12-25 10:35:42,1.05119,0,0,0,0,0,0
total,608,109,109,109,4548.7,4567.6,4890.6,4919.9,4924.1,4924.1,2023-12-25 10:35:43,1.07792,0,0,0,0,0,0
total,719,111,111,111,5327.6,5310.0,5658.1,5695.9,5695.9,5695.9,2023-12-25 10:35:44,1.09952,0,0,0,0,0,0
total,836,117,117,117,6116.0,6140.5,6417.3,6463.4,6476.0,6476.0,2023-12-25 10:35:45,1.11806,0,0,0,0,0,0
total,920,84,84,84,6910.5,6899.6,7260.3,7281.3,7289.7,7289.7,2023-12-25 10:35:46,1.13074,0,0,0,0,0,0
total,1019,99,99,99,7670.8,7650.4,8061.5,8090.8,8095.0,8095.0,2023-12-25 10:35:47,1.14290,0,0,0,0,0,0
total,1110,91,91,91,8477.8,8480.9,8808.0,8875.1,8908.7,8908.7,2023-12-25 10:35:48,1.15298,0,0,0,0,0,0
total,1207,97,97,97,9292.5,9303.0,9663.7,9697.2,9722.4,9722.4,2023-12-25 10:35:49,1.16235,0,0,0,0,0,0
total,1326,119,119,119,10070.9,10057.9,10427.0,10469.0,10469.0,10469.0,2023-12-25 10:35:50,1.17224,0,0,0,0,0,0
total,1411,85,85,85,10898.5,10905.2,11257.5,11291.1,11299.5,11299.5,2023-12-25 10:35:51,1.17925,0,0,0,0,0,0
total,1519,108,108,108,11654.9,11643.4,12037.7,12054.4,12062.8,12062.8,2023-12-25 10:35:52,1.18695,0,0,0,0,0,0
total,1626,107,107,107,12433.0,12431.9,12817.8,12851.3,12851.3,12851.3,2023-12-25 10:35:53,1.19403,0,0,0,0,0,0
total,1745,119,119,119,13272.6,13279.2,13606.3,13648.3,13656.7,13656.7,2023-12-25 10:35:54,1.20121,0,0,0,0,0,0
total,1835,90,90,90,14064.2,14050.9,14436.8,14445.2,14453.6,14453.6,2023-12-25 10:35:55,1.20658,0,0,0,0,0,0
total,1928,93,93,93,14844.2,14856.2,15175.0,15258.9,15275.7,15275.7,2023-12-25 10:35:56,1.21174,0,0,0,0,0,0
total,2041,113,113,113,15625.3,15628.0,15988.7,16030.6,16030.6,16030.6,2023-12-25 10:35:57,1.21745,0,0,0,0,0,0
total,2138,97,97,97,16453.1,16441.7,16819.2,16844.3,16852.7,16852.7,2023-12-25 10:35:58,1.22221,0,0,0,0,0,0
total,2247,109,109,109,17217.6,17263.8,17565.7,17616.1,17632.9,17632.9,2023-12-25 10:35:59,1.22718,0,0,0,0,0,0
total,2362,115,115,115,18049.1,18069.1,18387.8,18421.4,18421.4,18421.4,2023-12-25 10:36:00,1.23214,0,0,0,0,0,0
total,2462,100,100,100,18778.4,18756.9,19159.6,19176.4,19193.1,19193.1,2023-12-25 10:36:01,1.23636,0,0,0,0,0,0
total,2568,106,106,106,19554.3,19528.7,19948.1,19998.4,19998.4,19998.4,2023-12-25 10:36:02,1.24059,0,0,0,0,0,0
total,2668,100,100,100,20400.4,20417.9,20719.9,20753.4,20770.2,20770.2,2023-12-25 10:36:03,1.24445,0,0,0,0,0,0
