type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,3,3,3,3,104.8,140.2,172.8,172.8,172.8,172.8,2023-12-25 17:31:39,0.00000,0,0,0,0,0,0
total,44,41,41,41,105.4,135.0,320.6,356.5,356.5,356.5,2023-12-25 17:31:40,0.63095,0,0,0,0,0,0
total,88,44,44,44,89.8,135.0,176.2,269.7,269.7,269.7,2023-12-25 17:31:41,0.37393,0,0,0,0,0,0
total,129,41,41,41,101.4,145.1,178.1,178.4,178.4,178.4,2023-12-25 17:31:42,0.27120,0,0,0,0,0,0
total,174,45,45,45,83.9,135.0,178.0,178.3,178.3,178.3,2023-12-25 17:31:43,0.21108,0,0,0,0,0,0
total,216,42,42,42,98.7,135.1,168.0,178.1,178.1,178.1,2023-12-25 17:31:44,0.17366,0,0,0,0,0,0
total,257,41,41,41,96.5,135.0,168.0,177.7,177.7,177.7,2023-12-25 17:31:45,0.14786,0,0,0,0,0,0
total,296,39,39,39,102.2,145.0,177.9,178.0,178.0,178.0,2023-12-25 17:31:46,0.12943,0,0,0,0,0,0
total,334,38,38,38,107.2,145.0,168.0,177.9,177.9,177.9,2023-12-25 17:31:47,0.11545,0,0,0,0,0,0
total,371,37,37,37,107.6,145.0,167.8,167.9,167.9,167.9,2023-12-25 17:31:48,0.10473,0,0,0,0,0,0
total,415,44,44,44,87.5,134.6,168.0,177.7,177.7,177.7,2023-12-25 17:31:49,0.09477,0,0,0,0,0,0
total,461,46,46,46,89.8,134.9,167.9,177.7,177.7,177.7,2023-12-25 17:31:50,0.08671,0,0,0,0,0,0
total,508,47,47,47,85.5,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:31:51,0.07995,0,0,0,0,0,0
total,558,50,50,50,76.8,3.5,167.8,168.0,168.0,168.0,2023-12-25 17:31:52,0.07465,0,0,0,0,0,0
total,592,34,34,34,121.1,144.8,167.9,178.0,178.0,178.0,2023-12-25 17:31:53,0.07133,0,0,0,0,0,0
total,628,36,36,36,110.5,144.8,167.8,177.7,177.7,177.7,2023-12-25 17:31:54,0.06768,0,0,0,0,0,0
total,662,34,34,34,115.0,144.8,168.6,177.9,177.9,177.9,2023-12-25 17:31:55,0.06489,0,0,0,0,0,0
total,701,39,39,39,99.1,137.5,167.6,177.9,177.9,177.9,2023-12-25 17:31:56,0.06137,0,0,0,0,0,0
total,748,47,47,47,90.2,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:31:57,0.05832,0,0,0,0,0,0
total,787,39,39,39,98.8,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:31:58,0.05555,0,0,0,0,0,0
total,828,41,41,41,101.1,144.6,168.7,177.7,177.7,177.7,2023-12-25 17:31:59,0.05286,0,0,0,0,0,0
total,870,42,42,42,98.6,144.7,168.3,177.9,177.9,177.9,2023-12-25 17:32:00,0.05040,0,0,0,0,0,0
total,909,39,39,39,98.8,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:32:01,0.04833,0,0,0,0,0,0
total,957,48,48,48,80.8,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:32:02,0.04661,0,0,0,0,0,0
total,1008,51,51,51,79.8,134.3,167.6,167.8,177.7,177.7,2023-12-25 17:32:03,0.04542,0,0,0,0,0,0
total,1051,43,43,43,91.2,134.7,168.3,178.1,178.1,178.1,2023-12-25 17:32:04,0.04363,0,0,0,0,0,0
total,1088,37,37,37,111.2,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:32:05,0.04232,0,0,0,0,0,0
total,1132,44,44,44,91.9,134.6,167.6,177.9,177.9,177.9,2023-12-25 17:32:06,0.04078,0,0,0,0,0,0
total,1178,46,46,46,85.9,134.5,167.6,169.1,169.1,169.1,2023-12-25 17:32:07,0.03941,0,0,0,0,0,0
total,1214,36,36,36,109.1,144.7,177.9,178.3,178.3,178.3,2023-12-25 17:32:08,0.03847,0,0,0,0,0,0
total,1249,35,35,35,114.8,144.8,167.6,177.9,177.9,177.9,2023-12-25 17:32:09,0.03768,0,0,0,0,0,0
total,1286,37,37,37,108.4,144.7,167.6,177.7,177.7,177.7,2023-12-25 17:32:10,0.03672,0,0,0,0,0,0
total,1331,45,45,45,90.4,134.6,167.6,177.9,177.9,177.9,2023-12-25 17:32:11,0.03564,0,0,0,0,0,0
total,1377,46,46,46,86.7,134.6,167.6,177.7,177.7,177.7,2023-12-25 17:32:12,0.03466,0,0,0,0,0,0
total,1421,44,44,44,90.9,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:32:13,0.03366,0,0,0,0,0,0
total,1460,39,39,39,99.9,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:32:14,0.03282,0,0,0,0,0,0
total,1509,49,49,49,81.2,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:32:15,0.03215,0,0,0,0,0,0
total,1546,37,37,37,109.2,144.6,167.6,177.6,177.6,177.6,2023-12-25 17:32:16,0.03149,0,0,0,0,0,0
total,1597,51,51,51,79.8,134.3,167.6,168.2,177.7,177.7,2023-12-25 17:32:17,0.03110,0,0,0,0,0,0
total,1635,38,38,38,104.0,134.7,167.5,177.7,177.7,177.7,2023-12-25 17:32:18,0.03045,0,0,0,0,0,0
total,1682,47,47,47,86.9,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:32:19,0.02977,0,0,0,0,0,0
total,1722,40,40,40,99.7,134.9,167.6,177.9,177.9,177.9,2023-12-25 17:32:20,0.02910,0,0,0,0,0,0
total,1761,39,39,39,97.0,134.6,167.8,177.7,177.7,177.7,2023-12-25 17:32:21,0.02848,0,0,0,0,0,0
total,1804,43,43,43,98.1,144.6,167.9,177.7,177.7,177.7,2023-12-25 17:32:22,0.02783,0,0,0,0,0,0
total,1836,32,32,32,117.8,144.7,177.7,178.3,178.3,178.3,2023-12-25 17:32:23,0.02779,0,0,0,0,0,0
total,1886,50,50,50,85.4,134.6,167.6,177.7,177.7,177.7,2023-12-25 17:32:24,0.02745,0,0,0,0,0,0
total,1931,45,45,45,89.2,134.6,167.5,177.7,177.7,177.7,2023-12-25 17:32:25,0.02689,0,0,0,0,0,0
total,1975,44,44,44,84.6,134.5,167.5,178.0,178.0,178.0,2023-12-25 17:32:26,0.02632,0,0,0,0,0,0
total,2012,37,37,37,111.3,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:32:27,0.02596,0,0,0,0,0,0
total,2044,32,32,32,126.2,144.8,177.6,177.7,177.7,177.7,2023-12-25 17:32:28,0.02594,0,0,0,0,0,0
total,2079,35,35,35,114.7,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:32:29,0.02567,0,0,0,0,0,0
total,2121,42,42,42,91.2,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:32:30,0.02517,0,0,0,0,0,0
total,2164,43,43,43,94.3,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:32:31,0.02469,0,0,0,0,0,0
total,2210,46,46,46,90.7,134.5,167.6,178.0,178.0,178.0,2023-12-25 17:32:32,0.02428,0,0,0,0,0,0
total,2256,46,46,46,82.5,134.3,167.5,177.7,177.7,177.7,2023-12-25 17:32:33,0.02388,0,0,0,0,0,0
total,2296,40,40,40,103.5,144.4,171.3,177.6,177.6,177.6,2023-12-25 17:32:34,0.02347,0,0,0,0,0,0
total,2337,41,41,41,96.6,135.3,167.5,177.6,177.6,177.6,2023-12-25 17:32:35,0.02306,0,0,0,0,0,0
total,2381,44,44,44,89.7,134.5,167.5,177.5,177.5,177.5,2023-12-25 17:32:36,0.02267,0,0,0,0,0,0
total,2422,41,41,41,100.4,144.4,167.6,177.6,177.6,177.6,2023-12-25 17:32:37,0.02229,0,0,0,0,0,0
total,2453,31,31,31,127.4,157.3,167.8,177.7,177.7,177.7,2023-12-25 17:32:38,0.02239,0,0,0,0,0,0
total,2490,37,37,37,101.1,144.6,167.6,177.7,177.7,177.7,2023-12-25 17:32:39,0.02212,0,0,0,0,0,0
total,2533,43,43,43,99.5,134.6,167.6,177.7,177.7,177.7,2023-12-25 17:32:40,0.02176,0,0,0,0,0,0
total,2583,50,50,50,79.1,134.3,167.6,177.7,177.7,177.7,2023-12-25 17:32:41,0.02161,0,0,0,0,0,0
total,2627,44,44,44,90.6,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:32:42,0.02128,0,0,0,0,0,0
total,2669,42,42,42,99.4,134.5,167.5,177.9,177.9,177.9,2023-12-25 17:32:43,0.02095,0,0,0,0,0,0
total,2709,40,40,40,93.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:32:44,0.02065,0,0,0,0,0,0
total,2748,39,39,39,102.9,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:32:45,0.02038,0,0,0,0,0,0
total,2791,43,43,43,93.7,134.5,168.7,177.7,177.7,177.7,2023-12-25 17:32:46,0.02007,0,0,0,0,0,0
total,2835,44,44,44,90.0,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:32:47,0.01979,0,0,0,0,0,0
total,2873,38,38,38,106.1,144.7,167.5,177.6,177.6,177.6,2023-12-25 17:32:48,0.01956,0,0,0,0,0,0
total,2917,44,44,44,91.3,134.5,177.6,178.5,178.5,178.5,2023-12-25 17:32:49,0.01929,0,0,0,0,0,0
total,2959,42,42,42,98.0,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:32:50,0.01902,0,0,0,0,0,0
total,3000,41,41,41,94.6,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:32:51,0.01876,0,0,0,0,0,0
total,3037,37,37,37,106.4,144.7,170.5,179.2,179.2,179.2,2023-12-25 17:32:52,0.01858,0,0,0,0,0,0
total,3085,48,48,48,81.7,134.3,177.6,178.0,178.0,178.0,2023-12-25 17:32:53,0.01842,0,0,0,0,0,0
total,3134,49,49,49,84.9,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:32:54,0.01830,0,0,0,0,0,0
total,3173,39,39,39,103.9,144.6,167.5,177.6,177.6,177.6,2023-12-25 17:32:55,0.01809,0,0,0,0,0,0
total,3216,43,43,43,90.0,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:32:56,0.01786,0,0,0,0,0,0
total,3266,50,50,50,86.1,134.3,168.7,177.6,177.6,177.6,2023-12-25 17:32:57,0.01778,0,0,0,0,0,0
total,3300,34,34,34,110.5,144.7,167.5,177.7,177.7,177.7,2023-12-25 17:32:58,0.01774,0,0,0,0,0,0
total,3351,51,51,51,73.6,0.6,167.6,177.5,177.5,177.5,2023-12-25 17:32:59,0.01770,0,0,0,0,0,0
total,3402,51,51,51,84.8,134.3,169.6,177.6,178.7,178.7,2023-12-25 17:33:00,0.01765,0,0,0,0,0,0
total,3442,40,40,40,101.9,141.0,167.5,177.7,177.7,177.7,2023-12-25 17:33:01,0.01745,0,0,0,0,0,0
total,3484,42,42,42,90.8,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:33:02,0.01724,0,0,0,0,0,0
total,3537,53,53,53,78.1,134.5,167.5,167.5,167.6,167.6,2023-12-25 17:33:03,0.01725,0,0,0,0,0,0
total,3581,44,44,44,84.5,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:33:04,0.01705,0,0,0,0,0,0
total,3631,50,50,50,84.2,134.3,167.5,177.6,177.6,177.6,2023-12-25 17:33:05,0.01697,0,0,0,0,0,0
total,3684,53,53,53,75.8,2.0,167.5,177.6,186.8,186.8,2023-12-25 17:33:06,0.01702,0,0,0,0,0,0
total,3732,48,48,48,84.3,134.3,167.5,177.9,177.9,177.9,2023-12-25 17:33:07,0.01688,0,0,0,0,0,0
total,3781,49,49,49,79.7,134.3,167.5,177.6,177.6,177.6,2023-12-25 17:33:08,0.01676,0,0,0,0,0,0
total,3819,38,38,38,104.8,144.6,167.5,177.7,177.7,177.7,2023-12-25 17:33:09,0.01663,0,0,0,0,0,0
total,3856,37,37,37,110.7,144.6,167.4,167.5,167.5,167.5,2023-12-25 17:33:10,0.01653,0,0,0,0,0,0
total,3884,28,28,28,138.9,157.3,177.6,177.6,177.6,177.6,2023-12-25 17:33:11,0.01680,0,0,0,0,0,0
total,3922,38,38,38,108.6,144.6,167.5,177.6,177.6,177.6,2023-12-25 17:33:12,0.01667,0,0,0,0,0,0
total,3963,41,41,41,100.0,134.5,167.6,177.6,177.6,177.6,2023-12-25 17:33:13,0.01649,0,0,0,0,0,0
total,4005,42,42,42,90.5,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:33:14,0.01632,0,0,0,0,0,0
total,4040,35,35,35,113.0,144.6,167.5,177.5,177.5,177.5,2023-12-25 17:33:15,0.01627,0,0,0,0,0,0
total,4091,51,51,51,80.8,134.3,167.5,167.5,167.8,167.8,2023-12-25 17:33:16,0.01620,0,0,0,0,0,0
total,4121,30,30,30,126.7,144.7,167.5,177.7,177.7,177.7,2023-12-25 17:33:17,0.01634,0,0,0,0,0,0
total,4171,50,50,50,85.3,134.5,177.5,177.7,177.7,177.7,2023-12-25 17:33:18,0.01626,0,0,0,0,0,0
total,4223,52,52,52,75.2,0.7,167.5,177.6,177.7,177.7,2023-12-25 17:33:19,0.01624,0,0,0,0,0,0
total,4265,42,42,42,94.3,134.5,167.5,177.6,177.6,177.6,2023-12-25 17:33:20,0.01608,0,0,0,0,0,0
total,4308,43,43,43,92.7,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:33:21,0.01592,0,0,0,0,0,0
total,4361,53,53,53,75.7,1.5,167.5,177.6,177.7,177.7,2023-12-25 17:33:22,0.01593,0,0,0,0,0,0
total,4403,42,42,42,91.7,134.3,167.5,177.6,177.6,177.6,2023-12-25 17:33:23,0.01578,0,0,0,0,0,0
total,4445,42,42,42,99.9,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:33:24,0.01563,0,0,0,0,0,0
total,4496,51,51,51,80.3,134.3,167.5,167.5,167.6,167.6,2023-12-25 17:33:25,0.01556,0,0,0,0,0,0
total,4544,48,48,48,80.8,7.5,177.6,177.6,177.6,177.6,2023-12-25 17:33:26,0.01545,0,0,0,0,0,0
total,4583,39,39,39,103.6,157.3,177.6,199.0,199.0,199.0,2023-12-25 17:33:27,0.01533,0,0,0,0,0,0
total,4630,47,47,47,84.5,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:33:28,0.01520,0,0,0,0,0,0
total,4676,46,46,46,88.0,134.3,167.5,177.5,177.5,177.5,2023-12-25 17:33:29,0.01507,0,0,0,0,0,0
total,4718,42,42,42,93.2,134.6,167.6,177.6,177.6,177.6,2023-12-25 17:33:30,0.01494,0,0,0,0,0,0
total,4758,40,40,40,96.5,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:33:31,0.01482,0,0,0,0,0,0
total,4798,40,40,40,102.6,144.6,167.5,177.7,177.7,177.7,2023-12-25 17:33:32,0.01471,0,0,0,0,0,0
total,4851,53,53,53,72.8,1.4,167.5,177.6,177.6,177.6,2023-12-25 17:33:33,0.01471,0,0,0,0,0,0
total,4891,40,40,40,105.1,144.4,177.5,177.6,177.6,177.6,2023-12-25 17:33:34,0.01460,0,0,0,0,0,0
total,4935,44,44,44,90.6,134.5,177.7,179.3,179.3,179.3,2023-12-25 17:33:35,0.01447,0,0,0,0,0,0
