type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,22,22,22,22,721.2,747.1,860.4,869.8,869.8,869.8,2023-12-25 10:15:20,0.00000,0,0,0,0,0,0
total,124,102,102,102,1282.6,1288.7,1621.1,1668.3,1681.9,1681.9,2023-12-25 10:15:21,11.61992,0,0,0,0,0,0
total,215,91,91,91,2097.4,2126.5,2415.9,2470.4,2495.6,2495.6,2023-12-25 10:15:22,-5.60749,0,0,0,0,0,0
total,318,103,103,103,2864.0,2871.0,3248.5,3277.8,3288.3,3288.3,2023-12-25 10:15:23,-2.70671,0,0,0,0,0,0
total,429,111,111,111,3696.0,3684.7,3995.1,4022.3,4045.4,4045.4,2023-12-25 10:15:24,-1.90717,0,0,0,0,0,0
total,546,117,117,117,4431.2,4441.8,4768.9,4815.1,4836.0,4836.0,2023-12-25 10:15:25,-1.52842,0,0,0,0,0,0
total,646,100,100,100,5224.4,5213.5,5599.4,5628.8,5633.0,5633.0,2023-12-25 10:15:26,-1.34008,0,0,0,0,0,0
total,740,94,94,94,6047.9,6052.4,6362.8,6421.5,6450.8,6450.8,2023-12-25 10:15:27,-1.22046,0,0,0,0,0,0
total,829,89,89,89,6826.4,6807.4,7201.6,7235.2,7243.6,7243.6,2023-12-25 10:15:28,-1.13709,0,0,0,0,0,0
total,924,95,95,95,7637.1,7625.2,8011.1,8040.5,8053.1,8053.1,2023-12-25 10:15:29,-1.06824,0,0,0,0,0,0
total,1020,96,96,96,8493.1,8485.1,8858.4,8883.5,8883.5,8883.5,2023-12-25 10:15:30,-1.01301,0,0,0,0,0,0
total,1125,105,105,105,9307.4,9353.3,9613.3,9646.9,9655.3,9655.3,2023-12-25 10:15:31,-0.96335,0,0,0,0,0,0
total,1233,108,108,108,10047.1,10024.4,10401.9,10452.2,10469.0,10469.0,2023-12-25 10:15:32,-0.92099,0,0,0,0,0,0
total,1343,110,110,110,10861.6,10863.2,11215.6,11224.0,11240.7,11240.7,2023-12-25 10:15:33,-0.88445,0,0,0,0,0,0
total,1444,101,101,101,11637.9,11676.9,11987.3,12046.0,12046.0,12046.0,2023-12-25 10:15:34,-0.85580,0,0,0,0,0,0
total,1541,97,97,97,12456.3,12473.9,12792.6,12843.0,12843.0,12843.0,2023-12-25 10:15:35,-0.83183,0,0,0,0,0,0
total,1641,100,100,100,13219.0,13212.1,13606.3,13623.1,13631.5,13631.5,2023-12-25 10:15:36,-0.80991,0,0,0,0,0,0
total,1747,106,106,106,14044.6,14067.7,14378.1,14378.1,14411.6,14411.6,2023-12-25 10:15:37,-0.78911,0,0,0,0,0,0
total,1858,111,111,111,14792.9,14805.9,15158.2,15191.8,15200.2,15200.2,2023-12-25 10:15:38,-0.76955,0,0,0,0,0,0
total,1965,107,107,107,15601.4,15594.4,15930.0,15955.1,15963.5,15963.5,2023-12-25 10:15:39,-0.75258,0,0,0,0,0,0
total,2076,111,111,111,16370.4,16366.2,16743.7,16794.0,16794.0,16794.0,2023-12-25 10:15:40,-0.73661,0,0,0,0,0,0
total,2178,102,102,102,17172.6,17171.5,17515.4,17565.7,17582.5,17582.5,2023-12-25 10:15:41,-0.72330,0,0,0,0,0,0
total,2292,114,114,114,17946.6,17951.6,18303.9,18337.5,18354.3,18354.3,2023-12-25 10:15:42,-0.70950,0,0,0,0,0,0
total,2398,106,106,106,18731.9,18740.2,19109.2,19142.8,19142.8,19142.8,2023-12-25 10:15:43,-0.69776,0,0,0,0,0,0
total,2486,88,88,88,19562.2,19595.8,19914.6,19931.3,19948.1,19948.1,2023-12-25 10:15:44,-0.68890,0,0,0,0,0,0
total,2590,104,104,104,20320.6,20300.4,20686.3,20736.6,20753.4,20753.4,2023-12-25 10:15:45,-0.67896,0,0,0,0,0,0
total,2693,103,103,103,21139.2,21139.3,21474.8,21525.2,21541.9,21541.9,2023-12-25 10:15:46,-0.66978,0,0,0,0,0,0
total,2782,89,89,89,21950.0,21944.6,22330.5,22364.0,22380.8,22380.8,2023-12-25 10:15:47,-0.66247,0,0,0,0,0,0
total,2886,104,104,104,22730.5,22716.4,23119.0,23152.6,23169.3,23169.3,2023-12-25 10:15:48,-0.65430,0,0,0,0,0,0
total,2985,99,99,99,23539.9,23572.0,23890.8,23941.1,23941.1,23941.1,2023-12-25 10:15:49,-0.64701,0,0,0,0,0,0
total,3088,103,103,103,24366.6,24377.3,24696.1,24729.6,24763.2,24763.2,2023-12-25 10:15:50,-0.63982,0,0,0,0,0,0
total,3193,105,105,105,25120.4,25149.0,25467.8,25518.1,25551.7,25551.7,2023-12-25 10:15:51,-0.63288,0,0,0,0,0,0
total,3303,110,110,110,25868.9,25853.7,26273.1,26306.7,26323.5,26323.5,2023-12-25 10:15:52,-0.62597,0,0,0,0,0,0
total,3414,111,111,111,26685.8,26726.1,27028.1,27061.6,27095.2,27095.2,2023-12-25 10:15:53,-0.61934,0,0,0,0,0,0
total,3532,118,118,118,27481.1,27481.1,27833.4,27867.0,27883.7,27883.7,2023-12-25 10:15:54,-0.61262,0,0,0,0,0,0
total,3630,98,98,98,28262.2,28252.8,28621.9,28638.7,28655.5,28655.5,2023-12-25 10:15:55,-0.60740,0,0,0,0,0,0
total,3749,119,119,119,29033.7,29041.4,29360.1,29410.5,29427.2,29427.2,2023-12-25 10:15:56,-0.60123,0,0,0,0,0,0
total,3858,109,109,109,29803.3,29829.9,30148.7,30199.0,30199.0,30199.0,2023-12-25 10:15:57,-0.59589,0,0,0,0,0,0
total,3976,118,118,118,30618.3,30635.2,30954.0,30987.5,30987.5,30987.5,2023-12-25 10:15:58,-0.59033,0,0,0,0,0,0
total,4078,102,102,102,31361.7,31390.2,31742.5,31792.8,31792.8,31792.8,2023-12-25 10:15:59,-0.58579,0,0,0,0,0,0
total,4180,102,102,102,32132.5,32128.4,32497.5,32564.6,32564.6,32564.6,2023-12-25 10:16:00,-0.58143,0,0,0,0,0,0
total,4290,110,110,110,32954.6,32950.5,33302.8,33319.6,33336.3,33336.3,2023-12-25 10:16:01,-0.57689,0,0,0,0,0,0
total,4385,95,95,95,33739.1,33722.2,34108.1,34124.9,34158.4,34158.4,2023-12-25 10:16:02,-0.57317,0,0,0,0,0,0
total,4491,106,106,106,34502.7,34460.4,34930.2,34930.2,34963.7,34963.7,2023-12-25 10:16:03,-0.56914,0,0,0,0,0,0
total,4590,99,99,99,35309.3,35299.3,35701.9,35735.5,35769.0,35769.0,2023-12-25 10:16:04,-0.56553,0,0,0,0,0,0
total,4703,113,113,113,36133.5,36138.1,36473.7,36540.8,36540.8,36540.8,2023-12-25 10:16:05,-0.56151,0,0,0,0,0,0
total,4796,93,93,93,36938.9,36977.0,37279.0,37346.1,37346.1,37346.1,2023-12-25 10:16:06,-0.55838,0,0,0,0,0,0
total,4904,108,108,108,37693.1,37681.6,38084.3,38117.8,38117.8,38117.8,2023-12-25 10:16:07,-0.55481,0,0,0,0,0,0
total,4999,95,95,95,38507.6,38486.9,38889.6,38889.6,38923.1,38923.1,2023-12-25 10:16:08,-0.55181,0,0,0,0,0,0
total,5101,102,102,102,39347.8,39392.9,39728.4,39728.4,39762.0,39762.0,2023-12-25 10:16:09,-0.54868,0,0,0,0,0,0
total,5210,109,109,109,40138.3,40198.2,40466.6,40500.2,40533.8,40533.8,2023-12-25 10:16:10,-0.54541,0,0,0,0,0,0
total,5319,109,109,109,40872.8,40869.3,41238.4,41272.0,41305.5,41305.5,2023-12-25 10:16:11,-0.54225,0,0,0,0,0,0
total,5418,99,99,99,41669.7,41708.2,42043.7,42077.3,42110.8,42110.8,2023-12-25 10:16:12,-0.53949,0,0,0,0,0,0
total,5525,107,107,107,42512.1,42547.0,42849.0,42882.6,42882.6,42882.6,2023-12-25 10:16:13,-0.53657,0,0,0,0,0,0
total,5634,109,109,109,43283.5,43285.2,43620.8,43687.9,43687.9,43687.9,2023-12-25 10:16:14,-0.53368,0,0,0,0,0,0
total,5738,104,104,104,44044.7,44057.0,44392.5,44459.6,44459.6,44459.6,2023-12-25 10:16:15,-0.53101,0,0,0,0,0,0
total,5849,111,111,111,44808.0,44862.3,45164.3,45231.4,45231.4,45231.4,2023-12-25 10:16:16,-0.52823,0,0,0,0,0,0
total,5954,105,105,105,45591.7,45600.5,46003.1,46036.7,46036.7,46036.7,2023-12-25 10:16:17,-0.52568,0,0,0,0,0,0
total,6060,106,106,106,46396.6,46405.8,46741.3,46774.9,46808.4,46808.4,2023-12-25 10:16:18,-0.52318,0,0,0,0,0,0
total,6172,112,112,112,47170.3,47211.1,47513.1,47580.2,47580.2,47580.2,2023-12-25 10:16:19,-0.52059,0,0,0,0,0,0
total,6271,99,99,99,48026.1,48049.9,48385.5,48419.0,48419.0,48419.0,2023-12-25 10:16:20,-0.51839,0,0,0,0,0,0
total,6370,99,99,99,48779.5,48754.6,49123.7,49190.8,49190.8,49190.8,2023-12-25 10:16:21,-0.51624,0,0,0,0,0,0
total,6468,98,98,98,49573.6,49593.5,49929.0,49962.5,49996.1,49996.1,2023-12-25 10:16:22,-0.51417,0,0,0,0,0,0
total,6584,116,116,116,50323.8,50331.6,50700.7,50734.3,50734.3,50734.3,2023-12-25 10:16:23,-0.51174,0,0,0,0,0,0
total,6699,115,115,115,51149.1,51170.5,51506.1,51573.2,51573.2,51573.2,2023-12-25 10:16:24,-0.50939,0,0,0,0,0,0
total,6795,96,96,96,51939.5,51942.3,52277.8,52344.9,52344.9,52344.9,2023-12-25 10:16:25,-0.50752,0,0,0,0,0,0
total,6903,108,108,108,52734.2,52781.1,53083.1,53116.7,53150.2,53150.2,2023-12-25 10:16:26,-0.50543,0,0,0,0,0,0
total,6993,90,90,90,53522.3,53519.3,53922.0,53955.5,53955.5,53955.5,2023-12-25 10:16:27,-0.50376,0,0,0,0,0,0
total,7112,119,119,119,54291.2,54291.1,54660.2,54693.7,54727.3,54727.3,2023-12-25 10:16:28,-0.50154,0,0,0,0,0,0
total,7213,101,101,101,55092.2,55096.4,55465.5,55499.0,55499.0,55499.0,2023-12-25 10:16:29,-0.49973,0,0,0,0,0,0
total,7318,105,105,105,55861.3,55834.6,56270.8,56304.3,56304.3,56304.3,2023-12-25 10:16:30,-0.49788,0,0,0,0,0,0
total,7421,103,103,103,56674.6,56673.4,57042.5,57076.1,57109.6,57109.6,2023-12-25 10:16:31,-0.49611,0,0,0,0,0,0
total,7514,93,93,93,57480.0,57445.2,57847.8,57914.9,57914.9,57914.9,2023-12-25 10:16:32,-0.49456,0,0,0,0,0,0
total,7623,109,109,109,58287.6,58284.0,58653.1,58686.7,58686.7,58686.7,2023-12-25 10:16:33,-0.49275,0,0,0,0,0,0
total,7726,103,103,103,59054.0,59055.8,59391.3,59424.9,59458.5,59458.5,2023-12-25 10:16:34,-0.49108,0,0,0,0,0,0
total,7829,103,103,103,59852.8,59861.1,60263.8,60263.8,60263.8,60263.8,2023-12-25 10:16:35,-0.48945,0,0,0,0,0,0
total,7916,87,87,87,60689.0,60700.0,61035.5,61102.6,61102.6,61102.6,2023-12-25 10:16:36,-0.48812,0,0,0,0,0,0
total,8005,89,89,89,61482.8,61505.3,61874.4,61907.9,61941.5,61941.5,2023-12-25 10:16:37,-0.48679,0,0,0,0,0,0
total,8106,101,101,101,62327.7,62344.1,62679.7,62713.2,62713.2,62713.2,2023-12-25 10:16:38,-0.48528,0,0,0,0,0,0
total,8213,107,107,107,63075.3,63115.9,63451.4,63485.0,63518.5,63518.5,2023-12-25 10:16:39,-0.48371,0,0,0,0,0,0
total,8306,93,93,93,63901.9,63921.2,64256.7,64323.8,64323.8,64323.8,2023-12-25 10:16:40,-0.48239,0,0,0,0,0,0
total,8417,111,111,111,64708.8,64692.9,65095.6,65129.2,65129.2,65129.2,2023-12-25 10:16:41,-0.48081,0,0,0,0,0,0
total,8519,102,102,102,65507.5,65531.8,65867.4,65900.9,65900.9,65900.9,2023-12-25 10:16:42,-0.47940,0,0,0,0,0,0
total,8622,103,103,103,66254.2,66270.0,66639.1,66672.7,66672.7,66672.7,2023-12-25 10:16:43,-0.47799,0,0,0,0,0,0
total,8743,121,121,121,67066.0,67075.3,67377.3,67444.4,67478.0,67478.0,2023-12-25 10:16:44,-0.47635,0,0,0,0,0,0
total,8850,107,107,107,67811.8,67847.1,68182.6,68249.7,68249.7,68249.7,2023-12-25 10:16:45,-0.47495,0,0,0,0,0,0
total,8948,98,98,98,68657.2,68652.4,68987.9,69055.0,69055.0,69055.0,2023-12-25 10:16:46,-0.47369,0,0,0,0,0,0
total,9046,98,98,98,69401.5,69390.6,69793.2,69860.3,69860.3,69860.3,2023-12-25 10:16:47,-0.47245,0,0,0,0,0,0
total,9157,111,111,111,70243.3,70330.1,70598.5,70665.6,70665.6,70665.6,2023-12-25 10:16:48,-0.47106,0,0,0,0,0,0
total,9261,104,104,104,71005.7,71001.2,71403.8,71403.8,71470.9,71470.9,2023-12-25 10:16:49,-0.46979,0,0,0,0,0,0
total,9367,106,106,106,71811.5,71806.5,72209.1,72209.1,72209.1,72209.1,2023-12-25 10:16:50,-0.46851,0,0,0,0,0,0
total,9473,106,106,106,72566.2,72611.8,72880.2,73014.4,73014.4,73014.4,2023-12-25 10:16:51,-0.46725,0,0,0,0,0,0
total,9576,103,103,103,73373.8,73417.1,73752.6,73819.8,73819.8,73819.8,2023-12-25 10:16:52,-0.46605,0,0,0,0,0,0
total,9674,98,98,98,74196.4,74289.5,74557.9,74557.9,74625.1,74625.1,2023-12-25 10:16:53,-0.46493,0,0,0,0,0,0
total,9781,107,107,107,74908.2,74893.5,75296.1,75363.3,75363.3,75363.3,2023-12-25 10:16:54,-0.46371,0,0,0,0,0,0
total,9885,104,104,104,75718.2,75765.9,76168.6,76168.6,76168.6,76168.6,2023-12-25 10:16:55,-0.46256,0,0,0,0,0,0
total,9998,113,113,113,76534.7,76571.2,76906.8,76906.8,76973.9,76973.9,2023-12-25 10:16:56,-0.46131,0,0,0,0,0,0
total,10093,95,95,95,77340.8,77376.5,77712.1,77779.2,77779.2,77779.2,2023-12-25 10:16:57,-0.46029,0,0,0,0,0,0
total,10180,87,87,87,78128.2,78181.8,78517.4,78584.5,78584.5,78584.5,2023-12-25 10:16:58,-0.45939,0,0,0,0,0,0
total,10294,114,114,114,78968.3,78987.1,79322.7,79389.8,79389.8,79389.8,2023-12-25 10:16:59,-0.45818,0,0,0,0,0,0
total,10388,94,94,94,79750.3,79792.4,80128.0,80128.0,80128.0,80128.0,2023-12-25 10:17:00,-0.45722,0,0,0,0,0,0
total,10486,98,98,98,80483.4,80463.5,80933.3,81000.4,81000.4,81000.4,2023-12-25 10:17:01,-0.45623,0,0,0,0,0,0
total,10589,103,103,103,81347.3,81403.1,81738.6,81738.6,81805.7,81805.7,2023-12-25 10:17:02,-0.45520,0,0,0,0,0,0
total,10711,122,122,122,82103.3,82141.2,82476.8,82543.9,82543.9,82543.9,2023-12-25 10:17:03,-0.45398,0,0,0,0,0,0
total,10798,87,87,87,82941.5,83013.7,83282.1,83282.1,83349.2,83349.2,2023-12-25 10:17:04,-0.45315,0,0,0,0,0,0
total,10914,116,116,116,83697.5,83751.9,84087.4,84087.4,84154.5,84154.5,2023-12-25 10:17:05,-0.45203,0,0,0,0,0,0
total,11019,105,105,105,84501.2,84557.2,84892.7,84892.7,84892.7,84892.7,2023-12-25 10:17:06,-0.45103,0,0,0,0,0,0
total,11109,90,90,90,85287.2,85362.5,85630.9,85698.0,85698.0,85698.0,2023-12-25 10:17:07,-0.45020,0,0,0,0,0,0
