type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,42,42,42,42,759.1,763.4,977.3,1002.4,1002.4,1002.4,2023-12-25 10:56:02,-0.70711,0,0,0,0,0,0
total,149,107,107,107,1428.1,1452.3,1773.1,1797.3,1799.4,1799.4,2023-12-25 10:56:03,-0.80707,0,0,0,0,0,0
total,245,96,96,96,2210.7,2218.8,2558.5,2585.8,2585.8,2585.8,2023-12-25 10:56:04,-0.85315,0,0,0,0,0,0
total,333,88,88,88,3025.1,3026.2,3370.1,3389.0,3395.3,3395.3,2023-12-25 10:56:05,-0.87964,0,0,0,0,0,0
total,442,109,109,109,3837.2,3854.6,4183.8,4202.7,4221.6,4221.6,2023-12-25 10:56:06,-0.89629,0,0,0,0,0,0
total,562,120,120,120,4581.6,4584.4,4932.5,4966.1,4978.6,4978.6,2023-12-25 10:56:07,-0.90764,0,0,0,0,0,0
total,668,106,106,106,5392.3,5414.8,5695.9,5737.8,5737.8,5737.8,2023-12-25 10:56:08,-0.91608,0,0,0,0,0,0
total,781,113,113,113,6085.4,6094.3,6488.6,6509.6,6513.8,6513.8,2023-12-25 10:56:09,-0.92241,0,0,0,0,0,0
total,891,110,110,110,6847.4,6832.5,7235.2,7293.9,7293.9,7293.9,2023-12-25 10:56:10,-0.92739,0,0,0,0,0,0
total,1007,116,116,116,7725.6,7734.3,8027.9,8065.6,8078.2,8078.2,2023-12-25 10:56:11,-0.93132,0,0,0,0,0,0
total,1123,116,116,116,8437.4,8418.0,8774.5,8841.6,8841.6,8841.6,2023-12-25 10:56:12,-0.93452,0,0,0,0,0,0
total,1231,108,108,108,9207.3,9235.9,9596.6,9621.7,9630.1,9630.1,2023-12-25 10:56:13,-0.93722,0,0,0,0,0,0
total,1333,102,102,102,10031.5,10049.6,10359.9,10393.5,10401.9,10401.9,2023-12-25 10:56:14,-0.93952,0,0,0,0,0,0
total,1444,111,111,111,10800.8,10779.4,11173.6,11207.2,11207.2,11207.2,2023-12-25 10:56:15,-0.94142,0,0,0,0,0,0
total,1549,105,105,105,11581.7,11601.4,11911.8,11970.5,11970.5,11970.5,2023-12-25 10:56:16,-0.94309,0,0,0,0,0,0
total,1645,96,96,96,12376.0,12398.4,12733.9,12767.5,12775.8,12775.8,2023-12-25 10:56:17,-0.94457,0,0,0,0,0,0
total,1738,93,93,93,13182.6,13161.7,13530.8,13589.5,13606.3,13606.3,2023-12-25 10:56:18,-0.94588,0,0,0,0,0,0
