type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,37,37,37,37,94.9,4.6,335.3,336.1,336.1,336.1,2023-12-25 17:38:28,0.70711,0,0,0,0,0,0
total,76,39,39,39,99.6,135.1,168.3,168.4,168.4,168.4,2023-12-25 17:38:29,0.41276,0,0,0,0,0,0
total,120,44,44,44,91.4,135.1,168.2,168.3,168.3,168.3,2023-12-25 17:38:30,0.29157,0,0,0,0,0,0
total,171,51,51,51,79.5,134.9,168.0,168.2,168.2,168.2,2023-12-25 17:38:31,0.22868,0,0,0,0,0,0
total,220,49,49,49,82.7,134.7,168.2,168.2,168.2,168.2,2023-12-25 17:38:32,0.18704,0,0,0,0,0,0
total,266,46,46,46,86.8,134.7,168.0,168.2,168.2,168.2,2023-12-25 17:38:33,0.15797,0,0,0,0,0,0
total,313,47,47,47,86.8,134.9,168.0,168.3,168.3,168.3,2023-12-25 17:38:34,0.13676,0,0,0,0,0,0
total,349,36,36,36,108.6,134.7,168.0,168.2,168.2,168.2,2023-12-25 17:38:35,0.12354,0,0,0,0,0,0
total,383,34,34,34,118.6,134.9,168.0,289.9,289.9,289.9,2023-12-25 17:38:36,0.11118,0,0,0,0,0,0
total,434,51,51,51,78.1,134.6,167.9,167.9,169.5,169.5,2023-12-25 17:38:37,0.10140,0,0,0,0,0,0
total,470,36,36,36,111.5,134.9,167.9,167.9,167.9,167.9,2023-12-25 17:38:38,0.09437,0,0,0,0,0,0
total,511,41,41,41,101.0,134.7,167.9,168.4,168.4,168.4,2023-12-25 17:38:39,0.08702,0,0,0,0,0,0
total,551,40,40,40,96.0,134.6,167.9,167.9,167.9,167.9,2023-12-25 17:38:40,0.08088,0,0,0,0,0,0
total,592,41,41,41,93.9,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:38:41,0.07543,0,0,0,0,0,0
total,625,33,33,33,122.2,167.5,167.8,170.7,170.7,170.7,2023-12-25 17:38:42,0.07239,0,0,0,0,0,0
total,667,42,42,42,98.4,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:38:43,0.06800,0,0,0,0,0,0
total,712,45,45,45,87.5,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:38:44,0.06412,0,0,0,0,0,0
total,764,52,52,52,79.9,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:38:45,0.06156,0,0,0,0,0,0
total,799,35,35,35,107.5,134.6,167.8,167.9,167.9,167.9,2023-12-25 17:38:46,0.05935,0,0,0,0,0,0
total,848,49,49,49,85.3,134.5,167.6,176.4,176.4,176.4,2023-12-25 17:38:47,0.05683,0,0,0,0,0,0
total,884,36,36,36,104.6,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:38:48,0.05484,0,0,0,0,0,0
total,928,44,44,44,93.3,134.6,167.8,170.4,170.4,170.4,2023-12-25 17:38:49,0.05238,0,0,0,0,0,0
total,972,44,44,44,94.0,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:38:50,0.05014,0,0,0,0,0,0
total,1008,36,36,36,110.5,134.6,167.8,169.9,169.9,169.9,2023-12-25 17:38:51,0.04861,0,0,0,0,0,0
total,1043,35,35,35,108.8,134.6,167.6,168.3,168.3,168.3,2023-12-25 17:38:52,0.04733,0,0,0,0,0,0
total,1086,43,43,43,94.3,134.6,167.6,168.7,168.7,168.7,2023-12-25 17:38:53,0.04553,0,0,0,0,0,0
total,1129,43,43,43,93.8,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:38:54,0.04386,0,0,0,0,0,0
total,1176,47,47,47,83.9,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:38:55,0.04243,0,0,0,0,0,0
total,1220,44,44,44,94.0,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:38:56,0.04098,0,0,0,0,0,0
total,1261,41,41,41,91.0,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:38:57,0.03967,0,0,0,0,0,0
total,1310,49,49,49,86.7,134.5,167.6,173.0,173.0,173.0,2023-12-25 17:38:58,0.03866,0,0,0,0,0,0
total,1352,42,42,42,93.7,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:38:59,0.03748,0,0,0,0,0,0
total,1393,41,41,41,97.8,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:39:00,0.03639,0,0,0,0,0,0
