type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,28,28,28,28,74.6,1.7,289.7,289.9,289.9,289.9,2023-12-25 18:03:55,0.70711,0,0,0,0,0,0
total,73,45,45,45,92.0,135.0,315.9,336.1,336.1,336.1,2023-12-25 18:03:56,0.44902,0,0,0,0,0,0
total,117,44,44,44,90.9,145.1,168.2,168.3,168.3,168.3,2023-12-25 18:03:57,0.31467,0,0,0,0,0,0
total,158,41,41,41,99.6,145.2,168.0,168.0,168.0,168.0,2023-12-25 18:03:58,0.24384,0,0,0,0,0,0
total,198,40,40,40,95.9,145.1,168.2,168.2,168.2,168.2,2023-12-25 18:03:59,0.19952,0,0,0,0,0,0
total,237,39,39,39,104.0,145.0,167.9,168.2,168.2,168.2,2023-12-25 18:04:00,0.16921,0,0,0,0,0,0
total,279,42,42,42,99.7,144.8,168.0,169.5,169.5,169.5,2023-12-25 18:04:01,0.14630,0,0,0,0,0,0
total,316,37,37,37,100.0,144.8,167.9,168.2,168.2,168.2,2023-12-25 18:04:02,0.13001,0,0,0,0,0,0
total,358,42,42,42,95.4,145.0,168.0,168.3,168.3,168.3,2023-12-25 18:04:03,0.11614,0,0,0,0,0,0
total,398,40,40,40,110.6,145.0,167.9,168.2,168.2,168.2,2023-12-25 18:04:04,0.10509,0,0,0,0,0,0
total,440,42,42,42,90.1,144.7,167.8,167.9,167.9,167.9,2023-12-25 18:04:05,0.09585,0,0,0,0,0,0
total,486,46,46,46,83.4,144.7,167.9,168.2,168.2,168.2,2023-12-25 18:04:06,0.08840,0,0,0,0,0,0
total,539,53,53,53,79.6,135.5,168.2,168.2,170.4,170.4,2023-12-25 18:04:07,0.08381,0,0,0,0,0,0
total,584,45,45,45,88.4,144.8,167.9,168.2,168.2,168.2,2023-12-25 18:04:08,0.07800,0,0,0,0,0,0
total,623,39,39,39,102.4,145.0,167.9,168.2,168.2,168.2,2023-12-25 18:04:09,0.07326,0,0,0,0,0,0
total,661,38,38,38,100.6,144.8,167.9,169.2,169.2,169.2,2023-12-25 18:04:10,0.06920,0,0,0,0,0,0
total,711,50,50,50,81.9,134.6,167.8,168.0,168.0,168.0,2023-12-25 18:04:11,0.06585,0,0,0,0,0,0
total,756,45,45,45,89.0,144.7,167.8,168.6,168.6,168.6,2023-12-25 18:04:12,0.06229,0,0,0,0,0,0
total,791,35,35,35,116.9,145.0,167.8,167.9,167.9,167.9,2023-12-25 18:04:13,0.05998,0,0,0,0,0,0
total,831,40,40,40,95.2,144.8,167.9,168.0,168.0,168.0,2023-12-25 18:04:14,0.05715,0,0,0,0,0,0
total,876,45,45,45,87.9,144.7,167.8,168.0,168.0,168.0,2023-12-25 18:04:15,0.05451,0,0,0,0,0,0
total,924,48,48,48,86.5,144.6,167.8,169.3,169.3,169.3,2023-12-25 18:04:16,0.05231,0,0,0,0,0,0
total,967,43,43,43,90.2,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:04:17,0.05006,0,0,0,0,0,0
total,1008,41,41,41,99.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:18,0.04806,0,0,0,0,0,0
total,1045,37,37,37,111.0,144.8,167.9,170.5,170.5,170.5,2023-12-25 18:04:19,0.04652,0,0,0,0,0,0
total,1095,50,50,50,77.2,0.8,167.6,167.8,167.8,167.8,2023-12-25 18:04:20,0.04515,0,0,0,0,0,0
total,1135,40,40,40,102.6,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:21,0.04360,0,0,0,0,0,0
total,1165,30,30,30,127.8,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:04:22,0.04349,0,0,0,0,0,0
total,1204,39,39,39,102.8,144.8,167.8,168.7,168.7,168.7,2023-12-25 18:04:23,0.04212,0,0,0,0,0,0
total,1259,55,55,55,76.5,1.9,167.6,167.6,167.8,167.8,2023-12-25 18:04:24,0.04179,0,0,0,0,0,0
total,1306,47,47,47,80.0,144.4,167.6,167.8,167.8,167.8,2023-12-25 18:04:25,0.04054,0,0,0,0,0,0
total,1344,38,38,38,107.7,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:26,0.03948,0,0,0,0,0,0
total,1386,42,42,42,95.4,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:04:27,0.03830,0,0,0,0,0,0
total,1429,43,43,43,95.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:28,0.03718,0,0,0,0,0,0
total,1468,39,39,39,97.2,144.7,167.6,167.9,167.9,167.9,2023-12-25 18:04:29,0.03624,0,0,0,0,0,0
total,1503,35,35,35,114.4,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:04:30,0.03563,0,0,0,0,0,0
total,1557,54,54,54,78.6,0.7,167.6,167.8,173.1,173.1,2023-12-25 18:04:31,0.03539,0,0,0,0,0,0
total,1600,43,43,43,89.1,144.6,167.6,167.6,167.6,167.6,2023-12-25 18:04:32,0.03447,0,0,0,0,0,0
total,1638,38,38,38,105.4,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:33,0.03374,0,0,0,0,0,0
total,1678,40,40,40,99.6,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:34,0.03295,0,0,0,0,0,0
total,1710,32,32,32,122.3,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:04:35,0.03278,0,0,0,0,0,0
total,1746,36,36,36,117.1,144.7,167.6,169.0,169.0,169.0,2023-12-25 18:04:36,0.03224,0,0,0,0,0,0
total,1795,49,49,49,79.7,134.5,167.6,167.8,167.8,167.8,2023-12-25 18:04:37,0.03167,0,0,0,0,0,0
total,1836,41,41,41,98.9,144.7,167.5,168.6,168.6,168.6,2023-12-25 18:04:38,0.03097,0,0,0,0,0,0
total,1874,38,38,38,104.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:39,0.03039,0,0,0,0,0,0
total,1910,36,36,36,110.5,144.7,167.5,167.6,167.6,167.6,2023-12-25 18:04:40,0.02994,0,0,0,0,0,0
