type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,2,2,2,2,138.8,138.8,138.9,138.9,138.9,138.9,2023-12-25 17:23:00,0.00000,0,0,0,0,0,0
total,37,35,35,35,117.8,137.4,335.5,336.3,336.3,336.3,2023-12-25 17:23:01,0.64745,0,0,0,0,0,0
total,80,43,43,43,90.7,135.3,169.5,170.5,170.5,170.5,2023-12-25 17:23:02,0.38168,0,0,0,0,0,0
total,126,46,46,46,82.5,134.9,168.3,168.6,168.6,168.6,2023-12-25 17:23:03,0.27260,0,0,0,0,0,0
total,165,39,39,39,110.9,145.4,168.3,168.7,168.7,168.7,2023-12-25 17:23:04,0.21319,0,0,0,0,0,0
total,195,30,30,30,125.6,145.2,168.4,170.7,170.7,170.7,2023-12-25 17:23:05,0.18297,0,0,0,0,0,0
total,237,42,42,42,96.7,135.3,168.3,168.4,168.4,168.4,2023-12-25 17:23:06,0.15469,0,0,0,0,0,0
total,281,44,44,44,89.1,135.0,168.3,168.4,168.4,168.4,2023-12-25 17:23:07,0.13429,0,0,0,0,0,0
total,328,47,47,47,86.6,134.7,168.2,269.5,269.5,269.5,2023-12-25 17:23:08,0.12287,0,0,0,0,0,0
total,374,46,46,46,85.6,134.9,168.0,168.2,168.2,168.2,2023-12-25 17:23:09,0.11002,0,0,0,0,0,0
total,422,48,48,48,87.9,134.7,168.2,169.1,169.1,169.1,2023-12-25 17:23:10,0.09992,0,0,0,0,0,0
total,459,37,37,37,103.8,145.1,167.9,168.0,168.0,168.0,2023-12-25 17:23:11,0.09231,0,0,0,0,0,0
total,513,54,54,54,72.3,0.9,167.9,168.0,168.4,168.4,2023-12-25 17:23:12,0.08695,0,0,0,0,0,0
total,560,47,47,47,86.2,134.6,167.9,167.9,167.9,167.9,2023-12-25 17:23:13,0.08055,0,0,0,0,0,0
total,606,46,46,46,88.4,134.6,168.0,168.7,168.7,168.7,2023-12-25 17:23:14,0.07497,0,0,0,0,0,0
total,649,43,43,43,92.9,137.5,167.9,168.8,168.8,168.8,2023-12-25 17:23:15,0.07016,0,0,0,0,0,0
total,691,42,42,42,92.8,134.7,167.8,167.8,167.8,167.8,2023-12-25 17:23:16,0.06599,0,0,0,0,0,0
total,739,48,48,48,82.7,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:23:17,0.06234,0,0,0,0,0,0
total,791,52,52,52,80.9,134.6,167.8,168.2,169.6,169.6,2023-12-25 17:23:18,0.05959,0,0,0,0,0,0
total,827,36,36,36,107.9,144.7,167.8,168.0,168.0,168.0,2023-12-25 17:23:19,0.05754,0,0,0,0,0,0
total,860,33,33,33,116.3,167.4,167.8,168.0,168.0,168.0,2023-12-25 17:23:20,0.05630,0,0,0,0,0,0
total,902,42,42,42,97.0,134.9,167.8,167.9,167.9,167.9,2023-12-25 17:23:21,0.05372,0,0,0,0,0,0
total,943,41,41,41,96.8,134.6,167.8,169.0,169.0,169.0,2023-12-25 17:23:22,0.05143,0,0,0,0,0,0
total,982,39,39,39,105.7,144.7,167.8,167.8,167.8,167.8,2023-12-25 17:23:23,0.04949,0,0,0,0,0,0
total,1019,37,37,37,104.4,144.7,167.8,167.8,167.8,167.8,2023-12-25 17:23:24,0.04792,0,0,0,0,0,0
total,1061,42,42,42,96.1,144.7,167.8,170.3,170.3,170.3,2023-12-25 17:23:25,0.04605,0,0,0,0,0,0
total,1102,41,41,41,99.5,134.7,167.8,167.9,167.9,167.9,2023-12-25 17:23:26,0.04436,0,0,0,0,0,0
total,1138,36,36,36,107.9,144.7,167.8,167.8,167.8,167.8,2023-12-25 17:23:27,0.04323,0,0,0,0,0,0
total,1182,44,44,44,93.3,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:23:28,0.04170,0,0,0,0,0,0
total,1235,53,53,53,73.0,0.7,167.6,167.8,168.8,168.8,2023-12-25 17:23:29,0.04099,0,0,0,0,0,0
total,1277,42,42,42,96.1,134.6,167.8,168.7,168.7,168.7,2023-12-25 17:23:30,0.03965,0,0,0,0,0,0
total,1319,42,42,42,94.4,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:23:31,0.03841,0,0,0,0,0,0
total,1363,44,44,44,95.0,134.6,167.8,168.4,168.4,168.4,2023-12-25 17:23:32,0.03722,0,0,0,0,0,0
total,1403,40,40,40,97.2,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:23:33,0.03619,0,0,0,0,0,0
total,1438,35,35,35,112.5,144.8,167.8,171.2,171.2,171.2,2023-12-25 17:23:34,0.03560,0,0,0,0,0,0
total,1489,51,51,51,83.0,134.3,167.8,168.0,171.2,171.2,2023-12-25 17:23:35,0.03496,0,0,0,0,0,0
total,1531,42,42,42,91.2,134.6,167.9,168.0,168.0,168.0,2023-12-25 17:23:36,0.03402,0,0,0,0,0,0
total,1567,36,36,36,114.3,144.7,167.6,168.8,168.8,168.8,2023-12-25 17:23:37,0.03344,0,0,0,0,0,0
total,1614,47,47,47,84.6,134.5,167.8,170.4,170.4,170.4,2023-12-25 17:23:38,0.03264,0,0,0,0,0,0
total,1665,51,51,51,77.0,134.5,167.8,167.9,169.6,169.6,2023-12-25 17:23:39,0.03211,0,0,0,0,0,0
total,1705,40,40,40,101.5,144.6,167.6,167.8,167.8,167.8,2023-12-25 17:23:40,0.03139,0,0,0,0,0,0
total,1751,46,46,46,86.4,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:23:41,0.03065,0,0,0,0,0,0
total,1794,43,43,43,92.7,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:23:42,0.02993,0,0,0,0,0,0
total,1830,36,36,36,114.1,144.6,167.6,169.3,169.3,169.3,2023-12-25 17:23:43,0.02952,0,0,0,0,0,0
total,1869,39,39,39,98.6,134.7,167.8,168.3,168.3,168.3,2023-12-25 17:23:44,0.02895,0,0,0,0,0,0
