type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,1,1,1,1,5.3,5.3,5.3,5.3,5.3,5.3,2023-12-25 18:03:59,0.00000,0,0,0,0,0,0
total,31,30,30,30,138.8,168.0,336.1,336.3,336.3,336.3,2023-12-25 18:04:00,0.67634,0,0,0,0,0,0
total,67,36,36,36,110.3,137.0,169.1,291.8,291.8,291.8,2023-12-25 18:04:01,0.39768,0,0,0,0,0,0
total,111,44,44,44,91.4,135.3,168.4,168.7,168.7,168.7,2023-12-25 18:04:02,0.28345,0,0,0,0,0,0
total,149,38,38,38,105.8,135.4,168.4,168.6,168.6,168.6,2023-12-25 18:04:03,0.22046,0,0,0,0,0,0
total,196,47,47,47,86.6,135.1,168.4,168.6,168.6,168.6,2023-12-25 18:04:04,0.18227,0,0,0,0,0,0
total,241,45,45,45,85.7,135.0,168.3,168.3,168.3,168.3,2023-12-25 18:04:05,0.15444,0,0,0,0,0,0
total,281,40,40,40,96.6,135.0,168.2,168.4,168.4,168.4,2023-12-25 18:04:06,0.13397,0,0,0,0,0,0
total,323,42,42,42,98.5,134.9,168.2,168.6,168.6,168.6,2023-12-25 18:04:07,0.11815,0,0,0,0,0,0
total,365,42,42,42,94.1,134.7,168.2,168.6,168.6,168.6,2023-12-25 18:04:08,0.10567,0,0,0,0,0,0
total,403,38,38,38,106.8,145.0,168.0,168.2,168.2,168.2,2023-12-25 18:04:09,0.09604,0,0,0,0,0,0
total,448,45,45,45,86.8,134.9,168.0,168.8,168.8,168.8,2023-12-25 18:04:10,0.08793,0,0,0,0,0,0
total,489,41,41,41,101.3,144.7,167.9,167.9,167.9,167.9,2023-12-25 18:04:11,0.08090,0,0,0,0,0,0
total,529,40,40,40,97.7,140.4,168.0,168.6,168.6,168.6,2023-12-25 18:04:12,0.07498,0,0,0,0,0,0
total,571,42,42,42,96.3,135.0,167.9,167.9,167.9,167.9,2023-12-25 18:04:13,0.06980,0,0,0,0,0,0
total,620,49,49,49,83.1,134.6,167.9,167.9,167.9,167.9,2023-12-25 18:04:14,0.06619,0,0,0,0,0,0
total,661,41,41,41,94.9,134.9,167.8,167.9,167.9,167.9,2023-12-25 18:04:15,0.06220,0,0,0,0,0,0
total,699,38,38,38,104.0,144.7,167.8,168.0,168.0,168.0,2023-12-25 18:04:16,0.05893,0,0,0,0,0,0
total,754,55,55,55,73.2,0.9,167.8,167.9,167.9,167.9,2023-12-25 18:04:17,0.05808,0,0,0,0,0,0
total,789,35,35,35,114.4,144.7,167.8,167.9,167.9,167.9,2023-12-25 18:04:18,0.05594,0,0,0,0,0,0
total,831,42,42,42,94.1,134.7,167.8,168.2,168.2,168.2,2023-12-25 18:04:19,0.05320,0,0,0,0,0,0
total,871,40,40,40,103.0,144.7,167.8,169.0,169.0,169.0,2023-12-25 18:04:20,0.05079,0,0,0,0,0,0
total,926,55,55,55,70.5,0.7,167.8,167.8,168.2,168.2,2023-12-25 18:04:21,0.05023,0,0,0,0,0,0
total,969,43,43,43,97.6,144.7,167.8,168.7,168.7,168.7,2023-12-25 18:04:22,0.04808,0,0,0,0,0,0
total,1010,41,41,41,92.0,134.6,167.6,167.8,167.8,167.8,2023-12-25 18:04:23,0.04616,0,0,0,0,0,0
total,1062,52,52,52,79.2,0.8,167.6,167.6,167.8,167.8,2023-12-25 18:04:24,0.04506,0,0,0,0,0,0
total,1103,41,41,41,97.7,135.7,167.6,167.8,167.8,167.8,2023-12-25 18:04:25,0.04341,0,0,0,0,0,0
total,1134,31,31,31,126.9,167.4,167.6,167.8,167.8,167.8,2023-12-25 18:04:26,0.04316,0,0,0,0,0,0
total,1178,44,44,44,92.8,134.5,167.6,175.6,175.6,175.6,2023-12-25 18:04:27,0.04165,0,0,0,0,0,0
total,1213,35,35,35,114.4,167.4,167.8,168.4,168.4,168.4,2023-12-25 18:04:28,0.04075,0,0,0,0,0,0
total,1265,52,52,52,76.6,1.0,167.6,167.6,167.6,167.6,2023-12-25 18:04:29,0.04001,0,0,0,0,0,0
total,1298,33,33,33,117.4,144.8,167.5,167.6,167.6,167.6,2023-12-25 18:04:30,0.03950,0,0,0,0,0,0
total,1345,47,47,47,87.9,134.5,167.8,168.2,168.2,168.2,2023-12-25 18:04:31,0.03838,0,0,0,0,0,0
total,1389,44,44,44,89.7,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:32,0.03723,0,0,0,0,0,0
total,1431,42,42,42,94.9,134.6,167.6,168.8,168.8,168.8,2023-12-25 18:04:33,0.03615,0,0,0,0,0,0
total,1482,51,51,51,79.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:04:34,0.03550,0,0,0,0,0,0
total,1520,38,38,38,101.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:04:35,0.03469,0,0,0,0,0,0
total,1555,35,35,35,113.4,145.5,167.6,168.0,168.0,168.0,2023-12-25 18:04:36,0.03416,0,0,0,0,0,0
total,1605,50,50,50,84.6,134.5,167.6,167.6,167.6,167.6,2023-12-25 18:04:37,0.03353,0,0,0,0,0,0
total,1655,50,50,50,79.3,134.3,167.5,167.6,167.6,167.6,2023-12-25 18:04:38,0.03291,0,0,0,0,0,0
total,1701,46,46,46,87.1,134.5,167.6,167.6,167.6,167.6,2023-12-25 18:04:39,0.03212,0,0,0,0,0,0
total,1746,45,45,45,85.5,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:40,0.03135,0,0,0,0,0,0
total,1788,42,42,42,98.2,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:41,0.03062,0,0,0,0,0,0
total,1827,39,39,39,100.1,144.6,167.5,167.8,167.8,167.8,2023-12-25 18:04:42,0.03001,0,0,0,0,0,0
total,1871,44,44,44,89.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:04:43,0.02933,0,0,0,0,0,0
total,1913,42,42,42,96.9,144.6,167.6,167.6,167.6,167.6,2023-12-25 18:04:44,0.02869,0,0,0,0,0,0
total,1952,39,39,39,98.6,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:04:45,0.02816,0,0,0,0,0,0
total,2001,49,49,49,84.7,134.5,167.6,167.8,167.8,167.8,2023-12-25 18:04:46,0.02770,0,0,0,0,0,0
total,2049,48,48,48,86.9,134.5,167.5,167.8,167.8,167.8,2023-12-25 18:04:47,0.02721,0,0,0,0,0,0
total,2091,42,42,42,94.0,134.5,167.6,169.2,169.2,169.2,2023-12-25 18:04:48,0.02667,0,0,0,0,0,0
total,2128,37,37,37,105.7,144.6,167.5,167.9,167.9,167.9,2023-12-25 18:04:49,0.02631,0,0,0,0,0,0
total,2171,43,43,43,91.8,134.5,167.5,167.8,167.8,167.8,2023-12-25 18:04:50,0.02580,0,0,0,0,0,0
total,2214,43,43,43,97.1,134.6,167.6,169.1,169.1,169.1,2023-12-25 18:04:51,0.02530,0,0,0,0,0,0
total,2254,40,40,40,95.3,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:52,0.02487,0,0,0,0,0,0
total,2299,45,45,45,89.2,134.6,167.6,169.3,169.3,169.3,2023-12-25 18:04:53,0.02442,0,0,0,0,0,0
total,2336,37,37,37,105.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:54,0.02413,0,0,0,0,0,0
total,2380,44,44,44,93.1,134.9,167.6,168.8,168.8,168.8,2023-12-25 18:04:55,0.02371,0,0,0,0,0,0
total,2418,38,38,38,106.8,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:04:56,0.02339,0,0,0,0,0,0
total,2456,38,38,38,103.8,144.7,167.5,167.5,167.5,167.5,2023-12-25 18:04:57,0.02309,0,0,0,0,0,0
total,2501,45,45,45,89.0,134.3,167.5,167.5,167.5,167.5,2023-12-25 18:04:58,0.02271,0,0,0,0,0,0
total,2549,48,48,48,84.4,134.3,167.6,167.8,167.8,167.8,2023-12-25 18:04:59,0.02241,0,0,0,0,0,0
total,2593,44,44,44,87.7,134.5,167.6,167.9,167.9,167.9,2023-12-25 18:05:00,0.02204,0,0,0,0,0,0
total,2645,52,52,52,79.2,134.3,167.5,167.5,167.6,167.6,2023-12-25 18:05:01,0.02193,0,0,0,0,0,0
total,2685,40,40,40,98.4,134.5,167.5,167.8,167.8,167.8,2023-12-25 18:05:02,0.02162,0,0,0,0,0,0
total,2732,47,47,47,90.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:03,0.02132,0,0,0,0,0,0
total,2771,39,39,39,96.9,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:04,0.02105,0,0,0,0,0,0
total,2811,40,40,40,97.8,134.7,167.5,169.2,169.2,169.2,2023-12-25 18:05:05,0.02077,0,0,0,0,0,0
total,2853,42,42,42,99.6,134.5,167.5,167.9,167.9,167.9,2023-12-25 18:05:06,0.02046,0,0,0,0,0,0
total,2899,46,46,46,88.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:07,0.02018,0,0,0,0,0,0
total,2940,41,41,41,90.9,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:08,0.01991,0,0,0,0,0,0
total,2975,35,35,35,114.3,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:05:09,0.01982,0,0,0,0,0,0
total,3017,42,42,42,96.6,134.5,167.6,167.9,167.9,167.9,2023-12-25 18:05:10,0.01954,0,0,0,0,0,0
total,3055,38,38,38,105.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:05:11,0.01935,0,0,0,0,0,0
total,3088,33,33,33,122.6,167.4,167.6,170.8,170.8,170.8,2023-12-25 18:05:12,0.01935,0,0,0,0,0,0
total,3135,47,47,47,86.4,134.5,167.6,168.7,168.7,168.7,2023-12-25 18:05:13,0.01913,0,0,0,0,0,0
total,3169,34,34,34,114.7,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:05:14,0.01909,0,0,0,0,0,0
total,3218,49,49,49,81.3,134.2,167.5,167.5,167.5,167.5,2023-12-25 18:05:15,0.01893,0,0,0,0,0,0
total,3277,59,59,59,68.3,0.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:16,0.01928,0,0,0,0,0,0
total,3319,42,42,42,99.4,134.6,167.6,168.2,168.2,168.2,2023-12-25 18:05:17,0.01904,0,0,0,0,0,0
total,3366,47,47,47,82.5,134.3,167.5,167.5,167.5,167.5,2023-12-25 18:05:18,0.01883,0,0,0,0,0,0
total,3409,43,43,43,89.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:19,0.01859,0,0,0,0,0,0
total,3447,38,38,38,112.4,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:05:20,0.01843,0,0,0,0,0,0
total,3486,39,39,39,97.5,144.6,167.5,167.8,167.8,167.8,2023-12-25 18:05:21,0.01825,0,0,0,0,0,0
total,3536,50,50,50,80.5,134.3,167.5,167.6,167.6,167.6,2023-12-25 18:05:22,0.01812,0,0,0,0,0,0
total,3581,45,45,45,90.9,134.3,167.5,168.0,168.0,168.0,2023-12-25 18:05:23,0.01791,0,0,0,0,0,0
total,3624,43,43,43,93.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 18:05:24,0.01770,0,0,0,0,0,0
total,3659,35,35,35,112.4,144.6,167.5,168.0,168.0,168.0,2023-12-25 18:05:25,0.01765,0,0,0,0,0,0
total,3703,44,44,44,88.2,134.3,167.5,167.9,167.9,167.9,2023-12-25 18:05:26,0.01744,0,0,0,0,0,0
total,3742,39,39,39,104.8,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:05:27,0.01728,0,0,0,0,0,0
total,3780,38,38,38,104.1,144.4,167.9,168.0,168.0,168.0,2023-12-25 18:05:28,0.01715,0,0,0,0,0,0
total,3827,47,47,47,85.6,134.3,167.5,167.6,167.6,167.6,2023-12-25 18:05:29,0.01698,0,0,0,0,0,0
total,3879,52,52,52,80.0,134.3,167.5,167.5,167.6,167.6,2023-12-25 18:05:30,0.01694,0,0,0,0,0,0
total,3914,35,35,35,109.1,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:05:31,0.01689,0,0,0,0,0,0
total,3959,45,45,45,91.2,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:05:32,0.01671,0,0,0,0,0,0
total,3998,39,39,39,100.4,167.4,167.5,167.6,167.6,167.6,2023-12-25 18:05:33,0.01657,0,0,0,0,0,0
total,4046,48,48,48,80.4,134.3,167.5,167.5,167.5,167.5,2023-12-25 18:05:34,0.01644,0,0,0,0,0,0
total,4088,42,42,42,102.8,144.6,167.5,167.5,167.5,167.5,2023-12-25 18:05:35,0.01627,0,0,0,0,0,0
total,4133,45,45,45,86.0,134.5,167.5,167.5,167.5,167.5,2023-12-25 18:05:36,0.01610,0,0,0,0,0,0
