type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,14,14,14,14,574.6,495.7,766.0,768.1,768.1,768.1,2023-12-25 10:25:25,0.00000,0,0,0,0,0,0
total,100,86,86,86,1213.6,1197.5,1594.9,1614.8,1615.9,1615.9,2023-12-25 10:25:26,-1.78397,0,0,0,0,0,0
total,204,104,104,104,2039.0,2043.7,2397.0,2415.9,2422.2,2422.2,2023-12-25 10:25:27,-0.94517,0,0,0,0,0,0
total,319,115,115,115,2837.9,2852.1,3154.1,3191.9,3206.5,3206.5,2023-12-25 10:25:28,-0.70434,0,0,0,0,0,0
total,423,104,104,104,3562.1,3548.4,3969.9,3984.6,3984.6,3984.6,2023-12-25 10:25:29,-0.60487,0,0,0,0,0,0
total,513,90,90,90,4402.7,4454.4,4743.8,4764.7,4781.5,4781.5,2023-12-25 10:25:30,-0.55647,0,0,0,0,0,0
total,625,112,112,112,5211.5,5217.7,5532.3,5578.4,5586.8,5586.8,2023-12-25 10:25:31,-0.51305,0,0,0,0,0,0
total,735,110,110,110,5914.9,5939.1,6295.7,6329.2,6354.4,6354.4,2023-12-25 10:25:32,-0.48289,0,0,0,0,0,0
total,844,109,109,109,6742.8,6736.1,7105.2,7134.5,7147.1,7147.1,2023-12-25 10:25:33,-0.46056,0,0,0,0,0,0
total,960,116,116,116,7536.8,7541.4,7830.8,7918.8,7918.8,7918.8,2023-12-25 10:25:34,-0.44131,0,0,0,0,0,0
total,1066,106,106,106,8275.3,8271.2,8673.8,8699.0,8699.0,8699.0,2023-12-25 10:25:35,-0.42779,0,0,0,0,0,0
total,1172,106,106,106,9087.6,9084.9,9420.4,9454.0,9470.7,9470.7,2023-12-25 10:25:36,-0.41649,0,0,0,0,0,0
total,1277,105,105,105,9896.0,9906.9,10250.9,10276.0,10276.0,10276.0,2023-12-25 10:25:37,-0.40706,0,0,0,0,0,0
total,1366,89,89,89,10685.6,10737.4,11039.4,11073.0,11089.7,11089.7,2023-12-25 10:25:38,-0.40104,0,0,0,0,0,0
total,1467,101,101,101,11476.4,11458.8,11827.9,11853.1,11878.3,11878.3,2023-12-25 10:25:39,-0.39425,0,0,0,0,0,0
total,1569,102,102,102,12296.8,12322.9,12608.1,12633.2,12641.6,12641.6,2023-12-25 10:25:40,-0.38808,0,0,0,0,0,0
total,1682,113,113,113,13048.6,13052.7,13371.4,13446.9,13455.3,13455.3,2023-12-25 10:25:41,-0.38154,0,0,0,0,0,0
total,1770,88,88,88,13825.3,13824.4,14201.9,14235.5,14252.2,14252.2,2023-12-25 10:25:42,-0.37778,0,0,0,0,0,0
total,1879,109,109,109,14689.7,14696.8,15032.4,15082.7,15082.7,15082.7,2023-12-25 10:25:43,-0.37269,0,0,0,0,0,0
total,1983,104,104,104,15482.5,15493.8,15804.1,15846.1,15854.5,15854.5,2023-12-25 10:25:44,-0.36838,0,0,0,0,0,0
total,2084,101,101,101,16217.2,16173.2,16617.8,16659.8,16668.2,16668.2,2023-12-25 10:25:45,-0.36461,0,0,0,0,0,0
total,2180,96,96,96,17058.6,17070.8,17414.8,17448.3,17465.1,17465.1,2023-12-25 10:25:46,-0.36142,0,0,0,0,0,0
total,2271,91,91,91,17855.7,17884.5,18203.3,18236.8,18253.6,18253.6,2023-12-25 10:25:47,-0.35872,0,0,0,0,0,0
total,2372,101,101,101,18679.1,18706.6,19025.4,19042.1,19092.5,19092.5,2023-12-25 10:25:48,-0.35565,0,0,0,0,0,0
total,2463,91,91,91,19493.6,19511.9,19881.0,19897.8,19897.8,19897.8,2023-12-25 10:25:49,-0.35327,0,0,0,0,0,0
total,2578,115,115,115,20246.1,20266.9,20619.2,20652.8,20669.5,20669.5,2023-12-25 10:25:50,-0.34990,0,0,0,0,0,0
total,2681,103,103,103,21059.2,21072.2,21407.7,21458.1,21458.1,21458.1,2023-12-25 10:25:51,-0.34725,0,0,0,0,0,0
total,2781,100,100,100,21841.6,21793.6,22229.8,22263.4,22280.1,22280.1,2023-12-25 10:25:52,-0.34487,0,0,0,0,0,0
total,2879,98,98,98,22666.4,22666.0,23051.9,23068.7,23068.7,23068.7,2023-12-25 10:25:53,-0.34269,0,0,0,0,0,0
total,2964,85,85,85,23470.2,23437.8,23840.4,23874.0,23874.0,23874.0,2023-12-25 10:25:54,-0.34109,0,0,0,0,0,0
total,3070,106,106,106,24257.6,24259.9,24645.7,24662.5,24679.3,24679.3,2023-12-25 10:25:55,-0.33882,0,0,0,0,0,0
total,3158,88,88,88,25142.9,25165.8,25484.6,25501.4,25501.4,25501.4,2023-12-25 10:25:56,-0.33726,0,0,0,0,0,0
total,3256,98,98,98,25864.5,25870.5,26206.0,26273.1,26306.7,26306.7,2023-12-25 10:25:57,-0.33544,0,0,0,0,0,0
total,3364,108,108,108,26707.8,26726.1,27078.4,27095.2,27095.2,27095.2,2023-12-25 10:25:58,-0.33339,0,0,0,0,0,0
total,3461,97,97,97,27467.3,27464.3,27833.4,27900.5,27900.5,27900.5,2023-12-25 10:25:59,-0.33174,0,0,0,0,0,0
total,3566,105,105,105,28280.1,28303.2,28655.5,28689.0,28705.8,28705.8,2023-12-25 10:26:00,-0.32994,0,0,0,0,0,0
total,3660,94,94,94,29095.1,29091.7,29460.8,29511.1,29511.1,29511.1,2023-12-25 10:26:01,-0.32850,0,0,0,0,0,0
total,3757,97,97,97,29886.2,29880.2,30232.5,30316.4,30316.4,30316.4,2023-12-25 10:26:02,-0.32703,0,0,0,0,0,0
total,3859,102,102,102,30735.9,30769.4,31088.2,31121.7,31121.7,31121.7,2023-12-25 10:26:03,-0.32549,0,0,0,0,0,0
total,3961,102,102,102,31494.3,31490.8,31859.9,31876.7,31893.5,31893.5,2023-12-25 10:26:04,-0.32400,0,0,0,0,0,0
total,4057,96,96,96,32272.0,32262.6,32631.7,32648.5,32665.2,32665.2,2023-12-25 10:26:05,-0.32270,0,0,0,0,0,0
total,4153,96,96,96,33127.5,33135.0,33520.9,33537.7,33537.7,33537.7,2023-12-25 10:26:06,-0.32144,0,0,0,0,0,0
total,4249,96,96,96,33884.2,33890.0,34259.1,34292.6,34292.6,34292.6,2023-12-25 10:26:07,-0.32022,0,0,0,0,0,0
total,4348,99,99,99,34699.8,34728.8,35064.4,35131.5,35131.5,35131.5,2023-12-25 10:26:08,-0.31898,0,0,0,0,0,0
total,4447,99,99,99,35502.5,35534.1,35936.8,35970.4,35970.4,35970.4,2023-12-25 10:26:09,-0.31777,0,0,0,0,0,0
total,4541,94,94,94,36356.2,36339.4,36708.5,36742.1,36775.7,36775.7,2023-12-25 10:26:10,-0.31669,0,0,0,0,0,0
total,4649,108,108,108,37101.9,37111.2,37480.3,37480.3,37547.4,37547.4,2023-12-25 10:26:11,-0.31539,0,0,0,0,0,0
total,4750,101,101,101,37941.3,37950.1,38319.2,38352.7,38352.7,38352.7,2023-12-25 10:26:12,-0.31425,0,0,0,0,0,0
total,4845,95,95,95,38710.3,38721.8,39124.5,39124.5,39158.0,39158.0,2023-12-25 10:26:13,-0.31324,0,0,0,0,0,0
total,4941,96,96,96,39574.0,39594.2,39929.8,39963.3,39963.3,39963.3,2023-12-25 10:26:14,-0.31224,0,0,0,0,0,0
total,5033,92,92,92,40343.7,40332.4,40735.1,40735.1,40768.6,40768.6,2023-12-25 10:26:15,-0.31133,0,0,0,0,0,0
total,5132,99,99,99,41160.3,41204.8,41506.8,41573.9,41573.9,41573.9,2023-12-25 10:26:16,-0.31034,0,0,0,0,0,0
total,5230,98,98,98,41976.6,42010.1,42345.7,42379.2,42379.2,42379.2,2023-12-25 10:26:17,-0.30938,0,0,0,0,0,0
total,5338,108,108,108,42750.8,42781.9,43117.4,43151.0,43184.6,43184.6,2023-12-25 10:26:18,-0.30830,0,0,0,0,0,0
total,5435,97,97,97,43515.4,43520.1,43889.2,43956.3,43956.3,43956.3,2023-12-25 10:26:19,-0.30740,0,0,0,0,0,0
total,5549,114,114,114,44309.8,44291.9,44694.5,44728.1,44761.6,44761.6,2023-12-25 10:26:20,-0.30628,0,0,0,0,0,0
total,5655,106,106,106,45129.4,45164.3,45499.8,45533.4,45533.4,45533.4,2023-12-25 10:26:21,-0.30531,0,0,0,0,0,0
total,5765,110,110,110,45902.8,45902.5,46271.6,46305.1,46305.1,46305.1,2023-12-25 10:26:22,-0.30430,0,0,0,0,0,0
total,5856,91,91,91,46723.1,46774.9,47076.9,47110.4,47110.4,47110.4,2023-12-25 10:26:23,-0.30356,0,0,0,0,0,0
total,5958,102,102,102,47489.7,47546.6,47848.6,47882.2,47915.7,47915.7,2023-12-25 10:26:24,-0.30269,0,0,0,0,0,0
total,6061,103,103,103,48284.0,48284.8,48687.5,48721.0,48721.0,48721.0,2023-12-25 10:26:25,-0.30184,0,0,0,0,0,0
total,6168,107,107,107,49133.9,49157.2,49492.8,49526.3,49526.3,49526.3,2023-12-25 10:26:26,-0.30095,0,0,0,0,0,0
total,6261,93,93,93,49898.9,49895.4,50264.5,50298.1,50298.1,50298.1,2023-12-25 10:26:27,-0.30025,0,0,0,0,0,0
