type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,53,53,53,53,741.1,756.5,892.9,947.4,964.2,964.2,2023-12-25 10:34:33,0.70711,0,0,0,0,0,0
total,170,117,117,117,1355.7,1342.2,1700.8,1716.5,1734.3,1734.3,2023-12-25 10:34:34,0.96813,0,0,0,0,0,0
total,264,94,94,94,2133.7,2113.9,2453.7,2476.7,2522.9,2522.9,2023-12-25 10:34:35,1.07274,0,0,0,0,0,0
total,372,108,108,108,2938.0,2942.3,3290.4,3311.4,3321.9,3321.9,2023-12-25 10:34:36,1.14537,0,0,0,0,0,0
total,468,96,96,96,3745.1,3749.7,4072.7,4114.6,4131.4,4131.4,2023-12-25 10:34:37,1.19390,0,0,0,0,0,0
total,580,112,112,112,4487.2,4504.7,4852.8,4898.9,4898.9,4898.9,2023-12-25 10:34:38,1.23702,0,0,0,0,0,0
total,680,100,100,100,5287.5,5276.4,5645.5,5691.7,5700.1,5700.1,2023-12-25 10:34:39,1.26964,0,0,0,0,0,0
total,784,104,104,104,6081.1,6077.5,6459.2,6484.4,6497.0,6497.0,2023-12-25 10:34:40,1.29837,0,0,0,0,0,0
total,908,124,124,124,6894.1,6887.0,7252.0,7268.7,7268.7,7268.7,2023-12-25 10:34:41,1.32774,0,0,0,0,0,0
total,995,87,87,87,7618.3,7583.3,7981.8,7990.1,8006.9,8006.9,2023-12-25 10:34:42,1.34730,0,0,0,0,0,0
total,1105,110,110,110,8462.4,8472.5,8858.4,8866.8,8866.8,8866.8,2023-12-25 10:34:43,1.36869,0,0,0,0,0,0
total,1195,90,90,90,9280.1,9319.7,9605.0,9630.1,9655.3,9655.3,2023-12-25 10:34:44,1.38512,0,0,0,0,0,0
total,1301,106,106,106,10063.6,10049.6,10435.4,10469.0,10477.4,10477.4,2023-12-25 10:34:45,1.40255,0,0,0,0,0,0
total,1414,113,113,113,10857.5,10863.2,11224.0,11257.5,11265.9,11265.9,2023-12-25 10:34:46,1.41975,0,0,0,0,0,0
total,1531,117,117,117,11611.2,11635.0,11970.5,12012.5,12020.9,12020.9,2023-12-25 10:34:47,1.43647,0,0,0,0,0,0
total,1632,101,101,101,12416.1,12423.5,12767.5,12784.2,12792.6,12792.6,2023-12-25 10:34:48,1.45026,0,0,0,0,0,0
total,1732,100,100,100,13239.4,13237.2,13581.2,13606.3,13614.7,13614.7,2023-12-25 10:34:49,1.46314,0,0,0,0,0,0
total,1838,106,106,106,14003.3,14009.0,14352.9,14386.5,14403.2,14403.2,2023-12-25 10:34:50,1.47605,0,0,0,0,0,0
total,1945,107,107,107,14747.4,14730.4,15141.4,15183.4,15183.4,15183.4,2023-12-25 10:34:51,1.48846,0,0,0,0,0,0
total,2040,95,95,95,15571.1,15544.1,15930.0,15971.9,15988.7,15988.7,2023-12-25 10:34:52,1.49907,0,0,0,0,0,0
total,2144,104,104,104,16391.8,16374.6,16752.1,16785.6,16794.0,16794.0,2023-12-25 10:34:53,1.51011,0,0,0,0,0,0
total,2252,108,108,108,17158.7,17137.9,17498.6,17515.4,17582.5,17582.5,2023-12-25 10:34:54,1.52111,0,0,0,0,0,0
total,2359,107,107,107,17954.7,17985.2,18354.3,18371.1,18371.1,18371.1,2023-12-25 10:34:55,1.53160,0,0,0,0,0,0
total,2449,90,90,90,18784.7,18824.0,19142.8,19142.8,19159.6,19159.6,2023-12-25 10:34:56,1.54020,0,0,0,0,0,0
total,2557,108,108,108,19554.6,19545.5,19948.1,19981.7,19981.7,19981.7,2023-12-25 10:34:57,1.55005,0,0,0,0,0,0
total,2655,98,98,98,20365.1,20401.1,20686.3,20770.2,20787.0,20787.0,2023-12-25 10:34:58,1.55873,0,0,0,0,0,0
total,2755,100,100,100,21131.7,21156.1,21525.2,21558.7,21575.5,21575.5,2023-12-25 10:34:59,1.56730,0,0,0,0,0,0
total,2841,86,86,86,21948.3,21911.0,22296.9,22380.8,22397.6,22397.6,2023-12-25 10:35:00,1.57449,0,0,0,0,0,0
total,2947,106,106,106,22761.1,22766.7,23119.0,23169.3,23169.3,23169.3,2023-12-25 10:35:01,1.58302,0,0,0,0,0,0
total,3048,101,101,101,23542.2,23504.9,23941.1,23974.6,23991.4,23991.4,2023-12-25 10:35:02,1.59093,0,0,0,0,0,0
