type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,60,60,60,60,671.8,738.2,889.7,898.1,906.0,906.0,2023-12-25 10:07:09,0.00000,0,0,0,0,0,0
total,151,91,91,91,1340.1,1377.8,1649.4,1680.9,1685.1,1685.1,2023-12-25 10:07:10,1.07891,0,0,0,0,0,0
total,244,93,93,93,2085.2,2077.2,2447.4,2506.1,2508.2,2508.2,2023-12-25 10:07:11,1.35824,0,0,0,0,0,0
total,342,98,98,98,2912.8,2885.7,3288.3,3328.2,3340.8,3340.8,2023-12-25 10:07:12,1.55457,0,0,0,0,0,0
total,450,108,108,108,3730.2,3724.5,4076.9,4104.1,4106.2,4106.2,2023-12-25 10:07:13,1.73347,0,0,0,0,0,0
total,551,101,101,101,4524.6,4555.0,4878.0,4907.3,4919.9,4919.9,2023-12-25 10:07:14,1.88316,0,0,0,0,0,0
total,673,122,122,122,5327.2,5360.3,5603.6,5641.3,5658.1,5658.1,2023-12-25 10:07:15,2.05429,0,0,0,0,0,0
total,781,108,108,108,6022.1,5997.9,6421.5,6455.0,6455.0,6455.0,2023-12-25 10:07:16,2.20166,0,0,0,0,0,0
total,887,106,106,106,6867.9,6849.3,7205.8,7222.6,7235.2,7235.2,2023-12-25 10:07:17,2.34333,0,0,0,0,0,0
total,990,103,103,103,7619.3,7595.9,7956.6,7977.6,8019.5,8019.5,2023-12-25 10:07:18,2.47924,0,0,0,0,0,0
total,1083,93,93,93,8411.8,8434.7,8791.3,8824.8,8833.2,8833.2,2023-12-25 10:07:19,2.60024,0,0,0,0,0,0
total,1189,106,106,106,9243.9,9244.2,9605.0,9638.5,9646.9,9646.9,2023-12-25 10:07:20,2.73700,0,0,0,0,0,0
total,1293,104,104,104,9987.8,9957.3,10385.1,10435.4,10435.4,10435.4,2023-12-25 10:07:21,2.87206,0,0,0,0,0,0
total,1390,97,97,97,10825.0,10787.7,11156.8,11232.3,11249.1,11249.1,2023-12-25 10:07:22,2.99859,0,0,0,0,0,0
total,1504,114,114,114,11642.6,11651.8,11987.3,12012.5,12020.9,12020.9,2023-12-25 10:07:23,3.14960,0,0,0,0,0,0
total,1613,109,109,109,12394.4,12415.1,12767.5,12801.0,12809.4,12809.4,2023-12-25 10:07:24,3.29735,0,0,0,0,0,0
total,1712,99,99,99,13187.5,13186.9,13547.6,13572.8,13589.5,13589.5,2023-12-25 10:07:25,3.43432,0,0,0,0,0,0
total,1801,89,89,89,14003.2,14009.0,14361.3,14386.5,14411.6,14411.6,2023-12-25 10:07:26,3.55886,0,0,0,0,0,0
total,1892,91,91,91,14835.1,14831.1,15208.5,15242.1,15242.1,15242.1,2023-12-25 10:07:27,3.68741,0,0,0,0,0,0
total,1987,95,95,95,15641.6,15669.9,15963.5,15997.1,16013.9,16013.9,2023-12-25 10:07:28,3.82400,0,0,0,0,0,0
total,2099,112,112,112,16408.0,16408.1,16735.3,16794.0,16810.8,16810.8,2023-12-25 10:07:29,3.98921,0,0,0,0,0,0
total,2214,115,115,115,17234.4,17263.8,17582.5,17599.3,17616.1,17616.1,2023-12-25 10:07:30,4.16483,0,0,0,0,0,0
total,2314,100,100,100,18028.0,18018.7,18371.1,18404.6,18404.6,18404.6,2023-12-25 10:07:31,4.32267,0,0,0,0,0,0
total,2417,103,103,103,18777.0,18773.7,19109.2,19142.8,19193.1,19193.1,2023-12-25 10:07:32,4.49023,0,0,0,0,0,0
total,2525,108,108,108,19551.5,19562.2,19948.1,19964.9,19981.7,19981.7,2023-12-25 10:07:33,4.67212,0,0,0,0,0,0
total,2620,95,95,95,20366.7,20367.5,20736.6,20770.2,20787.0,20787.0,2023-12-25 10:07:34,4.83737,0,0,0,0,0,0
total,2725,105,105,105,21176.0,21189.6,21541.9,21558.7,21575.5,21575.5,2023-12-25 10:07:35,5.02625,0,0,0,0,0,0
total,2819,94,94,94,21965.1,21961.4,22330.5,22364.0,22364.0,22364.0,2023-12-25 10:07:36,5.20127,0,0,0,0,0,0
total,2913,94,94,94,22759.7,22733.1,23152.6,23169.3,23186.1,23186.1,2023-12-25 10:07:37,5.38165,0,0,0,0,0,0
total,3017,104,104,104,23618.9,23622.3,23941.1,23974.6,23991.4,23991.4,2023-12-25 10:07:38,5.58851,0,0,0,0,0,0
total,3129,112,112,112,24316.8,24327.0,24696.1,24729.6,24746.4,24746.4,2023-12-25 10:07:39,5.82176,0,0,0,0,0,0
total,3220,91,91,91,25151.9,25165.8,25501.4,25585.3,25585.3,25585.3,2023-12-25 10:07:40,6.01884,0,0,0,0,0,0
total,3327,107,107,107,25941.6,25971.1,26323.5,26357.0,26373.8,26373.8,2023-12-25 10:07:41,6.26024,0,0,0,0,0,0
total,3427,100,100,100,26751.6,26759.7,27112.0,27145.5,27162.3,27162.3,2023-12-25 10:07:42,6.49635,0,0,0,0,0,0
total,3523,96,96,96,27581.0,27581.7,27934.1,27967.6,27984.4,27984.4,2023-12-25 10:07:43,6.73265,0,0,0,0,0,0
total,3639,116,116,116,28359.9,28353.5,28705.8,28739.4,28756.1,28756.1,2023-12-25 10:07:44,7.03313,0,0,0,0,0,0
total,3734,95,95,95,29121.8,29108.5,29477.6,29494.3,29527.9,29527.9,2023-12-25 10:07:45,7.29241,0,0,0,0,0,0
total,3840,106,106,106,29939.7,29964.1,30316.4,30333.2,30333.2,30333.2,2023-12-25 10:07:46,7.59625,0,0,0,0,0,0
