type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,23,23,23,23,106.7,134.9,335.8,336.3,336.3,336.3,2023-12-25 18:11:23,0.70711,0,0,0,0,0,0
total,67,44,44,44,88.8,134.9,168.2,335.8,335.8,335.8,2023-12-25 18:11:24,0.46441,0,0,0,0,0,0
total,105,38,38,38,110.3,135.1,168.2,168.3,168.3,168.3,2023-12-25 18:11:25,0.32750,0,0,0,0,0,0
total,140,35,35,35,107.1,135.0,168.0,168.2,168.2,168.2,2023-12-25 18:11:26,0.25576,0,0,0,0,0,0
total,182,42,42,42,98.2,134.9,168.2,172.4,172.4,172.4,2023-12-25 18:11:27,0.20757,0,0,0,0,0,0
total,226,44,44,44,84.4,134.7,168.2,168.3,168.3,168.3,2023-12-25 18:11:28,0.17492,0,0,0,0,0,0
total,276,50,50,50,82.7,134.5,167.9,269.5,269.5,269.5,2023-12-25 18:11:29,0.15772,0,0,0,0,0,0
total,310,34,34,34,115.8,134.9,168.0,168.0,168.0,168.0,2023-12-25 18:11:30,0.14202,0,0,0,0,0,0
total,354,44,44,44,93.6,134.6,168.0,168.2,168.2,168.2,2023-12-25 18:11:31,0.12667,0,0,0,0,0,0
total,390,36,36,36,110.4,134.9,168.3,171.4,171.4,171.4,2023-12-25 18:11:32,0.11568,0,0,0,0,0,0
total,430,40,40,40,97.3,134.7,167.9,168.8,168.8,168.8,2023-12-25 18:11:33,0.10561,0,0,0,0,0,0
total,465,35,35,35,113.6,155.1,167.9,167.9,167.9,167.9,2023-12-25 18:11:34,0.09822,0,0,0,0,0,0
total,497,32,32,32,129.5,134.9,168.0,169.7,169.7,169.7,2023-12-25 18:11:35,0.09275,0,0,0,0,0,0
total,530,33,33,33,118.7,134.9,167.8,167.9,167.9,167.9,2023-12-25 18:11:36,0.08754,0,0,0,0,0,0
total,572,42,42,42,95.1,134.7,167.9,168.7,168.7,168.7,2023-12-25 18:11:37,0.08179,0,0,0,0,0,0
total,619,47,47,47,87.5,134.7,167.6,167.8,167.8,167.8,2023-12-25 18:11:38,0.07722,0,0,0,0,0,0
total,652,33,33,33,122.1,134.7,167.8,167.9,167.9,167.9,2023-12-25 18:11:39,0.07378,0,0,0,0,0,0
total,704,52,52,52,75.1,1.0,167.6,167.6,167.6,167.6,2023-12-25 18:11:40,0.07117,0,0,0,0,0,0
total,748,44,44,44,89.7,134.6,167.8,167.8,167.8,167.8,2023-12-25 18:11:41,0.06749,0,0,0,0,0,0
total,800,52,52,52,79.6,134.5,167.6,167.8,167.8,167.8,2023-12-25 18:11:42,0.06518,0,0,0,0,0,0
total,836,36,36,36,115.8,167.5,167.8,167.8,167.8,167.8,2023-12-25 18:11:43,0.06257,0,0,0,0,0,0
total,871,35,35,35,106.6,134.6,167.8,168.8,168.8,168.8,2023-12-25 18:11:44,0.06028,0,0,0,0,0,0
total,908,37,37,37,109.5,134.6,167.6,167.9,167.9,167.9,2023-12-25 18:11:45,0.05793,0,0,0,0,0,0
total,952,44,44,44,94.8,134.6,167.8,167.8,167.8,167.8,2023-12-25 18:11:46,0.05556,0,0,0,0,0,0
total,986,34,34,34,114.8,134.6,167.6,167.8,167.8,167.8,2023-12-25 18:11:47,0.05391,0,0,0,0,0,0
total,1023,37,37,37,107.1,134.7,167.6,167.9,167.9,167.9,2023-12-25 18:11:48,0.05204,0,0,0,0,0,0
total,1059,36,36,36,108.2,134.6,167.8,177.2,177.2,177.2,2023-12-25 18:11:49,0.05034,0,0,0,0,0,0
total,1100,41,41,41,101.7,134.6,167.6,169.3,169.3,169.3,2023-12-25 18:11:50,0.04854,0,0,0,0,0,0
total,1140,40,40,40,98.2,134.5,167.6,168.4,168.4,168.4,2023-12-25 18:11:51,0.04689,0,0,0,0,0,0
total,1175,35,35,35,109.4,134.6,167.5,167.6,167.6,167.6,2023-12-25 18:11:52,0.04563,0,0,0,0,0,0
total,1218,43,43,43,93.4,134.5,167.6,167.8,167.8,167.8,2023-12-25 18:11:53,0.04418,0,0,0,0,0,0
total,1256,38,38,38,109.0,134.6,167.8,167.9,167.9,167.9,2023-12-25 18:11:54,0.04287,0,0,0,0,0,0
