type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,1,1,1,1,2.5,2.5,2.5,2.5,2.5,2.5,2023-12-25 17:23:21,0.00000,0,0,0,0,0,0
total,32,31,31,31,122.5,158.1,335.3,340.0,340.0,340.0,2023-12-25 17:23:22,0.67755,0,0,0,0,0,0
total,75,43,43,43,98.5,135.0,168.3,290.2,290.2,290.2,2023-12-25 17:23:23,0.40672,0,0,0,0,0,0
total,122,47,47,47,81.5,134.9,168.0,168.2,168.2,168.2,2023-12-25 17:23:24,0.28795,0,0,0,0,0,0
total,164,42,42,42,96.7,134.9,168.2,269.7,269.7,269.7,2023-12-25 17:23:25,0.22330,0,0,0,0,0,0
total,214,50,50,50,80.1,134.7,168.2,168.3,168.3,168.3,2023-12-25 17:23:26,0.18289,0,0,0,0,0,0
total,261,47,47,47,85.6,134.9,168.0,168.3,168.3,168.3,2023-12-25 17:23:27,0.15457,0,0,0,0,0,0
total,297,36,36,36,110.8,135.0,168.0,168.2,168.2,168.2,2023-12-25 17:23:28,0.13766,0,0,0,0,0,0
total,337,40,40,40,97.5,135.0,168.0,168.0,168.0,168.0,2023-12-25 17:23:29,0.12229,0,0,0,0,0,0
total,373,36,36,36,111.7,135.0,168.0,170.1,170.1,170.1,2023-12-25 17:23:30,0.11145,0,0,0,0,0,0
total,421,48,48,48,83.9,134.6,167.9,169.5,169.5,169.5,2023-12-25 17:23:31,0.10108,0,0,0,0,0,0
total,473,52,52,52,78.4,134.5,167.8,167.9,167.9,167.9,2023-12-25 17:23:32,0.09328,0,0,0,0,0,0
total,513,40,40,40,98.9,134.7,167.8,170.0,170.0,170.0,2023-12-25 17:23:33,0.08630,0,0,0,0,0,0
total,548,35,35,35,112.8,157.5,167.9,168.2,168.2,168.2,2023-12-25 17:23:34,0.08165,0,0,0,0,0,0
total,592,44,44,44,91.1,134.6,167.9,168.4,168.4,168.4,2023-12-25 17:23:35,0.07598,0,0,0,0,0,0
total,627,35,35,35,114.7,134.9,167.9,168.2,168.2,168.2,2023-12-25 17:23:36,0.07241,0,0,0,0,0,0
