type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,6,6,6,6,2.0,1.3,5.5,5.5,5.5,5.5,2023-12-25 17:47:09,0.00000,0,0,0,0,0,0
total,44,38,38,38,105.7,155.2,315.6,335.8,335.8,335.8,2023-12-25 17:47:10,0.57220,0,0,0,0,0,0
total,93,49,49,49,83.7,134.7,168.0,310.1,310.1,310.1,2023-12-25 17:47:11,0.36063,0,0,0,0,0,0
total,131,38,38,38,105.6,155.1,168.2,269.7,269.7,269.7,2023-12-25 17:47:12,0.26210,0,0,0,0,0,0
total,172,41,41,41,101.4,155.2,168.0,168.3,168.3,168.3,2023-12-25 17:47:13,0.20752,0,0,0,0,0,0
total,213,41,41,41,94.8,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:47:14,0.17176,0,0,0,0,0,0
total,253,40,40,40,99.2,155.1,167.9,168.0,168.0,168.0,2023-12-25 17:47:15,0.14696,0,0,0,0,0,0
total,294,41,41,41,95.3,135.3,167.9,168.0,168.0,168.0,2023-12-25 17:47:16,0.12809,0,0,0,0,0,0
total,335,41,41,41,100.4,155.2,167.9,168.0,168.0,168.0,2023-12-25 17:47:17,0.11351,0,0,0,0,0,0
total,379,44,44,44,91.7,134.9,167.6,167.9,167.9,167.9,2023-12-25 17:47:18,0.10158,0,0,0,0,0,0
total,422,43,43,43,91.8,134.9,167.9,168.7,168.7,168.7,2023-12-25 17:47:19,0.09196,0,0,0,0,0,0
total,460,38,38,38,102.4,154.9,167.9,168.2,168.2,168.2,2023-12-25 17:47:20,0.08489,0,0,0,0,0,0
total,500,40,40,40,104.7,154.9,167.8,167.8,167.8,167.8,2023-12-25 17:47:21,0.07842,0,0,0,0,0,0
total,539,39,39,39,98.0,134.7,167.8,167.9,167.9,167.9,2023-12-25 17:47:22,0.07302,0,0,0,0,0,0
total,585,46,46,46,85.0,134.7,167.8,168.3,168.3,168.3,2023-12-25 17:47:23,0.06813,0,0,0,0,0,0
total,623,38,38,38,111.6,155.1,167.6,168.3,168.3,168.3,2023-12-25 17:47:24,0.06424,0,0,0,0,0,0
total,674,51,51,51,77.3,0.8,167.6,167.8,167.8,167.8,2023-12-25 17:47:25,0.06133,0,0,0,0,0,0
total,718,44,44,44,89.3,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:47:26,0.05782,0,0,0,0,0,0
total,756,38,38,38,107.4,154.9,167.8,167.8,167.8,167.8,2023-12-25 17:47:27,0.05515,0,0,0,0,0,0
total,789,33,33,33,123.4,155.1,167.8,169.7,169.7,169.7,2023-12-25 17:47:28,0.05377,0,0,0,0,0,0
total,832,43,43,43,92.7,154.8,167.8,168.7,168.7,168.7,2023-12-25 17:47:29,0.05113,0,0,0,0,0,0
total,866,34,34,34,116.0,154.9,167.8,168.2,168.2,168.2,2023-12-25 17:47:30,0.04974,0,0,0,0,0,0
total,910,44,44,44,91.9,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:47:31,0.04754,0,0,0,0,0,0
total,950,40,40,40,97.3,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:47:32,0.04559,0,0,0,0,0,0
total,995,45,45,45,92.6,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:47:33,0.04378,0,0,0,0,0,0
total,1039,44,44,44,89.2,134.6,167.8,168.2,168.2,168.2,2023-12-25 17:47:34,0.04208,0,0,0,0,0,0
total,1076,37,37,37,108.2,154.9,167.5,167.6,167.6,167.6,2023-12-25 17:47:35,0.04081,0,0,0,0,0,0
total,1116,40,40,40,97.6,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:47:36,0.03939,0,0,0,0,0,0
total,1153,37,37,37,106.3,154.9,167.6,167.8,167.8,167.8,2023-12-25 17:47:37,0.03828,0,0,0,0,0,0
total,1201,48,48,48,86.2,134.6,167.6,171.8,171.8,171.8,2023-12-25 17:47:38,0.03728,0,0,0,0,0,0
total,1233,32,32,32,121.9,154.9,167.6,168.3,168.3,168.3,2023-12-25 17:47:39,0.03698,0,0,0,0,0,0
total,1271,38,38,38,105.9,154.8,167.6,168.2,168.2,168.2,2023-12-25 17:47:40,0.03595,0,0,0,0,0,0
total,1315,44,44,44,92.5,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:47:41,0.03486,0,0,0,0,0,0
total,1363,48,48,48,83.3,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:47:42,0.03406,0,0,0,0,0,0
total,1402,39,39,39,95.7,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:47:43,0.03316,0,0,0,0,0,0
total,1449,47,47,47,93.2,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:47:44,0.03237,0,0,0,0,0,0
total,1496,47,47,47,82.1,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:47:45,0.03161,0,0,0,0,0,0
total,1536,40,40,40,95.5,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:47:46,0.03081,0,0,0,0,0,0
total,1580,44,44,44,95.7,134.6,167.5,168.2,168.2,168.2,2023-12-25 17:47:47,0.03002,0,0,0,0,0,0
total,1620,40,40,40,97.9,137.9,167.9,171.7,171.7,171.7,2023-12-25 17:47:48,0.02929,0,0,0,0,0,0
total,1660,40,40,40,95.4,154.7,167.5,167.6,167.6,167.6,2023-12-25 17:47:49,0.02860,0,0,0,0,0,0
total,1708,48,48,48,89.8,134.7,167.6,168.3,168.3,168.3,2023-12-25 17:47:50,0.02809,0,0,0,0,0,0
total,1758,50,50,50,79.0,0.7,167.5,167.6,167.6,167.6,2023-12-25 17:47:51,0.02773,0,0,0,0,0,0
total,1798,40,40,40,97.4,134.6,167.5,167.5,167.5,167.5,2023-12-25 17:47:52,0.02713,0,0,0,0,0,0
total,1839,41,41,41,99.8,154.7,167.6,168.0,168.0,168.0,2023-12-25 17:47:53,0.02654,0,0,0,0,0,0
