type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,34,34,34,34,675.2,721.4,852.5,864.6,864.6,864.6,2023-12-25 10:48:09,0.00000,0,0,0,0,0,0
total,127,93,93,93,1274.9,1240.5,1652.6,1669.3,1690.3,1690.3,2023-12-25 10:48:10,2.34544,0,0,0,0,0,0
total,225,98,98,98,2099.2,2113.9,2436.9,2480.9,2483.0,2483.0,2023-12-25 10:48:11,5.79552,0,0,0,0,0,0
total,331,106,106,106,2876.7,2898.3,3214.9,3273.7,3290.4,3290.4,2023-12-25 10:48:12,75.27831,0,0,0,0,0,0
total,450,119,119,119,3658.6,3634.4,4007.7,4055.9,4058.0,4058.0,2023-12-25 10:48:13,-8.52526,0,0,0,0,0,0
total,560,110,110,110,4420.6,4395.6,4748.0,4806.7,4823.4,4823.4,2023-12-25 10:48:14,-4.68833,0,0,0,0,0,0
total,666,106,106,106,5246.9,5268.0,5582.6,5607.8,5612.0,5612.0,2023-12-25 10:48:15,-3.44850,0,0,0,0,0,0
total,759,93,93,93,6045.5,6044.0,6358.6,6387.9,6392.1,6392.1,2023-12-25 10:48:16,-2.87684,0,0,0,0,0,0
total,882,123,123,123,6779.1,6799.0,7117.7,7163.9,7168.1,7168.1,2023-12-25 10:48:17,-2.41448,0,0,0,0,0,0
total,993,111,111,111,7575.9,7637.8,7885.3,7918.8,7927.2,7927.2,2023-12-25 10:48:18,-2.13808,0,0,0,0,0,0
total,1099,106,106,106,8351.3,8355.1,8690.6,8724.2,8766.1,8766.1,2023-12-25 10:48:19,-1.94809,0,0,0,0,0,0
total,1197,98,98,98,9110.4,9118.4,9454.0,9504.3,9512.7,9512.7,2023-12-25 10:48:20,-1.81231,0,0,0,0,0,0
total,1308,111,111,111,9937.5,9974.1,10284.4,10343.2,10351.5,10351.5,2023-12-25 10:48:21,-1.69079,0,0,0,0,0,0
total,1409,101,101,101,10740.5,10762.6,11106.5,11131.7,11148.5,11148.5,2023-12-25 10:48:22,-1.60089,0,0,0,0,0,0
total,1517,108,108,108,11532.5,11551.1,11844.7,11911.8,11928.6,11928.6,2023-12-25 10:48:23,-1.52060,0,0,0,0,0,0
total,1616,99,99,99,12312.1,12280.9,12666.8,12708.7,12725.5,12725.5,2023-12-25 10:48:24,-1.45822,0,0,0,0,0,0
