type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,64,64,64,64,558.5,590.3,761.3,802.7,829.4,829.4,2023-12-25 10:35:55,0.00000,0,0,0,0,0,0
total,170,106,106,106,1250.5,1243.6,1598.0,1616.9,1626.3,1626.3,2023-12-25 10:35:56,1.86915,0,0,0,0,0,0
total,260,90,90,90,2063.2,2075.1,2386.6,2430.6,2451.6,2451.6,2023-12-25 10:35:57,2.83316,0,0,0,0,0,0
total,358,98,98,98,2811.5,2776.6,3194.0,3227.5,3256.9,3256.9,2023-12-25 10:35:58,4.13254,0,0,0,0,0,0
total,464,106,106,106,3608.4,3598.7,3969.9,3995.1,4024.4,4024.4,2023-12-25 10:35:59,6.39717,0,0,0,0,0,0
total,559,95,95,95,4423.6,4420.8,4798.3,4852.8,4852.8,4852.8,2023-12-25 10:36:00,10.29492,0,0,0,0,0,0
total,674,115,115,115,5253.9,5276.4,5578.4,5612.0,5628.8,5628.8,2023-12-25 10:36:01,26.35745,0,0,0,0,0,0
total,771,97,97,97,6043.4,6048.2,6404.7,6425.7,6438.3,6438.3,2023-12-25 10:36:02,-228.07041,0,0,0,0,0,0
total,890,119,119,119,6826.8,6853.5,7130.3,7168.1,7184.8,7184.8,2023-12-25 10:36:03,-20.01807,0,0,0,0,0,0
total,991,101,101,101,7570.7,7562.3,7948.2,7973.4,7994.3,7994.3,2023-12-25 10:36:04,-11.88670,0,0,0,0,0,0
total,1088,97,97,97,8408.7,8447.3,8766.1,8799.6,8808.0,8808.0,2023-12-25 10:36:05,-8.80902,0,0,0,0,0,0
total,1194,106,106,106,9173.8,9177.1,9537.8,9571.4,9588.2,9588.2,2023-12-25 10:36:06,-7.00697,0,0,0,0,0,0
total,1301,107,107,107,9963.0,9948.9,10301.2,10334.8,10343.2,10343.2,2023-12-25 10:36:07,-5.88916,0,0,0,0,0,0
total,1417,116,116,116,10774.2,10762.6,11098.1,11140.1,11148.5,11148.5,2023-12-25 10:36:08,-5.08034,0,0,0,0,0,0
total,1530,113,113,113,11552.5,11618.2,11878.3,11903.4,11911.8,11911.8,2023-12-25 10:36:09,-4.51810,0,0,0,0,0,0
total,1644,114,114,114,12277.6,12297.7,12616.5,12641.6,12650.0,12650.0,2023-12-25 10:36:10,-4.09032,0,0,0,0,0,0
total,1756,112,112,112,13021.2,12985.6,13371.4,13463.7,13463.7,13463.7,2023-12-25 10:36:11,-3.76310,0,0,0,0,0,0
total,1855,99,99,99,13854.0,13866.4,14218.7,14252.2,14252.2,14252.2,2023-12-25 10:36:12,-3.52840,0,0,0,0,0,0
total,1985,130,130,130,14596.6,14604.6,14956.9,14982.1,14998.8,14998.8,2023-12-25 10:36:13,-3.27458,0,0,0,0,0,0
total,2095,110,110,110,15396.3,15393.1,15745.4,15753.8,15779.0,15779.0,2023-12-25 10:36:14,-3.09604,0,0,0,0,0,0
total,2202,107,107,107,16175.1,16198.4,16542.3,16559.1,16575.9,16575.9,2023-12-25 10:36:15,-2.94770,0,0,0,0,0,0
total,2303,101,101,101,16973.0,16995.3,17314.1,17347.6,17364.4,17364.4,2023-12-25 10:36:16,-2.82605,0,0,0,0,0,0
total,2394,91,91,91,17741.0,17750.3,18136.2,18186.5,18186.5,18186.5,2023-12-25 10:36:17,-2.72943,0,0,0,0,0,0
total,2500,106,106,106,18575.1,18589.2,18924.7,18975.0,18975.0,18975.0,2023-12-25 10:36:18,-2.62930,0,0,0,0,0,0
total,2595,95,95,95,19362.2,19360.9,19730.0,19763.6,19763.6,19763.6,2023-12-25 10:36:19,-2.54902,0,0,0,0,0,0
total,2699,104,104,104,20205.6,20266.9,20518.5,20568.9,20585.6,20585.6,2023-12-25 10:36:20,-2.46993,0,0,0,0,0,0
total,2796,97,97,97,20950.7,20971.5,21340.6,21374.2,21374.2,21374.2,2023-12-25 10:36:21,-2.40309,0,0,0,0,0,0
total,2900,104,104,104,21728.6,21726.5,22145.9,22162.7,22179.5,22179.5,2023-12-25 10:36:22,-2.33784,0,0,0,0,0,0
total,3003,103,103,103,22625.1,22666.0,22934.5,22984.8,22984.8,22984.8,2023-12-25 10:36:23,-2.27880,0,0,0,0,0,0
total,3114,111,111,111,23322.2,23286.8,23672.7,23723.0,23739.8,23739.8,2023-12-25 10:36:24,-2.22038,0,0,0,0,0,0
total,3229,115,115,115,24138.7,24142.4,24511.5,24528.3,24545.1,24545.1,2023-12-25 10:36:25,-2.16484,0,0,0,0,0,0
total,3332,103,103,103,24965.4,24998.1,25266.5,25283.3,25283.3,25283.3,2023-12-25 10:36:26,-2.11883,0,0,0,0,0,0
total,3425,93,93,93,25734.2,25769.8,26071.8,26105.3,26122.1,26122.1,2023-12-25 10:36:27,-2.08026,0,0,0,0,0,0
total,3534,109,109,109,26483.1,26474.4,26860.3,26893.9,26910.7,26910.7,2023-12-25 10:36:28,-2.03809,0,0,0,0,0,0
total,3640,106,106,106,27315.4,27313.3,27682.4,27699.2,27716.0,27716.0,2023-12-25 10:36:29,-1.99985,0,0,0,0,0,0
total,3746,106,106,106,28099.0,28085.1,28437.4,28470.9,28470.9,28470.9,2023-12-25 10:36:30,-1.96402,0,0,0,0,0,0
total,3858,112,112,112,28869.5,28873.6,29209.1,29225.9,29242.7,29242.7,2023-12-25 10:36:31,-1.92851,0,0,0,0,0,0
total,3970,112,112,112,29606.2,29595.0,29947.3,30014.4,30031.2,30031.2,2023-12-25 10:36:32,-1.89517,0,0,0,0,0,0
total,4077,107,107,107,30436.0,30484.2,30803.0,30819.7,30836.5,30836.5,2023-12-25 10:36:33,-1.86521,0,0,0,0,0,0
total,4163,86,86,86,31269.2,31306.3,31625.1,31658.6,31658.6,31658.6,2023-12-25 10:36:34,-1.84245,0,0,0,0,0,0
total,4262,99,99,99,32020.7,32010.9,32396.8,32413.6,32447.1,32447.1,2023-12-25 10:36:35,-1.81754,0,0,0,0,0,0
total,4367,105,105,105,32870.2,32933.7,33218.9,33252.4,33252.4,33252.4,2023-12-25 10:36:36,-1.79248,0,0,0,0,0,0
total,4464,97,97,97,33660.4,33671.9,34024.2,34057.7,34057.7,34057.7,2023-12-25 10:36:37,-1.77048,0,0,0,0,0,0
total,4559,95,95,95,34420.0,34426.8,34762.4,34863.1,34863.1,34863.1,2023-12-25 10:36:38,-1.74996,0,0,0,0,0,0
total,4666,107,107,107,35242.7,35265.7,35601.3,35634.8,35668.4,35668.4,2023-12-25 10:36:39,-1.72791,0,0,0,0,0,0
total,4784,118,118,118,36049.4,36071.0,36373.0,36440.1,36440.1,36440.1,2023-12-25 10:36:40,-1.70473,0,0,0,0,0,0
total,4876,92,92,92,36783.7,36775.7,37178.3,37211.9,37211.9,37211.9,2023-12-25 10:36:41,-1.68748,0,0,0,0,0,0
total,4979,103,103,103,37595.1,37581.0,37950.1,38017.2,38017.2,38017.2,2023-12-25 10:36:42,-1.66897,0,0,0,0,0,0
total,5082,103,103,103,38429.1,38486.9,38788.9,38822.5,38822.5,38822.5,2023-12-25 10:36:43,-1.65125,0,0,0,0,0,0
total,5172,90,90,90,39206.9,39225.1,39594.2,39627.8,39627.8,39627.8,2023-12-25 10:36:44,-1.63640,0,0,0,0,0,0
total,5264,92,92,92,40014.0,40030.4,40366.0,40399.5,40433.1,40433.1,2023-12-25 10:36:45,-1.62179,0,0,0,0,0,0
total,5369,105,105,105,40796.3,40802.2,41204.8,41238.4,41238.4,41238.4,2023-12-25 10:36:46,-1.60574,0,0,0,0,0,0
total,5468,99,99,99,41622.2,41641.1,42043.7,42043.7,42043.7,42043.7,2023-12-25 10:36:47,-1.59120,0,0,0,0,0,0
