type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,32,32,32,32,104.7,135.3,290.7,356.3,356.3,356.3,2023-12-25 17:23:09,0.70711,0,0,0,0,0,0
total,71,39,39,39,110.8,145.2,178.0,335.3,335.3,335.3,2023-12-25 17:23:10,0.41241,0,0,0,0,0,0
total,111,40,40,40,96.3,135.1,178.0,178.3,178.3,178.3,2023-12-25 17:23:11,0.29289,0,0,0,0,0,0
total,152,41,41,41,95.0,135.1,178.0,178.1,178.1,178.1,2023-12-25 17:23:12,0.22697,0,0,0,0,0,0
total,189,37,37,37,110.5,145.1,178.1,269.2,269.2,269.2,2023-12-25 17:23:13,0.18528,0,0,0,0,0,0
total,224,35,35,35,116.6,145.0,178.0,178.3,178.3,178.3,2023-12-25 17:23:14,0.15899,0,0,0,0,0,0
total,265,41,41,41,95.0,135.7,178.3,178.4,178.4,178.4,2023-12-25 17:23:15,0.13761,0,0,0,0,0,0
total,306,41,41,41,102.7,144.8,178.0,178.3,178.3,178.3,2023-12-25 17:23:16,0.12131,0,0,0,0,0,0
total,349,43,43,43,87.8,134.7,167.8,178.0,178.0,178.0,2023-12-25 17:23:17,0.10854,0,0,0,0,0,0
total,395,46,46,46,87.2,134.9,178.0,178.1,178.1,178.1,2023-12-25 17:23:18,0.09867,0,0,0,0,0,0
total,440,45,45,45,90.5,135.0,177.9,178.8,178.8,178.8,2023-12-25 17:23:19,0.09026,0,0,0,0,0,0
total,481,41,41,41,95.3,134.9,178.0,178.3,178.3,178.3,2023-12-25 17:23:20,0.08304,0,0,0,0,0,0
total,527,46,46,46,85.8,135.0,178.0,178.1,178.1,178.1,2023-12-25 17:23:21,0.07715,0,0,0,0,0,0
total,559,32,32,32,125.0,145.0,178.0,178.0,178.0,178.0,2023-12-25 17:23:22,0.07390,0,0,0,0,0,0
total,602,43,43,43,98.8,134.9,177.9,178.0,178.0,178.0,2023-12-25 17:23:23,0.06912,0,0,0,0,0,0
total,642,40,40,40,97.3,134.9,167.6,177.9,177.9,177.9,2023-12-25 17:23:24,0.06498,0,0,0,0,0,0
total,677,35,35,35,114.9,145.0,177.7,177.9,177.9,177.9,2023-12-25 17:23:25,0.06199,0,0,0,0,0,0
total,731,54,54,54,72.1,1.2,157.5,177.9,178.0,178.0,2023-12-25 17:23:26,0.06077,0,0,0,0,0,0
total,775,44,44,44,91.8,135.0,177.7,177.9,177.9,177.9,2023-12-25 17:23:27,0.05766,0,0,0,0,0,0
total,807,32,32,32,124.7,145.0,177.7,177.9,177.9,177.9,2023-12-25 17:23:28,0.05621,0,0,0,0,0,0
total,846,39,39,39,102.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:29,0.05369,0,0,0,0,0,0
total,897,51,51,51,79.2,134.6,177.6,177.7,178.7,178.7,2023-12-25 17:23:30,0.05218,0,0,0,0,0,0
