type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,28,28,28,28,125.1,138.7,315.6,315.9,315.9,315.9,2023-12-25 17:52:09,0.70711,0,0,0,0,0,0
total,78,50,50,50,83.4,134.9,168.2,294.1,294.1,294.1,2023-12-25 17:52:10,0.44996,0,0,0,0,0,0
total,124,46,46,46,84.6,134.7,167.8,168.0,168.0,168.0,2023-12-25 17:52:11,0.31522,0,0,0,0,0,0
total,164,40,40,40,101.7,135.0,167.8,167.9,167.9,167.9,2023-12-25 17:52:12,0.24618,0,0,0,0,0,0
total,199,35,35,35,113.3,135.0,168.0,289.9,289.9,289.9,2023-12-25 17:52:13,0.20146,0,0,0,0,0,0
total,244,45,45,45,90.0,135.0,167.8,168.4,168.4,168.4,2023-12-25 17:52:14,0.16976,0,0,0,0,0,0
total,290,46,46,46,84.7,134.6,167.9,168.8,168.8,168.8,2023-12-25 17:52:15,0.14671,0,0,0,0,0,0
total,335,45,45,45,92.8,134.7,167.8,168.0,168.0,168.0,2023-12-25 17:52:16,0.12919,0,0,0,0,0,0
total,392,57,57,57,68.5,0.9,167.6,167.9,168.0,168.0,2023-12-25 17:52:17,0.11835,0,0,0,0,0,0
total,435,43,43,43,94.3,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:52:18,0.10725,0,0,0,0,0,0
total,475,40,40,40,104.8,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:52:19,0.09864,0,0,0,0,0,0
total,518,43,43,43,84.2,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:52:20,0.09082,0,0,0,0,0,0
total,566,48,48,48,85.1,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:52:21,0.08408,0,0,0,0,0,0
total,608,42,42,42,95.3,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:52:22,0.07847,0,0,0,0,0,0
total,647,39,39,39,100.3,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:52:23,0.07402,0,0,0,0,0,0
total,689,42,42,42,95.3,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:52:24,0.06964,0,0,0,0,0,0
total,735,46,46,46,91.3,134.6,167.8,167.9,167.9,167.9,2023-12-25 17:52:25,0.06563,0,0,0,0,0,0
total,780,45,45,45,83.1,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:26,0.06205,0,0,0,0,0,0
total,829,49,49,49,86.6,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:52:27,0.05899,0,0,0,0,0,0
total,862,33,33,33,118.8,134.9,167.6,167.6,167.6,167.6,2023-12-25 17:52:28,0.05775,0,0,0,0,0,0
total,899,37,37,37,107.1,135.4,167.6,169.7,169.7,169.7,2023-12-25 17:52:29,0.05568,0,0,0,0,0,0
total,946,47,47,47,87.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:52:30,0.05323,0,0,0,0,0,0
total,980,34,34,34,115.1,134.9,167.6,168.0,168.0,168.0,2023-12-25 17:52:31,0.05202,0,0,0,0,0,0
total,1019,39,39,39,100.5,134.6,167.5,167.9,167.9,167.9,2023-12-25 17:52:32,0.05013,0,0,0,0,0,0
total,1061,42,42,42,100.2,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:33,0.04819,0,0,0,0,0,0
total,1108,47,47,47,82.9,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:52:34,0.04642,0,0,0,0,0,0
total,1143,35,35,35,109.2,144.8,167.5,167.9,167.9,167.9,2023-12-25 17:52:35,0.04539,0,0,0,0,0,0
total,1187,44,44,44,98.8,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:52:36,0.04378,0,0,0,0,0,0
total,1228,41,41,41,92.6,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:37,0.04235,0,0,0,0,0,0
total,1275,47,47,47,86.8,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:52:38,0.04101,0,0,0,0,0,0
total,1313,38,38,38,101.8,134.9,167.5,167.6,167.6,167.6,2023-12-25 17:52:39,0.03994,0,0,0,0,0,0
