type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,79,79,79,79,952.4,999.3,1243.6,1259.3,1291.8,1291.8,2023-12-25 10:47:50,-0.70711,0,0,0,0,0,0
total,191,112,112,112,1726.2,1756.4,2044.7,2065.7,2083.5,2083.5,2023-12-25 10:47:51,-0.51644,0,0,0,0,0,0
total,299,108,108,108,2413.6,2382.4,2766.1,2789.2,2795.5,2795.5,2023-12-25 10:47:52,-0.46315,0,0,0,0,0,0
total,399,100,100,100,3235.2,3240.1,3596.6,3628.1,3638.6,3638.6,2023-12-25 10:47:53,-0.44650,0,0,0,0,0,0
total,512,113,113,113,4047.7,4045.4,4404.0,4425.0,4437.6,4437.6,2023-12-25 10:47:54,-0.43201,0,0,0,0,0,0
total,604,92,92,92,4839.4,4836.0,5213.5,5251.3,5251.3,5251.3,2023-12-25 10:47:55,-0.42859,0,0,0,0,0,0
total,703,99,99,99,5645.6,5653.9,6006.2,6035.6,6039.8,6039.8,2023-12-25 10:47:56,-0.42400,0,0,0,0,0,0
total,817,114,114,114,6442.1,6425.7,6786.4,6828.3,6836.7,6836.7,2023-12-25 10:47:57,-0.41735,0,0,0,0,0,0
total,922,105,105,105,7218.1,7252.0,7553.9,7587.5,7604.3,7604.3,2023-12-25 10:47:58,-0.41311,0,0,0,0,0,0
total,1028,106,106,106,7979.1,7960.8,8334.1,8388.6,8397.0,8397.0,2023-12-25 10:47:59,-0.40923,0,0,0,0,0,0
total,1128,100,100,100,8786.5,8766.1,9160.4,9185.5,9193.9,9193.9,2023-12-25 10:48:00,-0.40643,0,0,0,0,0,0
total,1237,109,109,109,9551.7,9521.1,9940.5,9965.7,9965.7,9965.7,2023-12-25 10:48:01,-0.40290,0,0,0,0,0,0
total,1339,102,102,102,10370.3,10393.5,10687.1,10745.8,10754.2,10754.2,2023-12-25 10:48:02,-0.40029,0,0,0,0,0,0
total,1465,126,126,126,11137.0,11148.5,11475.6,11509.2,11517.6,11517.6,2023-12-25 10:48:03,-0.39597,0,0,0,0,0,0
total,1574,109,109,109,11943.2,11987.3,12272.5,12306.1,12314.5,12314.5,2023-12-25 10:48:04,-0.39322,0,0,0,0,0,0
total,1676,102,102,102,12690.3,12692.0,13052.7,13077.8,13077.8,13077.8,2023-12-25 10:48:05,-0.39109,0,0,0,0,0,0
total,1785,109,109,109,13478.0,13455.3,13866.4,13874.8,13883.1,13883.1,2023-12-25 10:48:06,-0.38866,0,0,0,0,0,0
total,1908,123,123,123,14258.9,14277.4,14587.8,14613.0,14646.5,14646.5,2023-12-25 10:48:07,-0.38562,0,0,0,0,0,0
total,2007,99,99,99,15017.4,15015.6,15409.9,15435.0,15435.0,15435.0,2023-12-25 10:48:08,-0.38396,0,0,0,0,0,0
total,2115,108,108,108,15793.0,15753.8,16148.1,16206.8,16223.6,16223.6,2023-12-25 10:48:09,-0.38195,0,0,0,0,0,0
total,2230,115,115,115,16623.6,16626.2,16953.4,16986.9,16995.3,16995.3,2023-12-25 10:48:10,-0.37974,0,0,0,0,0,0
total,2338,108,108,108,17404.8,17431.5,17783.8,17800.6,17800.6,17800.6,2023-12-25 10:48:11,-0.37792,0,0,0,0,0,0
total,2437,99,99,99,18179.0,18169.7,18538.8,18555.6,18572.4,18572.4,2023-12-25 10:48:12,-0.37651,0,0,0,0,0,0
total,2546,109,109,109,18963.4,18975.0,19310.6,19360.9,19377.7,19377.7,2023-12-25 10:48:13,-0.37480,0,0,0,0,0,0
total,2650,104,104,104,19787.3,19797.1,20132.7,20166.2,20166.2,20166.2,2023-12-25 10:48:14,-0.37332,0,0,0,0,0,0
total,2745,95,95,95,20530.8,20518.5,20887.6,20938.0,20954.7,20954.7,2023-12-25 10:48:15,-0.37218,0,0,0,0,0,0
total,2851,106,106,106,21378.6,21407.7,21726.5,21760.0,21760.0,21760.0,2023-12-25 10:48:16,-0.37074,0,0,0,0,0,0
total,2949,98,98,98,22142.3,22129.1,22531.8,22548.6,22548.6,22548.6,2023-12-25 10:48:17,-0.36958,0,0,0,0,0,0
total,3046,97,97,97,22991.1,23001.6,23337.1,23370.7,23370.7,23370.7,2023-12-25 10:48:18,-0.36848,0,0,0,0,0,0
total,3147,101,101,101,23777.4,23806.9,24125.6,24176.0,24176.0,24176.0,2023-12-25 10:48:19,-0.36731,0,0,0,0,0,0
total,3259,112,112,112,24562.1,24561.8,24914.2,24947.7,24964.5,24964.5,2023-12-25 10:48:20,-0.36591,0,0,0,0,0,0
total,3365,106,106,106,25327.9,25333.6,25702.7,25719.5,25736.2,25736.2,2023-12-25 10:48:21,-0.36469,0,0,0,0,0,0
total,3477,112,112,112,26104.3,26122.1,26474.4,26474.4,26508.0,26508.0,2023-12-25 10:48:22,-0.36338,0,0,0,0,0,0
total,3588,111,111,111,26877.9,26877.1,27229.4,27263.0,27279.8,27279.8,2023-12-25 10:48:23,-0.36212,0,0,0,0,0,0
total,3690,102,102,102,27683.1,27699.2,28034.7,28068.3,28068.3,28068.3,2023-12-25 10:48:24,-0.36109,0,0,0,0,0,0
total,3794,104,104,104,28475.3,28470.9,28823.3,28856.8,28873.6,28873.6,2023-12-25 10:48:25,-0.36004,0,0,0,0,0,0
total,3894,100,100,100,29277.9,29309.8,29595.0,29662.1,29662.1,29662.1,2023-12-25 10:48:26,-0.35910,0,0,0,0,0,0
total,3995,101,101,101,30060.7,30064.8,30417.1,30433.9,30450.6,30450.6,2023-12-25 10:48:27,-0.35817,0,0,0,0,0,0
total,4106,111,111,111,30877.0,30886.9,31205.6,31272.7,31272.7,31272.7,2023-12-25 10:48:28,-0.35708,0,0,0,0,0,0
