type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,16,16,16,16,131.3,135.1,335.3,335.5,335.5,335.5,2023-12-25 18:11:38,0.00000,0,0,0,0,0,0
total,61,45,45,45,94.1,135.1,168.4,289.9,289.9,289.9,2023-12-25 18:11:39,0.31771,0,0,0,0,0,0
total,100,39,39,39,99.6,145.4,168.2,169.0,169.0,169.0,2023-12-25 18:11:40,0.20768,0,0,0,0,0,0
total,148,48,48,48,83.9,134.9,168.3,310.1,310.1,310.1,2023-12-25 18:11:41,0.17261,0,0,0,0,0,0
total,183,35,35,35,110.4,145.2,168.0,168.2,168.2,168.2,2023-12-25 18:11:42,0.14672,0,0,0,0,0,0
total,226,43,43,43,94.4,135.0,168.2,168.4,168.4,168.4,2023-12-25 18:11:43,0.12148,0,0,0,0,0,0
total,276,50,50,50,77.9,2.1,168.2,168.3,168.3,168.3,2023-12-25 18:11:44,0.10466,0,0,0,0,0,0
total,311,35,35,35,119.3,145.0,167.9,167.9,167.9,167.9,2023-12-25 18:11:45,0.09602,0,0,0,0,0,0
total,358,47,47,47,85.8,134.9,167.9,168.2,168.2,168.2,2023-12-25 18:11:46,0.08520,0,0,0,0,0,0
total,396,38,38,38,101.6,144.7,167.9,168.4,168.4,168.4,2023-12-25 18:11:47,0.07802,0,0,0,0,0,0
total,432,36,36,36,113.1,145.0,167.8,167.8,167.8,167.8,2023-12-25 18:11:48,0.07286,0,0,0,0,0,0
total,472,40,40,40,101.6,144.7,167.9,168.0,168.0,168.0,2023-12-25 18:11:49,0.06700,0,0,0,0,0,0
total,517,45,45,45,87.4,134.6,167.8,168.2,168.2,168.2,2023-12-25 18:11:50,0.06179,0,0,0,0,0,0
total,563,46,46,46,87.2,134.5,167.8,167.8,167.8,167.8,2023-12-25 18:11:51,0.05742,0,0,0,0,0,0
total,600,37,37,37,106.9,145.0,167.8,167.8,167.8,167.8,2023-12-25 18:11:52,0.05451,0,0,0,0,0,0
total,640,40,40,40,97.9,134.7,167.8,168.7,168.7,168.7,2023-12-25 18:11:53,0.05125,0,0,0,0,0,0
total,676,36,36,36,114.4,144.8,167.8,168.2,168.2,168.2,2023-12-25 18:11:54,0.04918,0,0,0,0,0,0
