type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,30,30,30,30,98.7,135.0,336.3,355.7,355.7,355.7,2023-12-25 17:31:42,0.70711,0,0,0,0,0,0
total,72,42,42,42,97.3,134.9,178.8,315.6,315.6,315.6,2023-12-25 17:31:43,0.41961,0,0,0,0,0,0
total,113,41,41,41,94.5,135.1,178.1,178.1,178.1,178.1,2023-12-25 17:31:44,0.29695,0,0,0,0,0,0
total,153,40,40,40,99.0,135.0,178.0,181.9,181.9,181.9,2023-12-25 17:31:45,0.23036,0,0,0,0,0,0
total,198,45,45,45,90.5,134.9,178.1,178.4,178.4,178.4,2023-12-25 17:31:46,0.18805,0,0,0,0,0,0
total,243,45,45,45,87.8,134.9,177.9,178.0,178.0,178.0,2023-12-25 17:31:47,0.15889,0,0,0,0,0,0
total,285,42,42,42,96.6,135.0,178.0,178.1,178.1,178.1,2023-12-25 17:31:48,0.13762,0,0,0,0,0,0
total,336,51,51,51,76.3,0.9,178.0,178.0,178.1,178.1,2023-12-25 17:31:49,0.12294,0,0,0,0,0,0
total,382,46,46,46,91.3,134.7,177.7,269.2,269.2,269.2,2023-12-25 17:31:50,0.11117,0,0,0,0,0,0
total,420,38,38,38,102.1,134.9,178.0,178.5,178.5,178.5,2023-12-25 17:31:51,0.10176,0,0,0,0,0,0
total,466,46,46,46,87.0,134.6,177.7,178.1,178.1,178.1,2023-12-25 17:31:52,0.09287,0,0,0,0,0,0
total,508,42,42,42,98.2,134.7,177.9,178.0,178.0,178.0,2023-12-25 17:31:53,0.08555,0,0,0,0,0,0
total,549,41,41,41,96.7,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:31:54,0.07942,0,0,0,0,0,0
total,588,39,39,39,102.1,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:31:55,0.07440,0,0,0,0,0,0
total,636,48,48,48,82.4,134.5,177.9,184.8,184.8,184.8,2023-12-25 17:31:56,0.06986,0,0,0,0,0,0
total,678,42,42,42,94.0,134.6,177.7,178.1,178.1,178.1,2023-12-25 17:31:57,0.06568,0,0,0,0,0,0
total,716,38,38,38,107.4,135.7,177.7,177.9,177.9,177.9,2023-12-25 17:31:58,0.06245,0,0,0,0,0,0
total,749,33,33,33,123.5,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:31:59,0.06064,0,0,0,0,0,0
total,784,35,35,35,116.2,134.9,177.7,177.9,177.9,177.9,2023-12-25 17:32:00,0.05841,0,0,0,0,0,0
total,823,39,39,39,95.9,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:32:01,0.05574,0,0,0,0,0,0
total,868,45,45,45,92.3,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:32:02,0.05318,0,0,0,0,0,0
total,920,52,52,52,74.7,0.9,177.7,177.9,178.0,178.0,2023-12-25 17:32:03,0.05164,0,0,0,0,0,0
total,961,41,41,41,97.3,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:32:04,0.04949,0,0,0,0,0,0
total,997,36,36,36,111.5,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:05,0.04799,0,0,0,0,0,0
total,1038,41,41,41,96.8,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:32:06,0.04613,0,0,0,0,0,0
total,1084,46,46,46,86.3,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:32:07,0.04445,0,0,0,0,0,0
total,1127,43,43,43,97.4,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:32:08,0.04282,0,0,0,0,0,0
total,1165,38,38,38,103.3,134.6,177.6,178.1,178.1,178.1,2023-12-25 17:32:09,0.04153,0,0,0,0,0,0
total,1210,45,45,45,90.3,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:32:10,0.04015,0,0,0,0,0,0
total,1249,39,39,39,100.8,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:11,0.03895,0,0,0,0,0,0
total,1286,37,37,37,110.0,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:32:12,0.03797,0,0,0,0,0,0
total,1319,33,33,33,118.8,157.3,177.7,177.9,177.9,177.9,2023-12-25 17:32:13,0.03749,0,0,0,0,0,0
total,1352,33,33,33,117.9,151.8,177.7,177.9,177.9,177.9,2023-12-25 17:32:14,0.03700,0,0,0,0,0,0
total,1391,39,39,39,104.8,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:15,0.03599,0,0,0,0,0,0
total,1434,43,43,43,92.7,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:32:16,0.03498,0,0,0,0,0,0
total,1473,39,39,39,102.1,157.3,177.7,178.0,178.0,178.0,2023-12-25 17:32:17,0.03408,0,0,0,0,0,0
total,1522,49,49,49,84.0,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:32:18,0.03345,0,0,0,0,0,0
total,1560,38,38,38,102.2,134.5,177.7,178.4,178.4,178.4,2023-12-25 17:32:19,0.03268,0,0,0,0,0,0
total,1603,43,43,43,97.6,134.5,177.9,177.9,177.9,177.9,2023-12-25 17:32:20,0.03185,0,0,0,0,0,0
total,1637,34,34,34,113.3,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:32:21,0.03145,0,0,0,0,0,0
total,1681,44,44,44,91.2,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:22,0.03071,0,0,0,0,0,0
total,1724,43,43,43,92.1,134.5,177.7,178.5,178.5,178.5,2023-12-25 17:32:23,0.02998,0,0,0,0,0,0
total,1763,39,39,39,107.1,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:32:24,0.02934,0,0,0,0,0,0
total,1802,39,39,39,98.0,134.5,177.7,178.3,178.3,178.3,2023-12-25 17:32:25,0.02873,0,0,0,0,0,0
total,1838,36,36,36,116.3,134.7,177.7,178.0,178.0,178.0,2023-12-25 17:32:26,0.02828,0,0,0,0,0,0
