type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,10,10,10,10,129.9,135.1,340.0,340.0,340.0,340.0,2023-12-25 17:52:32,0.00000,0,0,0,0,0,0
total,45,35,35,35,117.6,135.4,269.7,315.9,315.9,315.9,2023-12-25 17:52:33,0.38398,0,0,0,0,0,0
total,81,36,36,36,106.4,135.1,168.3,270.3,270.3,270.3,2023-12-25 17:52:34,0.24804,0,0,0,0,0,0
total,124,43,43,43,98.9,135.0,168.6,168.8,168.8,168.8,2023-12-25 17:52:35,0.18445,0,0,0,0,0,0
total,163,39,39,39,96.4,135.0,168.2,168.3,168.3,168.3,2023-12-25 17:52:36,0.14562,0,0,0,0,0,0
total,206,43,43,43,97.0,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:52:37,0.12118,0,0,0,0,0,0
total,244,38,38,38,103.4,135.1,168.2,168.2,168.2,168.2,2023-12-25 17:52:38,0.10349,0,0,0,0,0,0
total,286,42,42,42,97.2,134.9,167.9,168.0,168.0,168.0,2023-12-25 17:52:39,0.09039,0,0,0,0,0,0
total,324,38,38,38,101.8,134.9,168.0,168.3,168.3,168.3,2023-12-25 17:52:40,0.08027,0,0,0,0,0,0
total,375,51,51,51,78.2,134.5,168.0,168.0,168.2,168.2,2023-12-25 17:52:41,0.07691,0,0,0,0,0,0
total,430,55,55,55,74.8,134.5,167.8,168.2,169.9,169.9,2023-12-25 17:52:42,0.07569,0,0,0,0,0,0
total,473,43,43,43,92.0,134.9,168.0,168.4,168.4,168.4,2023-12-25 17:52:43,0.06920,0,0,0,0,0,0
total,514,41,41,41,94.4,134.7,168.0,169.9,169.9,169.9,2023-12-25 17:52:44,0.06383,0,0,0,0,0,0
total,560,46,46,46,86.2,134.6,167.9,168.7,168.7,168.7,2023-12-25 17:52:45,0.05939,0,0,0,0,0,0
total,609,49,49,49,83.7,134.6,167.8,168.3,168.3,168.3,2023-12-25 17:52:46,0.05608,0,0,0,0,0,0
total,639,30,30,30,130.4,157.7,167.8,167.8,167.8,167.8,2023-12-25 17:52:47,0.05622,0,0,0,0,0,0
total,682,43,43,43,98.1,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:52:48,0.05283,0,0,0,0,0,0
total,729,47,47,47,83.3,134.5,168.3,173.5,173.5,173.5,2023-12-25 17:52:49,0.05015,0,0,0,0,0,0
total,768,39,39,39,105.5,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:52:50,0.04775,0,0,0,0,0,0
total,801,33,33,33,116.3,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:51,0.04687,0,0,0,0,0,0
total,845,44,44,44,93.1,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:52,0.04462,0,0,0,0,0,0
total,884,39,39,39,100.4,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:53,0.04274,0,0,0,0,0,0
total,922,38,38,38,100.8,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:52:54,0.04112,0,0,0,0,0,0
total,965,43,43,43,99.1,134.6,167.8,167.9,167.9,167.9,2023-12-25 17:52:55,0.03938,0,0,0,0,0,0
total,1008,43,43,43,91.3,134.5,167.6,168.0,168.0,168.0,2023-12-25 17:52:56,0.03778,0,0,0,0,0,0
total,1055,47,47,47,82.6,134.5,167.6,169.1,169.1,169.1,2023-12-25 17:52:57,0.03655,0,0,0,0,0,0
total,1103,48,48,48,88.8,134.5,167.8,174.6,174.6,174.6,2023-12-25 17:52:58,0.03553,0,0,0,0,0,0
total,1140,37,37,37,101.5,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:52:59,0.03461,0,0,0,0,0,0
total,1181,41,41,41,101.2,157.4,167.6,167.8,167.8,167.8,2023-12-25 17:53:00,0.03342,0,0,0,0,0,0
total,1216,35,35,35,110.2,134.6,167.6,172.4,172.4,172.4,2023-12-25 17:53:01,0.03283,0,0,0,0,0,0
total,1266,50,50,50,82.3,134.5,167.8,169.6,169.6,169.6,2023-12-25 17:53:02,0.03230,0,0,0,0,0,0
total,1306,40,40,40,95.3,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:03,0.03134,0,0,0,0,0,0
total,1358,52,52,52,79.8,134.3,167.6,167.6,167.6,167.6,2023-12-25 17:53:04,0.03110,0,0,0,0,0,0
total,1401,43,43,43,93.1,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:05,0.03017,0,0,0,0,0,0
total,1446,45,45,45,86.8,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:06,0.02933,0,0,0,0,0,0
total,1487,41,41,41,98.1,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:53:07,0.02854,0,0,0,0,0,0
total,1538,51,51,51,79.8,134.3,167.6,167.6,167.6,167.6,2023-12-25 17:53:08,0.02821,0,0,0,0,0,0
total,1573,35,35,35,115.2,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:53:09,0.02793,0,0,0,0,0,0
total,1615,42,42,42,96.3,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:10,0.02722,0,0,0,0,0,0
total,1661,46,46,46,88.0,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:53:11,0.02658,0,0,0,0,0,0
total,1702,41,41,41,93.7,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:53:12,0.02595,0,0,0,0,0,0
total,1742,40,40,40,101.4,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:13,0.02539,0,0,0,0,0,0
total,1790,48,48,48,85.0,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:14,0.02494,0,0,0,0,0,0
total,1829,39,39,39,100.7,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:53:15,0.02446,0,0,0,0,0,0
total,1871,42,42,42,92.3,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:16,0.02392,0,0,0,0,0,0
total,1928,57,57,57,73.6,1.0,167.5,167.5,167.5,167.5,2023-12-25 17:53:17,0.02445,0,0,0,0,0,0
total,1969,41,41,41,94.6,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:53:18,0.02395,0,0,0,0,0,0
total,2013,44,44,44,90.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:19,0.02345,0,0,0,0,0,0
total,2049,36,36,36,111.2,134.6,167.9,169.3,169.3,169.3,2023-12-25 17:53:20,0.02323,0,0,0,0,0,0
total,2094,45,45,45,88.9,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:21,0.02277,0,0,0,0,0,0
total,2142,48,48,48,83.9,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:22,0.02242,0,0,0,0,0,0
total,2184,42,42,42,93.0,134.5,169.1,178.5,178.5,178.5,2023-12-25 17:53:23,0.02199,0,0,0,0,0,0
total,2223,39,39,39,104.1,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:53:24,0.02166,0,0,0,0,0,0
total,2259,36,36,36,111.7,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:53:25,0.02149,0,0,0,0,0,0
total,2307,48,48,48,83.6,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:26,0.02119,0,0,0,0,0,0
total,2354,47,47,47,85.6,134.3,167.5,167.8,167.8,167.8,2023-12-25 17:53:27,0.02087,0,0,0,0,0,0
total,2406,52,52,52,74.8,1.2,167.5,167.5,167.6,167.6,2023-12-25 17:53:28,0.02080,0,0,0,0,0,0
total,2456,50,50,50,81.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:29,0.02059,0,0,0,0,0,0
total,2494,38,38,38,101.4,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:30,0.02037,0,0,0,0,0,0
total,2538,44,44,44,90.9,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:53:31,0.02002,0,0,0,0,0,0
total,2580,42,42,42,99.2,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:53:32,0.01970,0,0,0,0,0,0
total,2631,51,51,51,79.9,134.5,167.6,167.6,178.0,178.0,2023-12-25 17:53:33,0.01961,0,0,0,0,0,0
total,2673,42,42,42,92.8,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:34,0.01931,0,0,0,0,0,0
total,2718,45,45,45,89.0,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:53:35,0.01901,0,0,0,0,0,0
total,2769,51,51,51,78.6,134.3,167.5,167.8,182.5,182.5,2023-12-25 17:53:36,0.01894,0,0,0,0,0,0
total,2812,43,43,43,88.9,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:37,0.01865,0,0,0,0,0,0
total,2854,42,42,42,94.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:38,0.01838,0,0,0,0,0,0
total,2895,41,41,41,100.8,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:53:39,0.01813,0,0,0,0,0,0
total,2933,38,38,38,106.1,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:53:40,0.01797,0,0,0,0,0,0
total,2982,49,49,49,81.9,134.5,167.5,167.9,167.9,167.9,2023-12-25 17:53:41,0.01780,0,0,0,0,0,0
total,3028,46,46,46,86.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:42,0.01756,0,0,0,0,0,0
total,3081,53,53,53,74.5,2.6,167.5,167.5,167.6,167.6,2023-12-25 17:53:43,0.01756,0,0,0,0,0,0
total,3129,48,48,48,82.4,134.3,167.5,169.0,169.0,169.0,2023-12-25 17:53:44,0.01736,0,0,0,0,0,0
total,3171,42,42,42,97.7,134.3,167.5,167.6,167.6,167.6,2023-12-25 17:53:45,0.01714,0,0,0,0,0,0
total,3211,40,40,40,100.2,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:46,0.01695,0,0,0,0,0,0
total,3248,37,37,37,104.1,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:47,0.01686,0,0,0,0,0,0
total,3286,38,38,38,110.2,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:53:48,0.01674,0,0,0,0,0,0
total,3323,37,37,37,104.2,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:49,0.01664,0,0,0,0,0,0
total,3365,42,42,42,97.6,134.5,167.5,167.9,167.9,167.9,2023-12-25 17:53:50,0.01644,0,0,0,0,0,0
total,3405,40,40,40,96.3,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:53:51,0.01627,0,0,0,0,0,0
total,3454,49,49,49,85.6,134.3,167.5,170.1,170.1,170.1,2023-12-25 17:53:52,0.01614,0,0,0,0,0,0
total,3491,37,37,37,105.3,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:53:53,0.01606,0,0,0,0,0,0
total,3534,43,43,43,91.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:54,0.01586,0,0,0,0,0,0
total,3575,41,41,41,99.5,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:53:55,0.01569,0,0,0,0,0,0
total,3619,44,44,44,92.7,134.5,167.6,168.0,168.0,168.0,2023-12-25 17:53:56,0.01550,0,0,0,0,0,0
total,3655,36,36,36,101.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:53:57,0.01546,0,0,0,0,0,0
total,3700,45,45,45,95.0,134.3,167.5,167.5,167.5,167.5,2023-12-25 17:53:58,0.01529,0,0,0,0,0,0
total,3743,43,43,43,93.5,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:53:59,0.01511,0,0,0,0,0,0
total,3785,42,42,42,88.5,134.3,167.5,167.6,167.6,167.6,2023-12-25 17:54:00,0.01495,0,0,0,0,0,0
total,3839,54,54,54,81.1,134.3,167.5,167.5,167.8,167.8,2023-12-25 17:54:01,0.01502,0,0,0,0,0,0
total,3883,44,44,44,89.3,134.3,167.5,167.6,167.6,167.6,2023-12-25 17:54:02,0.01485,0,0,0,0,0,0
total,3923,40,40,40,94.0,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:54:03,0.01472,0,0,0,0,0,0
total,3962,39,39,39,108.5,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:54:04,0.01461,0,0,0,0,0,0
total,3998,36,36,36,112.5,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:54:05,0.01458,0,0,0,0,0,0
total,4038,40,40,40,95.2,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:54:06,0.01445,0,0,0,0,0,0
total,4080,42,42,42,94.1,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:54:07,0.01430,0,0,0,0,0,0
total,4127,47,47,47,90.1,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:54:08,0.01418,0,0,0,0,0,0
