type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,16,16,16,16,658.2,717.8,777.0,784.3,784.3,784.3,2023-12-25 10:17:18,0.00000,0,0,0,0,0,0
total,126,110,110,110,1211.6,1211.1,1558.2,1585.4,1589.6,1589.6,2023-12-25 10:17:19,-1.64084,0,0,0,0,0,0
total,222,96,96,96,1988.6,1982.9,2374.0,2384.5,2403.3,2403.3,2023-12-25 10:17:20,-1.02141,0,0,0,0,0,0
total,317,95,95,95,2780.5,2753.6,3120.6,3129.0,3166.7,3166.7,2023-12-25 10:17:21,-0.82446,0,0,0,0,0,0
total,418,101,101,101,3592.7,3596.6,3974.1,3993.0,3995.1,3995.1,2023-12-25 10:17:22,-0.72104,0,0,0,0,0,0
total,516,98,98,98,4358.1,4341.1,4727.0,4794.1,4819.3,4819.3,2023-12-25 10:17:23,-0.66120,0,0,0,0,0,0
total,621,105,105,105,5200.3,5192.5,5565.8,5591.0,5599.4,5599.4,2023-12-25 10:17:24,-0.61645,0,0,0,0,0,0
total,718,97,97,97,5968.9,5955.9,6362.8,6404.7,6408.9,6408.9,2023-12-25 10:17:25,-0.58717,0,0,0,0,0,0
total,836,118,118,118,6778.5,6778.0,7084.2,7151.3,7168.1,7168.1,2023-12-25 10:17:26,-0.55762,0,0,0,0,0,0
total,943,107,107,107,7539.8,7524.6,7918.8,7939.8,7960.8,7960.8,2023-12-25 10:17:27,-0.53716,0,0,0,0,0,0
total,1056,113,113,113,8363.2,8384.4,8715.8,8757.7,8766.1,8766.1,2023-12-25 10:17:28,-0.51912,0,0,0,0,0,0
total,1146,90,90,90,9163.0,9152.0,9521.1,9554.6,9563.0,9563.0,2023-12-25 10:17:29,-0.50830,0,0,0,0,0,0
total,1244,98,98,98,9959.4,9965.7,10318.0,10334.8,10351.5,10351.5,2023-12-25 10:17:30,-0.49758,0,0,0,0,0,0
total,1333,89,89,89,10759.0,10745.8,11148.5,11165.2,11173.6,11173.6,2023-12-25 10:17:31,-0.48952,0,0,0,0,0,0
total,1443,110,110,110,11579.9,11626.6,11937.0,11978.9,11978.9,11978.9,2023-12-25 10:17:32,-0.47968,0,0,0,0,0,0
total,1544,101,101,101,12341.3,12322.9,12666.8,12742.3,12742.3,12742.3,2023-12-25 10:17:33,-0.47191,0,0,0,0,0,0
total,1656,112,112,112,13090.6,13061.1,13480.5,13530.8,13547.6,13547.6,2023-12-25 10:17:34,-0.46381,0,0,0,0,0,0
total,1772,116,116,116,13910.1,13883.1,14269.0,14302.6,14302.6,14302.6,2023-12-25 10:17:35,-0.45610,0,0,0,0,0,0
total,1889,117,117,117,14688.7,14705.2,15032.4,15057.6,15065.9,15065.9,2023-12-25 10:17:36,-0.44900,0,0,0,0,0,0
total,1997,108,108,108,15456.5,15451.8,15829.3,15862.9,15862.9,15862.9,2023-12-25 10:17:37,-0.44321,0,0,0,0,0,0
total,2103,106,106,106,16270.7,16290.7,16567.5,16643.0,16651.4,16651.4,2023-12-25 10:17:38,-0.43802,0,0,0,0,0,0
total,2210,107,107,107,17039.1,17037.3,17414.8,17431.5,17448.3,17448.3,2023-12-25 10:17:39,-0.43315,0,0,0,0,0,0
total,2309,99,99,99,17822.4,17851.0,18169.7,18186.5,18203.3,18203.3,2023-12-25 10:17:40,-0.42910,0,0,0,0,0,0
total,2405,96,96,96,18653.5,18639.5,19008.6,19058.9,19058.9,19058.9,2023-12-25 10:17:41,-0.42549,0,0,0,0,0,0
total,2491,86,86,86,19484.6,19495.1,19830.7,19864.2,19881.0,19881.0,2023-12-25 10:17:42,-0.42264,0,0,0,0,0,0
total,2593,102,102,102,20253.2,20283.7,20602.4,20652.8,20652.8,20652.8,2023-12-25 10:17:43,-0.41913,0,0,0,0,0,0
total,2699,106,106,106,21100.4,21122.5,21441.3,21474.8,21474.8,21474.8,2023-12-25 10:17:44,-0.41562,0,0,0,0,0,0
total,2803,104,104,104,21850.7,21860.7,22213.0,22246.6,22246.6,22246.6,2023-12-25 10:17:45,-0.41240,0,0,0,0,0,0
total,2922,119,119,119,22571.3,22548.6,22951.2,22984.8,22984.8,22984.8,2023-12-25 10:17:46,-0.40869,0,0,0,0,0,0
total,3023,101,101,101,23409.1,23421.0,23773.3,23823.6,23823.6,23823.6,2023-12-25 10:17:47,-0.40592,0,0,0,0,0,0
total,3130,107,107,107,24168.5,24176.0,24561.8,24578.6,24595.4,24595.4,2023-12-25 10:17:48,-0.40304,0,0,0,0,0,0
total,3230,100,100,100,24991.7,24981.3,25367.2,25400.7,25417.5,25417.5,2023-12-25 10:17:49,-0.40056,0,0,0,0,0,0
total,3341,111,111,111,25780.0,25769.8,26122.1,26172.5,26172.5,26172.5,2023-12-25 10:17:50,-0.39780,0,0,0,0,0,0
total,3435,94,94,94,26574.9,26591.9,26927.4,26977.8,26994.5,26994.5,2023-12-25 10:17:51,-0.39572,0,0,0,0,0,0
total,3544,109,109,109,27388.0,27380.4,27732.7,27749.5,27766.3,27766.3,2023-12-25 10:17:52,-0.39325,0,0,0,0,0,0
total,3655,111,111,111,28146.2,28118.6,28521.3,28554.8,28554.8,28554.8,2023-12-25 10:17:53,-0.39083,0,0,0,0,0,0
total,3760,105,105,105,28932.9,28957.5,29259.5,29309.8,29326.6,29326.6,2023-12-25 10:17:54,-0.38867,0,0,0,0,0,0
total,3860,100,100,100,29719.3,29729.2,30081.5,30115.1,30148.7,30148.7,2023-12-25 10:17:55,-0.38674,0,0,0,0,0,0
total,3967,107,107,107,30523.9,30517.8,30870.1,30903.6,30903.6,30903.6,2023-12-25 10:17:56,-0.38468,0,0,0,0,0,0
total,4064,97,97,97,31335.1,31356.6,31675.4,31725.7,31725.7,31725.7,2023-12-25 10:17:57,-0.38296,0,0,0,0,0,0
