type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,77,77,77,77,598.9,597.7,932.7,958.9,968.4,968.4,2023-12-25 10:17:19,0.70711,0,0,0,0,0,0
total,186,109,109,109,1354.1,1352.7,1713.4,1736.4,1742.7,1742.7,2023-12-25 10:17:20,0.89624,0,0,0,0,0,0
total,292,106,106,106,2191.8,2195.7,2506.1,2537.6,2543.8,2543.8,2023-12-25 10:17:21,0.97928,0,0,0,0,0,0
total,400,108,108,108,2924.9,2904.6,3265.3,3307.2,3309.3,3309.3,2023-12-25 10:17:22,1.03058,0,0,0,0,0,0
total,493,93,93,93,3729.5,3732.9,4070.6,4087.3,4087.3,4087.3,2023-12-25 10:17:23,1.06366,0,0,0,0,0,0
total,605,112,112,112,4456.4,4425.0,4848.6,4886.4,4894.8,4894.8,2023-12-25 10:17:24,1.09131,0,0,0,0,0,0
total,717,112,112,112,5313.3,5339.3,5637.1,5670.7,5674.9,5674.9,2023-12-25 10:17:25,1.11343,0,0,0,0,0,0
total,822,105,105,105,6049.9,6065.0,6400.5,6459.2,6471.8,6471.8,2023-12-25 10:17:26,1.13098,0,0,0,0,0,0
total,936,114,114,114,6863.9,6870.3,7214.2,7231.0,7243.6,7243.6,2023-12-25 10:17:27,1.14681,0,0,0,0,0,0
total,1034,98,98,98,7625.2,7616.9,7939.8,8027.9,8036.3,8036.3,2023-12-25 10:17:28,1.15919,0,0,0,0,0,0
total,1135,101,101,101,8397.6,8384.4,8791.3,8824.8,8841.6,8841.6,2023-12-25 10:17:29,1.17032,0,0,0,0,0,0
total,1243,108,108,108,9258.5,9277.8,9563.0,9638.5,9646.9,9646.9,2023-12-25 10:17:30,1.18076,0,0,0,0,0,0
total,1341,98,98,98,10010.8,9982.4,10376.7,10410.3,10435.4,10435.4,2023-12-25 10:17:31,1.18955,0,0,0,0,0,0
total,1454,113,113,113,10805.4,10812.9,11173.6,11215.6,11215.6,11215.6,2023-12-25 10:17:32,1.19850,0,0,0,0,0,0
total,1556,102,102,102,11572.2,11567.9,11937.0,11962.2,11970.5,11970.5,2023-12-25 10:17:33,1.20612,0,0,0,0,0,0
