type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,20,20,20,20,88.3,1.2,315.6,356.3,356.3,356.3,2023-12-25 18:03:52,0.70711,0,0,0,0,0,0
total,70,50,50,50,80.2,1.7,181.0,355.7,355.7,355.7,2023-12-25 18:03:53,0.50829,0,0,0,0,0,0
total,107,37,37,37,115.3,145.2,178.0,178.1,178.1,178.1,2023-12-25 18:03:54,0.36281,0,0,0,0,0,0
total,142,35,35,35,113.5,145.1,178.3,269.2,269.2,269.2,2023-12-25 18:03:55,0.27978,0,0,0,0,0,0
total,181,39,39,39,101.3,145.1,178.3,180.7,180.7,180.7,2023-12-25 18:03:56,0.22790,0,0,0,0,0,0
total,233,52,52,52,77.8,1.8,178.0,178.1,178.3,178.3,2023-12-25 18:03:57,0.19283,0,0,0,0,0,0
total,276,43,43,43,90.5,145.0,178.1,178.3,178.3,178.3,2023-12-25 18:03:58,0.16635,0,0,0,0,0,0
total,323,47,47,47,85.2,144.8,178.0,178.1,178.1,178.1,2023-12-25 18:03:59,0.14611,0,0,0,0,0,0
total,359,36,36,36,113.4,145.1,178.0,178.1,178.1,178.1,2023-12-25 18:04:00,0.13252,0,0,0,0,0,0
total,395,36,36,36,107.0,145.1,178.0,178.1,178.1,178.1,2023-12-25 18:04:01,0.12124,0,0,0,0,0,0
total,439,44,44,44,93.6,144.8,177.9,178.1,178.1,178.1,2023-12-25 18:04:02,0.11040,0,0,0,0,0,0
total,475,36,36,36,110.4,145.1,178.0,178.0,178.0,178.0,2023-12-25 18:04:03,0.10255,0,0,0,0,0,0
total,519,44,44,44,90.8,144.8,178.0,178.1,178.1,178.1,2023-12-25 18:04:04,0.09477,0,0,0,0,0,0
total,549,30,30,30,134.7,157.3,178.0,178.1,178.1,178.1,2023-12-25 18:04:05,0.09102,0,0,0,0,0,0
total,589,40,40,40,100.3,144.8,178.0,178.0,178.0,178.0,2023-12-25 18:04:06,0.08512,0,0,0,0,0,0
total,631,42,42,42,98.2,144.8,178.0,178.1,178.1,178.1,2023-12-25 18:04:07,0.07985,0,0,0,0,0,0
total,665,34,34,34,110.8,144.8,177.9,177.9,177.9,177.9,2023-12-25 18:04:08,0.07618,0,0,0,0,0,0
total,698,33,33,33,119.9,144.8,177.9,178.0,178.0,178.0,2023-12-25 18:04:09,0.07304,0,0,0,0,0,0
total,737,39,39,39,105.3,145.0,177.9,178.0,178.0,178.0,2023-12-25 18:04:10,0.06931,0,0,0,0,0,0
total,783,46,46,46,88.4,144.6,177.7,178.0,178.0,178.0,2023-12-25 18:04:11,0.06607,0,0,0,0,0,0
total,826,43,43,43,92.0,144.7,177.7,177.9,177.9,177.9,2023-12-25 18:04:12,0.06294,0,0,0,0,0,0
total,864,38,38,38,103.5,144.7,177.9,178.0,178.0,178.0,2023-12-25 18:04:13,0.06025,0,0,0,0,0,0
total,912,48,48,48,84.6,134.6,177.7,177.9,177.9,177.9,2023-12-25 18:04:14,0.05800,0,0,0,0,0,0
total,949,37,37,37,106.9,144.8,177.7,179.6,179.6,179.6,2023-12-25 18:04:15,0.05582,0,0,0,0,0,0
total,1000,51,51,51,78.4,5.0,177.7,177.7,177.7,177.7,2023-12-25 18:04:16,0.05429,0,0,0,0,0,0
total,1040,40,40,40,95.8,144.7,177.9,177.9,177.9,177.9,2023-12-25 18:04:17,0.05225,0,0,0,0,0,0
total,1085,45,45,45,89.8,144.7,177.9,178.0,178.0,178.0,2023-12-25 18:04:18,0.05038,0,0,0,0,0,0
total,1128,43,43,43,97.5,144.8,177.7,178.0,178.0,178.0,2023-12-25 18:04:19,0.04858,0,0,0,0,0,0
total,1172,44,44,44,91.2,144.7,177.7,177.9,177.9,177.9,2023-12-25 18:04:20,0.04693,0,0,0,0,0,0
total,1204,32,32,32,123.3,144.8,177.7,178.0,178.0,178.0,2023-12-25 18:04:21,0.04613,0,0,0,0,0,0
total,1252,48,48,48,86.2,144.7,177.9,177.9,177.9,177.9,2023-12-25 18:04:22,0.04487,0,0,0,0,0,0
total,1301,49,49,49,79.3,0.8,177.9,188.6,188.6,188.6,2023-12-25 18:04:23,0.04379,0,0,0,0,0,0
total,1342,41,41,41,95.2,144.7,177.7,177.7,177.7,177.7,2023-12-25 18:04:24,0.04248,0,0,0,0,0,0
total,1397,55,55,55,74.4,0.7,177.6,177.7,177.7,177.7,2023-12-25 18:04:25,0.04211,0,0,0,0,0,0
total,1439,42,42,42,95.6,145.0,177.7,177.9,177.9,177.9,2023-12-25 18:04:26,0.04091,0,0,0,0,0,0
total,1481,42,42,42,96.8,144.7,177.7,177.7,177.7,177.7,2023-12-25 18:04:27,0.03978,0,0,0,0,0,0
total,1519,38,38,38,102.5,144.8,177.7,177.7,177.7,177.7,2023-12-25 18:04:28,0.03884,0,0,0,0,0,0
total,1565,46,46,46,84.3,144.6,177.7,177.7,177.7,177.7,2023-12-25 18:04:29,0.03786,0,0,0,0,0,0
