type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,3,3,3,3,107.9,138.3,181.0,181.0,181.0,181.0,2023-12-25 17:31:56,0.00000,0,0,0,0,0,0
total,41,38,38,38,112.3,135.1,289.9,338.7,338.7,338.7,2023-12-25 17:31:57,0.62236,0,0,0,0,0,0
total,74,33,33,33,119.3,145.2,178.1,335.5,335.5,335.5,2023-12-25 17:31:58,0.37111,0,0,0,0,0,0
total,123,49,49,49,87.5,135.0,178.3,178.4,178.4,178.4,2023-12-25 17:31:59,0.26742,0,0,0,0,0,0
total,168,45,45,45,86.3,135.0,178.1,178.3,178.3,178.3,2023-12-25 17:32:00,0.20807,0,0,0,0,0,0
total,208,40,40,40,97.8,145.0,178.0,178.1,178.1,178.1,2023-12-25 17:32:01,0.17152,0,0,0,0,0,0
total,265,57,57,57,72.4,2.0,177.9,178.3,178.5,178.5,2023-12-25 17:32:02,0.15109,0,0,0,0,0,0
total,307,42,42,42,92.8,134.7,178.0,178.1,178.1,178.1,2023-12-25 17:32:03,0.13160,0,0,0,0,0,0
total,374,67,67,67,57.6,0.8,177.7,178.0,178.3,178.3,2023-12-25 17:32:04,0.12638,0,0,0,0,0,0
total,423,49,49,49,79.8,6.4,177.9,179.2,179.2,179.2,2023-12-25 17:32:05,0.11294,0,0,0,0,0,0
total,469,46,46,46,91.5,134.7,177.9,178.5,178.5,178.5,2023-12-25 17:32:06,0.10233,0,0,0,0,0,0
total,503,34,34,34,118.2,145.0,177.7,177.9,177.9,177.9,2023-12-25 17:32:07,0.09747,0,0,0,0,0,0
total,543,40,40,40,99.9,134.7,177.9,177.9,177.9,177.9,2023-12-25 17:32:08,0.09070,0,0,0,0,0,0
total,584,41,41,41,95.9,144.8,177.9,188.5,188.5,188.5,2023-12-25 17:32:09,0.08448,0,0,0,0,0,0
total,629,45,45,45,88.8,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:32:10,0.07866,0,0,0,0,0,0
total,675,46,46,46,90.3,134.5,178.0,178.3,178.3,178.3,2023-12-25 17:32:11,0.07354,0,0,0,0,0,0
total,718,43,43,43,88.5,134.6,178.0,178.0,178.0,178.0,2023-12-25 17:32:12,0.06925,0,0,0,0,0,0
total,761,43,43,43,97.0,134.7,177.9,178.8,178.8,178.8,2023-12-25 17:32:13,0.06542,0,0,0,0,0,0
total,805,44,44,44,91.0,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:14,0.06193,0,0,0,0,0,0
total,840,35,35,35,112.4,144.8,177.7,177.9,177.9,177.9,2023-12-25 17:32:15,0.06015,0,0,0,0,0,0
total,877,37,37,37,107.5,144.8,177.7,178.0,178.0,178.0,2023-12-25 17:32:16,0.05802,0,0,0,0,0,0
total,914,37,37,37,104.7,135.5,177.9,178.0,178.0,178.0,2023-12-25 17:32:17,0.05602,0,0,0,0,0,0
total,950,36,36,36,107.1,144.7,177.6,177.9,177.9,177.9,2023-12-25 17:32:18,0.05432,0,0,0,0,0,0
total,987,37,37,37,112.6,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:19,0.05256,0,0,0,0,0,0
total,1038,51,51,51,80.2,134.3,177.7,177.9,178.0,178.0,2023-12-25 17:32:20,0.05073,0,0,0,0,0,0
total,1086,48,48,48,80.6,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:32:21,0.04879,0,0,0,0,0,0
total,1123,37,37,37,110.2,144.6,177.6,177.9,177.9,177.9,2023-12-25 17:32:22,0.04745,0,0,0,0,0,0
total,1164,41,41,41,96.9,134.7,177.9,177.9,177.9,177.9,2023-12-25 17:32:23,0.04581,0,0,0,0,0,0
total,1208,44,44,44,90.3,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:32:24,0.04419,0,0,0,0,0,0
total,1254,46,46,46,87.0,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:32:25,0.04269,0,0,0,0,0,0
total,1300,46,46,46,90.2,134.3,177.7,177.7,177.7,177.7,2023-12-25 17:32:26,0.04129,0,0,0,0,0,0
total,1337,37,37,37,107.4,144.8,178.1,178.8,178.8,178.8,2023-12-25 17:32:27,0.04035,0,0,0,0,0,0
