type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,34,34,34,34,106.7,135.4,315.1,339.2,339.2,339.2,2023-12-25 17:32:24,0.70711,0,0,0,0,0,0
total,72,38,38,38,104.7,135.1,168.2,289.9,289.9,289.9,2023-12-25 17:32:25,0.40848,0,0,0,0,0,0
total,118,46,46,46,92.3,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:32:26,0.28917,0,0,0,0,0,0
total,155,37,37,37,101.4,145.1,168.0,168.0,168.0,168.0,2023-12-25 17:32:27,0.22718,0,0,0,0,0,0
total,195,40,40,40,98.2,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:32:28,0.18577,0,0,0,0,0,0
total,242,47,47,47,91.4,135.4,167.9,168.0,168.0,168.0,2023-12-25 17:32:29,0.15780,0,0,0,0,0,0
total,280,38,38,38,99.5,135.0,167.9,309.9,309.9,309.9,2023-12-25 17:32:30,0.13683,0,0,0,0,0,0
total,313,33,33,33,124.8,145.1,167.9,167.9,167.9,167.9,2023-12-25 17:32:31,0.12416,0,0,0,0,0,0
total,359,46,46,46,86.1,134.7,167.9,168.3,168.3,168.3,2023-12-25 17:32:32,0.11131,0,0,0,0,0,0
total,394,35,35,35,112.1,144.8,167.6,171.3,171.3,171.3,2023-12-25 17:32:33,0.10218,0,0,0,0,0,0
total,438,44,44,44,87.3,134.6,167.8,167.9,167.9,167.9,2023-12-25 17:32:34,0.09329,0,0,0,0,0,0
total,488,50,50,50,85.8,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:32:35,0.08692,0,0,0,0,0,0
total,533,45,45,45,84.4,134.6,167.8,168.0,168.0,168.0,2023-12-25 17:32:36,0.08049,0,0,0,0,0,0
total,573,40,40,40,102.8,144.7,167.8,169.9,169.9,169.9,2023-12-25 17:32:37,0.07508,0,0,0,0,0,0
total,609,36,36,36,107.9,145.1,167.8,169.3,169.3,169.3,2023-12-25 17:32:38,0.07103,0,0,0,0,0,0
total,650,41,41,41,102.3,144.6,167.6,167.9,167.9,167.9,2023-12-25 17:32:39,0.06674,0,0,0,0,0,0
total,687,37,37,37,103.9,144.7,167.8,167.9,167.9,167.9,2023-12-25 17:32:40,0.06336,0,0,0,0,0,0
total,723,36,36,36,114.3,144.8,167.6,167.6,167.6,167.6,2023-12-25 17:32:41,0.06048,0,0,0,0,0,0
total,766,43,43,43,90.2,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:32:42,0.05737,0,0,0,0,0,0
total,812,46,46,46,89.8,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:32:43,0.05474,0,0,0,0,0,0
total,856,44,44,44,87.4,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:32:44,0.05221,0,0,0,0,0,0
total,911,55,55,55,75.1,1.1,167.5,167.6,167.6,167.6,2023-12-25 17:32:45,0.05159,0,0,0,0,0,0
total,948,37,37,37,107.4,157.4,167.6,169.3,169.3,169.3,2023-12-25 17:32:46,0.04975,0,0,0,0,0,0
total,987,39,39,39,99.8,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:32:47,0.04785,0,0,0,0,0,0
total,1031,44,44,44,92.0,137.5,167.6,167.6,167.6,167.6,2023-12-25 17:32:48,0.04598,0,0,0,0,0,0
total,1079,48,48,48,84.9,134.5,167.6,170.0,170.0,170.0,2023-12-25 17:32:49,0.04448,0,0,0,0,0,0
total,1124,45,45,45,87.2,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:32:50,0.04289,0,0,0,0,0,0
total,1171,47,47,47,86.2,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:32:51,0.04149,0,0,0,0,0,0
total,1223,52,52,52,75.3,5.0,167.4,167.6,167.6,167.6,2023-12-25 17:32:52,0.04066,0,0,0,0,0,0
total,1258,35,35,35,120.8,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:32:53,0.03987,0,0,0,0,0,0
total,1301,43,43,43,87.9,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:32:54,0.03860,0,0,0,0,0,0
total,1346,45,45,45,91.1,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:32:55,0.03742,0,0,0,0,0,0
total,1393,47,47,47,80.9,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:32:56,0.03638,0,0,0,0,0,0
total,1436,43,43,43,95.2,134.6,167.4,167.5,167.5,167.5,2023-12-25 17:32:57,0.03532,0,0,0,0,0,0
total,1479,43,43,43,96.0,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:32:58,0.03432,0,0,0,0,0,0
total,1531,52,52,52,75.8,0.8,167.4,167.5,167.5,167.5,2023-12-25 17:32:59,0.03380,0,0,0,0,0,0
total,1574,43,43,43,92.6,135.1,167.5,167.6,167.6,167.6,2023-12-25 17:33:00,0.03290,0,0,0,0,0,0
total,1614,40,40,40,99.9,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:33:01,0.03212,0,0,0,0,0,0
total,1653,39,39,39,105.5,144.7,167.6,168.0,168.0,168.0,2023-12-25 17:33:02,0.03142,0,0,0,0,0,0
total,1698,45,45,45,82.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:33:03,0.03065,0,0,0,0,0,0
total,1739,41,41,41,101.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:33:04,0.02994,0,0,0,0,0,0
total,1783,44,44,44,90.6,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:33:05,0.02923,0,0,0,0,0,0
total,1816,33,33,33,123.5,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:33:06,0.02912,0,0,0,0,0,0
total,1855,39,39,39,100.4,144.7,167.6,167.9,167.9,167.9,2023-12-25 17:33:07,0.02855,0,0,0,0,0,0
total,1894,39,39,39,104.3,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:33:08,0.02800,0,0,0,0,0,0
total,1929,35,35,35,109.2,144.8,167.5,167.8,167.8,167.8,2023-12-25 17:33:09,0.02771,0,0,0,0,0,0
total,1973,44,44,44,93.8,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:33:10,0.02713,0,0,0,0,0,0
total,2016,43,43,43,92.0,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:33:11,0.02656,0,0,0,0,0,0
total,2054,38,38,38,103.3,144.6,167.5,167.8,167.8,167.8,2023-12-25 17:33:12,0.02614,0,0,0,0,0,0
total,2097,43,43,43,94.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:33:13,0.02561,0,0,0,0,0,0
